method_name,samples_to_converge
discounted_vanilla_proper,151214
discounted_vanilla_proper,150956
discounted_vanilla_proper,150987
discounted_vanilla_proper,150086
discounted_vanilla_proper,150504
discounted_vanilla_proper,150479
discounted_vanilla_proper,150085
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_natural_proper,162928
discounted_natural_proper,163129
discounted_natural_proper,162681
discounted_natural_proper,162590
discounted_natural_proper,162859
discounted_natural_proper,163296
discounted_natural_proper,163634
discounted_natural_proper,163098
discounted_natural_proper,162841
discounted_natural_proper,162578
discounted_natural_proper,162706
discounted_natural_proper,162754
discounted_natural_proper,163496
discounted_natural_proper,163364
discounted_natural_proper,162893
discounted_natural_proper,163399
discounted_natural_proper,163180
discounted_natural_proper,164198
discounted_natural_proper,163272
discounted_natural_proper,162931
discounted_natural_proper,162840
discounted_natural_proper,162783
discounted_natural_proper,163663
discounted_natural_proper,162952
discounted_natural_proper,163285
discounted_natural_proper,162818
discounted_natural_proper,163072
discounted_natural_proper,163149
discounted_natural_proper,162742
discounted_natural_proper,162270
discounted_natural_proper,163486
discounted_natural_proper,163533
discounted_natural_proper,162791
discounted_natural_proper,163268
discounted_natural_proper,163929
discounted_natural_proper,163008
discounted_natural_proper,163246
discounted_natural_proper,162937
discounted_natural_proper,163207
discounted_natural_proper,163410
discounted_natural_proper,162853
discounted_natural_proper,163496
discounted_natural_proper,162853
discounted_natural_proper,162805
discounted_natural_proper,162743
discounted_natural_proper,163958
discounted_natural_proper,162983
discounted_natural_proper,163695
discounted_natural_proper,163624
discounted_natural_proper,164002
discounted_natural_proper,162748
discounted_natural_proper,162674
discounted_natural_proper,163517
discounted_natural_proper,163433
discounted_natural_proper,162298
discounted_natural_proper,162666
discounted_natural_proper,163514
discounted_natural_proper,163457
discounted_natural_proper,163044
discounted_natural_proper,163514
discounted_natural_proper,163576
discounted_natural_proper,163351
discounted_natural_proper,162995
discounted_natural_proper,163029
discounted_natural_proper,162761
discounted_natural_proper,162718
discounted_natural_proper,162760
discounted_natural_proper,162667
discounted_natural_proper,163354
discounted_natural_proper,162577
discounted_natural_proper,163517
discounted_natural_proper,162963
discounted_natural_proper,162542
discounted_natural_proper,162903
discounted_natural_proper,162429
discounted_natural_proper,163752
discounted_natural_proper,162733
discounted_natural_proper,162853
discounted_natural_proper,163539
discounted_natural_proper,163563
discounted_natural_proper,163482
discounted_natural_proper,162954
discounted_natural_proper,163588
discounted_natural_proper,162809
discounted_natural_proper,163334
discounted_natural_proper,163074
discounted_natural_proper,163037
discounted_natural_proper,162871
discounted_natural_proper,163285
discounted_natural_proper,163343
discounted_natural_proper,162478
discounted_natural_proper,163037
discounted_natural_proper,162894
discounted_natural_proper,164160
discounted_natural_proper,163102
discounted_natural_proper,163354
discounted_natural_proper,163985
discounted_natural_proper,162846
discounted_natural_proper,163172
discounted_natural_proper,162873
discounted_natural_popular,1209600
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1209600
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1208000
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1212800
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1208000
discounted_natural_popular,1212800
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1211200
discounted_natural_popular,1209600
discounted_natural_popular,1211200
