theta0,theta1,value
-10.0,-7.5,327.87756280629117
-9.5,-7.5,327.8775628062841
-9.0,-7.5,327.877562806268
-8.5,-7.5,327.8775628062209
-8.0,-7.5,327.87756280609335
-7.5,-7.5,327.8775628057397
-7.0,-7.5,327.8775628047557
-6.5,-7.5,327.8775628019677
-6.0,-7.5,327.8775627938909
-5.5,-7.5,327.877562769702
-5.0,-7.5,327.87756269393793
-4.5,-7.5,327.87756244310424
-4.0,-7.5,327.87756156003223
-3.5,-7.5,327.87755825714487
-3.0,-7.5,327.87754523026126
-2.5,-7.5,327.8774916433241
-2.0,-7.5,327.87726428904455
-1.5,-7.5,327.8762784748302
-1.0,-7.5,327.87193798989523
-0.5,-7.5,327.85260694999255
0.0,-7.5,327.76568528078286
0.5,-7.5,327.37164133879315
1.0,-7.5,325.5825469141332
1.5,-7.5,317.7632683617269
2.0,-7.5,291.54439346121796
2.5,-7.5,253.89587916566106
3.0,-7.5,234.98522313845186
3.5,-7.5,231.683927083456
4.0,-7.5,234.0796506174614
4.5,-7.5,237.28533102643942
5.0,-7.5,239.36564845312654
5.5,-7.5,240.34661435533738
6.0,-7.5,240.74550010066207
6.5,-7.5,240.89804014342369
7.0,-7.5,240.9549968847859
7.5,-7.5,240.97607120627043
8.0,-7.5,240.98384179174502
8.5,-7.5,240.98670313258344
9.0,-7.5,240.9877561923094
9.5,-7.5,240.98814366429738
10.0,-7.5,240.98828622040742
-10.0,-7.0,327.8831614086962
-9.5,-7.0,327.88316140868636
-9.0,-7.0,327.883161408659
-8.5,-7.0,327.883161408582
-8.0,-7.0,327.8831614083709
-7.5,-7.0,327.88316140778863
-7.0,-7.0,327.8831614061645
-6.5,-7.0,327.88316140156815
-6.0,-7.0,327.8831613882531
-5.5,-7.0,327.88316134837333
-5.0,-7.0,327.88316122346043
-4.5,-7.0,327.8831608099121
-4.0,-7.0,327.8831593539934
-3.5,-7.0,327.8831539085329
-3.0,-7.0,327.88313243115016
-2.5,-7.0,327.8830440825792
-2.0,-7.0,327.88266924513414
-1.5,-7.0,327.881043951967
-1.0,-7.0,327.8738881057927
-0.5,-7.0,327.842022856396
0.0,-7.0,327.69882799355094
0.5,-7.0,327.051354473587
1.0,-7.0,324.1436143092471
1.5,-7.0,312.04428472844154
2.0,-7.0,278.80688719247024
2.5,-7.0,245.27060603149448
3.0,-7.0,233.12627601571577
3.5,-7.0,232.76930619670466
4.0,-7.0,235.81103365482778
4.5,-7.0,238.50707206816642
5.0,-7.0,239.9680444545022
5.5,-7.0,240.59950663689125
6.0,-7.0,240.84701461807435
6.5,-7.0,240.9403234427718
7.0,-7.0,240.97497767630784
7.5,-7.0,240.98777451613498
8.0,-7.0,240.9924895535038
8.5,-7.0,240.99422529104797
9.0,-7.0,240.99486403154606
9.5,-7.0,240.99509904673914
10.0,-7.0,240.99518551080243
-10.0,-6.5,327.8923831844548
-9.5,-6.5,327.8923831844383
-9.0,-6.5,327.89238318439163
-8.5,-6.5,327.8923831842643
-8.0,-6.5,327.8923831839182
-7.5,-6.5,327.8923831829574
-7.0,-6.5,327.8923831802812
-6.5,-6.5,327.89238317270264
-6.0,-6.5,327.89238315074874
-5.5,-6.5,327.89238308499966
-5.0,-6.5,327.8923828790595
-4.5,-6.5,327.89238219724956
-4.0,-6.5,327.8923797969033
-3.5,-6.5,327.8923708190754
-3.0,-6.5,327.89233540972225
-2.5,-6.5,327.89218975122225
-2.0,-6.5,327.89157176611513
-1.5,-6.5,327.8888922185371
-1.0,-6.5,327.8770953196484
-0.5,-6.5,327.824575379553
0.0,-6.5,327.58879835671206
0.5,-6.5,326.5272227153558
1.0,-6.5,321.84460709114956
1.5,-6.5,303.84760999430455
2.0,-6.5,265.93407046163077
2.5,-6.5,239.3617252337952
3.0,-6.5,232.73650124317285
3.5,-6.5,234.30729514269197
4.0,-6.5,237.34470448536828
4.5,-6.5,239.39226646176652
5.0,-6.5,240.36660453864218
5.5,-6.5,240.76407819751768
6.0,-6.5,240.91630745694403
6.5,-6.5,240.97319455568007
7.0,-6.5,240.99425306539692
7.5,-6.5,241.00202000869794
8.0,-6.5,241.00488049370028
8.5,-6.5,241.005933346484
9.0,-6.5,241.006320766409
9.5,-6.5,241.00646330873525
10.0,-6.5,241.00651575082833
-10.0,-6.0,327.90756355829507
-9.5,-6.0,327.9075635582678
-9.0,-6.0,327.90756355819104
-8.5,-6.0,327.9075635579827
-8.0,-6.0,327.90756355740865
-7.5,-6.0,327.90756355582687
-7.0,-6.0,327.9075635514142
-6.5,-6.0,327.9075635389204
-6.0,-6.0,327.90756350272585
-5.5,-6.0,327.90756339432863
-5.0,-6.0,327.90756305480244
-4.5,-6.0,327.9075619307328
-4.0,-6.0,327.907557973388
-3.5,-6.0,327.90754317204306
-3.0,-6.0,327.90748479423706
-2.5,-6.0,327.90724465392964
-2.0,-6.0,327.90622581586405
-1.5,-6.0,327.90180828162926
-1.0,-6.0,327.88236146358565
-0.5,-6.0,327.7958168288917
0.0,-6.0,327.40793042186255
0.5,-6.0,325.6736276018789
1.0,-6.0,318.24447890127266
1.5,-6.0,293.02569613724404
2.0,-6.0,254.63591975401752
2.5,-6.0,235.91540951876286
3.0,-6.0,233.4014059573814
3.5,-6.0,235.96007531249904
4.0,-6.0,238.56083836382686
4.5,-6.0,240.00298986581956
5.0,-6.0,240.63053358444137
5.5,-6.0,240.87718961008622
6.0,-6.0,240.97030851365744
6.5,-6.0,241.00491971643763
7.0,-6.0,241.0177066525268
7.5,-6.0,241.02241936356978
8.0,-6.0,241.02415453872013
8.5,-6.0,241.02479313775393
9.0,-6.0,241.02502811550002
9.5,-6.0,241.02511456904423
10.0,-6.0,241.02514637561362
-10.0,-5.5,327.9325273705328
-9.5,-5.5,327.93252737048743
-9.0,-5.5,327.9325273703614
-8.5,-5.5,327.9325273700171
-8.0,-5.5,327.9325273690723
-7.5,-5.5,327.9325273664628
-7.0,-5.5,327.932527359188
-6.5,-5.5,327.9325273385912
-6.0,-5.5,327.93252727892104
-5.5,-5.5,327.9325271002148
-5.0,-5.5,327.9325265404678
-4.5,-5.5,327.93252468731055
-4.0,-5.5,327.93251816317814
-3.5,-5.5,327.9324937614835
-3.0,-5.5,327.93239751912154
-2.5,-5.5,327.9320016216961
-2.0,-5.5,327.9303219695251
-1.5,-5.5,327.92303948165335
-1.0,-5.5,327.8909851925237
-0.5,-5.5,327.7484223963376
0.0,-5.5,327.1111904411786
0.5,-5.5,324.2943725357581
1.0,-5.5,312.7867060917225
1.5,-5.5,280.27546085364
2.0,-5.5,246.01227208210574
2.5,-5.5,234.46067930056103
3.0,-5.5,234.7016802582991
3.5,-5.5,237.4621221556388
4.0,-5.5,239.45550736437593
4.5,-5.5,240.4188596580986
5.0,-5.5,240.81398622585786
5.5,-5.5,240.965696507317
6.0,-5.5,241.02246641346125
6.5,-5.5,241.04349798731346
7.0,-5.5,241.05125860734717
7.5,-5.5,241.05411756420602
8.0,-5.5,241.05517003270313
8.5,-5.5,241.05555735093148
9.0,-5.5,241.0556998646966
9.5,-5.5,241.0557522982577
10.0,-5.5,241.0557715886951
-10.0,-5.0,327.9735116105256
-9.5,-5.0,327.9735116104491
-9.0,-5.0,327.973511610241
-8.5,-5.0,327.9735116096747
-8.0,-5.0,327.97351160811667
-7.5,-5.0,327.97351160381606
-7.0,-5.0,327.9735115918225
-6.5,-5.0,327.9735115578673
-6.0,-5.0,327.9735114594973
-5.5,-5.0,327.97351116489324
-5.0,-5.0,327.97351024212537
-4.5,-5.0,327.9735071871126
-4.0,-5.0,327.9734964317907
-3.5,-5.0,327.97345620452484
-3.0,-5.0,327.9732975449307
-2.5,-5.0,327.9726448935437
-2.0,-5.0,327.96987596145834
-1.5,-5.0,327.957871323587
-1.0,-5.0,327.9050447030439
-0.5,-5.0,327.67033800431074
0.0,-5.0,326.6258853681427
0.5,-5.0,322.09411799446553
1.0,-5.0,304.925876527078
1.5,-5.0,267.22686507245936
2.0,-5.0,240.33506135643475
2.5,-5.0,234.46799922439016
3.0,-5.0,236.2379172524617
3.5,-5.0,238.68127460555488
4.0,-5.0,240.09222700478279
4.5,-5.0,240.7132566973853
5.0,-5.0,240.95849001164882
5.5,-5.0,241.05128935997487
6.0,-5.0,241.08582727756746
6.5,-5.0,241.0985970267176
7.0,-5.0,241.10330558650946
7.5,-5.0,241.10503971819548
8.0,-5.0,241.1056780412102
8.5,-5.0,241.10591294147196
9.0,-5.0,241.10599937187786
9.5,-5.0,241.10603117113314
10.0,-5.0,241.10604287013732
-10.0,-4.5,328.0406139091969
-9.5,-4.5,328.040613909071
-9.0,-4.5,328.0406139087297
-8.5,-4.5,328.04061390779333
-8.0,-4.5,328.04061390522673
-7.5,-4.5,328.04061389813717
-7.0,-4.5,328.040613878367
-6.5,-4.5,328.04061382239416
-6.0,-4.5,328.04061366023785
-5.5,-4.5,328.04061317460156
-5.0,-4.5,328.040611653481
-4.5,-4.5,328.0406066174991
-4.0,-4.5,328.0405888880843
-3.5,-4.5,328.04052257621765
-3.0,-4.5,328.0402610373033
-2.5,-4.5,328.03918519451287
-2.0,-4.5,328.03462093266637
-1.5,-4.5,328.01483446300557
-1.0,-4.5,327.9277976602245
-0.5,-4.5,327.54175191854864
0.0,-4.5,325.83630059838225
0.5,-4.5,318.6560062396222
1.0,-4.5,294.45093754977495
1.5,-4.5,255.79397367171737
2.0,-4.5,237.29144584718048
2.5,-4.5,235.40324452145256
3.0,-4.5,237.70779404892053
3.5,-4.5,239.61139438363233
4.0,-4.5,240.55648098594398
4.5,-4.5,240.9476879737753
5.0,-4.5,241.09852520925372
5.5,-4.5,241.155095610394
6.0,-4.5,241.1760804715839
6.5,-4.5,241.1838298192015
7.0,-4.5,241.18668594466916
7.5,-4.5,241.18773766474
8.0,-4.5,241.1881247730226
8.5,-4.5,241.1882672241381
9.0,-4.5,241.18831963790623
9.5,-4.5,241.18833892178807
10.0,-4.5,241.1883460163561
-10.0,-4.0,328.1499890597713
-9.5,-4.0,328.14998905956446
-9.0,-4.0,328.1499890590003
-8.5,-4.0,328.1499890574589
-8.0,-4.0,328.1499890532266
-7.5,-4.0,328.1499890415413
-7.0,-4.0,328.1499890089558
-6.5,-4.0,328.14998891669893
-6.0,-4.0,328.1499886494241
-5.5,-4.0,328.14998784897443
-5.0,-4.0,328.1499853417849
-4.5,-4.0,328.14997704122675
-4.0,-4.0,328.1499478187251
-3.5,-4.0,328.1498385203415
-3.0,-4.0,328.1494074406443
-2.5,-4.0,328.1476342066082
-2.0,-4.0,328.14011152876566
-1.5,-4.0,328.1075048975021
-1.0,-4.0,327.9641667583944
-0.5,-4.0,327.33017296884395
0.0,-4.0,324.56250172661566
0.5,-4.0,313.4576492284402
1.0,-4.0,281.95395306380914
1.5,-4.0,247.26902425176016
2.0,-4.0,236.29677874255222
2.5,-4.0,236.78073457540287
3.0,-4.0,238.96358316908692
3.5,-4.0,240.3226579468811
4.0,-4.0,240.93280926201135
4.5,-4.0,241.17564997274047
5.0,-4.0,241.26790568877522
5.5,-4.0,241.30231665365113
6.0,-4.0,241.31505581337217
6.5,-4.0,241.31975669891725
7.0,-4.0,241.32148880444313
7.5,-4.0,241.32212655976696
8.0,-4.0,241.32236129082008
8.5,-4.0,241.3224476678191
9.0,-4.0,241.32247944939974
9.5,-4.0,241.3224911423417
10.0,-4.0,241.32249544418926
-10.0,-3.5,328.3269769030052
-9.5,-3.5,328.32697690266446
-9.0,-3.5,328.32697690173615
-8.5,-3.5,328.3269768991949
-8.0,-3.5,328.32697689222215
-7.5,-3.5,328.32697687296394
-7.0,-3.5,328.3269768192639
-6.5,-3.5,328.3269766672272
-6.0,-3.5,328.32697622676983
-5.5,-3.5,328.32697490766134
-5.0,-3.5,328.32697077591484
-4.5,-3.5,328.32695709693604
-4.0,-3.5,328.3269089394889
-3.5,-3.5,328.32672882069926
-3.0,-3.5,328.32601842422645
-2.5,-3.5,328.32309627302584
-2.0,-3.5,328.31070020906657
-1.5,-3.5,328.2569832666618
-1.0,-3.5,328.02109424534166
-0.5,-3.5,326.98251955573613
0.0,-3.5,322.5356234014002
0.5,-3.5,305.99089574317713
1.0,-3.5,269.04162761091646
1.5,-3.5,241.97226456761925
2.0,-3.5,236.6943460335393
2.5,-3.5,238.24729937823352
3.0,-3.5,240.00164753751693
3.5,-3.5,240.91623155646363
4.0,-3.5,241.30085005359638
4.5,-3.5,241.45020363294168
5.0,-3.5,241.5064290356071
5.5,-3.5,241.5273309730927
6.0,-3.5,241.53505955746743
6.5,-3.5,241.53791021155212
7.0,-3.5,241.5389604016567
7.5,-3.5,241.5393470547624
8.0,-3.5,241.53948936244353
8.5,-3.5,241.5395417288024
9.0,-3.5,241.53956099643952
9.5,-3.5,241.53956808529753
10.0,-3.5,241.5395706932959
-10.0,-3.0,328.61003258211304
-9.5,-3.0,328.6100325815523
-9.0,-3.0,328.6100325800208
-8.5,-3.0,328.6100325758356
-8.0,-3.0,328.61003256434714
-7.5,-3.0,328.6100325326204
-7.0,-3.0,328.61003244414917
-6.5,-3.0,328.6100321936684
-6.0,-3.0,328.6100314680122
-5.5,-3.0,328.6100292947769
-5.0,-3.0,328.61002248771473
-4.5,-3.0,328.6099999515764
-4.0,-3.0,328.60992061220963
-3.5,-3.0,328.6096238674907
-3.0,-3.0,328.6084535022955
-2.5,-3.0,328.6036394323276
-2.0,-3.0,328.58321961539656
-1.5,-3.0,328.49476823938664
-1.0,-3.0,328.107024912901
-0.5,-3.0,326.41267055641805
0.0,-3.0,319.38096766648414
0.5,-3.0,296.06339303699207
1.0,-3.0,257.79047335426804
1.5,-3.0,239.50424720418405
2.0,-3.0,237.88777915260036
2.5,-3.0,239.63801602136493
3.0,-3.0,240.91046874551182
3.5,-3.0,241.50234717123917
4.0,-3.0,241.74112849053745
4.5,-3.0,241.83244669138358
5.0,-3.0,241.86663321489297
5.5,-3.0,241.8793163550697
6.0,-3.0,241.88400252489745
6.5,-3.0,241.88573052861534
7.0,-3.0,241.88636706735386
7.5,-3.0,241.88660141605445
8.0,-3.0,241.88668766693894
8.5,-3.0,241.88671940537012
9.0,-3.0,241.8867310831621
9.5,-3.0,241.88673537959764
10.0,-3.0,241.8867369602598
-10.0,-2.5,329.0543344918397
-9.5,-2.5,329.0543344909149
-9.0,-2.5,329.0543344883942
-8.5,-2.5,329.05433448150086
-8.0,-2.5,329.05433446258155
-7.5,-2.5,329.05433441033415
-7.0,-2.5,329.05433426463935
-6.5,-2.5,329.05433385214496
-6.0,-2.5,329.05433265712924
-5.5,-2.5,329.05432907822785
-5.0,-2.5,329.05431786831144
-4.5,-2.5,329.05428075567977
-4.0,-2.5,329.0541500994817
-3.5,-2.5,329.05366142218367
-3.0,-2.5,329.05173409700546
-2.5,-2.5,329.0438067467613
-2.0,-2.5,329.0101866637889
-1.5,-2.5,328.8646529797143
-1.0,-2.5,328.2285058825339
-0.5,-2.5,325.482701725674
0.0,-2.5,314.6398306066463
0.5,-2.5,284.24869034602324
1.0,-2.5,249.71845034936223
1.5,-2.5,239.1470023182602
2.0,-2.5,239.454293990944
2.5,-2.5,240.9594488178027
3.0,-2.5,241.82284200330295
3.5,-2.5,242.1963083406968
4.0,-2.5,242.34311383589
4.5,-2.5,242.39873314765498
5.0,-2.5,242.41948458131276
5.5,-2.5,242.42717382915922
6.0,-2.5,242.4300135754044
6.5,-2.5,242.43106054637764
7.0,-2.5,242.43144619215713
7.5,-2.5,242.43158816872278
8.0,-2.5,242.43164042207312
8.5,-2.5,242.43165965010013
9.0,-2.5,242.43166672482508
9.5,-2.5,242.43166932772166
10.0,-2.5,242.43167028532932
-10.0,-2.0,329.73166791232836
-9.5,-2.0,329.73166791080894
-9.0,-2.0,329.7316679066595
-8.5,-2.0,329.73166789531564
-8.0,-2.0,329.73166786417715
-7.5,-2.0,329.7316677781879
-7.0,-2.0,329.73166753840223
-6.5,-2.0,329.7316668595201
-6.0,-2.0,329.73166489276207
-5.5,-2.0,329.7316590026046
-5.0,-2.0,329.73164055333393
-4.5,-2.0,329.7315794734938
-4.0,-2.0,329.73136444074424
-3.5,-2.0,329.730560186723
-3.0,-2.0,329.7273883056464
-2.5,-2.0,329.71434281683
-2.0,-2.0,329.65903101370617
-1.5,-2.0,329.4198603526268
-1.0,-2.0,328.37933365731544
-0.5,-2.0,323.97718747490234
0.0,-2.0,307.8892382596438
0.5,-2.0,272.1388886789026
1.0,-2.0,245.22327168970628
1.5,-2.0,240.17169968394657
2.0,-2.0,241.19891308018538
2.5,-2.0,242.32609253962175
3.0,-2.0,242.8871345080255
3.5,-2.0,243.1189847248685
4.0,-2.0,243.2086710971016
4.5,-2.0,243.24245570200216
5.0,-2.0,243.25503463476696
5.5,-2.0,243.25969214688413
6.0,-2.0,243.26141176100435
6.5,-2.0,243.26204569305602
7.0,-2.0,243.2622791897544
7.5,-2.0,243.26236515105728
8.0,-2.0,243.26239678827758
8.5,-2.0,243.26240843002358
9.0,-2.0,243.26241271346296
9.5,-2.0,243.262414289404
10.0,-2.0,243.26241486919386
-10.0,-1.5,330.7196258315433
-9.5,-1.5,330.7196258290415
-9.0,-1.5,330.71962582222
-8.5,-1.5,330.71962580356507
-8.0,-1.5,330.71962575235983
-7.5,-1.5,330.71962561095415
-7.0,-1.5,330.71962521663795
-6.5,-1.5,330.7196241002453
-6.0,-1.5,330.71962086600263
-5.5,-1.5,330.7196111799144
-5.0,-1.5,330.7195808409893
-4.5,-1.5,330.7194803984435
-4.0,-1.5,330.71912679061904
-3.5,-1.5,330.71780426310517
-3.0,-1.5,330.71258855544727
-2.5,-1.5,330.69113951231145
-2.0,-1.5,330.6002364204161
-1.5,-1.5,330.2078746513145
-1.0,-1.5,328.51405088939595
-0.5,-1.5,321.57592775270007
0.0,-1.5,299.02152507313536
0.5,-1.5,261.8757072552024
1.0,-1.5,243.80304373354167
1.5,-1.5,242.02603772772156
2.0,-1.5,243.11276472217102
2.5,-1.5,243.89003237905354
3.0,-1.5,244.2445982003581
3.5,-1.5,244.38702415753482
4.0,-1.5,244.44157843638595
4.5,-1.5,244.46205716050363
5.0,-1.5,244.46967237961573
5.5,-1.5,244.4724907300753
6.0,-1.5,244.47353112927976
6.5,-1.5,244.4739146469633
7.0,-1.5,244.47405590519935
7.5,-1.5,244.47410790868835
8.0,-1.5,244.47412704800868
8.5,-1.5,244.47413409081662
9.0,-1.5,244.47413668213105
9.5,-1.5,244.474137635514
10.0,-1.5,244.47413798626454
-10.0,-1.0,332.071580096535
-9.5,-1.0,332.07158009242664
-9.0,-1.0,332.07158008121775
-8.5,-1.0,332.0715800505701
-8.0,-1.0,332.07157996644804
-7.5,-1.0,332.0715797341373
-7.0,-1.0,332.07157908632746
-6.5,-1.0,332.0715772522432
-6.0,-1.0,332.0715719388128
-5.5,-1.0,332.07155602587625
-5.0,-1.0,332.0715061832109
-4.5,-1.0,332.0713411707223
-4.0,-1.0,332.07076025015056
-3.5,-1.0,332.06858759864923
-3.0,-1.0,332.0600197131055
-2.5,-1.0,332.02479171749064
-2.0,-1.0,331.87559787771545
-1.5,-1.0,331.2335447923105
-1.0,-1.0,328.49673562695097
-0.5,-1.0,317.84860964545015
0.0,-1.0,288.63032522206873
0.5,-1.0,255.04739291288067
1.0,-1.0,244.5750861916543
1.5,-1.0,244.38042694920006
2.0,-1.0,245.26334383160219
2.5,-1.0,245.77251999508778
3.0,-1.0,245.9926361506583
3.5,-1.0,246.07952329783174
4.0,-1.0,246.11260444847775
4.5,-1.0,246.12499615156236
5.0,-1.0,246.12960061776926
5.5,-1.0,246.13130423480968
6.0,-1.0,246.1319330649022
6.5,-1.0,246.13216485919094
7.0,-1.0,246.1322502331185
7.5,-1.0,246.13228166293305
8.0,-1.0,246.1322932303142
8.5,-1.0,246.13229748682878
9.0,-1.0,246.13229905296058
9.5,-1.0,246.13229962916375
10.0,-1.0,246.132299841149
-10.0,-0.5,333.7686232971388
-9.5,-0.5,333.7686232903949
-9.0,-0.5,333.7686232719988
-8.5,-0.5,333.7686232216943
-8.0,-0.5,333.7686230836202
-7.5,-0.5,333.7686227023167
-7.0,-0.5,333.7686216390371
-6.5,-0.5,333.7686186286694
-6.0,-0.5,333.7686099074935
-5.5,-0.5,333.7685837889017
-5.0,-0.5,333.7685019802493
-4.5,-0.5,333.7682311410092
-4.0,-0.5,333.76727767640966
-3.5,-0.5,333.7637118337941
-3.0,-0.5,333.74965120793985
-2.5,-0.5,333.6918567203095
-2.0,-0.5,333.44737737351346
-1.5,-0.5,332.40038720638404
-1.0,-0.5,328.028807094978
-0.5,-0.5,312.3309501737817
0.0,-0.5,278.16923178715507
