iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,30.38701506692066
1,-2.9787573699130636,-0.9433041279741943,17.722796226859085
2,-3.142537639882799,2.357577038751045,28.27910448570115
3,-5.926185434767901,2.667281232645604,28.628992364474534
4,-5.9294235622689735,3.677033851121813,29.29937215476959
5,-5.9382437177063565,4.073770663076955,29.431602325694193
6,-5.951101805835693,4.341785911761951,29.496177878460458
7,-5.967436129376754,4.5454366042579695,29.535109514579034
8,-5.986744386982711,4.709604602647053,29.561294858325578
9,-6.008541614323504,4.846866740479097,29.580162966805233
10,-6.032365627951086,4.964567408860683,29.59442780986287
11,-6.057788689585172,5.067409252376613,29.605605428502233
12,-6.084426667972618,5.158601613851294,29.61461167180435
13,-6.111943826237754,5.240438494133534,29.6220330786309
14,-6.140053569284544,5.314617642583201,29.62826271183793
15,-6.168516197531113,5.382429790035449,29.633573729373197
16,-6.197134792971966,5.444877453239131,29.638161726874948
17,-6.2257501799150825,5.50275304102166,29.642170332279424
18,-6.254235643617843,5.556692165899427,29.64570731449122
19,-6.282491846760558,5.607211162924334,29.648855070444142
20,-6.3104421914553175,5.654734165240673,29.651677651334545
21,-6.338028738541782,5.699613052941854,29.654225588062978
22,-6.365208708218401,5.742142408532166,29.656539277549996
23,-6.391951534663693,5.78257089545643,29.65865140485584
24,-6.418236420925732,5.821110026136885,29.660588705358876
25,-6.444050330001131,5.857940994391067,29.662373266593214
26,-6.469386347194532,5.893220052915029,29.664023503472464
27,-6.494242353178794,5.927082784043646,29.66555489819318
28,-6.518619953895544,5.959647519738937,29.66698056820465
29,-6.542523620890031,5.991018101343299,29.668311706936006
30,-6.5659600029413285,6.021286122532652,29.66955792923507
31,-6.588937376467705,6.0505327645281985,29.670727544661318
32,-6.611465207972107,6.078830307237953,29.67182777559562
33,-6.633553806715174,6.106243381051807,29.672864932736097
34,-6.655214049915582,6.1328300097384405,29.673844557391973
35,-6.676457166169432,6.158642484044599,29.67477153769046
36,-6.697294565552749,6.183728097288582,29.675650204124324
37,-6.717737707122698,6.208129767829617,29.67648440861612
38,-6.737797996353411,6.231886568315403,29.677277590338726
39,-6.75748670650942,6.2550341777173255,29.678032830822694
40,-6.776814919139792,6.277605269101169,29.678752900343987
41,-6.795793479824062,6.29962984365922,29.67944029717082
42,-6.8144329660622205,6.321135519603147,29.680097280930084
43,-6.832743664811952,6.342147782976866,29.68072590110435
44,-6.850735557666892,6.362690206210738,29.681328021476645
45,-6.868418312063613,6.382784639238928,29.681905341185477
46,-6.885801277221722,6.402451377190954,29.682459412932076
47,-6.902893483776047,6.421709308007639,29.682991658783713
48,-6.919703646264874,6.440576042790893,29.683503383939502
49,-6.936240167803205,6.459068031252294,29.683995788762303
50,-6.952511146403118,6.477200664258693,29.68446997932889
51,-6.968524382510556,6.494988365169164,29.684926976709907
52,-6.984287387414529,6.5124446714050315,29.68536772515632
53,-6.999807392254628,6.529582307483808,29.685793099341854
54,-7.015091357409216,6.5464132505712165,29.686203910787647
55,-7.030145982092315,6.562948789457074,29.686600913575823
56,-7.044977714024036,6.579199577735602,29.68698480944383
57,-7.059592759069167,6.595175681864831,29.687356252337114
58,-7.073997090762549,6.610886624689882,29.687715852486996
59,-7.088196459659201,6.626341424938424,29.68806418007152
60,-7.102196402462764,6.641548633131243,29.688401768508466
61,-7.116002250898308,6.6565163642949665,29.688729117423904
62,-7.129619140305618,6.671252327815972,29.689046695333076
63,-7.143052017937027,6.685763854733121,29.68935494206617
64,-7.1563056509502845,6.700057922731348,29.68965427096744
65,-7.169384634091937,6.714141179067144,29.68994507089179
66,-7.182293397070678,6.728019961630351,29.690227708021155
67,-7.195036211623194,6.7417003183231845,29.690502527518973
68,-7.207617198277391,6.7551880249172696,29.690769855040145
69,-7.220040332819708,6.768488601531639,29.691029998110672
70,-7.232309452474504,6.7816073278591285,29.691283247390345
71,-7.244428261804516,6.794549257254999,29.691529877829982
72,-7.256400338341999,6.807319229789595,29.691770149733408
73,-7.268229137960598,6.819921884356326,29.692004309733335
74,-7.279917999998224,6.832361669916904,29.692232591689272
75,-7.291470152141278,6.844642855957571,29.6924552175147
76,-7.302888715080526,6.856769542222663,29.692672397940076
77,-7.314176706948799,6.868745667785488,29.692884333217336
78,-7.32533704755048,6.8805750195106,29.693091213771176
79,-7.336372562392497,6.892261239956532,29.6932932208019
80,-7.347285986526221,6.903807834763362,29.69349052684382
81,-7.358079968209387,6.915218179565454,29.693683296283233
82,-7.368757072396776,6.926495526466026,29.693871685839163
83,-7.379319784068064,6.937643010106886,29.69405584501024
84,-7.3897705114009025,6.948663653363773,29.69423591649027
85,-7.400111588796907,6.959560372695017,29.694412036555143
86,-7.410345279767916,6.9703359831688925,29.69458433542347
87,-7.420473779689509,6.980993203192844,29.6947529375928
88,-7.430499218428449,6.991534658965849,29.69491796215354
89,-7.440423662850387,7.001962888673374,29.6950795230823
90,-7.4502491192138445,7.012280346442824,29.695237729516005
91,-7.459977535456191,7.0224894060759215,29.69539268600861
92,-7.469610803377038,7.032592364573123,29.695544492771273
93,-7.479150760724194,7.042591445464014,29.695693245897665
94,-7.488599193187051,7.052488801956521,29.69583903757512
95,-7.497957836302033,7.062286519916776,29.69598195628288
96,-7.5072283772744655,7.071986620690596,29.69612208697834
97,-7.516412456721031,7.081591063776688,29.696259511271926
98,-7.525511670336727,7.091101749360938,29.69639430759176
99,-7.5345275704900505,7.1005205207204884,29.6965265513385
100,-7.5434616677499235,7.109849166505608,29.696656315031184
101,-7.552315432347702,7.119089422906866,29.69678366844472
102,-7.561090295577421,7.128242975714491,29.69690867873939
103,-7.569787651137275,7.137311462276398,29.697031410583204
104,-7.5784088564151455,7.1462964733608745,29.697151926267203
105,-7.586955233720891,7.155199554929463,29.69727028581459
106,-7.5954280714679046,7.164022209825322,29.69738654708364
107,-7.603828625306374,7.172765899381818,29.69750076586522
108,-7.612158119210512,7.181432044955955,29.69761299597494
109,-7.6204177465219205,7.190022029390809,29.69772328934033
110,-7.628608670951142,7.1985371984109365,29.69783169608356
111,-7.636732027539335,7.206978861954462,29.6979382645997
112,-7.644788923581921,7.2153482954452794,29.698043041631024
113,-7.652780439515946,7.223646741008595,29.698146072337394
114,-7.660707629772816,7.231875408632871,29.69824740036298
115,-7.668571523597977,7.24003547728098,29.698347067899935
116,-7.676373125839035,7.248128095953267,29.69844511574846
117,-7.684113417703736,7.256154384704979,29.698541583374208
118,-7.691793357489135,7.264115435620466,29.698636508962636
119,-7.699413881283255,7.272012313746314,29.698729929470908
120,-7.706975903640433,7.279846057985519,29.698821880677063
121,-7.7144803182315105,7.287617681954637,29.698912397227076
122,-7.721927998469972,7.29532817480577,29.699001512679366
123,-7.729319798115057,7.302978502015095,29.699089259547517
124,-7.736656551852865,7.310569606139597,29.699175669340804
125,-7.743939075856357,7.318102407543535,29.699260772602827
126,-7.751168168325194,7.325577805096093,29.69934459894855
127,-7.758344610006228,7.332996676841582,29.699427177099373
128,-7.765469164695489,7.340359880643509,29.69950853491686
129,-7.772542579722415,7.347668254803709,29.699588699434806
