theta0,theta1,v_gamma
-7.0,-8.0,-9.76232463140139
-6.5,-8.0,-9.762325357665354
-6.0,-8.0,-9.762326537863395
-5.5,-8.0,-9.76232843690254
-5.0,-8.0,-9.762331440731598
-4.5,-8.0,-9.762336047558708
-4.0,-8.0,-9.76234270335654
-3.5,-8.0,-9.762351122870047
-3.0,-8.0,-9.762358061669978
-2.5,-8.0,-9.762350629802974
-2.0,-8.0,-9.762287078274719
-1.5,-8.0,-9.76204286730401
-1.0,-8.0,-9.761261317953878
-0.5,-8.0,-9.758943605226346
0.0,-8.0,-9.752331352728051
0.5,-8.0,-9.733892660917796
1.0,-8.0,-9.683375411643416
1.5,-8.0,-9.548083831421575
2.0,-8.0,-9.201946267493124
2.5,-8.0,-8.404832556074181
3.0,-8.0,-6.936858497018388
3.5,-8.0,-5.083116846656912
4.0,-8.0,-3.5992169571459978
4.5,-8.0,-2.7872474689779825
5.0,-8.0,-2.4342350860288375
5.5,-8.0,-2.2989991468438107
6.0,-8.0,-2.254081271430638
6.5,-8.0,-2.246505241197934
7.0,-8.0,-2.2561835468849303
7.5,-8.0,-2.275242388947897
8.0,-8.0,-2.2993284541960004
8.5,-8.0,-2.324622060591124
9.0,-8.0,-2.347736539356942
9.5,-8.0,-2.36654830777911
10.0,-8.0,-2.3805077999001854
-10.0,-7.5,-9.755838378069495
-9.5,-7.5,-9.755838438964561
-9.0,-7.5,-9.75583853929334
-8.5,-7.5,-9.755838704516652
-8.0,-7.5,-9.75583897640495
-7.5,-7.5,-9.755839423262534
-7.0,-7.5,-9.75584015617209
-6.5,-7.5,-9.755841354113723
-6.0,-7.5,-9.755843300855743
-5.5,-7.5,-9.755846433482137
-5.0,-7.5,-9.755851388978495
-4.5,-7.5,-9.755858990187171
-4.0,-7.5,-9.755869975687956
-3.5,-7.5,-9.755883883124312
-3.0,-7.5,-9.755895383274247
-2.5,-7.5,-9.755883275695329
-2.0,-7.5,-9.755778864475367
-1.5,-7.5,-9.75537719373979
-1.0,-7.5,-9.754091312939696
-0.5,-7.5,-9.750278302322819
0.0,-7.5,-9.73940751455562
0.5,-7.5,-9.709157877868655
1.0,-7.5,-9.626770070452892
1.5,-7.5,-9.409589345195991
2.0,-7.5,-8.875869489942996
2.5,-7.5,-7.754757457456825
3.0,-7.5,-6.012793175913762
3.5,-7.5,-4.259908077848581
4.0,-7.5,-3.1196393427210807
4.5,-7.5,-2.5736869266739064
5.0,-7.5,-2.353176576403895
5.5,-7.5,-2.2745657184691086
6.0,-7.5,-2.2542236528977386
6.5,-7.5,-2.259143456808435
7.0,-7.5,-2.2764515971666563
7.5,-7.5,-2.2999132911780342
8.0,-7.5,-2.3250034232986856
8.5,-7.5,-2.3480681117585807
9.0,-7.5,-2.3668815077466863
9.5,-7.5,-2.3808556791363635
10.0,-7.5,-2.3905430815287194
-10.0,-7.0,-9.74517106505765
-9.5,-7.0,-9.745171165523418
-9.0,-7.0,-9.74517133104798
-8.5,-7.0,-9.745171603637909
-8.0,-7.0,-9.745172052209371
-7.5,-7.0,-9.745172789458984
-7.0,-7.0,-9.745173998672522
-6.5,-7.0,-9.745175975188308
-6.0,-7.0,-9.745179187319629
-5.5,-7.0,-9.745184356577674
-5.0,-7.0,-9.745192534968494
-4.5,-7.0,-9.745205083014504
-4.0,-7.0,-9.74522322734601
-3.5,-7.0,-9.745246227187137
-3.0,-7.0,-9.745265350124338
-2.5,-7.0,-9.745245782005364
-2.0,-7.0,-9.745074632225128
-1.5,-7.0,-9.744415002614902
-1.0,-7.0,-9.742302190197119
-0.5,-7.0,-9.736037931601176
0.0,-7.0,-9.71819873969923
0.5,-7.0,-9.668730816738073
1.0,-7.0,-9.535291026273242
1.5,-7.0,-9.19233597432237
2.0,-7.0,-8.400060500111138
2.5,-7.0,-6.937422930557837
3.0,-7.0,-5.086896457643229
3.5,-7.0,-3.6038827783712004
4.0,-7.0,-2.7924705428099275
4.5,-7.0,-2.440819573735396
5.0,-7.0,-2.3080958378707184
5.5,-7.0,-2.2669133824724295
6.0,-7.0,-2.264017888289979
6.5,-7.0,-2.2784442372990292
7.0,-7.0,-2.300877276358786
7.5,-7.0,-2.3256320578737126
8.0,-7.0,-2.3486146704448028
8.5,-7.0,-2.3674307512225297
9.0,-7.0,-2.381429127282064
9.5,-7.0,-2.391140656040122
10.0,-7.0,-2.39756029470163
-10.0,-6.5,-9.727651095906896
-9.5,-6.5,-9.727651261726365
-9.0,-6.5,-9.727651534926824
-8.5,-6.5,-9.727651984842737
-8.0,-6.5,-9.727652725227456
-7.5,-6.5,-9.727653942106535
-7.0,-6.5,-9.727655938047201
-6.5,-6.5,-9.727659200652525
-6.0,-6.5,-9.72766450327446
-5.5,-6.5,-9.72767303785756
-5.0,-6.5,-9.7276865437025
-4.5,-6.5,-9.727707274408157
-4.0,-6.5,-9.727737276413434
-3.5,-6.5,-9.727775386495406
-3.0,-6.5,-9.727807353167838
-2.5,-6.5,-9.727776154406882
-2.0,-6.5,-9.72749666427578
-1.5,-6.5,-9.726416178990325
-1.0,-6.5,-9.722952313218569
-0.5,-6.5,-9.71268457226478
0.0,-6.5,-9.683498093680667
0.5,-6.5,-9.603022737513344
1.0,-6.5,-9.389292720908887
1.5,-6.5,-8.861460360178214
2.0,-6.5,-7.748605656624406
2.5,-6.5,-6.014157224837954
3.0,-6.5,-4.264798199102646
3.5,-6.5,-3.1256281363971246
4.0,-6.5,-2.580902690256797
4.5,-6.5,-2.3627240497018454
5.0,-6.5,-2.287738169403349
5.5,-6.5,-2.2720391441364547
6.0,-6.5,-2.2817268053916915
6.5,-6.5,-2.302465944804788
7.0,-6.5,-2.3266681579857864
7.5,-6.5,-2.3495154896352037
8.0,-6.5,-2.36833600065672
8.5,-6.5,-2.382374290654618
9.0,-6.5,-2.392125607327557
9.5,-6.5,-2.3985756779397516
10.0,-6.5,-2.4027065576907005
-10.0,-6.0,-9.698947496979056
-9.5,-6.0,-9.698947770847655
-9.0,-6.0,-9.698948222070076
-8.5,-6.0,-9.698948965165872
-8.0,-6.0,-9.698950188028924
-7.5,-6.0,-9.698952197951334
-7.0,-6.0,-9.698955494796776
-6.5,-6.0,-9.698960884283602
-6.0,-6.0,-9.698969644752683
-5.5,-6.0,-9.69898374774207
-5.0,-6.0,-9.699006073833457
-4.5,-6.0,-9.699040366694392
-4.0,-6.0,-9.699090064980709
-3.5,-6.0,-9.6991534070904
-3.0,-6.0,-9.699207288599904
-2.5,-6.0,-9.69915871014382
-2.0,-6.0,-9.698705140024188
-1.5,-6.0,-9.696942716863838
-1.0,-6.0,-9.691284417371829
-0.5,-6.0,-9.67451770780786
0.0,-6.0,-9.627000450588062
0.5,-6.0,-9.497184861137583
1.0,-6.0,-9.160878598699766
1.5,-6.0,-8.379566413554173
2.0,-6.0,-6.9304053891544894
2.5,-6.0,-5.089574138987767
3.0,-6.0,-3.61029639270905
3.5,-6.0,-2.800499881394456
4.0,-6.0,-2.4510448992770284
4.5,-6.0,-2.32180964780358
5.0,-6.0,-2.2852222829819513
5.5,-6.0,-2.287131386772274
6.0,-6.0,-2.305083381575878
6.5,-6.0,-2.3283754659200486
7.0,-6.0,-2.350999864288625
7.5,-6.0,-2.3698276898225488
8.0,-6.0,-2.3839318062537767
8.5,-6.0,-2.3937487499460626
9.0,-6.0,-2.400249020583014
9.5,-6.0,-2.404414427924225
10.0,-6.0,-2.407028346233874
-10.0,-5.5,-9.65211157386211
-9.5,-5.5,-9.652112026655479
-9.0,-5.5,-9.652112772679084
-8.5,-5.5,-9.652114001287435
-8.0,-5.5,-9.652116023178014
-7.5,-5.5,-9.65211934653988
-7.0,-5.5,-9.652124798186422
-6.5,-5.5,-9.652133711268954
-6.0,-5.5,-9.65214820214208
-5.5,-5.5,-9.652171538160017
-5.0,-5.5,-9.652208503011849
-4.5,-5.5,-9.652265343760464
-4.0,-5.5,-9.652347902122049
-3.5,-5.5,-9.6524536907606
-3.0,-5.5,-9.652545665261957
-2.5,-5.5,-9.652473207106535
-2.0,-5.5,-9.651744718544878
-1.5,-5.5,-9.648889750265898
-1.0,-5.5,-9.639701466162474
-0.5,-5.5,-9.612489626094302
0.0,-5.5,-9.535744847319487
0.5,-5.5,-9.32916720914899
1.0,-5.5,-8.81443921187316
1.5,-5.5,-7.72157711466309
2.0,-5.5,-6.007455841649083
2.5,-5.5,-4.269440894192825
3.0,-5.5,-3.134285355012944
3.5,-5.5,-2.592050188541906
4.0,-5.5,-2.377274167432356
4.5,-5.5,-2.306844216564724
5.0,-5.5,-2.2960217159739607
5.5,-5.5,-2.309393811796986
6.0,-5.5,-2.331187807480885
6.5,-5.5,-2.353444943931178
7.0,-5.5,-2.372284857061342
7.5,-5.5,-2.386497555624299
8.0,-5.5,-2.3964227753872915
8.5,-5.5,-2.4030058829459304
9.0,-5.5,-2.4072282717033633
9.5,-5.5,-2.4098793371486367
10.0,-5.5,-2.4115217696291635
-10.0,-5.0,-9.576192096608956
-9.5,-5.0,-9.576192846390438
-9.0,-5.0,-9.576194081750986
-8.5,-5.0,-9.576196116286848
-8.0,-5.0,-9.576199464609372
-7.5,-5.0,-9.57620496858711
-7.0,-5.0,-9.576213998334246
-6.5,-5.0,-9.57622876415043
-6.0,-5.0,-9.576252777993052
-5.5,-5.0,-9.576291470706822
-5.0,-5.0,-9.576352819269223
-4.5,-5.0,-9.576447319655063
-4.0,-5.0,-9.576585056887993
-3.5,-5.0,-9.57676303058195
-3.0,-5.0,-9.576922935926497
-2.5,-5.0,-9.576823619766717
-2.0,-5.0,-9.575673613494597
-1.5,-5.0,-9.571100849049817
-1.0,-5.0,-9.556323710411052
-0.5,-5.0,-9.512596383932207
0.0,-5.0,-9.390231772898396
0.5,-5.0,-9.06850213226161
1.0,-5.0,-8.312985890862276
1.5,-5.0,-6.898219617367242
2.0,-5.0,-5.084904898842988
2.5,-5.0,-3.6177998814280867
3.0,-5.0,-2.8125706266207535
3.5,-5.0,-2.4668105373633535
4.0,-5.0,-2.34218414576951
4.5,-5.0,-2.310623961058001
5.0,-5.0,-2.3164869084720165
5.5,-5.0,-2.335817693292099
6.0,-5.0,-2.3574701196090477
6.5,-5.0,-2.3763300382645682
7.0,-5.0,-2.39072190063104
7.5,-5.0,-2.400825841260511
8.0,-5.0,-2.4075457161113505
8.5,-5.0,-2.411862200355646
9.0,-5.0,-2.4145746152075707
9.5,-5.0,-2.416255874784559
10.0,-5.0,-2.417289214963661
-10.0,-4.5,-9.454437068332469
-9.5,-4.5,-9.454438312612337
-9.0,-4.5,-9.454440362769661
-8.5,-4.5,-9.454443739337503
-8.0,-4.5,-9.454449296652093
-7.5,-4.5,-9.45445843273481
-7.0,-4.5,-9.454473423879842
-6.5,-4.5,-9.454497945172614
-6.0,-4.5,-9.45453784407446
-5.5,-4.5,-9.45460218585374
-5.0,-4.5,-9.454704351962393
-4.5,-4.5,-9.454862151113097
-4.0,-4.5,-9.45509338087498
-3.5,-4.5,-9.455395944601202
-3.0,-4.5,-9.455680910800922
-2.5,-4.5,-9.455569350982573
-2.0,-4.5,-9.453805915966251
-1.5,-4.5,-9.4466157400746
-1.0,-4.5,-9.423217728594016
-0.5,-4.5,-9.354061557023446
0.0,-4.5,-9.162903353043205
0.5,-4.5,-8.678219013448182
1.0,-4.5,-7.634300537102496
1.5,-4.5,-5.9738614333291995
2.0,-4.5,-4.268807491344753
2.5,-4.5,-3.146043778714068
3.0,-4.5,-2.6093348663503426
3.5,-4.5,-2.399609584789065
4.0,-4.5,-2.334547469737571
4.5,-4.5,-2.3281443541856857
5.0,-4.5,-2.3434324002221216
5.5,-4.5,-2.364090036525572
6.0,-4.5,-2.3829831479682975
6.5,-4.5,-2.3976707829866184
7.0,-4.5,-2.408069933274836
7.5,-4.5,-2.4150158179768466
8.0,-4.5,-2.4194878417895707
8.5,-4.5,-2.4223016860266657
9.0,-4.5,-2.4240471462333635
9.5,-4.5,-2.425120429162051
10.0,-4.5,-2.4257768606627903
-10.0,-4.0,-9.262480763085547
-9.5,-4.0,-9.262482833554563
-9.0,-4.0,-9.262486245114372
-8.5,-4.0,-9.26249186420829
-8.0,-4.0,-9.26250111325851
-7.5,-4.0,-9.262516320857365
-7.0,-4.0,-9.262541281120265
-6.5,-4.0,-9.262582126930727
-6.0,-4.0,-9.262648636550578
-5.5,-4.0,-9.26275602594014
-5.0,-4.0,-9.262926919848924
-4.5,-4.0,-9.263191926306433
-4.0,-4.0,-9.263583309158996
-3.5,-4.0,-9.264104773615855
-3.0,-4.0,-9.264627866984219
-2.5,-4.0,-9.264575104487479
-2.0,-4.0,-9.262002391269535
-1.5,-4.0,-9.251030344361858
-1.0,-4.0,-9.214890773732066
-0.5,-4.0,-9.108228581822067
0.0,-4.0,-8.818908698453868
0.5,-4.0,-8.124004071674433
1.0,-4.0,-6.795077250859758
1.5,-4.0,-5.055478835937741
2.0,-4.0,-3.6235793357183956
2.5,-4.0,-2.8308954627711533
3.0,-4.0,-2.492000849954429
3.5,-4.0,-2.373575211570822
4.0,-4.0,-2.3472628771080157
4.5,-4.0,-2.355936238465498
5.0,-4.0,-2.374959866652285
5.5,-4.0,-2.3939082789203874
6.0,-4.0,-2.4090845759073267
6.5,-4.0,-2.419971913070283
7.0,-4.0,-2.4272918171764744
7.5,-4.0,-2.4320213639309607
8.0,-4.0,-2.4350031938434205
8.5,-4.0,-2.4368550025404354
9.0,-4.0,-2.4379944586013353
9.5,-4.0,-2.438691646929477
10.0,-4.0,-2.4391167666102316
-10.0,-3.5,-8.967849150382742
-9.5,-3.5,-8.967852604023092
-9.0,-3.5,-8.967858294949064
-8.5,-3.5,-8.96786766909823
-8.0,-3.5,-8.967883101075758
-7.5,-3.5,-8.967908480546908
-7.0,-3.5,-8.967950151447893
-6.5,-3.5,-8.968018385489094
-6.0,-3.5,-8.968129607674543
-5.5,-3.5,-8.968309511271382
-5.0,-3.5,-8.968596686386212
-4.5,-3.5,-8.969044503915425
-4.0,-3.5,-8.969713073943337
-3.5,-3.5,-8.970625662886329
-3.0,-3.5,-8.971614368170737
-2.5,-3.5,-8.971841767881685
-2.0,-3.5,-8.968408015333814
-1.5,-3.5,-8.952455238022392
-1.0,-3.5,-8.89876039669771
-0.5,-3.5,-8.740463366399206
0.0,-3.5,-8.322841378569466
0.5,-3.5,-7.393831722836578
1.0,-3.5,-5.867105570500624
1.5,-3.5,-4.2498989344390825
2.0,-3.5,-3.1616875808500957
2.5,-3.5,-2.6381161342383166
3.0,-3.5,-2.4367774394254154
3.5,-3.5,-2.378506268325543
4.0,-3.5,-2.3764142366546843
4.5,-3.5,-2.3927610088564077
5.0,-3.5,-2.4118021880038674
5.5,-3.5,-2.4277868167503276
6.0,-3.5,-2.439482926809697
6.5,-3.5,-2.447423190007281
7.0,-3.5,-2.4525802065826925
7.5,-3.5,-2.455841020933127
8.0,-3.5,-2.457869504901808
8.5,-3.5,-2.4591189148745585
9.0,-3.5,-2.459883833231128
9.5,-3.5,-2.46035041829525
10.0,-3.5,-2.4606343920869724
-10.0,-3.0,-8.533720778691993
-9.5,-3.0,-8.533726540652571
-9.0,-3.0,-8.533736035864683
-8.5,-3.0,-8.533751678169573
-8.0,-3.0,-8.533777433574729
-7.5,-3.0,-8.533819803560224
-7.0,-3.0,-8.533889405692214
-6.5,-3.0,-8.534003469281208
-6.0,-3.0,-8.534189650052587
-5.5,-3.0,-8.534491503807615
-5.0,-3.0,-8.534975292660656
-4.5,-3.0,-8.535735172106628
-4.0,-3.0,-8.536885321652493
-3.5,-3.0,-8.538502270859949
-3.0,-3.0,-8.540408166128476
-2.5,-3.0,-8.541483164527248
-2.0,-3.0,-8.537643224868788
-1.5,-3.0,-8.5161866240036
-1.0,-3.0,-8.440977201723772
-0.5,-3.0,-8.219001601246699
0.0,-3.0,-7.655432507540082
0.5,-3.0,-6.52258025666367
1.0,-3.0,-4.962645540513027
1.5,-3.0,-3.622307799742231
2.0,-3.0,-2.8622873235164206
2.5,-3.0,-2.5378194175372255
3.0,-3.0,-2.429254087706498
3.5,-3.0,-2.409805453833026
4.0,-3.0,-2.4217877361619795
4.5,-3.0,-2.440986306299966
5.0,-3.0,-2.4583104745349793
5.5,-3.0,-2.4713501465180325
6.0,-3.0,-2.4803229347672904
6.5,-3.0,-2.486192339696275
7.0,-3.0,-2.4899184683451194
7.5,-3.0,-2.492241777581423
8.0,-3.0,-2.4936747303149303
8.5,-3.0,-2.494552730367935
9.0,-3.0,-2.495088554044171
9.5,-3.0,-2.495414763738092
10.0,-3.0,-2.495613068680199
-10.0,-2.5,-7.931068665380648
-9.5,-2.5,-7.931078225060482
-9.0,-2.5,-7.931093979830964
-8.5,-2.5,-7.931119937449582
-8.0,-2.5,-7.931162686466867
-7.5,-2.5,-7.931233037577691
-7.0,-2.5,-7.931348673273032
-6.5,-2.5,-7.931538362818686
-6.0,-2.5,-7.931848494021321
-5.5,-2.5,-7.932352706615396
-5.0,-2.5,-7.933164685217196
-4.5,-2.5,-7.934450840825019
-4.0,-2.5,-7.9364283106148665
-3.5,-2.5,-7.939299220491419
-3.0,-2.5,-7.942972114181536
-2.5,-2.5,-7.946140165235241
-2.0,-2.5,-7.943520799028624
-1.5,-2.5,-7.918123228545981
-1.0,-2.5,-7.821498746971094
-0.5,-2.5,-7.53384213392953
0.0,-2.5,-6.838104482365587
0.5,-2.5,-5.601383625600866
1.0,-2.5,-4.19008262436152
1.5,-2.5,-3.187872907803101
2.0,-2.5,-2.6956657712055136
2.5,-2.5,-2.510814106913728
3.0,-2.5,-2.463858511540343
3.5,-2.5,-2.4687871035593
4.0,-2.5,-2.488257741802746
4.5,-2.5,-2.5078072035637926
5.0,-2.5,-2.5230876052410642
5.5,-2.5,-2.533787677653508
6.0,-2.5,-2.5408512739558984
6.5,-2.5,-2.5453584491361236
7.0,-2.5,-2.5481770427911195
7.5,-2.5,-2.549918491580962
8.0,-2.5,-2.5509866174932005
8.5,-2.5,-2.551638875388805
9.0,-2.5,-2.5520361188536413
9.5,-2.5,-2.552277660261745
10.0,-2.5,-2.5524243840487038
-10.0,-2.0,-7.160207552044656
-9.5,-2.0,-7.1602231725502445
-9.0,-2.0,-7.160248918007865
-8.5,-2.0,-7.160291342251363
-8.0,-2.0,-7.16036122591586
-7.5,-2.0,-7.160476275816367
-7.0,-2.0,-7.160665502186225
-6.5,-2.0,-7.160976236238856
-6.0,-2.0,-7.161485158124258
-5.5,-2.0,-7.162315004036572
-5.0,-2.0,-7.1636580958773655
-4.5,-2.0,-7.165804191764176
-4.0,-2.0,-7.16915654351898
-3.5,-2.0,-7.174176771973842
-3.0,-2.0,-7.181070813419633
-2.5,-2.0,-7.188662657452528
-2.0,-2.0,-7.190906736951136
-1.5,-2.0,-7.167037637225668
-1.0,-2.0,-7.0571791246929285
-0.5,-2.0,-6.720498566141346
0.0,-2.0,-5.949095885089968
0.5,-2.0,-4.752307439285702
1.0,-2.0,-3.6154701337448434
1.5,-2.0,-2.931988989942776
2.0,-2.0,-2.639453008817824
2.5,-2.0,-2.550304258907164
3.0,-2.0,-2.5440255229002577
3.5,-2.0,-2.563980848887919
4.0,-2.0,-2.5872373182470816
4.5,-2.0,-2.6062734017714555
5.0,-2.0,-2.6198827247919905
5.5,-2.0,-2.628964301818448
6.0,-2.0,-2.6347940979843325
6.5,-2.0,-2.638452513813714
7.0,-2.0,-2.640717487858473
7.5,-2.0,-2.642108424072842
8.0,-2.0,-2.6429584336318768
8.5,-2.0,-2.643476343287162
9.0,-2.0,-2.643791339518557
9.5,-2.0,-2.6439827143466736
10.0,-2.0,-2.6440989068830727
-10.0,-1.5,-6.271160521924438
-9.5,-1.5,-6.27118539486853
-9.0,-1.5,-6.271226393324788
-8.5,-1.5,-6.271293960907511
-8.0,-1.5,-6.271405286412335
-7.5,-1.5,-6.271588628317383
-7.0,-1.5,-6.271890356585896
-6.5,-1.5,-6.272386323007276
-6.0,-1.5,-6.273199955615528
-5.5,-1.5,-6.274530315526896
-5.0,-1.5,-6.276693513611688
-4.5,-1.5,-6.280177774550499
-4.0,-1.5,-6.285698031038931
-3.5,-1.5,-6.294186551072784
-3.0,-1.5,-6.30650382134618
-2.5,-1.5,-6.3222097404063815
-2.0,-1.5,-6.335512490537333
-1.5,-1.5,-6.3235803384826195
-1.0,-1.5,-6.218506017144928
-0.5,-1.5,-5.869330572194736
0.0,-1.5,-5.108606473289435
0.5,-1.5,-4.081382242119368
1.0,-1.5,-3.258842220475074
1.5,-1.5,-2.835561836618382
2.0,-1.5,-2.685778800576145
2.5,-1.5,-2.662295389297315
3.0,-1.5,-2.683154974124102
3.5,-1.5,-2.712597188464776
4.0,-1.5,-2.7379591001660484
4.5,-1.5,-2.756506054888543
5.0,-1.5,-2.7690302651165575
5.5,-1.5,-2.7771239081613515
6.0,-1.5,-2.782222785254384
6.5,-1.5,-2.7853868650329954
7.0,-1.5,-2.7873326361343516
7.5,-1.5,-2.7885226984439395
8.0,-1.5,-2.7892481661426354
8.5,-1.5,-2.789689534714109
9.0,-1.5,-2.7899577359509955
9.5,-1.5,-2.79012059152148
10.0,-1.5,-2.790219435897734
-10.0,-1.0,-5.360383204110125
-9.5,-1.0,-5.360421601568549
-9.0,-1.0,-5.36048489692353
-8.5,-1.0,-5.360589222462943
-8.0,-1.0,-5.360761142306355
-7.5,-1.0,-5.36104436212129
-7.0,-1.0,-5.3615106924493405
