iteration,theta0,theta1,v_gamma
53,3.9146865082157207,-4.035292356458193,-2.2500856212063636
54,3.9326313923708653,-4.063596963263386,-2.2489701357387393
55,3.950290741576509,-4.091541951507741,-2.247884645914914
56,3.9676768244573077,-4.119140422569162,-2.246827609092471
57,3.984801183708185,-4.146404751740034,-2.245797591930519
58,4.001674688628076,-4.1733466397808545,-2.244793260848128
59,4.018307583133014,-4.1999771600155595,-2.2438133734635737
60,4.034709529702476,-4.226306801421938,-2.2428567708989857
61,4.050889649660609,-4.252345508117766,-2.241922370850236
62,4.066856560148511,-4.278102715597497,-2.241009161334908
63,4.082618408104084,-4.303587384034341,-2.2401161950423085
64,4.098182901531251,-4.3288080289276545,-2.239242584219083
65,4.113557338309974,-4.353772749345003,-2.2383874960322037
66,4.128748632771781,-4.37848925398138,-2.2375501483582183
67,4.143763340242008,-4.402964885234518,-2.236729805953803
68,4.158607679729261,-4.427206641474406,-2.235925776967979
69,4.173287554924241,-4.4512211976668015,-2.2351374097609846
70,4.187808573653889,-4.47501492449427,-2.234364089998859
71,4.2021760659224014,-4.498593906103949,-2.233605237996246
72,4.216395100657881,-4.521963956598425,-2.232860306283073
73,4.230470501271988,-4.5451306353748215,-2.232128777373415
74,4.2444068601298195,-4.568099261407054,-2.231410161717206
75,4.258208552018147,-4.590874926557219,-2.2307039958175956
76,4.2718797466920515,-4.613462507994036,-2.2300098404985005
77,4.2854244205726815,-4.635866679789071,-2.2293272793085928
78,4.298846367662364,-4.6580919237549905,-2.228655917049329
79,4.312149209737396,-4.680142539584342,-2.2279953784159434
80,4.325336405873578,-4.702022654342141,-2.2273453067414053
81,4.338411261354776,-4.7237362313608635,-2.2267053628343527
82,4.351376936010487,-4.745287078582231,-2.2260752239029276
83,4.3642364520245325,-4.766678856386372,-2.225454582557151
84,4.376992701253418,-4.787915084945516,-2.224843145883275
85,4.389648452089782,-4.80899915113625,-2.2242406345840995
86,4.402206355903403,-4.829934315041578,-2.2236467821798396
87,4.414668953089647,-4.850723716071456,-2.2230613342646297
88,4.427038678752817,-4.87137037872816,-2.2224840478141954
89,4.43931786804971,-4.891877218040764,-2.221914690540629
90,4.451508761216697,-4.912247044691058,-2.221353040290578
91,4.463613508301829,-4.932482569851505,-2.220798884483467
92,4.475634173621819,-4.952586409754274,-2.2202520195866935
93,4.487572739962257,-4.972561090008884,-2.219712250624975
94,4.499431112537997,-4.992409049684719,-2.2191793907213033
95,4.511211122729432,-5.0121326451734305,-2.218653260667132
96,4.52291453160918,-5.031734153845147,-2.218133688519668
97,4.534543033272648,-5.051215777511394,-2.217620509224289
98,4.546098257984983,-5.070579645706687,-2.217113564260273
99,4.557581775155981,-5.089827818799926,-2.2166127013081867
100,4.568995096153737,-5.1089622909459,-2.2161177739374023
101,4.580339676967039,-5.127984992886518,-2.2156286413123283
102,4.591616920725814,-5.1468977946107,-2.2151451679160794
103,4.60282818008827,-5.165702507881255,-2.2146672232903715
104,4.613974759502823,-5.184400888636506,-2.2141946817905596
105,4.6250579173523,-5.202994639273894,-2.213727422354782
106,4.63607886798743,-5.221485410822322,-2.2132653282862997
107,4.647038783656161,-5.2398748050095545,-2.2128082870481323
108,4.657938796334889,-5.25816437623055,-2.2123561900692126
109,4.668779999467317,-5.276355633422268,-2.2119089325613
110,4.679563449616232,-5.294450041850099,-2.211466413345971
111,4.690290168033219,-5.312449024810746,-2.2110285346910477
112,4.700961142150925,-5.330353965256115,-2.2105952021558624
113,4.711577327002266,-5.348166207342422,-2.2101663244448204
114,4.722139646570639,-5.365887057908546,-2.209741813268737
115,4.732648995074958,-5.383517787887335,-2.209321583213481
116,4.74310623819312,-5.401059633653403,-2.208905551615474
117,4.753512214227246,-5.418513798310705,-2.208493638443638
118,4.763867735213854,-5.4358814529230095,-2.2080857661874074
119,4.774173587981927,-5.453163737690187,-2.207681859750439
120,4.784430535161675,-5.470361763073056,-2.2072818463496953
121,4.794639316146574,-5.487476610869397,-2.206885655419585
122,4.804800648011168,-5.5045093352435615,-2.206493218520861
123,4.814915226386939,-5.521460963711986,-2.2061044692540173
124,4.824983726298411,-5.53833249808678,-2.2057193431769253
125,4.8350068029615585,-5.555124915379442,-2.2053377777264536
126,4.8449850925464215,-5.57183916866663,-2.204959712143882
127,4.854919212905776,-5.588476187919829,-2.2045850874038644
128,4.86480976427155,-5.6050368808006334,-2.2042138461467715
129,4.874657329920615,-5.621522133423275,-2.2038459326142137
130,4.884462476811476,-5.637932811085956,-2.203481292587578
131,4.8942257561933005,-5.654269758972437,-2.203119873329417
132,4.903947704188647,-5.670533802825273,-2.2027616235275325
133,4.913628842351168,-5.6867257495919965,-2.2024064932416207
134,4.9232696781995235,-5.702846388045508,-2.2020544338523305
135,4.932870705728631,-5.718896489379838,-2.201705398012627
136,4.942432405899347,-5.734876807782403,-2.2013593396013174
137,4.951955247107606,-5.750788080983811,-2.2010162136786535
138,4.961439685633994,-5.766631030786232,-2.2006759764438866
139,4.970886166074667,-5.782406363571272,-2.2003385851946757
140,4.9802951217544935,-5.798114770788271,-2.200003998288276
141,4.989666975123248,-5.8137569294238824,-2.199672175104386
142,4.999002138135631,-5.8293335024537445,-2.1993430760096038
143,5.008301012615869,-5.844845139277035,-2.199016662323384
144,5.017563990607586,-5.860292476134638,-2.198692896285449
145,5.026791454709629,-5.875676136511633,-2.198371741024559
146,5.035983778398466,-5.8909967315247735,-2.198053160528593
147,5.04514132633777,-5.906254860295594,-2.197737119615867
148,5.054264454675767,-5.921451110309748,-2.197423583907635
149,5.063353511330862,-5.936586057763164,-2.1971125198017165
150,5.072408836266102,-5.951660267895565,-2.196803894447198
151,5.081430761752927,-5.966674295311874,-2.196497675720149
152,5.090419612624701,-5.981628684292015,-2.1961938322003265
153,5.099375706520465,-5.996523969089575,-2.1958923331487914
154,5.108299354119316,-6.0113606742197945,-2.195593148486428
155,5.117190859365838,-6.026139314737317,-2.195296248773301
156,5.126050519686955,-6.040860396504102,-2.195001605188819
157,5.134878626200571,-6.055524416447918,-2.1947091895126727
158,5.143675463916349,-6.070131862811774,-2.19441897410651
159,5.152441311928954,-6.084683215394662,-2.194130931896311
160,5.161176443604086,-6.099178945783955,-2.193845036355438
161,5.169881126757591,-6.113619517579783,-2.193561261488325
162,5.178555623827946,-6.128005386611712,-2.1932795818147883
163,5.187200192042387,-6.142337001148019,-2.192999972354916
164,5.195815083576949,-6.156614802097855,-2.1927224086145243
165,5.204400545710652,-6.17083922320658,-2.192446866571153
166,5.212956820974089,-6.185010691244512,-2.1921733226605684
167,5.221484147292626,-6.199129626189368,-2.1919017537637693
168,5.229982758124453,-6.213196441402622,-2.191632137194455
169,5.2384528825936645,-6.227211543800014,-2.191364450686951
170,5.246894745618593,-6.241175334016445,-2.1910986723845665
171,5.255308568035574,-6.255088206565443,-2.190834780828362
172,5.2636945667183195,-6.268950549993434,-2.1905727549463228
173,5.272052954693085,-6.282762747028995,-2.190312574042908
174,5.280383941249785,-6.2965251747272735,-2.190054217788963
175,5.288687732049221,-6.3102382046097665,-2.1897976662119865
176,5.296964529226567,-6.323902202799623,-2.1895428996867365
177,5.305214531491271,-6.337517530152628,-2.189289898926148
178,5.313437934223496,-6.3510845423840365,-2.189038644972572
179,5.321634929567242,-6.364603590191409,-2.188789119189305
180,5.329805706520276,-6.378075019373585,-2.1885413032524053
181,5.33795045102099,-6.391499170945939,-2.188295179142785
182,5.346069346032299,-6.404876381252056,-2.188050729138562
183,5.35416257162271,-6.418206982071957,-2.1878079358076676
184,5.36223030504464,-6.431491300726977,-2.187566782000697
185,5.370272720810112,-6.444729660181451,-2.1873272508439885
186,5.378289990763912,-6.457922379141288,-2.1870893257329374
187,5.386282284154311,-6.4710697721495585,-2.1868529903255145
188,5.394249767701435,-6.4841721496792,-2.1866182285360005
189,5.402192605663374,-6.49722981822294,-2.186385024528913
190,5.4101109599001145,-6.5102430803805325,-2.1861533627131355
191,5.418004989935373,-6.523212234943399,-2.1859232277362173
192,5.425874853016408,-6.536137576976772,-2.185694604478868
193,5.43372070417189,-6.549019397899421,-2.185467478049608
194,5.441542696267884,-6.561857985561043,-2.185241833779594
195,5.449340980062039,-6.574653624317403,-2.185017657217598
196,5.457115704256019,-6.587406595103295,-2.1847949341251436
197,5.464867015546265,-6.6001171755034065,-2.1845736504717856
198,5.472595058673135,-6.612785639821144,-2.1843537924305316
199,5.480299976468477,-6.625412259145502,-2.184135346373408
200,5.487981909901703,-6.637997301416034,-2.183918298867145
201,5.495640998124406,-6.650541031485987,-2.183702636669
202,5.5032773785135785,-6.6630437111836684,-2.1834883467226995
203,5.510891186713474,-6.6755055993721015,-2.1832754161544985
204,5.518482556676174,-6.687926952007015,-2.1830638322693536
205,5.526051620700888,-6.70030802219324,-2.1828535825472093
206,5.533598509472042,-6.712649060239556,-2.182644654639389
207,5.541123352096197,-6.724950313712037,-2.1824370363650862
208,5.548626276137837,-6.737212027485946,-2.182230715707956
209,5.556107407654055,-6.749434443796233,-2.182025680812806
210,5.563566871228202,-6.7616178022866675,-2.181821919982374
211,5.571004790002504,-6.77376234005767,-2.1816194216741964
212,5.5784212857097,-6.785868291712856,-2.181418174497564
213,5.585816478703731,-6.797935889404368,-2.1812181672105595
214,5.593190487989515,-6.809965362876999,-2.181019388717178
215,5.60054343125183,-6.821956939511174,-2.1808218280645213
216,5.607875424883345,-6.833910844364814,-2.180625474440069
217,5.615186584011825,-6.845827300214111,-2.1804303171690216
218,5.622477022526535,-6.857706527593263,-2.180236345711717
219,5.629746853103873,-6.869548744833189,-2.18004354966111
220,5.636996187232253,-6.881354168099267,-2.1798519187403214
221,5.644225135236274,-6.893123011428112,-2.1796614428002465
222,5.6514338063001865,-6.904855486763436,-2.179472111817228
223,5.658622308490685,-6.916551803991011,-2.179283915890792
224,5.66579074877905,-6.928212170972763,-2.1790968452414297
225,5.672939233062659,-6.939836793580035,-2.17891089020845
226,5.680067866185892,-6.95142587572602,-2.1787260412478733
227,5.687176751960435,-6.962979619397415,-2.1785422889303843
228,5.694265993185033,-6.974498224685304,-2.1783596239393357
229,5.701335691664672,-6.985981889815298,-2.1781780370687955
230,5.708385948229242,-6.997430811176956,-2.177997519221646
231,5.71541686275167,-7.008845183352507,-2.1778180614077347
232,5.722428534165573,-7.020225199144885,-2.1776396547420522
233,5.729421060482401,-7.031571049605118,-2.177462290442972
234,5.736394538808136,-7.042882924059069,-2.1772859598305225
235,5.743349065359525,-7.054161010133561,-2.1771106543247023
236,5.75028473547988,-7.065405493781899,-2.1769363654438325
237,5.757201643654449,-7.076616559308806,-2.1767630848029507
238,5.764099883525379,-7.087794389394793,-2.176590804112241
239,5.770979547906282,-7.098939165119977,-2.1764195151754957
240,5.777840728796414,-7.110051065987366,-2.1762492098886215
241,5.7846835173944795,-7.121130269945622,-2.1760798802381696
242,5.791508004112079,-7.132176953411321,-2.175911518299903
243,5.798314278586799,-7.143191291290717,-2.175744116237398
244,5.805102429694974,-7.154173457001039,-2.1755776663006716
245,5.811872545564102,-7.165123622491318,-2.175412160824842
246,5.818624713584965,-7.176041958262765,-2.1752475922288212
247,5.825359020423422,-7.1869286333887095,-2.17508395301403
248,5.832075552031909,-7.1977838155341205,-2.1749212357631436
249,5.838774393660652,-7.208607670974705,-2.1747594331388647
250,5.8454556298685985,-7.21940036461561,-2.174598537882723
251,5.85211934453407,-7.230162060009731,-2.1744385428138973
252,5.858765620865158,-7.240892919375645,-2.174279440828067
253,5.8653945414098665,-7.251593103615161,-2.1741212248962785
254,5.872006188065991,-7.262262772330529,-2.1739638880638483
255,5.878600642090777,-7.272902083841287,-2.173807423449278
256,5.885177984110329,-7.2835111952007665,-2.173651824243195
257,5.891738294128803,-7.294090262212275,-2.1734970837073138
258,5.898281651537374,-7.304639439444949,-2.173343195173421
259,5.904808135122993,-7.315158880249294,-2.173190152042379
260,5.911317823076936,-7.325648736772425,-2.173037947783146
261,5.917810793003151,-7.336109159972995,-2.172886575931821
262,5.924287121926416,-7.346540299635855,-2.1727360300907055
263,5.930746886300302,-7.35694230438641,-2.172586303927382
264,5.9371901620149545,-7.367315321704717,-2.1724373911738093
265,5.9436170244047,-7.377659497939302,-2.1722892856254417
266,5.950027548255474,-7.387974978320727,-2.1721419811403586
267,5.956421807812089,-7.3982619069748985,-2.1719954716384096
268,5.96279987678533,-7.408520426936124,-2.171849751100384
269,5.969161828358899,-7.4187506801599366,-2.171704813567186
270,5.975507735196207,-7.428952807535674,-2.171560653139035
271,5.981837669447011,-7.439126948898834,-2.171417263974668
272,5.988151702753908,-7.44927324304321,-2.1712746402905716
273,5.994449906258689,-7.4593918277328,-2.171132776360218
274,6.000732350608561,-7.469482839713504,-2.170991666513316
275,6.006999105962227,-7.479546414724624,-2.170851305135077
276,6.013250241995842,-7.489582687510148,-2.1707116866654976
277,6.019485827908845,-7.4995917918298485,-2.1705728055986486
278,6.025705932429665,-7.509573860470179,-2.1704346564819774
279,6.031910623821311,-7.5195290252549905,-2.1702972339156323
280,6.038099969886846,-7.529457417056057,-2.1701605325517823
281,6.044274037974751,-7.53935916580343,-2.170024547093963
282,6.050432894984175,-7.549234400495609,-2.1698892722964267
283,6.056576607370083,-7.5590832492095545,-2.169754702963505
284,6.062705241148303,-7.568905839110519,-2.169620833948984
285,6.068818861900469,-7.578702296461725,-2.169487660155486
286,6.074917534778863,-7.588472746633887,-2.169355176533866
287,6.081001324511174,-7.5982173141145655,-2.169223378082617
288,6.08707029540515,-7.607936122517384,-2.1690922598472833
289,6.0931245113531745,-7.617629294591088,-2.1689618169198854
290,6.099164035836743,-7.627296952228465,-2.168832044438356
291,6.105188931930864,-7.636939216475117,-2.168702937585979
292,6.111199262308371,-7.646556207538101,-2.1685744915908467
293,6.117195089244157,-7.656148044794432,-2.168446701725316
294,6.12317647461933,-7.665714846799454,-2.168319563305482
295,6.1291434799252915,-7.67525673129508,-2.168193071690655
296,6.1350961662677435,-7.684773815217907,-2.1680672222828457
297,6.141034594370615,-7.694266214707212,-2.1679420105262626
298,6.146958824579929,-7.703734045112817,-2.1678174319068124
299,6.152868916867592,-7.713177421002847,-2.1676934819516123
300,6.158764930835121,-7.722596456171361,-2.1675701562285057
301,6.164646925717301,-7.731991263645886,-2.167447450345589
302,6.170514960385788,-7.74136195569482,-2.167325359950746
303,6.176369093352636,-7.75070864383474,-2.1672038807311846
304,6.182209382773778,-7.760031438837606,-2.1670830084129875
305,6.188035886452439,-7.769330450737849,-2.166962738760662
306,6.193848661842491,-7.778605788839369,-2.166843067576702
307,6.199647766051759,-7.787857561722426,-2.16672399070116
308,6.205433255845266,-7.797085877250437,-2.1666055040112115
309,6.21120518764843,-7.806290842576678,-2.1664876034207428
310,6.216963617550201,-7.815472564150892,-2.166370284879934
311,6.2227086013061585,-7.824631147725799,-2.166253544374851
312,6.228440194341548,-7.833766698363529,-2.166137377927044
313,6.234158451754279,-7.842879320441955,-2.1660217815931517
314,6.239863428317868,-7.851969117660946,-2.165906751464513
315,6.2455551784843415,-7.861036193048536,-2.1657922836667773
316,6.25123375638709,-7.870080648967003,-2.165678374359531
317,6.2568992158436805,-7.87910258711888,-2.165565019735921
318,6.262551610358628,-7.88810210855287,-2.1654522160222864
319,6.268190993126119,-7.897079313669694,-2.165339959477795
320,6.2738174170327,-7.906034302227865,-2.1652282463940877
321,6.279430934659924,-7.914967173349372,-2.165117073094923
322,6.285031598286958,-7.923878025525307,-2.1650064359358283
323,6.290619459893151,-7.932766956621412,-2.164896331303759
324,6.29619457116057,-7.9416340638835505,-2.16478675561676
325,6.301756983476496,-7.950479443943119,-2.1646777053236277
326,6.307306747935879,-7.959303192822386,-2.1645691769035866
327,6.312843915343771,-7.968105405939758,-2.1644611668659604
328,6.318368536217714,-7.976886178114992,-2.164353671749852
329,6.323880660790098,-7.985645603574333,-2.1642466881238285
330,6.329380339010492,-7.994383775955591,-2.16414021258561
331,6.334867620547933,-8.00310078831316,-2.164034241761759
332,6.340342554793193,-8.011796733122967,-2.1639287723073815
333,6.345805190861013,-8.02047170228737,-2.1638238009058215
334,6.3512555775923,-8.029125787139993,-2.1637193242683717
335,6.356693763556311,-8.037759078450499,-2.1636153391339774
336,6.3621197970527925,-8.046371666429312,-2.1635118422689503
337,6.367533726114098,-8.054963640732286,-2.1634088304666843
338,6.37293559850728,-8.063535090465306,-2.1633063005473763
339,6.378325461736159,-8.072086104188847,-2.1632042493577472
340,6.3837033630433515,-8.080616769922475,-2.1631026737707693
341,6.38906934941229,-8.089127175149299,-2.163001570685399
342,6.394423467569209,-8.097617406820364,-2.162900937026308
343,6.399765763985103,-8.106087551359002,-2.1628007697436216
