iteration,theta0,theta1,v_gamma
108,1.4031417131640993,-2.0369038685406156,-2.8249240527182273
109,1.3919067523120552,-1.9541176785919085,-2.805212573128311
110,1.3950534780274055,-1.9088454386967009,-2.7879949097241212
111,1.3451769139063707,-1.7245874006267776,-2.774297364513888
112,1.4182458818283732,-1.8862281029458547,-2.7633793645105635
113,1.4835769638013219,-2.065305093397031,-2.766967802738322
114,1.523980394297535,-2.126118748317944,-2.7544490817843954
115,1.498782811041532,-2.004825454432145,-2.7368742076488783
116,1.5309506684028484,-2.042782375350242,-2.723973781028758
117,1.4883579810690846,-1.876363397442508,-2.7114571055059473
118,1.5823963281375237,-2.121416331949325,-2.708760179121358
119,1.5133823651252283,-1.8679750261356634,-2.693545075754956
120,1.4010659451437797,-1.456207980371914,-2.698878580644397
121,1.595898533705809,-2.0065302303461645,-2.671112761643813
122,1.7560813076525563,-2.4579368457846664,-2.681852574075824
123,1.7243583191538991,-2.307540692869515,-2.6606380897965436
124,1.9431634464028247,-2.9477839724755066,-2.705631157861905
125,1.8683479210909137,-2.599665132078008,-2.644028368820634
126,2.08204099595412,-3.1985249147798847,-2.686099979694284
127,1.999240605979253,-2.85027573639741,-2.627906136621502
128,1.5484268445984082,-1.4683820462582224,-2.637282308226628
129,1.6496347256096968,-1.7011082306370695,-2.6038038491797426
130,1.8215780148382001,-2.1525277690203635,-2.5728264196390573
131,2.0102726134177953,-2.6576038361214023,-2.5688177713461817
132,2.1224958134269043,-2.926883661428047,-2.5684295631256373
133,2.122495813426905,-2.9268836614280502,-2.5684295631256373
134,2.1727322548532304,-3.0024378654483574,-2.55754184865597
135,2.2095381328781367,-3.00254496670611,-2.5361308774056024
136,1.6984975619517209,-1.3628420246778912,-2.6016446773466506
137,1.9470516021179864,-2.0148717688791282,-2.511393814143417
138,2.0807685980490858,-2.3812522932144757,-2.4907212719458065
139,2.101267753043241,-2.320028848683523,-2.47832308390183
140,1.9958042712046655,-1.9397139107797585,-2.4967932092584286
141,2.248332644012468,-2.634633065876089,-2.456396184707374
142,2.319568595522648,-2.692341714638769,-2.4381741741312726
143,2.413571284263017,-2.880485404333027,-2.4263135010848247
144,2.5574716611104327,-3.242523274039853,-2.4209692303453743
145,2.561872180053165,-3.163707397083192,-2.4092614060094757
146,2.816272996371652,-3.783147507307972,-2.405891830651143
147,3.016498227179401,-4.276976105165736,-2.4123596185035545
148,3.1786507234430617,-4.634702208504278,-2.4126190371520932
149,1.3869905231860498,0.7421165938733649,-3.8595632776299573
150,2.029694291958004,-1.0268626519527302,-2.6531120458400883
151,2.45990798765046,-2.1684269603787154,-2.4078304555181225
152,2.779447592249377,-3.0095552188078476,-2.3465852192392522
153,2.7115961566898084,-2.4049674033005823,-2.3691796844792337
154,2.9431871060102264,-2.9728334050525764,-2.3255198709989533
155,2.9431871060103405,-2.972833405052928,-2.3255198709989355
156,3.243150730278892,-3.6692150589910084,-2.2950104653201024
157,3.297732641151097,-3.5944664399253927,-2.288108777894232
158,3.5792821285922303,-4.265335297242542,-2.270167315905293
159,4.377046665755436,-5.060083152403003,-2.2209963046364605
160,4.377046665755442,-5.0600831524030205,-2.2209963046364605
161,4.377046665756752,-5.060083152405081,-2.220996304636402
162,4.377046665756834,-5.06008315240521,-2.2209963046363983
