iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,0.7999992370605467,0.0,0.0
2,0.9693111246187089,-0.7300667977949225,0.0
3,1.5410824902525424,-0.8682426940131549,0.0
4,1.6930378324308069,-1.2618222190949602,0.0
5,1.925306850300526,-1.473944826265817,0.0
6,2.099471626185634,-1.6694476246479266,0.0
7,2.24836032265598,-1.8371058191617389,0.0
8,2.377298801362032,-1.9844020030158342,0.0
9,2.4906803711298466,-2.115855968364144,0.0
10,2.5916661135269514,-2.234657317707371,0.0
11,2.6825744665729,-2.3431431618408443,0.0
12,2.765148179000245,-2.443071955052569,0.0
13,2.8407271321245213,-2.5357966963957868,0.0
14,2.9103617432316367,-2.6223787360597837,0.0
15,2.974889802541405,-2.7036648011926236,0.0
16,3.0349895991037616,-2.7803404832635326,0.0
17,3.091217565586233,-2.852968200657467,0.0
18,3.1440355098552097,-2.922014766222816,0.0
19,3.193830693895103,-2.9878716318995004,0.0
20,3.2409308747982353,-3.050870140278559,0.0
21,3.2856157544949682,-3.1112931169164373,0.0
22,3.328125813104167,-3.1693838149600606,0.0
23,3.3686691762129124,-3.225352886731995,0.0
24,3.407427175354764,-3.279383946945305,0.0
25,3.444558581249534,-3.331637935529713,0.0
26,3.4802031584149526,-3.3822566780580727,0.0
27,3.514484518370014,-3.4313657695615705,0.0
28,3.547512458991086,-3.479076936933896,0.0
29,3.5793848970782034,-3.525489988677642,0.0
30,3.61018947608882,-3.5706944352552945,0.0
31,3.6400049123865155,-3.6147708444044624,0.0
32,3.668902129409091,-3.6577919816117292,0.0
33,3.696945218610834,-3.699823775219819,0.0
34,3.7241922579780358,-3.740926137455701,0.0
35,3.7506960127122517,-3.7811536663604937,0.0
36,3.776504537858068,-3.8205562487042575,0.0
37,3.8016616988826684,-3.859179580136195,0.0
38,3.8262076232439006,-3.8970656158001216,0.0
39,3.850179093626521,-3.934252962248202,0.0
40,3.8736098916441066,-3.970777219571815,0.0
41,3.896531099291841,-4.006671281130501,0.0
42,3.918971364213331,-4.0419655970172,0.0
43,3.940957133851564,-4.076688406388288,0.0
44,3.96251286274299,-4.110865942962233,0.0
45,3.9836611965478017,-4.1445226173139185,0.0
46,4.004423135860202,-4.1776811790335096,0.0
47,4.024818182387318,-4.2103628613564945,0.0
48,4.0448644697065745,-4.242587510486951,0.0
49,4.064578880494792,-4.274373698485344,0.0
50,4.083977151582856,-4.305738836896392,0.0
51,4.10307396941722,-4.336699260570767,0.0
52,4.121883055231997,-4.36727031579394,0.0
53,4.140417242375257,-4.397466436795008,0.0
54,4.1586885463233,-4.427301215064516,0.0
55,4.17670822818396,-4.456787462276468,0.0
56,4.194486852389824,-4.485937267509072,0.0
57,4.212034339196262,-4.514762049372387,0.0
58,4.229360012524984,-4.543272603576682,0.0
59,4.246472643629752,-4.571479146411167,0.0
60,4.263380491005324,-4.599391354547263,0.0
61,4.280091336912452,-4.6270184015324265,0.0
62,4.296612520849663,-4.654368991298681,0.0
63,4.3129509702658675,-4.681451388973547,0.0
64,4.329113228775679,-4.708273449249169,0.0
65,4.34510548211111,-4.734842642537578,0.0
66,4.360933582018553,-4.761166079115516,0.0
67,4.376603068288052,-4.787250531440759,0.0
68,4.392119189082655,-4.813102454802929,0.0
69,4.407486919718518,-4.8387280064550255,0.0
70,4.42271098003133,-4.864133063357157,0.0
71,4.437795850451244,-4.889323238650809,0.0
72,4.452745786896506,-4.9143038969703925,0.0
73,4.4675648345853824,-4.939080168688436,0.0
74,4.482256840856481,-4.963656963181623,0.0
75,4.496825467079092,-4.988038981196612,0.0
76,4.511274199727587,-5.012230726387289,0.0
77,4.525606360687093,-5.036236516088474,0.0
78,4.539825116851597,-5.060060491385287,0.0
79,4.553933489070097,-5.083706626532024,0.0
80,4.567934360491521,-5.107178737769702,0.0
81,4.581830484354668,-5.130480491587119,0.0
82,4.595624491265396,-5.153615412466434,0.0
83,4.609318895999689,-5.176586890150799,0.0
84,4.622916103867921,-5.199398186468417,0.0
85,4.636418416672695,-5.222052441744562,0.0
86,4.6498280382898995,-5.244552680830519,0.0
87,4.663147079900248,-5.266901818776051,0.0
88,4.676377564896269,-5.289102666169899,0.0
89,4.689521433487773,-5.311157934170853,0.0
90,4.702580547026924,-5.333070239250199,0.0
91,4.715556692072407,-5.354842107664738,0.0
92,4.728451584210638,-5.376475979678097,0.0
93,4.741266871650589,-5.397974213546728,0.0
94,4.754004138607504,-5.4193390892857565,0.0
95,4.766664908489634,-5.440572812228732,0.0
96,4.779250646901047,-5.461677516394301,0.0
97,4.791762764472601,-5.482655267671884,0.0
98,4.8042026195322665,-5.503508066837562,0.0
99,4.816571520625153,-5.524237852410615,0.0
100,4.8288707183581,-5.544846487545003,0.0
101,4.8411014396203935,-5.565335810266505,0.0
102,4.8532648573266295,-5.585707588022586,0.0
103,4.865362103374717,-5.605963536016984,0.0
104,4.877394270544381,-5.626105319402848,0.0
105,4.889362414293943,-5.646134555365453,0.0
106,4.901267554461538,-5.666052815100839,0.0
107,4.913110676876499,-5.685861625696367,0.0
108,4.9248927348862725,-5.705562471918768,0.0
109,4.936614650803848,-5.725156797914893,0.0
110,4.948277317280378,-5.744646008830053,0.0
111,4.959881598607348,-5.764031472348508,0.0
112,4.971428331952365,-5.783314520160416,0.0
113,4.982918328532389,-5.802496449359224,0.0
114,4.994352374727964,-5.821578523773295,0.0
115,5.005731233141795,-5.840561975235296,0.0
116,5.0170556436047935,-5.859448004792677,0.0
117,5.028326324132534,-5.878237783862351,0.0
118,5.039543971834856,-5.896932455332528,0.0
119,5.050709263781206,-5.915533134614442,0.0
120,5.061822857824123,-5.934040910646596,0.0
121,5.072885393383153,-5.952456846853945,0.0
122,5.083897492191318,-5.970781982064347,0.0
123,5.094859759006157,-5.989017331384436,0.0
124,5.105772782287207,-6.007163887036979,0.0
125,5.116637134841716,-6.025222619161642,0.0
126,5.1274533744402495,-6.043194476580989,0.0
127,5.138222044403758,-6.061080387533443,0.0
128,5.148943674163598,-6.078881260374834,0.0
129,5.159618779795888,-6.096597984250058,0.0
130,5.170247864531529,-6.114231429736326,0.0
131,5.180831419243108,-6.1317824494593465,0.0
132,5.191369922909889,-6.149251878683771,0.0
133,5.201863843061952,-6.1666405358791065,0.0
134,5.212313636204563,-6.183949223262283,0.0
135,5.222719748223732,-6.201178727317957,0.0
136,5.233082614773905,-6.218329819297616,0.0
137,5.243402661648658,-6.23540325569846,0.0
138,5.253680305135239,-6.252399778723003,0.0
139,5.263915952353726,-6.269320116720288,0.0
140,5.274110001581561,-6.2861649846095595,0.0
141,5.284262842564162,-6.3029350842871885,0.0
142,5.294374856812264,-6.319631105017618,0.0
143,5.3044464178866475,-6.336253723809049,0.0
144,5.314477891670829,-6.352803605774552,0.0
145,5.324469636632296,-6.369281404479254,0.0
146,5.334422004072817,-6.385687762274226,0.0
147,5.34433533836834,-6.4020233106176585,0.0
148,5.354209977198957,-6.418288670383878,0.0
149,5.364046251769407,-6.434484452160744,0.0
150,5.373844487020539,-6.450611256535932,0.0
151,5.383605001832154,-6.466669674372587,0.0
152,5.393328109217626,-6.4826602870747925,0.0
153,5.403014116510663,-6.498583666843318,0.0
154,5.412663325544573,-6.514440376922034,0.0
155,5.4222760328243655,-6.530230971835405,0.0
156,5.431852529692014,-6.54595599761744,0.0
157,5.441393102485181,-6.561615992032457,0.0
158,5.4508980326896985,-6.577211484787994,0.0
159,5.460367597086078,-6.592742997740215,0.0
160,5.46980206789031,-6.608211045092108,0.0
161,5.47920171288921,-6.623616133584774,0.0
162,5.488566795570544,-6.638958762682097,0.0
163,5.497897575248163,-6.65423942474906,0.0
164,5.5071943071823535,-6.669458605223971,0.0
165,5.516457242695629,-6.684616782784835,0.0
166,5.525686629284136,-6.69971442951013,0.0
167,5.534882710724881,-6.714752011034184,0.0
168,5.54404572717894,-6.729729986697393,0.0
169,5.553175915290834,-6.744648809691469,0.0
170,5.562273508284226,-6.759508927199923,0.0
171,5.571338736054091,-6.774310780533971,0.0
172,5.580371825255522,-6.789054805264031,0.0
173,5.589372999389287,-6.803741431347005,0.0
174,5.5983424788842955,-6.818371083249489,0.0
175,5.607280481177094,-6.832944180067075,0.0
176,5.6161872207885075,-6.847461135639905,0.0
177,5.6250629093975535,-6.861922358664599,0.0
178,5.633907755912732,-6.876328252802729,0.0
179,5.642721966540807,-6.890679216785928,0.0
180,5.651505744853174,-6.904975644517797,0.0
181,5.660259291849915,-6.919217925172709,0.0
182,5.668982806021632,-6.93340644329164,0.0
183,5.677676483409157,-6.947541578875124,0.0
184,5.686340517661201,-6.961623707473452,0.0
185,5.6949751000900575,-6.975653200274201,0.0
186,5.703580419725404,-6.989630424187213,0.0
187,5.712156663366305,-7.003555741927092,0.0
188,5.720704015631465,-7.017429512093328,0.0
189,5.729222659007818,-7.031252089248126,0.0
190,5.737712773897507,-7.0450238239920235,0.0
191,5.746174538663319,-7.058745063037377,0.0
192,5.754608129672642,-7.072416149279789,0.0
193,5.763013721339986,-7.086037421867556,0.0
194,5.771391486168146,-7.099609216269203,0.0
195,5.779741594788041,-7.113131864339164,0.0
196,5.7880642159972755,-7.1266056943816976,0.0
197,5.796359516797504,-7.140031031213063,0.0
198,5.804627662430598,-7.153408196222051,0.0
199,5.812868816413705,-7.166737507428903,0.0
200,5.821083140573202,-7.180019279439974,0.0
201,5.829270795071284,-7.193253823818339,0.0
202,5.837431938451637,-7.206441448816163,0.0
203,5.845566727662796,-7.219582459537886,0.0
204,5.853675318088173,-7.232677157991899,0.0
205,5.861757863575199,-7.245725843140911,0.0
206,5.869814516463586,-7.258728810951056,0.0
207,5.8778454276127645,-7.2716863544397885,0.0
208,5.885850746428498,-7.284598763722595,0.0
209,5.893830620888743,-7.297466326058569,0.0
210,5.901785197568751,-7.310289325894874,0.0
