iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,0.6185018410497136,0.0,0.0
2,0.8729865989056442,-0.46868299154631643,0.0
3,1.2473042304194166,-0.7182166721697767,0.0
4,1.4815965895026544,-1.0085383167402537,0.0
5,1.700189710851669,-1.232542684271033,0.0
6,1.880812548714709,-1.4286285446518456,0.0
7,2.035856279412408,-1.599275239632648,0.0
8,2.170846891000088,-1.7499439760310356,0.0
9,2.289928081941614,-1.884648812997748,0.0
10,2.3961682946281524,-2.0064011209481247,0.0
11,2.4918747335095985,-2.117486252001397,0.0
12,2.578813317589387,-2.219663762901517,0.0
13,2.6583592782581977,-2.314309076439456,0.0
14,2.731600947197041,-2.4025132647558576,0.0
15,2.799412306285557,-2.485153816173527,0.0
16,2.8625045440035937,-2.562945422124828,0.0
17,2.9214633122830698,-2.636476931147103,0.0
18,2.97677608945772,-2.7062386225354556,0.0
19,3.0288525862033926,-2.772642617534978,0.0
20,3.0780401817099405,-2.83603835897069,0.0
21,3.1246357557569775,-2.8967244985328024,0.0
22,3.1688948696941464,-2.95495813270309,0.0
23,3.2110389712366185,-3.0109620572186637,0.0
24,3.251261107791895,-3.0649305231347124,0.0
25,3.289730501070818,-3.1170338471458483,0.0
26,3.326596242907343,-3.167422136669336,0.0
27,3.361990306054051,-3.2162283242730143,0.0
28,3.3960300159852324,-3.2635706583266795,0.0
29,3.428820094893637,-3.309554761849982,0.0
30,3.4604543633501166,-3.3542753457191097,0.0
31,3.4910171659191342,-3.397817643117922,0.0
32,3.5205845725845624,-3.4402586175863115,0.0
33,3.5492253968690477,-3.481667985963904,0.0
34,3.5770020631216393,-3.5221090890471314,0.0
35,3.60397134895131,-3.561639636220469,0.0
36,3.6301850237251494,-3.600312345213815,0.0
37,3.655690400082421,-3.6381754941290034,0.0
38,3.68053081228245,-3.6752733997111906,0.0
39,3.7047460327138633,-3.7116468333223187,0.0
40,3.728372635900917,-3.747333384058992,0.0
41,3.7514443177403103,-3.7823677768356814,0.0
42,3.773992176405627,-3.8167821519422014,0.0
43,3.796044960302343,-3.8506063115171587,0.0
44,3.8176292875946216,-3.883867937506563,0.0
45,3.8387698411173394,-3.916592784960034,0.0
46,3.859489541902771,-3.9488048539255516,0.0
47,3.8798097040672928,-3.980526542713426,0.0
48,3.8997501734006064,-4.01177878489208,0.0
49,3.919329451663274,-4.042581172037241,0.0
50,3.938564808315916,-4.07295206397003,0.0
51,3.9574723811655286,-4.102908687978593,0.0
52,3.9760672672133826,-4.13246722831435,0.0
53,3.9943636048184734,-4.161642907081408,0.0
54,4.012374648145427,-4.190450057490895,0.0
55,4.030112834741969,-4.218902190326706,0.0
56,4.047589846985006,-4.2470120543620125,0.0
57,4.0648166680433535,-4.2747916913738315,0.0
58,4.081803632926683,-4.302252486323818,0.0
59,4.098560475122542,-4.329405213205055,0.0
60,4.115096369264639,-4.35626007699553,0.0
61,4.131419970224645,-4.382826752107645,0.0
62,4.147539448975424,-4.409114417678551,0.0
63,4.163462525534928,-4.435131790007184,0.0
64,4.17919649926612,-4.4608871524099545,0.0
65,4.194748276778677,-4.486388382737286,0.0
66,4.210124397652092,-4.511642978767142,0.0
67,4.225331058176909,-4.536658081668734,0.0
68,4.240374133290526,-4.561440497709423,0.0
69,4.255259196866142,-4.585996718359988,0.0
70,4.269991540497533,-4.610332938937687,0.0
71,4.284576190908296,-4.634455075912584,0.0
72,4.299017926101669,-4.6583687829902,0.0
73,4.313321290355922,-4.682079466072572,0.0
74,4.327490608160332,-4.7055922971899715,0.0
75,4.341529997177917,-4.728912227486804,0.0
76,4.355443380313117,-4.752043999337409,0.0
77,4.369234496955515,-4.774992157660477,0.0
78,4.382906913464251,-4.79776106049456,0.0
79,4.3964640329520845,-4.820354888891517,0.0
80,4.40990910442283,-4.842777656179709,0.0
81,4.423245231311252,-4.865033216644207,0.0
82,4.4364753794702745,-4.887125273667191,0.0
83,4.449602384646572,-4.909057387368023,0.0
84,4.462628959482121,-4.9308329817791465,0.0
85,4.475557700076215,-4.952455351590957,0.0
86,4.48839109213957,-4.973927668496039,0.0
87,4.5011315167695995,-4.995252987160707,0.0
88,4.513781255873591,-5.016434250849532,0.0
89,4.526342497264366,-5.037474296726496,0.0
90,4.538817339451114,-5.058375860854551,0.0
91,4.55120779614625,-5.0791415829136755,0.0
92,4.5635158005075995,-5.099774010655972,0.0
93,4.575743209133698,-5.120275604114941,0.0
94,4.587891805828639,-5.140648739584778,0.0
95,4.599963305151697,-5.160895713384367,0.0
96,4.611959355765787,-5.181018745419554,0.0
97,4.6238815435978164,-5.201019982556313,0.0
98,4.635731394822983,-5.220901501816489,0.0
99,4.647510378684265,-5.240665313406988,0.0
100,4.659219910157477,-5.26031336359251,0.0
101,4.670861352471562,-5.279847537421211,0.0
102,4.682436019493109,-5.299269661312048,0.0
103,4.693945177983438,-5.318581505511941,0.0
104,4.705390049736019,-5.337784786430361,0.0
105,4.716771813601481,-5.356881168858416,0.0
106,4.728091607406937,-5.375872268079055,0.0
107,4.739350529775923,-5.394759651874583,0.0
108,4.750549641854804,-5.413544842437242,0.0
109,4.761689968951146,-5.4322293181882815,0.0
110,4.77277250208913,-5.4508145155105785,0.0
111,4.78379819948683,-5.469301830399532,0.0
112,4.794767987959784,-5.487692620036694,0.0
113,4.805682764255067,-5.505988204290287,0.0
114,4.8165433963197595,-5.524189867146531,0.0
115,4.827350724507489,-5.542298858075438,0.0
116,4.838105562726471,-5.560316393334532,0.0
117,4.848808699532271,-5.578243657213738,0.0
118,4.859460899168308,-5.596081803224474,0.0
119,4.870062902556931,-5.613831955235834,0.0
120,4.880615428243731,-5.631495208560545,0.0
121,4.891119173297589,-5.64907263099326,0.0
122,4.90157481416881,-5.666565263803566,0.0
123,4.9119830075075415,-5.683974122685981,0.0
124,4.922344390944574,-5.701300198669066,0.0
125,4.932659583836461,-5.718544458985669,0.0
126,4.942929187976804,-5.735707847906194,0.0
127,4.953153788275451,-5.752791287536699,0.0
128,4.963333953407217,-5.769795678583512,0.0
129,4.973470236431695,-5.786721901085972,0.0
130,4.983563175385593,-5.803570815118812,0.0
131,4.993613293848968,-5.820343261465619,0.0
132,5.0036211014866705,-5.837040062264729,0.0
133,5.0135870945662,-5.853662021628845,0.0
134,5.023511756453139,-5.870209926239595,0.0
135,5.033395558085255,-5.886684545918189,0.0
136,5.043238958426296,-5.903086634173265,0.0
137,5.053042404900473,-5.919416928726973,0.0
138,5.06280633380853,-5.935676152020263,0.0
139,5.072531170726299,-5.951865011698339,0.0
140,5.082217330886547,-5.967984201077146,0.0
141,5.091865219544911,-5.9840343995917396,0.0
142,5.10147523233067,-6.000016273227348,0.0
143,5.111047755583044,-6.015930474933876,0.0
144,5.1205831666736925,-6.031777645024582,0.0
145,5.130081834316053,-6.047558411559616,0.0
146,5.139544118862113,-6.063273390715075,0.0
147,5.148970372587192,-6.078923187138193,0.0
148,5.158360939963265,-6.094508394289267,0.0
149,5.16771615792136,-6.110029594770885,0.0
150,5.177036356103494,-6.12548736064498,0.0
151,5.186321857104639,-6.140882253738244,0.0
152,5.195572976705134,-6.156214825936372,0.0
153,5.204790024093985,-6.171485619467611,0.0
154,5.213973302083436,-6.186695167176063,0.0
155,5.2231231073152005,-6.20184399278515,0.0
156,5.232239730458712,-6.2169326111516625,0.0
157,5.241323456401737,-6.231961528510764,0.0
158,5.25037456443368,-6.246931242712329,0.0
159,5.259393328421894,-6.261842243448959,0.0
160,5.268380016981293,-6.276695012476015,0.0
161,5.277334893637546,-6.2914900238239895,0.0
162,5.2862582169841295,-6.306227744003521,0.0
163,5.295150240833495,-6.320908632203341,0.0
164,5.304011214362591,-6.335533140481445,0.0
165,5.312841382252985,-6.3501017139497336,0.0
166,5.3216409848258,-6.364614790952407,0.0
167,5.330410258171679,-6.379072803238334,0.0
168,5.339149434275995,-6.393476176127644,0.0
169,5.347858741139478,-6.40782532867275,0.0
170,5.356538402894472,-6.422120673814046,0.0
171,5.365188639916972,-6.436362618530446,0.0
172,5.373809668934636,-6.450551563984995,0.0
173,5.3824017031309195,-6.464687905665715,0.0
174,5.3909649522454846,-6.478772033521888,0.0
175,5.39949962267105,-6.492804332095924,0.0
176,5.408005917546804,-6.506785180651005,0.0
