iteration,theta0,theta1,v_gamma
0,0.0,0.0,-3.942025124767241
1,0.13850667419932383,-0.4082902572728062,-3.88677731474514
2,0.14654831738202945,-0.4234681496496711,-3.8833621579753577
3,0.15115829029652286,-0.42828408004900237,-3.8799663787833194
4,0.15569864023561591,-0.43287012658014196,-3.8765559027012415
5,0.16024881351671935,-0.4374655661480345,-3.8731307059530553
6,0.16481076018063362,-0.4420761214749269,-3.8696907839605186
7,0.1693846032948774,-0.44670200621273165,-3.866236131854499
8,0.17397042353664588,-0.45134330310494447,-3.8627667444423475
9,0.17856830207972987,-0.45600009320235163,-3.859282616199629
10,0.18317832166197426,-0.46067245904718745,-3.8557837412622216
11,0.1878005666299619,-0.46536048477423675,-3.8522701134184856
12,0.19243512295897477,-0.47006425613663766,-3.84874172610143
13,0.19708207827227056,-0.4747838605288468,-3.8451985723809523
14,0.20174152186152672,-0.4795193870122718,-3.841640644956095
15,0.2064135447067375,-0.4842709263384464,-3.8380679361473407
16,0.2110982394973952,-0.48903857097519443,-3.834480437888935
17,0.215795700653587,-0.4938224151316656,-3.830878141721257
18,0.2205060243480058,-0.49862255478520257,-3.827261038783205
19,0.22522930852787665,-0.5034390877070453,-3.823629119804618
20,0.2299656529380148,-0.5082721134904681,-3.8199823750987387
21,0.2347151591439441,-0.5131217335781297,-3.8163207945546795
22,0.23947793055558347,-0.5179880512901315,-3.8126443676299546
23,0.2442540724517891,-0.5228711718536112,-3.8089530833429968
24,0.24904369200497062,-0.5277712024315158,-3.805246930265729
25,0.25384689830666396,-0.5326882521531606,-3.801525896516146
26,0.2586638023935013,-0.5376224321448759,-3.797789969750938
27,0.2634945172737839,-0.5425738555613275,-3.7940391371581077
28,0.26833915795470814,-0.5475426376176326,-3.790273385449632
29,0.27319784147016374,-0.5525288956219992,-3.7864927008541374
30,0.27807068690922365,-0.5575327490092152,-3.782697069109595
31,0.28295781544535004,-0.5625543193750252,-3.7788864754560203
32,0.2878593503660087,-0.5675937305104515,-3.7750609046282135
