method,gain_final,optimal_gain,gain_diff,effective_gain,gain_effectiveness,bias_final,optimal_bias,bias_effectiveness,effective_bias,label
bias_progression_discounted_vanilla_popular_gamma_0.9370794717658889,3.6768,3.676800000000001,8.881784197001252e-16,True,0.9999999999999998,-2.628907491208274,-2.460800000000006,0.9316858374478757,True,D_V_Pop_$\gamma$=0.94
bias_progression_discounted_vanilla_proper_gamma_0.9154458454038013,3.67397716476147,3.676800000000001,0.0028228352385308852,True,0.9992322576048382,-6.0211208782403975,-2.460800000000006,-0.4468144011054871,False,D_V_Prop_$\gamma$=0.92
bias_progression_discounted_natural_popular_gamma_0.9857514384317185,3.676799999877827,3.676800000000001,1.2217382661106058e-10,True,0.9999999999667717,-2.47817501781184,-2.460800000000006,0.9929392807981821,True,D_N_Pop_$\gamma$=0.99
bias_progression_discounted_natural_proper_gamma_0.9724674002393291,3.669086000030054,3.676800000000001,0.0077139999699471495,True,0.9979019799907672,-9.34310402438176,-2.460800000000006,-1.7967750424178055,False,D_N_Prop_$\gamma$=0.97
bias_progression_discounting_free_vanilla_sampling_gamma_None,3.6767999947213457,3.676800000000001,5.278655290652523e-09,True,0.9999999985643344,-2.6650229995854176,-2.460800000000006,0.9170095092712082,True,DF_V_$\gamma$=None
bias_progression_discounting_free_natural_sampling_gamma_None,3.676799999999953,3.676800000000001,4.796163466380676e-14,True,0.999999999999987,-2.4693274944216164,-2.460800000000006,0.9965346657909582,True,DF_N_$\gamma$=None
