method,gain_final,optimal_gain,gain_diff,effective_gain,gain_effectiveness,bias_final,optimal_bias,bias_effectiveness,effective_bias,label
bias_progression_discounted_vanilla_popular_gamma_0.9370794717658889,13.344537815126053,13.344537815126053,0.0,True,1.0,-0.2894569592542879,16.366005225619652,-0.017686476037607868,False,D_V_Pop_$\gamma$=0.94
bias_progression_discounted_vanilla_proper_gamma_0.9941207163345817,13.344469279663798,13.344537815126053,6.853546225471518e-05,True,0.999994864156166,3.606967810250445,16.366005225619652,0.22039390556982286,False,D_V_Prop_$\gamma$=0.99
bias_progression_discounted_natural_popular_gamma_0.9154458454038013,13.344507097902838,13.344537815126053,3.071722321479342e-05,True,0.9999976981425929,16.365788635394104,16.366005225619652,0.9999867658464872,True,D_N_Pop_$\gamma$=0.92
bias_progression_discounted_natural_proper_gamma_0.9941207163345817,13.263350261923398,13.344537815126053,0.08118755320265514,True,0.9939160460761235,3.176560250606151,16.366005225619652,0.1940950284944003,False,D_N_Prop_$\gamma$=0.99
bias_progression_discounting_free_vanilla_sampling_gamma_None,13.344013347495771,13.344537815126053,0.0005244676302815776,True,0.9999606979546577,16.23336091237919,16.366005225619652,0.9918951319267075,True,DF_V_$\gamma$=None
bias_progression_discounting_free_natural_sampling_gamma_None,13.344525463218677,13.344537815126053,1.2351907376029203e-05,True,0.9999990743847748,16.36590468755726,16.366005225619652,0.9999938568965973,True,DF_N_$\gamma$=None
