theta0,theta1,value
10.0,-9.5,123.93413822103963
-10.0,-9.0,158.66340762377098
-9.5,-9.0,158.6634076237704
-9.0,-9.0,158.66340762376845
-8.5,-9.0,158.66340762376373
-8.0,-9.0,158.66340762375017
-7.5,-9.0,158.6634076237133
-7.0,-9.0,158.66340762361037
-6.5,-9.0,158.66340762332086
-6.0,-9.0,158.66340762248825
-5.5,-9.0,158.66340762001926
-5.0,-9.0,158.6634076123896
-4.5,-9.0,158.6634075875301
-4.0,-9.0,158.66340750148385
-3.5,-9.0,158.6634071847523
-3.0,-9.0,158.6634059521562
-2.5,-9.0,158.66340093315904
-2.0,-9.0,158.66337979103704
-1.5,-9.0,158.66328855293
-1.0,-9.0,158.66288802987737
-0.5,-9.0,158.66110714575794
0.0,-9.0,158.65310126892825
0.5,-9.0,158.61670727221417
1.0,-9.0,158.44924825438076
1.5,-9.0,157.67285305546577
2.0,-9.0,154.2227342346158
2.5,-9.0,143.17953091336074
3.0,-9.0,127.90560347471767
3.5,-9.0,119.78727981058832
4.0,-9.0,118.18942586139093
4.5,-9.0,119.2987530773446
5.0,-9.0,121.17053646494341
5.5,-9.0,122.63049730780492
6.0,-9.0,123.40008401621823
6.5,-9.0,123.72969644135947
7.0,-9.0,123.8584016140477
7.5,-9.0,123.90683360582902
8.0,-9.0,123.92480336085002
8.5,-9.0,123.93143544737298
9.0,-9.0,123.93387828195483
9.5,-9.0,123.93477738819944
10.0,-9.0,123.93510821631683
-10.0,-8.5,158.66456574439505
-9.5,-8.5,158.66456574439388
-9.0,-8.5,158.66456574439096
-8.5,-8.5,158.664565744383
-8.0,-8.5,158.66456574436086
-7.5,-8.5,158.66456574429995
-7.0,-8.5,158.66456574413056
-6.5,-8.5,158.66456574365301
-6.0,-8.5,158.6645657422801
-5.5,-8.5,158.66456573820994
-5.0,-8.5,158.66456572563058
-4.5,-8.5,158.66456568464432
-4.0,-8.5,158.66456554277914
-3.5,-8.5,158.66456502058057
-3.0,-8.5,158.66456298838696
-2.5,-8.5,158.66455471351688
-2.0,-8.5,158.6645198563082
-1.5,-8.5,158.66436943147087
-1.0,-8.5,158.66370909143015
-0.5,-8.5,158.66077305016225
0.0,-8.5,158.64757600336398
0.5,-8.5,158.58761809880653
1.0,-8.5,158.31241847438403
1.5,-8.5,157.05070056907644
2.0,-8.5,151.75505930845466
2.5,-8.5,138.00630757691746
3.0,-8.5,124.25303519978878
3.5,-8.5,118.90240368117428
4.0,-8.5,118.64764678654974
4.5,-8.5,120.25037945279303
5.0,-8.5,121.99575213099608
5.5,-8.5,123.09170924203929
6.0,-8.5,123.60344491502454
6.5,-8.5,123.81074009783367
7.0,-8.5,123.88987908529461
7.5,-8.5,123.91940411688009
8.0,-8.5,123.93032372586707
8.5,-8.5,123.93434904390612
9.0,-8.5,123.93583106488518
9.5,-8.5,123.9363764477354
10.0,-8.5,123.93657711068207
-10.0,-8.0,158.66647475774033
-9.5,-8.0,158.66647475773857
-9.0,-8.0,158.66647475773362
-8.5,-8.0,158.66647475772047
-8.0,-8.0,158.66647475768374
-7.5,-8.0,158.66647475758347
-7.0,-8.0,158.66647475730412
-6.5,-8.0,158.6664747565173
-6.0,-8.0,158.6664747542533
-5.5,-8.0,158.66647474754282
-5.0,-8.0,158.66647472680327
-4.5,-8.0,158.66647465922907
-4.0,-8.0,158.6664744253356
-3.5,-8.0,158.6664735643854
-3.0,-8.0,158.6664702139024
-2.5,-8.0,158.66645657110436
-2.0,-8.0,158.66639910198185
-1.5,-8.0,158.66615109707837
-1.0,-8.0,158.66506240985674
-0.5,-8.0,158.66022207739104
0.0,-8.0,158.63847038139332
0.5,-8.0,158.53974042046505
1.0,-8.0,158.08842905630718
1.5,-8.0,156.0571586364165
2.0,-8.0,148.26990336448603
2.5,-8.0,132.77119962329948
3.0,-8.0,121.68399201498674
3.5,-8.0,118.66179210113268
4.0,-8.0,119.3992556405216
4.5,-8.0,121.1930055703424
5.0,-8.0,122.63791105932302
5.5,-8.0,123.40455401661463
6.0,-8.0,123.733556467396
6.5,-8.0,123.86212928860974
7.0,-8.0,123.91053180981392
7.5,-8.0,123.92849489577058
8.0,-8.0,123.93512545017379
8.5,-8.0,123.9375679258835
9.0,-8.0,123.93846694572925
9.5,-8.0,123.9387977522367
10.0,-8.0,123.93891946164997
-10.0,-7.5,158.66962108886474
-9.5,-7.5,158.66962108886162
-9.0,-7.5,158.6696210888539
-8.5,-7.5,158.66962108883178
-8.0,-7.5,158.66962108877175
-7.5,-7.5,158.669621088606
-7.0,-7.5,158.66962108814542
-6.5,-7.5,158.66962108684805
-6.0,-7.5,158.66962108311583
-5.5,-7.5,158.66962107205202
-5.0,-7.5,158.6696210378592
-4.5,-7.5,158.66962092645014
-4.0,-7.5,158.66962054083183
-3.5,-7.5,158.66961912139124
-3.0,-7.5,158.6696135974815
-2.5,-7.5,158.66959110473488
-2.0,-7.5,158.6694963560706
-1.5,-7.5,158.6690874752332
-1.0,-7.5,158.66729261349238
-0.5,-7.5,158.65931329047783
0.0,-7.5,158.62346861621845
0.5,-7.5,158.46102643742117
1.0,-7.5,157.72344942015226
1.5,-7.5,154.50323246272575
2.0,-7.5,143.74691575635728
2.5,-7.5,128.11720772299907
3.0,-7.5,120.1276468824545
3.5,-7.5,118.92956181258235
4.0,-7.5,120.31129735853447
4.5,-7.5,122.0125165062848
5.0,-7.5,123.09997122952905
5.5,-7.5,123.60999493580796
6.0,-7.5,123.8169254380554
6.5,-7.5,123.89598389934527
7.0,-7.5,123.92549076851675
7.5,-7.5,123.93640621014274
8.0,-7.5,123.94043055249986
8.5,-7.5,123.94191233862355
9.0,-7.5,123.94245766273673
9.5,-7.5,123.94265831024525
10.0,-7.5,123.94273213031374
-10.0,-7.0,158.6748055245074
-9.5,-7.0,158.67480552450255
-9.0,-7.0,158.67480552448941
-8.5,-7.0,158.67480552445326
-8.0,-7.0,158.67480552435418
-7.5,-7.0,158.67480552408094
-7.0,-7.0,158.67480552332165
-6.5,-7.0,158.6748055211824
-6.0,-7.0,158.6748055150296
-5.5,-7.0,158.6748054967891
-5.0,-7.0,158.67480544041615
-4.5,-7.0,158.67480525673932
-4.0,-7.0,158.67480462098152
-3.5,-7.0,158.67480228079063
-3.0,-7.0,158.67479317368145
-2.5,-7.0,158.6747560905659
-2.0,-7.0,158.67459988159047
-1.5,-7.0,158.67392577856077
-1.0,-7.0,158.670966769334
-0.5,-7.0,158.6578139052257
0.0,-7.0,158.5987643914176
0.5,-7.0,158.33185222499546
1.0,-7.0,157.13322999775264
1.5,-7.0,152.15406940581371
2.0,-7.0,138.49792372405614
2.5,-7.0,124.4858614095276
3.0,-7.0,119.42364353803332
3.5,-7.0,119.56817073784579
4.0,-7.0,121.23403249255831
4.5,-7.0,122.65410017239857
5.0,-7.0,123.41587280486874
5.5,-7.0,123.74386284646371
6.0,-7.0,123.87221493651757
6.5,-7.0,123.92056793564329
7.0,-7.0,123.93851968179032
7.5,-7.0,123.94514758326913
8.0,-7.0,123.94758942058125
8.5,-7.0,123.94848828078473
9.0,-7.0,123.94881904533615
9.5,-7.0,123.94894074305653
10.0,-7.0,123.94898551617888
-10.0,-6.5,158.6833451026849
-9.5,-6.5,158.6833451026769
-9.0,-6.5,158.68334510265518
-8.5,-6.5,158.6833451025954
-8.0,-6.5,158.68334510243227
-7.5,-6.5,158.68334510198187
-7.0,-6.5,158.68334510073035
-6.5,-6.5,158.68334509720336
-6.0,-6.5,158.6833450870594
-5.5,-6.5,158.68334505698738
-5.0,-6.5,158.6833449640487
-4.5,-6.5,158.68334466123204
-4.0,-6.5,158.68334361309707
-3.5,-6.5,158.68333975496796
-3.0,-6.5,158.68332474063976
-2.5,-6.5,158.6832636040523
-2.0,-6.5,158.68300607301393
-1.5,-6.5,158.68189473971782
-1.0,-6.5,158.67701674921332
-0.5,-6.5,158.65533899168614
0.0,-6.5,158.55811405003035
0.5,-6.5,158.1205068619989
1.0,-6.5,156.19056766575525
1.5,-6.5,148.78932321209
2.0,-6.5,133.16218404847677
2.5,-6.5,122.02047726769729
3.0,-6.5,119.394097686922
3.5,-6.5,120.41813439909333
4.0,-6.5,122.04670577266846
4.5,-6.5,123.12010423271921
5.0,-6.5,123.62728761794719
5.5,-6.5,123.83361008670134
6.0,-6.5,123.91253326083226
6.5,-6.5,123.94200925276486
7.0,-6.5,123.95291747965747
7.5,-6.5,123.95694008669243
8.0,-6.5,123.95842143896067
8.5,-6.5,123.95896664906543
9.0,-6.5,123.9591672648038
9.5,-6.5,123.95924107545386
10.0,-6.5,123.95926823049669
-10.0,-6.0,158.69740248084884
-9.5,-6.0,158.69740248083588
-9.0,-6.0,158.6974024807997
-8.5,-6.0,158.6974024807016
-8.0,-6.0,158.69740248043203
-7.5,-6.0,158.69740247968986
-7.0,-6.0,158.6974024776264
-6.5,-6.0,158.69740247181198
-6.0,-6.0,158.69740245508865
-5.5,-6.0,158.69740240551258
-5.0,-6.0,158.69740225229506
-4.5,-6.0,158.69740175307567
-4.0,-6.0,158.6974000251355
-3.5,-6.0,158.69739366468093
-3.0,-6.0,158.6973689122919
-2.5,-6.0,158.69726812360608
-2.0,-6.0,158.6968435647651
-1.5,-6.0,158.69501148875423
-1.0,-6.0,158.6869706471284
-0.5,-6.0,158.65125084247103
0.0,-6.0,158.49130981330933
0.5,-6.0,157.77642312811616
1.0,-6.0,154.7152226930419
1.5,-6.0,144.34643213020752
2.0,-6.0,128.45743465918034
2.5,-6.0,120.64132688365746
3.0,-6.0,119.85551889541243
3.5,-6.0,121.3124515447359
4.0,-6.0,122.69152555827304
4.5,-6.0,123.44522329377149
5.0,-6.0,123.77152609335458
5.5,-6.0,123.89950747224725
6.0,-6.0,123.9477763048568
6.5,-6.0,123.96570842440427
7.0,-6.0,123.97233160888847
7.5,-6.0,123.97477226729285
8.0,-6.0,123.9756708177681
8.5,-6.0,123.9760014960235
9.0,-6.0,123.97612316816485
9.5,-6.0,123.9761679332534
10.0,-6.0,123.97618440231287
-10.0,-5.5,158.72051954981754
-9.5,-5.5,158.72051954979577
-9.0,-5.5,158.72051954973657
-8.5,-5.5,158.7205195495747
-8.0,-5.5,158.7205195491306
-7.5,-5.5,158.72051954790686
-7.0,-5.5,158.72051954450512
-6.5,-5.5,158.72051953492038
-6.0,-5.5,158.72051950735195
-5.5,-5.5,158.7205194256258
-5.0,-5.5,158.72051917304714
-4.5,-5.5,158.7205183500846
-4.0,-5.5,158.7205155015783
-3.5,-5.5,158.72050501638373
-3.0,-5.5,158.72046421216058
-2.5,-5.5,158.72029806277507
-2.0,-5.5,158.71959818679537
-1.5,-5.5,158.71657815437385
-1.0,-5.5,158.70332540505515
-0.5,-5.5,158.64448979736576
0.0,-5.5,158.38175446787187
0.5,-5.5,157.2207444244463
1.0,-5.5,152.4804418657302
1.5,-5.5,139.1057490314246
2.0,-5.5,124.8756844978357
2.5,-5.5,120.16146109189394
3.0,-5.5,120.61159007747972
3.5,-5.5,122.1207508517662
4.0,-5.5,123.17087346634464
4.5,-5.5,123.67332669526192
5.0,-5.5,123.87862855065853
5.5,-5.5,123.95732190140296
6.0,-5.5,123.98674447610111
6.5,-5.5,123.99763988130312
7.0,-5.5,124.00165928567164
7.5,-5.5,124.0031397968095
8.0,-5.5,124.00368477262464
8.5,-5.5,124.00388531893459
9.0,-5.5,124.00395910778313
9.5,-5.5,124.00398625564003
10.0,-5.5,124.00399624329704
-10.0,-5.0,158.7584719063527
-9.5,-5.0,158.758471906317
-9.0,-5.0,158.7584719062191
-8.5,-5.0,158.7584719059523
-8.0,-5.0,158.75847190522046
-7.5,-5.0,158.7584719032035
-7.0,-5.0,158.75847189759605
-6.5,-5.0,158.758471881797
-6.0,-5.0,158.7584718363544
-5.5,-5.0,158.7584717016405
-5.0,-5.0,158.75847128530123
-4.5,-5.0,158.7584699287667
-4.0,-5.0,158.75846523341735
-3.5,-5.0,158.75844795010414
-3.0,-5.0,158.7583806903822
-2.5,-5.0,158.7581068187947
-2.0,-5.0,158.75695319784157
-1.5,-5.0,158.75197549706627
-1.0,-5.0,158.73013722611546
-0.5,-5.0,158.63328665013677
0.0,-5.0,158.20270742179466
0.5,-5.0,156.33509508643004
1.0,-5.0,149.26554060308234
1.5,-5.0,133.73572474863485
2.0,-5.0,122.57055752863279
2.5,-5.0,120.35367774883412
3.0,-5.0,121.4707004025199
3.5,-5.0,122.78207013107036
4.0,-5.0,123.52233630339168
4.5,-5.0,123.84580947389104
5.0,-5.0,123.97316157154428
5.5,-5.0,124.02128490450015
6.0,-5.0,124.03918217288386
6.5,-5.0,124.04579666024043
7.0,-5.0,124.04823503577377
7.5,-5.0,124.04913295066615
8.0,-5.0,124.04946344065229
8.5,-5.0,124.0495850536947
9.0,-5.0,124.04962979930917
9.5,-5.0,124.04964626171049
10.0,-5.0,124.04965231819313
-10.0,-4.5,158.82061019082525
-9.5,-4.5,158.82061019076605
-9.0,-4.5,158.82061019060524
-8.5,-4.5,158.82061019016493
-8.0,-4.5,158.8206101889589
-7.5,-4.5,158.82061018563465
-7.0,-4.5,158.820610176393
-6.5,-4.5,158.82061015035416
-6.0,-4.5,158.82061007545946
-5.5,-4.5,158.82060985343438
-5.0,-4.5,158.82060916725615
-4.5,-4.5,158.82060693152206
-4.0,-4.5,158.8205991930172
-3.5,-4.5,158.82057070804427
-3.0,-4.5,158.82045985618979
-2.5,-4.5,158.82000848685186
-2.0,-4.5,158.8181072422317
-1.5,-4.5,158.80990443219906
-1.0,-4.5,158.77393122305608
-0.5,-4.5,158.6146657843266
0.0,-4.5,157.91173815592387
0.5,-4.5,154.95328414884878
1.0,-4.5,144.98943875665566
1.5,-4.5,129.04313655105054
2.0,-4.5,121.43815345518475
2.5,-4.5,120.97684854598052
3.0,-4.5,122.28996371424743
3.5,-4.5,123.30145082081464
4.0,-4.5,123.79598230011128
4.5,-4.5,123.99955376591821
5.0,-4.5,124.07785029281004
5.5,-4.5,124.10717813940741
6.0,-4.5,124.11804994158442
6.5,-4.5,124.12206315627775
7.0,-4.5,124.123541945423
7.5,-4.5,124.12408641149982
8.0,-4.5,124.12428679789105
8.5,-4.5,124.12436053406725
9.0,-4.5,124.12438766392123
9.5,-4.5,124.12439764526195
10.0,-4.5,124.1244013173722
-10.0,-4.0,158.9218941163416
-9.5,-4.0,158.9218941162443
-9.0,-4.0,158.92189411597897
-8.5,-4.0,158.921894115254
-8.0,-4.0,158.92189411326646
-7.5,-4.0,158.9218941077887
-7.0,-4.0,158.92189409256122
-6.5,-4.0,158.9218940496558
-6.0,-4.0,158.92189392624823
-5.5,-4.0,158.92189356040785
-5.0,-4.0,158.92189242976136
-4.5,-4.0,158.92188874584414
-4.0,-4.0,158.92187599477737
-3.5,-4.0,158.92182905892827
-3.0,-4.0,158.9216464044511
-2.5,-4.0,158.9209026753732
-2.0,-4.0,158.91777008310936
-1.5,-4.0,158.9042567978988
-1.0,-4.0,158.84503351797258
-0.5,-4.0,158.5835680346455
0.0,-4.0,157.44323116028394
0.5,-4.0,152.8694685645382
1.0,-4.0,139.90536808957248
1.5,-4.0,125.60259506885062
2.0,-4.0,121.24144693970672
2.5,-4.0,121.80788423594748
3.0,-4.0,123.00731672249937
3.5,-4.0,123.72513841598311
4.0,-4.0,124.04382328123809
4.5,-4.0,124.17009091131897
5.0,-4.0,124.21795677225256
5.5,-4.0,124.23579004916814
6.0,-4.0,124.24238778110481
6.5,-4.0,124.24482150099308
7.0,-4.0,124.24571803925711
7.5,-4.0,124.24604809776423
8.0,-4.0,124.24616956879618
8.5,-4.0,124.24621426589871
9.0,-4.0,124.24623071128593
9.5,-4.0,124.24623676169522
10.0,-4.0,124.24623898762418
-10.0,-3.5,159.08578896299932
-9.5,-3.5,159.08578896283896
-9.0,-3.5,159.085788962402
-8.5,-3.5,159.08578896120784
-8.0,-3.5,159.0857889579344
-7.5,-3.5,159.08578894891153
-7.0,-3.5,159.08578892382968
-6.5,-3.5,159.0857888531585
-6.0,-3.5,159.08578864988885
-5.5,-3.5,159.08578804729885
-5.0,-3.5,159.08578618496645
-4.5,-3.5,159.0857801170438
-4.0,-3.5,159.08575911428812
-3.5,-3.5,159.08568180467896
-3.0,-3.5,159.08538095009902
-2.5,-3.5,159.08415595768116
-2.0,-3.5,159.0789966104866
-1.5,-3.5,159.0567460776926
-1.0,-3.5,158.9593363556608
-0.5,-3.5,158.53126310690362
0.0,-3.5,156.70010380795162
0.5,-3.5,149.8901262780328
1.0,-3.5,134.6945094622378
1.5,-3.5,123.59195028249323
2.0,-3.5,121.69903853603249
2.5,-3.5,122.69056079836999
3.0,-3.5,123.6377157614041
3.5,-3.5,124.11888145310509
4.0,-3.5,124.31947983704035
4.5,-3.5,124.39707655059568
5.0,-3.5,124.42623118200248
5.5,-3.5,124.43705774410915
6.0,-3.5,124.44105841404836
6.5,-3.5,124.44253350055925
7.0,-3.5,124.4430768079124
7.5,-3.5,124.44327681340438
8.0,-3.5,124.4433504195783
8.5,-3.5,124.44337750386579
9.0,-3.5,124.44338746894756
9.5,-3.5,124.44339113518885
10.0,-3.5,124.44339248398849
-10.0,-3.0,159.34790508507558
-9.5,-3.0,159.3479050848118
-9.0,-3.0,159.34790508409225
-8.5,-3.0,159.3479050821266
-8.0,-3.0,159.34790507673773
-7.5,-3.0,159.34790506188452
-7.0,-3.0,159.34790502059488
-6.5,-3.0,159.34790490425698
-6.0,-3.0,159.34790456963654
-5.5,-3.0,159.3479035776588
-5.0,-3.0,159.347900511908
-4.5,-3.0,159.34789052296787
-4.0,-3.0,159.3478559485418
-3.5,-3.0,159.3477286830712
-3.0,-3.0,159.34723342720415
-2.5,-3.0,159.34521694792832
-2.0,-3.0,159.33672496017087
-1.5,-3.0,159.30011735032758
-1.0,-3.0,159.14013953281295
-0.5,-3.0,158.44241438199498
0.0,-3.0,155.54957781453385
0.5,-3.0,145.9623609941994
1.0,-3.0,130.25166008879899
1.5,-3.0,122.87668655743653
2.0,-3.0,122.55410575372737
2.5,-3.0,123.56820817310512
3.0,-3.0,124.24832621380648
3.5,-3.0,124.55882179187091
4.0,-3.0,124.68318711013757
4.5,-3.0,124.73058524501972
5.0,-3.0,124.74829686628111
5.5,-3.0,124.75486097661037
6.0,-3.0,124.7572848024721
6.5,-3.0,124.75817825233965
7.0,-3.0,124.75850729766579
7.5,-3.0,124.75862842340432
8.0,-3.0,124.75867299960176
8.5,-3.0,124.75868940187638
9.0,-3.0,124.75869543673022
9.5,-3.0,124.75869765700456
10.0,-3.0,124.75869847383687
-10.0,-2.5,159.75933895553152
-9.5,-2.5,159.75933895509758
-9.0,-2.5,159.75933895391427
-8.5,-2.5,159.75933895068113
-8.0,-2.5,159.75933894181753
-7.5,-2.5,159.75933891738836
-7.0,-2.5,159.75933884947756
-6.5,-2.5,159.7593386581316
-6.0,-2.5,159.75933810776752
-5.5,-2.5,159.75933647622097
-5.0,-2.5,159.75933143385703
-4.5,-2.5,159.75931500466413
-4.0,-2.5,159.75925813892837
-3.5,-2.5,159.7590488223362
-3.0,-2.5,159.758234275758
-2.5,-2.5,159.7549179344533
-2.0,-2.5,159.74095427057773
-1.5,-2.5,159.6808010709976
-1.0,-2.5,159.41869687498243
-0.5,-2.5,158.28963855580696
0.0,-2.5,153.83560190928307
0.5,-2.5,141.36440210421802
1.0,-2.5,127.26058397607716
1.5,-2.5,123.17403566389831
2.0,-2.5,123.63779630003282
2.5,-2.5,124.47753654308974
3.0,-2.5,124.93599537504404
3.5,-2.5,125.13142042122134
4.0,-2.5,125.20775862546361
4.5,-2.5,125.23658812117822
5.0,-2.5,125.24732531638887
5.5,-2.5,125.25129981577638
6.0,-2.5,125.25276676743368
6.5,-2.5,125.25330741493751
7.0,-2.5,125.25350651616006
7.5,-2.5,125.25357980623394
8.0,-2.5,125.25360677793013
8.5,-2.5,125.25361670241641
9.0,-2.5,125.25362035390745
9.5,-2.5,125.25362169732173
10.0,-2.5,125.25362219155983
-10.0,-2.0,160.3865654082795
-9.5,-2.0,160.38656540756696
-9.0,-2.0,160.38656540562326
-8.5,-2.0,160.38656540031255
-8.0,-2.0,160.38656538575276
-7.5,-2.0,160.38656534562426
-7.0,-2.0,160.3865652340713
-6.5,-2.0,160.38656491975883
-6.0,-2.0,160.38656401570918
-5.5,-2.0,160.38656133566758
-5.0,-2.0,160.38655305289203
-4.5,-2.0,160.386526065737
-4.0,-2.0,160.3864326565327
-3.5,-2.0,160.38608883082358
-3.0,-2.0,160.3847508821546
-2.5,-2.0,160.37930399475061
-2.0,-2.0,160.3563760973695
-1.5,-2.0,160.257719788043
-1.0,-2.0,159.8299138497468
-0.5,-2.0,158.0238502184394
0.0,-2.0,151.43102387046164
0.5,-2.0,136.8121276219233
1.0,-2.0,125.94266955290644
1.5,-2.0,124.19289476318407
2.0,-2.0,124.89978066732817
2.5,-2.0,125.51640851738878
3.0,-2.0,125.8128167785346
3.5,-2.0,125.93381170477551
4.0,-2.0,125.98034857036805
4.5,-2.0,125.99782555506374
5.0,-2.0,126.00432149713188
5.5,-2.0,126.00672427889793
6.0,-2.0,126.00761088574848
6.5,-2.0,126.00793761407756
7.0,-2.0,126.00805793214816
7.5,-2.0,126.00810222119594
8.0,-2.0,126.00811852005967
8.5,-2.0,126.0081245173674
9.0,-2.0,126.00812672394005
9.5,-2.0,126.00812753575661
10.0,-2.0,126.00812783442146
-10.0,-1.5,161.30143734934697
-9.5,-1.5,161.301437348178
-9.0,-1.5,161.30143734499086
-8.5,-1.5,161.30143733628213
-8.0,-1.5,161.30143731240693
-7.5,-1.5,161.30143724660343
-7.0,-1.5,161.30143706367699
-6.5,-1.5,161.30143654826185
-6.0,-1.5,161.30143506578537
-5.5,-1.5,161.3014306710095
-5.0,-1.5,161.301417088798
-4.5,-1.5,161.3013728350214
-4.0,-1.5,161.30121966286336
-3.5,-1.5,161.30065586764212
-3.0,-1.5,161.29846203198744
-2.5,-1.5,161.28953193006183
-2.0,-1.5,161.2519596688754
-1.5,-1.5,161.0905957017483
-1.0,-1.5,160.39638240814952
-0.5,-1.5,157.5594213124055
0.0,-1.5,148.35088845568748
0.5,-1.5,133.2559481439205
1.0,-1.5,126.12578851089721
1.5,-1.5,125.7225731126419
2.0,-1.5,126.38314761973962
2.5,-1.5,126.80311553854779
3.0,-1.5,126.98956044069128
3.5,-1.5,127.06364358274085
4.0,-1.5,127.09186742198314
4.5,-1.5,127.10243089763924
5.0,-1.5,127.10635236684561
5.5,-1.5,127.10780223037463
6.0,-1.5,127.10833713103247
6.5,-1.5,127.1085342384396
7.0,-1.5,127.10860682187423
7.5,-1.5,127.10863353960153
8.0,-1.5,127.10864337199423
8.5,-1.5,127.10864698990412
9.0,-1.5,127.10864832103114
9.5,-1.5,127.10864881076378
10.0,-1.5,127.10864899093498
-10.0,-1.0,162.5533783466971
-9.5,-1.0,162.55337834478428
-9.0,-1.0,162.55337833956838
-8.5,-1.0,162.55337832531654
-8.0,-1.0,162.55337828624587
-7.5,-1.0,162.55337817856028
-7.0,-1.0,162.55337787920632
-6.5,-1.0,162.55337703574452
-6.0,-1.0,162.55337460971535
-5.5,-1.0,162.5533674178015
-5.0,-1.0,162.55334519098557
-4.5,-1.0,162.55327277160015
-4.0,-1.0,162.55302211493625
-3.5,-1.0,162.55209952421066
-3.0,-1.0,162.54850979698955
-2.5,-1.0,162.53390079798663
-2.0,-1.0,162.4724830705756
-1.5,-1.0,162.20952835452294
-1.0,-1.0,161.09280515109234
-0.5,-1.0,156.75946730051652
0.0,-1.0,144.89640026742464
0.5,-1.0,131.3940979476177
1.0,-1.0,127.44658615330681
1.5,-1.0,127.6441327045327
2.0,-1.0,128.1547566823341
2.5,-1.0,128.42730949952983
3.0,-1.0,128.54247449257775
3.5,-1.0,128.58748026717808
4.0,-1.0,128.60452691702216
4.5,-1.0,128.61089384919595
5.0,-1.0,128.61325567646844
5.5,-1.0,128.61412866554696
6.0,-1.0,128.61445070709
6.5,-1.0,128.61456937300824
7.0,-1.0,128.6146130703295
7.5,-1.0,128.61462915509358
8.0,-1.0,128.61463507443818
8.5,-1.0,128.6146372525084
9.0,-1.0,128.61463805387913
9.5,-1.0,128.61463834871014
10.0,-1.0,128.61463845717745
-10.0,-0.5,164.12487970022246
-9.5,-0.5,164.12487969709858
-9.0,-0.5,164.12487968858005
-8.5,-0.5,164.1248796653033
-8.0,-0.5,164.12487960149187
-7.5,-0.5,164.12487942561657
-7.0,-0.5,164.12487893670283
-6.5,-0.5,164.12487755913673
-6.0,-0.5,164.12487359687836
-5.5,-0.5,164.12486185086271
-5.0,-0.5,164.12482554960064
-4.5,-0.5,164.12470727388737
-4.0,-0.5,164.1242979080173
-3.5,-0.5,164.12279122419022
-3.0,-0.5,164.1169295119583
-2.5,-0.5,164.0930827313199
-2.0,-0.5,163.99295671084954
-1.5,-0.5,163.56646434427512
-1.0,-0.5,161.7930014215508
-0.5,-0.5,155.44464680458168
0.0,-0.5,141.68450416556996
