iteration,theta0,theta1,gain,bias
0,0.0,0.0,10.17393509127789,20.21307997564277
1,-36.07673663160345,-6.908657871191604,13.344537815126053,-0.2728331322067774
2,-36.07673663160345,-6.893653778770582,13.344537815126053,-0.27258208079112833
3,-36.07673663160345,-6.878423325813134,13.344537815126053,-0.2723233679830521
4,-36.07673663160345,-6.862959611577833,13.344537815126053,-0.2720566388251022
5,-36.07673663160345,-6.847255415946012,13.344537815126053,-0.2717815161454489
6,-36.07673663160345,-6.831303179455775,13.344537815126053,-0.27149759879606705
7,-36.07673663160345,-6.815094981754302,13.344537815126053,-0.2712044597209591
8,-36.07673663160345,-6.798622518315996,13.344537815126053,-0.2709016438348151
9,-36.07673663160345,-6.781877075256518,13.344537815126053,-0.270588665690223
10,-36.07673663160345,-6.764849502053105,13.344537815126053,-0.27026500690833544
11,-36.07673663160345,-6.74753018195917,13.344537815126053,-0.2699301133446781
12,-36.07673663160345,-6.729908999875767,13.344537815126053,-0.26958339195770264
13,-36.07673663160345,-6.711975307413521,13.344537815126053,-0.26922420734313945
14,-36.07673663160345,-6.693717884845549,13.344537815126053,-0.2688518778918052
15,-36.07673663160345,-6.67512489961406,13.344537815126053,-0.26846567152244916
16,-36.07673663160345,-6.6561838610099,13.344537815126053,-0.26806480093376095
17,-36.07673663160345,-6.636881570594424,13.344537815126053,-0.26764841831131747
18,-36.07673663160345,-6.617204067875552,13.344537815126053,-0.2672156094151106
19,-36.07673663160345,-6.597136570683466,13.344537815126053,-0.2667653869616835
20,-36.07673663160345,-6.576663409614398,13.344537815126053,-0.2662966832007321
21,-36.07673663160345,-6.555767955821643,13.344537815126053,-0.2658083415698336
22,-36.07673663160345,-6.534432541328735,13.344537815126053,-0.26529910729102113
23,-36.07673663160345,-6.512638370918177,13.344537815126053,-0.26476761674976146
24,-36.07673663160345,-6.49036542450652,13.344537815126053,-0.2642123854686602
25,-36.07673663160345,-6.467592348749094,13.344537815126053,-0.2636317944546427
26,-36.07673663160345,-6.444296336420077,13.344537815126053,-0.2630240746575474
27,-36.07673663160345,-6.420452991879756,13.344537815126053,-0.2623872892289718
28,-36.07673663160345,-6.396036180663088,13.344537815126053,-0.26171931321014696
29,-36.07673663160345,-6.371017860892581,13.344537815126053,-0.2610178102045104
30,-36.07673663160345,-6.345367893822259,13.344537815126053,-0.26028020550092634
31,-36.07673663160345,-6.319053830343275,13.344537815126053,-0.25950365500265704
32,-36.07673663160345,-6.292040669707114,13.344537815126053,-0.25868500918017645
33,-36.07673663160345,-6.264290586025673,13.344537815126053,-0.25782077109517587
34,-36.07673663160345,-6.235762617259116,13.344537815126053,-0.25690704732933156
35,-36.07673663160345,-6.206412310363995,13.344537815126053,-0.2559394903820973
36,-36.07673663160345,-6.1761913149966805,13.344537815126053,-0.2549132307611117
37,-36.07673663160345,-6.145046916586948,13.344537815126053,-0.2538227965539086
38,-36.07673663160345,-6.112921497630801,13.344537815126053,-0.252662017712197
39,-36.07673663160345,-6.079751913591187,13.344537815126053,-0.2514239115590975
40,-36.07673663160345,-6.045468766696249,13.344537815126053,-0.2501005450919962
41,-36.07673663160345,-6.009995556994674,13.344537815126053,-0.248682868422339
42,-36.07673663160345,-5.9732476850081575,13.344537815126053,-0.24716051206560508
43,-36.07673663160345,-5.935131273860942,13.344537815126053,-0.245521538620725
44,-36.07673663160345,-5.895541770384958,13.344537815126053,-0.24375213644916727
45,-36.07673663160345,-5.854362273730832,13.344537815126053,-0.2418362389770401
46,-36.07673663160345,-5.811461525528874,13.344537815126053,-0.2397550477584396
47,-36.07673663160345,-5.766691476322498,13.344537815126053,-0.2374864298035
48,-36.07673663160345,-5.719884316951612,13.344537815126053,-0.23500414891597288
49,-36.07673663160345,-5.670848828054828,13.344537815126053,-0.2322768754197071
50,-36.07673663160345,-5.619365851851023,13.344537815126053,-0.22926689638940445
51,-36.07673663160345,-5.565182621818287,13.344537815126053,-0.2259284157309409
