iteration,theta0,theta1,gain,bias
70,-7.232309452474504,6.78160732785913,13.344485498220036,16.346797749170307
71,-7.244428261804516,6.794549257255,13.344486121701127,16.347043756128855
72,-7.256400338341999,6.807319229789597,13.344486730720885,16.34728341901252
73,-7.268229137960598,6.819921884356328,13.344487325759154,16.34751698397418
74,-7.279917999998224,6.832361669916906,13.344487907276042,16.34774468441323
75,-7.291470152141278,6.844642855957573,13.344488475712858,16.34796674180184
76,-7.302888715080526,6.856769542222665,13.34448903149293,16.348183366447145
77,-7.314176706948798,6.86874566778549,13.344489575022427,16.348394758194907
78,-7.325337047550479,6.8805750195106015,13.344490106691197,16.34860110707998
79,-7.336372562392496,6.892261239956534,13.34449062687343,16.34880259392847
80,-7.34728598652622,6.903807834763364,13.34449113592844,16.34899939091538
81,-7.358079968209386,6.915218179565456,13.34449163420132,16.349191662081914
82,-7.368757072396775,6.926495526466028,13.344492122023585,16.34937956381558
83,-7.379319784068063,6.937643010106888,13.34449259971382,16.349563245296423
84,-7.3897705114009025,6.948663653363774,13.34449306757823,16.349742848912044
85,-7.400111588796906,6.959560372695018,13.344493525911233,16.34991851064391
86,-7.410345279767915,6.970335983168893,13.344493974995958,16.350090360427515
87,-7.420473779689508,6.980993203192844,13.344494415104794,16.350258522488005
88,-7.430499218428448,6.991534658965849,13.34449484649983,16.35042311565371
89,-7.440423662850386,7.001962888673374,13.344495269433354,16.350584253648947
90,-7.450249119213844,7.012280346442824,13.34449568414824,16.350742045367767
91,-7.45997753545619,7.0224894060759215,13.344496090878415,16.350896595130195
92,-7.469610803377036,7.032592364573124,13.344496489849218,16.351048002922056
93,-7.479150760724192,7.042591445464015,13.344496881277784,16.35119636461988
94,-7.488599193187049,7.052488801956522,13.344497265373406,16.351341772201714
95,-7.497957836302032,7.062286519916777,13.344497642337869,16.351484313945015
96,-7.507228377274464,7.071986620690597,13.34449801236576,16.35162407461258
97,-7.516412456721029,7.081591063776689,13.344498375644816,16.351761135627108
98,-7.525511670336725,7.091101749360939,13.34449873235616,16.351895575235595
99,-7.534527570490049,7.100520520720489,13.344499082674623,16.352027468663877
100,-7.543461667749922,7.109849166505609,13.344499426768998,16.352156888262186
101,-7.5523154323477,7.119089422906867,13.34449976480226,16.35228390364246
102,-7.5610902955774195,7.128242975714492,13.344500096931869,16.352408581807524
103,-7.569787651137273,7.137311462276399,13.344500423309926,16.352530987273276
104,-7.578408856415144,7.146296473360875,13.344500744083462,16.35265118218374
105,-7.586955233720889,7.155199554929464,13.344501059394586,16.35276922642
106,-7.595428071467904,7.164022209825323,13.344501369380724,16.352885177702916
107,-7.603828625306374,7.172765899381819,13.344501674174772,16.35299909169045
108,-7.612158119210512,7.181432044955956,13.344501973905311,16.353111022069626
109,-7.62041774652192,7.19002202939081,13.344502268696768,16.35322102064356
110,-7.628608670951142,7.198537198410938,13.344502558669548,16.353329137414015
111,-7.636732027539335,7.206978861954464,13.344502843940246,16.35343542065945
112,-7.644788923581921,7.215348295445281,13.34450312462175,16.35353991700927
113,-7.652780439515946,7.223646741008597,13.3445034008234,16.353642671513995
114,-7.660707629772816,7.231875408632873,13.344503672651133,16.35374372771185
115,-7.668571523597976,7.240035477280982,13.344503940207598,16.353843127692336
116,-7.676373125839034,7.248128095953269,13.344504203592296,16.353940912156162
117,-7.684113417703735,7.256154384704981,13.344504462901671,16.354037120472533
118,-7.691793357489133,7.264115435620468,13.344504718229262,16.354131790733376
119,-7.699413881283253,7.272012313746316,13.344504969665778,16.35422495980513
120,-7.706975903640431,7.27984605798552,13.344505217299217,16.354316663377844
121,-7.714480318231509,7.2876176819546385,13.344505461214965,16.35440693601211
122,-7.72192799846997,7.295328174805772,13.344505701495896,16.35449581118347
123,-7.729319798115056,7.302978502015097,13.34450593822245,16.354583321325066
124,-7.736656551852864,7.310569606139599,13.344506171472725,16.35466949786808
125,-7.743939075856356,7.318102407543536,13.344506401322564,16.354754371280265
126,-7.751168168325193,7.325577805096095,13.344506627845645,16.354837971102903
127,-7.758344610006227,7.332996676841584,13.344506851113524,16.35492032598585
128,-7.765469164695488,7.34035988064351,13.344507071195755,16.355001463721102
129,-7.772542579722414,7.347668254803711,13.344507288159916,16.355081411274888
130,-7.779565586417087,7.35492261865775,13.344507502071716,16.355160194818147
131,-7.786538900561156,7.362123773147612,13.344507712995023,16.355237839755894
