iteration,theta0,theta1,gain,bias
64,0.4531765541889471,-0.7391457159492072,0.0,-3.6916068972748777
65,0.4586386092834439,-0.7448601342706621,0.0,-3.6871229607885225
66,0.4641207887312866,-0.7505982191400606,0.0,-3.6826228552375317
67,0.4696233155058927,-0.7563602008431374,0.0,-3.678106544360796
68,0.4751464164208717,-0.7621463138446352,0.0,-3.67357399111956
69,0.4806903222036952,-0.76795679687231,0.0,-3.6690251576897395
70,0.4862552675714671,-0.773791893003601,0.0,-3.664460005454204
71,0.4918414913085155,-0.7796518497540227,0.0,-3.6598784949950147
72,0.4974492363464197,-0.785536919169001,0.0,-3.6552805860856203
73,0.5030787498456321,-0.7914473579165268,0.0,-3.6506662376830104
74,0.5087302832798265,-0.797383427383885,0.0,-3.64603540791982
75,0.5144040925223445,-0.8033453937764569,0.0,-3.641388054096386
76,0.5201004379348056,-0.8093335282186668,0.0,-3.6367241326727537
77,0.5258195844584912,-0.8153481068587584,0.0,-3.6320435992606326
78,0.531561801707854,-0.8213894109753241,0.0,-3.627346408615298
79,0.5373273640671075,-0.8274577270882937,0.0,-3.6226325146274245
80,0.5431165507888089,-0.8335533470709938,0.0,-3.6179018703148897
81,0.5489296460958212,-0.8396765682672556,0.0,-3.613154427814486
82,0.5547669392858374,-0.8458276936109737,0.0,-3.6083901383735926
83,0.560628724838782,-0.8520070317488859,0.0,-3.603608952341773
84,0.5665153025274131,-0.8582148971673722,0.0,-3.5988108191623116
85,0.5724269775308731,-0.8644516103223403,0.0,-3.5939956873636767
86,0.5783640605516877,-0.870717497773498,0.0,-3.589163504550922
87,0.5843268679359427,-0.8770128923220192,0.0,-3.5843142173970133
88,0.5903157217969389,-0.8833381331522892,0.0,-3.5794477716340705
89,0.5963309501425675,-0.8896935659782563,0.0,-3.574564112044553
90,0.6023728870061528,-0.8960795431934063,0.0,-3.56966318245235
91,0.6084418725812477,-0.9024964240255928,0.0,-3.5647449257138026
92,0.6145382533604747,-0.9089445746967556,0.0,-3.5598092837086286
