iteration,theta0,theta1,gain,bias
0,0.0,0.0,0.0,-4.0
1,0.1085496956153291,-0.3106345625924936,0.0,-3.9435392881818485
2,0.198134961961923,-0.5725622403518726,0.0,-3.9427921388607947
3,0.2598672469814124,-0.7489971617129322,0.0,-3.9614524059757787
4,0.2343594871636322,-0.6604862466706528,0.0,-3.942581502703776
5,0.2289280152411258,-0.6246383008592769,0.0,-3.9297287950249458
6,0.1643404519344209,-0.4114647702121718,0.0,-3.9140449894166824
7,0.2369494831160272,-0.615355423995875,0.0,-3.914061034906243
8,0.1174126320396814,-0.2390832830044593,0.0,-3.917504338543223
9,0.2822565181310331,-0.72613330265888,0.0,-3.9146456575124304
10,0.3691461736033959,-0.9701351865817912,0.0,-3.9530636677381095
11,0.3162857739398274,-0.7930473376665653,0.0,-3.9074787444523693
12,0.1812071880584298,-0.3662569468342903,0.0,-3.8809411191793037
13,0.3028142446165225,-0.7235977685176361,0.0,-3.8841662628602345
14,0.3661553351504752,-0.89517338872917,0.0,-3.901494278580105
15,0.3933706819495217,-0.9589808555294528,0.0,-3.9051982609275235
16,0.346661382858517,-0.7972301707177326,0.0,-3.865807247864288
17,0.3418380926743086,-0.7683626485373483,0.0,-3.8553510035143477
18,0.3226832865837729,-0.6961538831934267,0.0,-3.8417407743406233
19,0.2788177924949315,-0.5477921728676359,0.0,-3.82983985824615
20,0.3029160082438529,-0.6033094478071637,0.0,-3.823052126134484
21,0.4358770820160282,-0.9886255178971878,0.0,-3.8593275584391
22,0.3958851072584025,-0.8478744679223095,0.0,-3.825488993675414
23,0.4038893042333931,-0.8565531542109922,0.0,-3.819156550450578
24,0.3136299799033497,-0.5648992832810915,0.0,-3.7943499495111883
25,0.3574001799406782,-0.6793171888895764,0.0,-3.7875965109534997
26,0.3134474869327355,-0.5248538780753643,0.0,-3.7805249895678745
27,0.334933995864869,-0.5885128173864437,0.0,-3.777557480893465
28,0.3875922041538081,-0.7376773983028683,0.0,-3.7758747930606003
29,0.3812640521006313,-0.6956237826539668,0.0,-3.764246105037258
30,0.3759558296501245,-0.663524819837227,0.0,-3.7569872918185148
31,0.3586545845523196,-0.5967435131607925,0.0,-3.7520867026098035
32,0.4564149814353767,-0.8796070743539071,0.0,-3.7570944218713063
33,0.5298837084134564,-1.083176437033938,0.0,-3.7781442617495564
34,0.4998446455577995,-0.96280892423726,0.0,-3.7438125927825694
35,0.4710945969697461,-0.861313693816104,0.0,-3.7262683948524042
36,0.4891791375731147,-0.8971212718864993,0.0,-3.7206064181362093
37,0.5813337872618966,-1.1654688967141609,0.0,-3.7553999151980566
38,0.4800403378231043,-0.8408495204784934,0.0,-3.703403531241201
39,0.4047325786330344,-0.5927855400795429,0.0,-3.6969498347979104
40,0.4197869766304987,-0.615790963776961,0.0,-3.6867758745570534
41,0.4892971094316558,-0.8034282797332262,0.0,-3.673408814494365
42,0.4882003385878819,-0.7836166780546451,0.0,-3.666149575252555
43,0.5523870731099683,-0.9503472775382916,0.0,-3.661363065792668
44,0.5927670258885055,-1.060382640730546,0.0,-3.666750813988563
45,0.5326394018521161,-0.8596347127007713,0.0,-3.642721030415478
46,0.6165892890832209,-1.096090371802194,0.0,-3.653509754786
47,0.4384696705784467,-0.5406444197306277,0.0,-3.646949073372906
48,0.5154919312368701,-0.7455183176745837,0.0,-3.617875338099367
49,0.5137332428977365,-0.7247502050956259,0.0,-3.6128987035566023
50,0.5666757889573465,-0.8591120199555812,0.0,-3.5989831121985905
51,0.5614840630799358,-0.8258047374661805,0.0,-3.5920445366746883
52,0.552228317832961,-0.7789477443317055,0.0,-3.5860453807169814
53,0.6748233972354947,-1.126105739715425,0.0,-3.5867266388315997
54,0.7774949022498703,-1.4193185699949449,0.0,-3.6237338974774844
55,0.7672347103240775,-1.372835722909108,0.0,-3.606331419898969
56,0.7356112054592396,-1.2514688937604452,0.0,-3.5735664531093745
57,0.7544725601429821,-1.2786551293929074,0.0,-3.5625932073092828
58,0.7208709811094783,-1.1512804305121132,0.0,-3.53604872673341
59,0.6460689362739913,-0.9116015226719344,0.0,-3.522224015898755
60,0.6315736236320811,-0.8520767547557142,0.0,-3.518194100770499
61,0.6805325089825038,-0.970198843570331,0.0,-3.5032171110107937
62,0.7340539395819095,-1.1076023755740192,0.0,-3.4959922849585046
63,0.8566536956965081,-1.4630599647656797,0.0,-3.528620686412769
64,0.7862283619302604,-1.2341436307241855,0.0,-3.490781998816739
65,0.6795045699785894,-0.8902882018403836,0.0,-3.475832937987726
66,0.841018803683026,-1.3645902457192058,0.0,-3.4884398189489807
67,0.8608711954063337,-1.3894601176204222,0.0,-3.4747614258665793
68,0.8055989263294664,-1.2070188528626715,0.0,-3.4506412665649444
69,0.8791927604714986,-1.41008783547715,0.0,-3.460783040056127
70,0.8715683537041654,-1.3586147910244508,0.0,-3.441597456544187
71,0.9030017359096572,-1.4272945969424624,0.0,-3.4370138240846333
72,0.9483889670746972,-1.5429008183131057,0.0,-3.442339609458598
73,0.7802380366609323,-1.0128530345397246,0.0,-3.4019055441348947
74,0.7406386808233932,-0.8668584411496145,0.0,-3.404117931082693
75,0.8125165913064556,-1.062391617539994,0.0,-3.3821376659911566
76,0.7613597449677549,-0.8731530615335316,0.0,-3.3847253967751953
77,0.8958751206423825,-1.2583845408555625,0.0,-3.3601429967188037
78,0.852750302278078,-1.0979433221842438,0.0,-3.349152071387281
79,0.9682165405729732,-1.422602401873338,0.0,-3.3461708333568394
80,0.8832658538396747,-1.1326469051440549,0.0,-3.3269966538636897
81,0.857378371040828,-1.0352938948390706,0.0,-3.325833639123686
82,1.0024524939710142,-1.4380161745938431,0.0,-3.310264374112422
83,1.063483658669418,-1.5982519304184892,0.0,-3.3133890998519746
84,1.0969507620776209,-1.671383549324768,0.0,-3.309213251871034
85,1.0758885327973244,-1.5735453465854896,0.0,-3.2842478526867422
86,1.1476506568129174,-1.763405097065418,0.0,-3.293282577513131
87,0.9403396103576604,-1.1099082356635388,0.0,-3.2615466041819565
88,1.0066392492650689,-1.2714490197857964,0.0,-3.2396478109142155
89,0.9779670732158192,-1.1640427925601515,0.0,-3.2381280954185754
90,1.0510728686950888,-1.3616307703227055,0.0,-3.222614933677118
91,1.1225896104604314,-1.5524466466368048,0.0,-3.2174572915410344
92,0.9041956112304764,-0.863634908902644,0.0,-3.257661087063721
93,1.0791701534582936,-1.3629697763939648,0.0,-3.193600418899935
94,1.2625718605288505,-1.9025410536513852,0.0,-3.2191078683179093
95,1.3274351742138426,-2.059179060270039,0.0,-3.2237945385700852
96,1.3394765197465557,-2.069014100628665,0.0,-3.2133391677178285
97,1.3875130340969664,-2.185315253945292,0.0,-3.218930129387127
98,1.2476157264446712,-1.736195758028074,0.0,-3.153967734258047
99,1.1620773362845778,-1.4411413117898642,0.0,-3.1348497537076674
100,1.2412247657375846,-1.6625128720986035,0.0,-3.1302975419626025
101,1.2804562583709254,-1.7332497576029628,0.0,-3.116250192591618
102,1.090837040368788,-1.1375981271265916,0.0,-3.134515574423613
103,1.2832333029285703,-1.681411056751982,0.0,-3.093497677091475
104,1.284404084377192,-1.6409739464798834,0.0,-3.0783819635690164
105,1.3005118751185738,-1.6348730591353642,0.0,-3.0610089096602238
106,1.237514348462312,-1.4130902669688774,0.0,-3.0602518906907705
107,1.3616023538546416,-1.7533661571130488,0.0,-3.0410376689427596
108,1.529652003183659,-2.232570881389684,0.0,-3.0640942251577927
109,1.52540396047734,-2.158510690382613,0.0,-3.033633331083626
110,1.5336222877032348,-2.118394618743477,0.0,-3.00750680211843
111,1.4874929290303909,-1.9360252482695144,0.0,-2.983770193399739
112,1.5908531582112024,-2.190083895273422,0.0,-2.978821932545037
113,1.5497967428703907,-2.032935462092804,0.0,-2.959311469093303
114,1.6566888594392846,-2.2955776445581293,0.0,-2.956196396064972
115,1.5736031360096252,-1.987560987958166,0.0,-2.923999817389096
116,1.630229367113828,-2.08140062461817,0.0,-2.904478816187279
117,1.606182809168523,-1.9606934094028008,0.0,-2.8906486034540793
118,1.709539636684678,-2.2224908252999573,0.0,-2.881717022287227
