iteration,theta0,theta1,gain,bias
0,0.0,0.0,0.0,-4.0
1,0.6712520428908988,0.0,0.0,-3.6202555266340104
2,0.9058568196491804,-0.5416795833062071,0.0,-3.291356002975639
3,1.3284533649864834,-0.7704432650634025,0.0,-3.0664888276953284
4,1.547654165140978,-1.0854203543526375,0.0,-2.916352198611837
5,1.7708004295620592,-1.3079389897533549,0.0,-2.813651937746168
6,1.9502979738806063,-1.504633532921481,0.0,-2.7399857798468688
7,2.103918858051034,-1.674885069528669,0.0,-2.6851200314223993
8,2.2373282532799994,-1.824845351193752,0.0,-2.6429128451101698
9,2.354824308811186,-1.9587579575938232,0.0,-2.6095378575347077
10,2.459546714648475,-2.079734548843747,0.0,-2.5825269830686617
11,2.5538312951374547,-2.190103816156101,0.0,-2.5602328859601227
12,2.639452230052286,-2.291641843167716,0.0,-2.5415211046254114
13,2.717783532394252,-2.3857277735273774,0.0,-2.5255882786909014
14,2.789908135011931,-2.473450382345616,0.0,-2.511851315610268
15,2.856693031672028,-2.5556822087961755,0.0,-2.4998776857717657
16,2.9188420911513,-2.6331320264721287,0.0,-2.489340308290321
17,2.976933904923341,-2.706382632136505,0.0,-2.4799875787572105
18,3.031449404622089,-2.775918518483508,0.0,-2.4716229794489912
19,3.0827923533967745,-2.842146458981127,0.0,-2.464090907998769
20,3.1313047843010757,-2.9054110449186696,0.0,-2.457266635171064
21,3.1772787958885904,-2.966006571483674,0.0,-2.451049062386959
22,3.2209656810450578,-3.024186244476506,0.0,-2.445355414238499
23,3.262583075710921,-3.080169393821903,0.0,-2.440117291882971
24,3.302320617973149,-3.1341471854606437,0.0,-2.435277698972298
25,3.3403444728726046,-3.186287188597449,0.0,-2.4307887728701045
26,3.3768009837821475,-3.2367370608385064,0.0,-2.426610034305042
27,3.4118196442038893,-3.2856275465986906,0.0,-2.4227070228925065
28,3.445515535689477,-3.333074935804177,0.0,-2.4190502231871447
29,3.477991342568312,-3.379183094682916,0.0,-2.415614211836109
30,3.509339028402817,-3.424045154475188,0.0,-2.4123769746763135
31,3.539641239927715,-3.4677449245671355,0.0,-2.4093193556707417
32,3.568972489835007,-3.510358082015549,0.0,-2.406424609010973
33,3.597400158849735,-3.5519531784011185,0.0,-2.40367803260472
34,3.624985349189204,-3.5925924965018514,0.0,-2.4010666662544633
35,3.651783615054293,-3.632332782758974,0.0,-2.3985790416250903
36,3.677845590790674,-3.6712258764357446,0.0,-2.3962049739503297
37,3.7032175334322335,-3.70931925239485,0.0,-2.393935387591198
38,3.727941793242248,-3.746656491283291,0.0,-2.3917621692140054
39,3.7520572234086034,-3.7832776884219457,0.0,-2.3896780436302327
40,3.775599538084004,-3.8192198107052775,0.0,-2.3876764683299134
41,3.7986016263821942,-3.8545170092151233,0.0,-2.3857515435132095
42,3.821093828663832,-3.889200893957495,0.0,-2.3838979350328846
43,3.843104180407364,-3.92330077607851,0.0,-2.382110808141474
44,3.8646586281119264,-3.956843882055347,0.0,-2.3803857703198634
45,3.885781220982756,-3.9898555436517538,0.0,-2.3787188217705144
46,3.906494281575096,-4.022359366845,0.0,-2.377106312405144
47,3.92681855809647,-4.054377382448387,0.0,-2.3755449043561
48,3.946773360671093,-4.085930180751763,0.0,-2.3740315392027305
49,3.9663766835391447,-4.117037032166868,0.0,-2.372563409236345
50,3.985645314885996,-4.147715995582944,0.0,-2.3711379321957966
51,4.00459493576264,-4.17798401590108,0.0,-2.3697527289950964
52,4.023240209361008,-4.207857012015668,0.0,-2.368405604038262
53,4.0415948617403,-4.237349956341659,0.0,-2.367094527777925
54,4.059671754957823,-4.266476946842057,0.0,-2.3658176212252697
55,4.0774829534361725,-4.295251272386994,0.0,-2.364573142161568
56,4.0950397842942845,-4.323685472170406,0.0,-2.3633594728373986
57,4.112352892280426,-4.351791389819949,0.0,-2.3621751089757765
58,4.129432289867993,-4.379580222757994,0.0,-2.3610186499208687
59,4.146287403008411,-4.407062567304436,0.0,-2.3598887897955745
60,4.162927112977692,-4.434248459953957,0.0,-2.3587843095495007
61,4.179359794703082,-4.461147415210031,0.0,-2.3577040697945515
62,4.195593351912605,-4.487768460314158,0.0,-2.3566470043386083
63,4.211635249412205,-4.514120167170642,0.0,-2.355612114339266
64,4.227492542761871,-4.5402106817339085,0.0,-2.354598463009337
65,4.243171905592912,-4.566047751096167,0.0,-2.3536051708143564
66,4.258679654782871,-4.591638748487609,0.0,-2.3526314111095292
67,4.2740217736819375,-4.616990696378866,0.0,-2.3516764061699362
68,4.289203933564783,-4.64211028785559,0.0,-2.3507394235732453
69,4.30423151346409,-4.667003906417568,0.0,-2.349819772898936
70,4.319109618526383,-4.6916776443392845,0.0,-2.348916802712183
71,4.333843097016955,-4.716137319715162,0.0,-2.3480298978041643
72,4.348436556088268,-4.7403884923005615,0.0,-2.3471584766636946
73,4.362894376415276,-4.764436478248805,0.0,-2.346301989157878
74,4.377220725791276,-4.78828636383487,0.0,-2.3454599144018715
75,4.391419571769149,-4.81194301824784,0.0,-2.3446317588000216
76,4.405494693424985,-4.835411105526498,0.0,-2.3438170542424825
77,4.419449692314081,-4.85869509570564,0.0,-2.3430153564431038
78,4.433288002682969,-4.881799275234495,0.0,-2.342226243405837
79,4.447012900995452,-4.904727756723176,0.0,-2.3414493140082144
80,4.460627514825536,-4.927484488068092,0.0,-2.3406841866915933
81,4.474134831165507,-4.950073261002816,0.0,-2.3399304982488984
