iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,1.0469782268853762,0.09517983880776147,0.0
2,1.469554819111465,-0.6569617212256768,0.0
3,1.4823678817892807,-1.596410900131389,0.0
4,2.5870074864048234,-1.2147569981599735,0.0
5,2.8066992830120086,-1.4146309365268483,0.0
6,2.765333840802196,-1.8811269599391496,0.0
7,2.7355183356526975,-1.984905153688518,0.0
8,2.7355183356526998,-1.9849051536885176,0.0
9,2.8397194863147894,-2.3630516296461566,0.0
10,2.6541756404735395,-2.747512545054125,0.0
11,2.6541756404735377,-2.7475125450541595,0.0
12,3.1769998532647303,-2.6563773465844336,0.0
13,3.129057764234224,-2.7599031301374883,0.0
14,3.2169176543028346,-2.932518516677748,0.0
15,3.1222158496337618,-3.0982204802618893,0.0
16,3.1157362967272593,-3.1153600566728223,0.0
17,3.469955438277279,-3.0631278190709805,0.0
18,3.452684610216097,-3.083174259318834,0.0
19,3.4526846102161204,-3.083174259318829,0.0
20,3.4148627996779326,-3.1237036002909355,0.0
21,3.2441463695361223,-3.4385508552619095,0.0
22,3.3010527353343875,-3.565061739330745,0.0
23,3.6633150474780027,-3.4222130753473463,0.0
24,3.642355698242377,-3.4450396439699933,0.0
25,3.5965926563855235,-3.492670056565141,0.0
26,3.598771621162878,-3.5358305259530054,0.0
27,3.5022973204217274,-3.697534761511954,0.0
28,3.870289556618284,-3.659256140893748,0.0
29,3.824787503607596,-3.705957371833234,0.0
30,3.972937743953737,-3.760312221202232,0.0
31,3.9275084398457305,-3.8539093985445905,0.0
32,3.9275084398457936,-3.8539093985445803,0.0
33,3.816936211687999,-4.009479130608936,0.0
34,3.9698411208887388,-3.9680635417845562,0.0
35,3.8845951532802867,-4.054340522954715,0.0
36,4.005501860403549,-4.083425752785253,0.0
37,3.975878705008883,-4.114043567425037,0.0
38,3.944529079745911,-4.146392880489755,0.0
