iteration,theta0,theta1,v_gamma
0,0.0,0.0,-3.6289228960457844
1,0.1085496956153291,-0.3106345625924936,-3.5851803114692893
2,0.19813496196192304,-0.5725622403518726,-3.584600235873494
3,0.2598672469814124,-0.7489971617129322,-3.599078185214294
4,0.23435948716363225,-0.6604862466706528,-3.5844366953004783
5,0.2289280152411258,-0.6246383008592769,-3.5744528608639694
6,0.16434045193442093,-0.41146477021217187,-3.562256973954948
7,0.23694948311602726,-0.615355423995875,-3.5622694583380987
8,0.11741263203968146,-0.23908328300445936,-3.564948217970072
9,0.28225651813103314,-0.72613330265888,-3.562724320750689
10,0.3691461736033959,-0.9701351865817913,-3.592572086111153
11,0.31628577393982743,-0.7930473376665653,-3.5571467823329215
12,0.18120718805842984,-0.3662569468342903,-3.5364684522042293
13,0.30281424461652257,-0.7235977685176361,-3.5389836842708364
14,0.3661553351504752,-0.89517338872917,-3.552487193303982
15,0.39337068194952174,-0.9589808555294528,-3.5553714097844407
16,0.346661382858517,-0.7972301707177326,-3.5246577684482383
17,0.34183809267430865,-0.7683626485373483,-3.5164898116306316
18,0.3226832865837729,-0.6961538831934267,-3.5058485900283296
19,0.2788177924949315,-0.5477921728676359,-3.496534975378899
20,0.30291600824385295,-0.6033094478071637,-3.491219227580862
21,0.43587708201602826,-0.9886255178971878,-3.519596868610526
22,0.39588510725840254,-0.8478744679223095,-3.4931279460312954
23,0.4038893042333931,-0.8565531542109922,-3.488167232035272
24,0.31362997990334973,-0.5648992832810915,-3.4687116858001668
25,0.35740017994067824,-0.6793171888895764,-3.463408811484968
26,0.3134474869327355,-0.5248538780753643,-3.4578533150578887
27,0.33493399586486905,-0.5885128173864437,-3.455521122358775
28,0.38759220415380813,-0.7376773983028683,-3.4541984531718186
29,0.3812640521006313,-0.6956237826539668,-3.4450532394610676
30,0.3759558296501245,-0.663524819837227,-3.439340630136128
31,0.3586545845523196,-0.5967435131607925,-3.4354821692007804
32,0.45641498143537673,-0.8796070743539071,-3.4394249628396487
33,0.5298837084134564,-1.083176437033938,-3.455982319804171
34,0.49984464555779956,-0.96280892423726,-3.4289643771845597
35,0.4710945969697461,-0.861313693816104,-3.4151309074512572
36,0.48917913757311476,-0.8971212718864993,-3.410662612408229
37,0.5813337872618966,-1.1654688967141607,-3.438090969396369
38,0.4800403378231043,-0.8408495204784934,-3.3970749120215924
39,0.40473257863303447,-0.5927855400795429,-3.3919729531239153
40,0.4197869766304987,-0.615790963776961,-3.3839249459461676
41,0.4892971094316558,-0.8034282797332262,-3.3733417588464882
42,0.4882003385878819,-0.7836166780546451,-3.367589919859322
43,0.5523870731099683,-0.9503472775382916,-3.3637956321461595
44,0.5927670258885055,-1.0603826407305461,-3.368066428451896
45,0.5326394018521161,-0.8596347127007713,-3.349005040976716
46,0.6165892890832209,-1.096090371802194,-3.3575673314333008
47,0.43846967057844677,-0.5406444197306277,-3.352361380755989
48,0.5154919312368701,-0.7455183176745837,-3.3292603354929633
49,0.5137332428977365,-0.7247502050956259,-3.325301015539543
50,0.5666757889573465,-0.8591120199555812,-3.3142221786652306
51,0.5614840630799358,-0.8258047374661805,-3.3086937399701757
52,0.552228317832961,-0.7789477443317055,-3.303911480433407
53,0.6748233972354947,-1.126105739715425,-3.3044546573926787
54,0.7774949022498703,-1.4193185699949449,-3.333919406223936
55,0.7672347103240775,-1.372835722909108,-3.320073942292687
56,0.7356112054592396,-1.2514688937604452,-3.2939569345614514
57,0.7544725601429821,-1.2786551293929074,-3.285195772933345
58,0.7208709811094783,-1.1512804305121132,-3.263972468298827
59,0.6460689362739913,-0.9116015226719344,-3.252902309275723
60,0.6315736236320811,-0.8520767547557142,-3.2496731806279255
61,0.6805325089825038,-0.970198843570331,-3.237663689243668
62,0.7340539395819095,-1.1076023755740192,-3.2318655264636558
63,0.8566536956965081,-1.4630599647656797,-3.258025884222129
64,0.7862283619302604,-1.2341436307241855,-3.227682140513337
65,0.6795045699785894,-0.8902882018403836,-3.21567028583311
66,0.841018803683026,-1.3645902457192058,-3.2258010481106125
67,0.8608711954063337,-1.3894601176204222,-3.2148087856541214
68,0.8055989263294664,-1.2070188528626715,-3.1953976503378714
69,0.8791927604714986,-1.41008783547715,-3.203563728098421
70,0.8715683537041654,-1.3586147910244508,-3.188110372676621
71,0.9030017359096573,-1.4272945969424624,-3.184415095936609
72,0.9483889670746972,-1.5429008183131057,-3.1887085683931167
73,0.7802380366609323,-1.0128530345397246,-3.156068712498783
74,0.7406386808233932,-0.8668584411496145,-3.157857211445445
75,0.8125165913064556,-1.062391617539994,-3.1400750285752834
76,0.7613597449677549,-0.8731530615335316,-3.142170055421793
77,0.8958751206423825,-1.2583845408555625,-3.122251576428744
78,0.852750302278078,-1.0979433221842438,-3.113333919972268
79,0.9682165405729731,-1.422602401873338,-3.1109137667488507
80,0.8832658538396747,-1.1326469051440549,-3.0953352005099646
81,0.857378371040828,-1.0352938948390706,-3.09438955031513
82,1.0024524939710142,-1.4380161745938433,-3.0817221096121066
83,1.0634836586694179,-1.5982519304184892,-3.0842656436085307
84,1.0969507620776207,-1.671383549324768,-3.0808663581779347
85,1.0758885327973244,-1.5735453465854896,-3.0605211754637986
86,1.1476506568129174,-1.763405097065418,-3.067888341484067
87,0.9403396103576604,-1.1099082356635388,-3.041987627240383
88,1.0066392492650689,-1.2714490197857964,-3.0240788940335643
89,0.9779670732158192,-1.1640427925601515,-3.0228349709331543
90,1.0510728686950888,-1.3616307703227055,-3.0101288520185743
91,1.1225896104604314,-1.5524466466368048,-3.0059011410409404
92,0.9041956112304764,-0.863634908902644,-3.038812243917528
93,1.0791701534582936,-1.3629697763939648,-2.986324089405744
94,1.2625718605288505,-1.9025410536513854,-3.007254296731024
