theta0,theta1,v_gamma
-3.5,-7.0,-8.763338056253048
-3.0,-7.0,-8.763353207148826
-2.5,-7.0,-8.763337703540271
-2.0,-7.0,-8.763202103108936
-1.5,-7.0,-8.76267947920328
-1.0,-7.0,-8.761005443313378
-0.5,-7.0,-8.75604160180909
0.0,-7.0,-8.741901543941013
0.5,-7.0,-8.702659047656203
1.0,-7.0,-8.596565447245565
1.5,-7.0,-8.32229699074613
2.0,-7.0,-7.679772358680919
2.5,-7.0,-6.459790824780658
3.0,-7.0,-4.850096581301239
3.5,-7.0,-3.503350109847934
4.0,-7.0,-2.7439476857050313
4.5,-7.0,-2.409707940056252
5.0,-7.0,-2.2827355183078755
5.5,-7.0,-2.243245602335878
6.0,-7.0,-2.2404674650780017
6.5,-7.0,-2.2543069582425748
7.0,-7.0,-2.2758167852146243
7.5,-7.0,-2.2995377744962755
8.0,-7.0,-2.3215464988818466
8.5,-7.0,-2.339555146658226
9.0,-7.0,-2.352946930944708
9.5,-7.0,-2.3622346763882036
10.0,-7.0,-2.3683728526150154
-10.0,-6.5,-8.749394627051553
-9.5,-6.5,-8.749394758484996
-9.0,-6.5,-8.749394975031795
-8.5,-6.5,-8.74939533164852
-8.0,-6.5,-8.749395918499436
-7.5,-6.5,-8.749396883033913
-7.0,-6.5,-8.74939846507567
-6.5,-6.5,-8.749401051113217
-6.0,-6.5,-8.749405254127888
-5.5,-6.5,-8.749412018889227
-5.0,-6.5,-8.749422724015895
-4.5,-6.5,-8.749439155771048
-4.0,-6.5,-8.749462936210932
-3.5,-6.5,-8.749493143317135
-3.0,-6.5,-8.74951848096516
-2.5,-6.5,-8.749493751984742
-2.0,-6.5,-8.749272219719412
-1.5,-6.5,-8.748415780438915
-1.0,-6.5,-8.745670018578982
-0.5,-6.5,-8.737529547779761
0.0,-6.5,-8.71437877198475
0.5,-6.5,-8.65045996977265
1.0,-6.5,-8.480089378897844
1.5,-6.5,-8.055488896235158
2.0,-6.5,-7.141909737643054
2.5,-6.5,-5.66620354545575
3.0,-6.5,-4.10999065563439
3.5,-6.5,-3.0577305020167604
4.0,-6.5,-2.543231890391645
4.5,-6.5,-2.3350512709725173
5.0,-6.5,-2.2632199788097416
5.5,-6.5,-2.2481630825999592
6.0,-6.5,-2.2574552444830416
6.5,-6.5,-2.2773395821912383
7.0,-6.5,-2.3005302620823542
7.5,-6.5,-2.3224088694606664
8.0,-6.5,-2.340421320988618
8.5,-6.5,-2.3538509563521006
9.0,-6.5,-2.3631765121266475
9.5,-6.5,-2.369343620647714
10.0,-6.5,-2.3732927200596854
-10.0,-6.0,-8.726635326656154
-9.5,-6.0,-8.726635543884752
-9.0,-6.0,-8.726635901787814
-8.5,-6.0,-8.726636491200598
-8.0,-6.0,-8.72663746115776
-7.5,-6.0,-8.726639055398888
-7.0,-6.0,-8.726641670408409
-6.5,-6.0,-8.72664594526998
-6.0,-6.0,-8.726652893943818
-5.5,-6.0,-8.72666408022223
-5.0,-6.0,-8.726681788933199
-4.5,-6.0,-8.7267089894822
-4.0,-6.0,-8.726748409327875
-3.5,-6.0,-8.726798651155645
-3.0,-6.0,-8.72684138894349
-2.5,-6.0,-8.726802857439186
-2.0,-6.0,-8.726443092070047
-1.5,-6.0,-8.725045125251144
-1.0,-6.0,-8.720556514351047
-0.5,-6.0,-8.707252190185708
0.0,-6.0,-8.669517791860937
0.5,-6.0,-8.566204861446705
1.0,-6.0,-8.297024075140529
1.5,-6.0,-7.662984272050317
2.0,-6.0,-6.453828791661561
2.5,-6.0,-4.852481475618709
3.0,-6.0,-3.5092878635448312
3.5,-6.0,-2.7515428651388216
4.0,-6.0,-2.419471437637968
4.5,-6.0,-2.2958760222564516
5.0,-6.0,-2.2608074255052237
5.5,-6.0,-2.2626381330216416
6.0,-6.0,-2.2798483496871493
6.5,-6.0,-2.302165644154869
7.0,-6.0,-2.323829842817736
7.5,-6.0,-2.3418485754879064
8.0,-6.0,-2.3553406315367726
8.5,-6.0,-2.3647285485463323
9.0,-6.0,-2.370943380157813
9.5,-6.0,-2.3749253072641703
10.0,-6.0,-2.3774238591274974
-10.0,-5.5,-8.689464493209798
-9.5,-5.5,-8.689464852770088
-9.0,-5.5,-8.689465445182625
-8.5,-5.5,-8.689466420812561
-8.0,-5.5,-8.689468026382716
-7.5,-5.5,-8.689470665442583
-7.0,-5.5,-8.689474994558884
-6.5,-5.5,-8.68948207237728
-6.0,-5.5,-8.689493579478059
-5.5,-5.5,-8.689512110437771
-5.0,-5.5,-8.68954146393233
-4.5,-5.5,-8.689586600666551
-4.0,-5.5,-8.689652159417424
-3.5,-5.5,-8.689736164900413
-3.0,-5.5,-8.689809200567044
-2.5,-5.5,-8.689751662571792
-2.0,-5.5,-8.689173174458707
-1.5,-5.5,-8.686905963118384
-1.0,-5.5,-8.67960821205806
-0.5,-5.5,-8.657985720099594
0.0,-5.5,-8.596926852597193
0.5,-5.5,-8.432000527911045
1.0,-5.5,-8.01739558052433
1.5,-5.5,-7.119404614441835
2.0,-5.5,-5.660374911637051
2.5,-5.5,-4.114214995029985
3.0,-5.5,-3.065847259671609
3.5,-5.5,-2.553835937490594
4.0,-5.5,-2.3489725427220423
4.5,-5.5,-2.2815359801257697
5.0,-5.5,-2.2711621498281733
5.5,-5.5,-2.283979437689124
6.0,-5.5,-2.304859343364746
6.5,-5.5,-2.326170363706356
7.0,-5.5,-2.344199478978716
7.5,-5.5,-2.357794489366737
8.0,-5.5,-2.3672852836861877
8.5,-5.5,-2.3735788564414873
9.0,-5.5,-2.3776149535891955
9.5,-5.5,-2.380148820658934
10.0,-5.5,-2.3817185540924877
-10.0,-5.0,-8.629121349594188
-9.5,-5.0,-8.629121946096967
-9.0,-5.0,-8.62912292891131
-8.5,-5.0,-8.62912454752454
-8.0,-5.0,-8.629127211345272
-7.5,-5.0,-8.62913159013742
-7.0,-5.0,-8.629138773919905
-6.5,-5.0,-8.629150521134878
-6.0,-5.0,-8.629169625777273
-5.5,-5.0,-8.629200408434787
-5.0,-5.0,-8.629249215284727
-4.5,-5.0,-8.629324396465503
-4.0,-5.0,-8.629433975048748
-3.5,-5.0,-8.629575563706554
-3.0,-5.0,-8.629702777392197
-2.5,-5.0,-8.6296237658657
-2.0,-5.0,-8.628708857963955
-1.5,-5.0,-8.625070659415798
-1.0,-5.0,-8.613310838702361
-0.5,-5.0,-8.578487200189103
0.0,-5.0,-8.480839877789924
0.5,-5.0,-8.222695546693943
1.0,-5.0,-7.608384689490662
1.5,-5.0,-6.426470526929861
2.0,-5.0,-4.848322679315719
2.5,-5.0,-3.516233352667418
3.0,-5.0,-2.7629578660044967
3.5,-5.0,-2.4345197782701207
4.0,-5.0,-2.315389835237263
4.5,-5.0,-2.2851583169801373
5.0,-5.0,-2.2907763744935843
5.5,-5.0,-2.3092934684810804
6.0,-5.0,-2.3300230766887164
6.5,-5.0,-2.3480693829866763
7.0,-5.0,-2.3618342441658555
7.5,-5.0,-2.3714948192378262
8.0,-5.0,-2.3779183738972973
8.5,-5.0,-2.38204390767392
9.0,-5.0,-2.3846360878337185
9.5,-5.0,-2.386242726679152
10.0,-5.0,-2.3872301673391574
-10.0,-4.5,-8.53211239132906
-9.5,-4.5,-8.53211338419399
-9.0,-4.5,-8.532115020103452
-8.5,-4.5,-8.532117714413229
-8.0,-4.5,-8.53212214883484
-7.5,-4.5,-8.532129438908964
-7.0,-4.5,-8.532141400986118
-6.5,-4.5,-8.532160967567139
-6.0,-4.5,-8.532192804570474
-5.5,-4.5,-8.532244145502968
-5.0,-4.5,-8.532325667845823
-4.5,-4.5,-8.532451581572746
-4.0,-4.5,-8.532636087396998
-3.5,-4.5,-8.532877511356716
-3.0,-4.5,-8.533104892127422
-2.5,-4.5,-8.533015876294577
-2.0,-4.5,-8.531608763555358
-1.5,-4.5,-8.525870815956171
-1.0,-4.5,-8.50719159534001
-0.5,-4.5,-8.451919822877207
0.0,-4.5,-8.298651355155767
0.5,-4.5,-7.906789244476843
1.0,-4.5,-7.04663033362244
1.5,-4.5,-5.631140581480668
2.0,-4.5,-4.113638698666011
2.5,-4.5,-3.0768686299777874
3.0,-4.5,-2.570271721017047
3.5,-4.5,-2.3703320712202816
4.0,-4.5,-2.308077007322596
4.5,-4.5,-2.301944273134221
5.0,-4.5,-2.3165850125404455
5.5,-4.5,-2.3363584519119636
6.0,-4.5,-2.354433301190023
6.5,-4.5,-2.3684784874061613
7.0,-4.5,-2.378419426474345
7.5,-4.5,-2.385057715344223
8.0,-4.5,-2.3893310432408583
8.5,-4.5,-2.392019603366947
9.0,-4.5,-2.3936872464805696
9.5,-4.5,-2.394712640966026
10.0,-4.5,-2.395339768836602
-10.0,-4.0,-8.378581153442974
-9.5,-4.0,-8.378582813356116
-9.0,-4.0,-8.378585548433307
-8.5,-4.0,-8.378590053309312
-8.0,-4.0,-8.378597468351195
-7.5,-4.0,-8.37860966040832
-7.0,-4.0,-8.378629671246575
-6.5,-4.0,-8.378662417626286
-6.0,-4.0,-8.378715738796082
-5.5,-4.0,-8.37880183334396
-5.0,-4.0,-8.378938839277273
-4.5,-4.0,-8.379151294261801
-4.0,-4.0,-8.379465062343561
-3.5,-4.0,-8.379883110982195
-3.0,-4.0,-8.380302460112121
-2.5,-4.0,-8.380260162157912
-2.0,-4.0,-8.378197636306632
-1.5,-4.0,-8.369399961586833
-1.0,-4.0,-8.340405536791481
-0.5,-4.0,-8.254681190979515
0.0,-4.0,-8.021018354525784
0.5,-4.0,-7.452916379821482
1.0,-4.0,-6.338648155909171
1.5,-4.0,-4.822101921137198
2.0,-4.0,-3.5215820785163476
2.5,-4.0,-2.78028018264298
3.0,-4.0,-2.45855080831432
3.5,-4.0,-2.345433968195889
4.0,-4.0,-2.320252363449818
4.5,-4.0,-2.328554965288257
5.0,-4.0,-2.346758627763062
5.5,-4.0,-2.364881085272009
6.0,-4.0,-2.3793892131469305
6.5,-4.0,-2.3897935760864972
7.0,-4.0,-2.3967870543559315
7.5,-4.0,-2.4013049607613177
8.0,-4.0,-2.4041530637804724
8.5,-4.0,-2.4059217093741188
9.0,-4.0,-2.407009949843019
9.5,-4.0,-2.407675784979004
10.0,-4.0,-2.4080817805361545
-10.0,-3.5,-8.141514893848584
-9.5,-3.5,-8.141517682802007
-9.0,-3.5,-8.141522278452994
-8.5,-3.5,-8.141529848453045
-8.0,-3.5,-8.141542310387761
-7.5,-3.5,-8.141562805308332
-7.0,-3.5,-8.141596456171069
-6.5,-3.5,-8.141651557721339
-6.0,-3.5,-8.141741373613568
-5.5,-3.5,-8.141886651680528
-5.0,-3.5,-8.142118553689112
-4.5,-3.5,-8.142480175705336
-4.0,-3.5,-8.143020052552714
-3.5,-3.5,-8.14375696270817
-3.0,-3.5,-8.144555317655117
-2.5,-3.5,-8.144738934519356
-2.0,-3.5,-8.141966196675401
-1.5,-3.5,-8.129081331877774
-1.0,-3.5,-8.085675410515318
-0.5,-3.5,-7.9573758154544665
0.0,-3.5,-7.61647240956421
0.5,-3.5,-6.84529323375174
1.0,-3.5,-5.538073079940952
1.5,-3.5,-4.096430505805938
2.0,-3.5,-3.09152649919281
2.5,-3.5,-2.597622620001007
3.0,-3.5,-2.4058476313117376
3.5,-3.5,-2.3501511435737634
4.0,-3.5,-2.348149928610405
4.5,-3.5,-2.3637840862010475
5.0,-3.5,-2.3819865533910347
5.5,-3.5,-2.397259930251396
6.0,-3.5,-2.408431465212584
6.5,-3.5,-2.4160136092254625
7.0,-3.5,-2.420937171646209
7.5,-3.5,-2.4240500203799984
8.0,-3.5,-2.4259863208456993
8.5,-3.5,-2.427178899599497
9.0,-3.5,-2.427909004837567
9.5,-3.5,-2.428354347241351
10.0,-3.5,-2.4286253895640475
-10.0,-3.0,-7.789053409827902
-9.5,-3.0,-7.789058113023857
-9.0,-3.0,-7.789065863482077
-8.5,-3.0,-7.789078631495192
-8.0,-3.0,-7.789099654303822
-7.5,-3.0,-7.789134238708123
-7.0,-3.0,-7.789191051211273
-6.5,-3.0,-7.78928415501542
-6.0,-3.0,-7.789436123524878
-5.5,-3.0,-7.789682507657682
-5.0,-3.0,-7.790077390063383
-4.5,-3.0,-7.790697616013299
-4.0,-3.0,-7.791636364548275
-3.5,-3.0,-7.792956068300748
-3.0,-3.0,-7.794511532981207
-2.5,-3.0,-7.795388842625967
-2.0,-3.0,-7.792254948210205
-1.5,-3.0,-7.774738058914632
-1.0,-3.0,-7.713264457215794
-0.5,-3.0,-7.531158655805718
0.0,-3.0,-7.06426551084204
0.5,-3.0,-6.1055185639215805
1.0,-3.0,-4.73924963418589
1.5,-3.0,-3.520405376944897
2.0,-3.0,-2.8099349930798074
2.5,-3.0,-2.502219227053405
3.0,-3.0,-2.3986615856432345
3.5,-3.0,-2.3800782060185672
4.0,-3.0,-2.3915285518360387
4.5,-3.0,-2.4098671635826614
5.0,-3.0,-2.4264072368959697
5.5,-3.0,-2.4388516680367283
6.0,-3.0,-2.447412338038809
6.5,-3.0,-2.4530110494822264
7.0,-3.0,-2.4565648746018156
7.5,-3.0,-2.458780569953623
8.0,-3.0,-2.4601470806943344
8.5,-3.0,-2.460984344443617
9.0,-3.0,-2.461495297997679
9.5,-3.0,-2.461806363159726
10.0,-3.0,-2.461995460316831
-10.0,-2.5,-7.293439029032062
-9.5,-2.5,-7.293446949938894
-9.0,-2.5,-7.293460003935667
-8.5,-2.5,-7.293481511738244
-8.0,-2.5,-7.293516932423382
-7.5,-2.5,-7.293575223378028
-7.0,-2.5,-7.2936710356452
-6.5,-2.5,-7.293828206111602
-6.0,-2.5,-7.294085168937496
-5.5,-2.5,-7.294502935918334
-5.0,-2.5,-7.295175692372012
-4.5,-2.5,-7.296241295364611
-4.0,-2.5,-7.297879597826651
-3.5,-2.5,-7.30025795736345
-3.0,-2.5,-7.303300459137206
-2.5,-2.5,-7.305924542201847
-2.0,-2.5,-7.303754947292014
-1.5,-2.5,-7.282711035710991
-1.0,-2.5,-7.2025278548069105
-0.5,-2.5,-6.962667332647248
0.0,-2.5,-6.375312312466275
0.5,-2.5,-5.3053131469245995
1.0,-2.5,-4.041937107933589
1.5,-2.5,-3.116047910634487
2.0,-2.5,-2.6522491130480756
2.5,-2.5,-2.4764876889490988
3.0,-2.5,-2.431702545931341
3.5,-2.5,-2.4364059672622926
4.0,-2.5,-2.454980987133104
4.5,-2.5,-2.473621462542657
5.0,-2.5,-2.4881845831446583
5.5,-2.5,-2.4983788352515033
6.0,-2.5,-2.5051069173151657
6.5,-2.5,-2.5093993412163464
7.0,-2.5,-2.5120833755421397
7.5,-2.5,-2.5137415865961157
8.0,-2.5,-2.51475862001449
8.5,-2.5,-2.515379663657956
9.0,-2.5,-2.51575789145145
9.5,-2.5,-2.515987868533855
10.0,-2.5,-2.5161275668714036
-10.0,-2.0,-6.648518271130014
-9.5,-2.0,-6.648531466568528
-9.0,-2.0,-6.648553215059571
-8.5,-2.0,-6.64858905293438
-8.0,-2.0,-6.648648087068361
-7.5,-2.0,-6.6487452750945115
-7.0,-2.0,-6.64890512283694
-6.5,-2.0,-6.649167611748488
-6.0,-2.0,-6.6495975130444
-5.5,-2.0,-6.650298496485277
-5.0,-2.0,-6.651432995487699
-4.5,-2.0,-6.653245705919864
-4.0,-2.0,-6.65607709011086
-3.5,-2.0,-6.660316709639445
-3.0,-2.0,-6.666137903969682
-2.5,-2.0,-6.672547139389651
-2.0,-2.0,-6.674441415882021
-1.5,-2.0,-6.654287497319889
-1.0,-2.0,-6.561371732087656
-0.5,-2.0,-6.27500381632791
0.0,-2.0,-5.6095731545980945
0.5,-2.0,-4.55078645136477
1.0,-2.0,-3.514077004675041
1.5,-2.0,-2.8756911507990144
2.0,-2.0,-2.5988925433756216
2.5,-2.0,-2.514108904568517
3.0,-2.0,-2.5081299782131077
3.5,-2.0,-2.527128960824494
4.0,-2.0,-2.5492580870505237
4.5,-2.0,-2.5673611662799196
5.0,-2.0,-2.580297815951847
5.5,-2.0,-2.5889278962436504
6.0,-2.0,-2.594466756147146
6.5,-2.0,-2.5979421578271964
7.0,-2.0,-2.600093655053147
7.5,-2.0,-2.6014148398203663
8.0,-2.0,-2.6022221996693387
8.5,-2.0,-2.602714113922957
9.0,-2.0,-2.6030132962415036
9.5,-2.0,-2.603195062153788
10.0,-2.0,-2.6033054202180423
-10.0,-1.5,-5.888984946774445
-9.5,-1.5,-5.889006437071821
-9.0,-1.5,-5.889041859829731
-8.5,-1.5,-5.889100238291565
-8.0,-1.5,-5.889196423424357
-7.5,-1.5,-5.8893548300651695
-7.0,-1.5,-5.889615520418309
-6.5,-1.5,-5.890044026330982
-6.0,-1.5,-5.8907469782835955
-5.5,-1.5,-5.89189633431368
-5.0,-1.5,-5.89376513240879
-4.5,-1.5,-5.896774986955587
-4.0,-1.5,-5.901543074920133
-3.5,-1.5,-5.908873673800978
-3.0,-1.5,-5.919507922783035
-2.5,-1.5,-5.933062958646806
-2.0,-1.5,-5.944539691866392
-1.5,-1.5,-5.934245599744257
-1.0,-1.5,-5.843460733832793
-0.5,-1.5,-5.540015386790165
0.0,-1.5,-4.869427987187177
0.5,-1.5,-3.942690924586248
1.0,-1.5,-3.1824219844817216
1.5,-1.5,-2.784689915660308
2.0,-1.5,-2.6428703095026407
2.5,-1.5,-2.6205839593964004
3.0,-1.5,-2.640380925688079
3.5,-1.5,-2.668304544683635
4.0,-1.5,-2.692340725072807
4.5,-1.5,-2.709907885587614
5.0,-1.5,-2.7217655526809668
5.5,-1.5,-2.7294263415681113
6.0,-1.5,-2.734251677624526
6.5,-1.5,-2.7372456830388705
7.0,-1.5,-2.7390867403435624
7.5,-1.5,-2.74021271105752
8.0,-1.5,-2.740899090676294
8.5,-1.5,-2.7413166718835336
9.0,-1.5,-2.7415704161319203
9.5,-1.5,-2.741724492329494
10.0,-1.5,-2.741818007782758
-10.0,-1.0,-5.092828743316609
-9.5,-1.0,-5.092862702641569
-9.0,-1.0,-5.092918681990149
-8.5,-1.0,-5.093010948841571
-8.0,-1.0,-5.093162996424883
-7.5,-1.0,-5.093413477316578
-7.0,-1.0,-5.093825897992292
