iteration,theta0,theta1,gain_plus_bias
36,3.776504537858068,-3.8205562487042575,-2.3876020558153925
37,3.8016616988826684,-3.859179580136195,-2.3854994687432987
38,3.8262076232439006,-3.8970656158001216,-2.3834820183804357
39,3.850179093626521,-3.934252962248202,-2.3815434051948996
40,3.8736098916441066,-3.970777219571815,-2.379677957971707
41,3.896531099291841,-4.006671281130501,-2.3778805571949615
42,3.918971364213331,-4.0419655970172,-2.3761465693652672
43,3.940957133851564,-4.076688406388288,-2.3744717904762056
44,3.96251286274299,-4.110865942962233,-2.3728523971955013
45,3.9836611965478017,-4.1445226173139185,-2.3712849045542304
46,4.004423135860202,-4.1776811790335096,-2.3697661291549577
47,4.024818182387318,-4.2103628613564945,-2.3682931570776153
48,4.0448644697065745,-4.242587510486951,-2.36686331579853
49,4.064578880494792,-4.274373698485344,-2.3654741496445593
50,4.083977151582856,-4.305738836896392,-2.364123397816248
51,4.10307396941722,-4.336699260570767,-2.3628089755630812
52,4.121883055231997,-4.36727031579394,-2.361528957156978
53,4.140417242375257,-4.397466436795008,-2.360281560888412
54,4.1586885463233,-4.427301215064516,-2.3590651357309413
55,4.17670822818396,-4.456787462276468,-2.357878149461653
56,4.194486852389824,-4.485937267509072,-2.356719178055429
57,4.212034339196262,-4.514762049372387,-2.3555868961964412
58,4.229360012524984,-4.543272603576682,-2.354480068771941
59,4.246472643629752,-4.571479146411167,-2.3533975432316705
60,4.263380491005324,-4.599391354547263,-2.3523382427118134
61,4.280091336912452,-4.6270184015324265,-2.3513011598356597
62,4.296612520849663,-4.654368991298681,-2.350285351114496
63,4.3129509702658675,-4.681451388973547,-2.3492899318819607
64,4.329113228775679,-4.708273449249169,-2.348314071703465
65,4.34510548211111,-4.734842642537578,-2.347356990209454
66,4.360933582018553,-4.761166079115516,-2.346417953307519
67,4.376603068288052,-4.787250531440759,-2.3454962697337454
68,4.392119189082655,-4.813102454802929,-2.3445912879083415
69,4.407486919718518,-4.8387280064550255,-2.343702393064654
70,4.42271098003133,-4.864133063357157,-2.3428290046242237
71,4.437795850451244,-4.889323238650809,-2.341970573793595
72,4.452745786896506,-4.9143038969703925,-2.34112658136132
73,4.4675648345853824,-4.939080168688436,-2.3402965356759515
74,4.482256840856481,-4.963656963181623,-2.3394799707878966
75,4.496825467079092,-4.988038981196612,-2.3386764447398423
76,4.511274199727587,-5.012230726387289,-2.3378855379920607
77,4.525606360687093,-5.036236516088474,-2.337106851970338
78,4.539825116851597,-5.060060491385287,-2.336340007725534
79,4.553933489070097,-5.083706626532024,-2.335584644694861
80,4.567934360491521,-5.107178737769702,-2.334840419556019
81,4.581830484354668,-5.130480491587119,-2.334107005166138
82,4.595624491265396,-5.153615412466434,-2.333384089578315
83,4.609318895999689,-5.176586890150799,-2.3326713751291948
84,4.622916103867921,-5.199398186468417,-2.3319685775916885
85,4.636418416672695,-5.222052441744562,-2.3312754253874686
86,4.6498280382898995,-5.244552680830519,-2.330591658854379
87,4.663147079900248,-5.266901818776051,-2.3299170295643528
88,4.676377564896269,-5.289102666169899,-2.329251299687824
89,4.689521433487773,-5.311157934170853,-2.3285942414009817
90,4.702580547026924,-5.333070239250199,-2.3279456363325393
91,4.715556692072407,-5.354842107664738,-2.3273052750469887
92,4.728451584210638,-5.376475979678097,-2.3266729565615627
93,4.741266871650589,-5.397974213546728,-2.3260484878943766
94,4.754004138607504,-5.4193390892857565,-2.325431683641437
95,4.766664908489634,-5.440572812228732,-2.324822365580375
96,4.779250646901047,-5.461677516394301,-2.3242203622989894
97,4.791762764472601,-5.482655267671884,-2.3236255088467823
98,4.8042026195322665,-5.503508066837562,-2.323037646407873
99,4.816571520625153,-5.524237852410615,-2.322456621993761
100,4.8288707183581,-5.544846487545003,-2.321882288607461
101,4.8411014396203935,-5.565335810266505,-2.3213145035990506
102,4.8532648573266295,-5.585707588022586,-2.3207531297977093
103,4.865362103374717,-5.605963536016984,-2.3201980348034663
104,4.877394270544381,-5.626105319402848,-2.319649090760503
105,4.889362414293943,-5.646134555365453,-2.3191061741434513
106,4.901267554461538,-5.666052815100839,-2.3185691655558305
107,4.913110676876499,-5.685861625696367,-2.3180379495398347
108,4.9248927348862725,-5.705562471918768,-2.317512414396732
109,4.936614650803848,-5.725156797914893,-2.3169924520171907
110,4.948277317280378,-5.744646008830053,-2.3164779577209096
111,4.959881598607348,-5.764031472348508,-2.3159688301049517
112,4.971428331952365,-5.783314520160416,-2.315464970900259
113,4.982918328532389,-5.802496449359224,-2.314966284835814
114,4.994352374727964,-5.821578523773295,-2.3144726795100024
115,5.005731233141795,-5.840561975235296,-2.3139840652687247
116,5.0170556436047935,-5.859448004792677,-2.3135003550898485
117,5.028326324132534,-5.878237783862351,-2.3130214644736333
118,5.039543971834856,-5.896932455332528,-2.3125473113387516
119,5.050709263781206,-5.915533134614442,-2.3120778159236015
120,5.061822857824123,-5.934040910646596,-2.3116129006925816
121,5.072885393383153,-5.952456846853945,-2.3111524902470455
122,5.083897492191318,-5.970781982064347,-2.3106965112406725
123,5.094859759006157,-5.989017331384436,-2.3102448922989964
124,5.105772782287207,-6.007163887036979,-2.309797563942851
125,5.116637134841716,-6.025222619161642,-2.3093544585155312
126,5.1274533744402495,-6.043194476580989,-2.3089155101134295
127,5.138222044403758,-6.061080387533443,-2.3084806545199967
128,5.148943674163598,-6.078881260374834,-2.3080498291428047
129,5.159618779795888,-6.096597984250058,-2.3076229729535656
130,5.170247864531529,-6.114231429736326,-2.3072000264309414
131,5.180831419243108,-6.1317824494593465,-2.3067809315059873
132,5.191369922909889,-6.149251878683771,-2.3063656315100936
133,5.201863843061952,-6.1666405358791065,-2.3059540711252993
134,5.212313636204563,-6.183949223262283,-2.305546196336835
135,5.222719748223732,-6.201178727317957,-2.3051419543877962
136,5.233082614773905,-6.218329819297616,-2.304741293735825
137,5.243402661648658,-6.23540325569846,-2.3043441640117024
138,5.253680305135239,-6.252399778723003,-2.3039505159797486
139,5.263915952353726,-6.269320116720288,-2.30356030149994
140,5.274110001581561,-6.2861649846095595,-2.303173473491665
141,5.284262842564162,-6.3029350842871885,-2.302789985899013
142,5.294374856812264,-6.319631105017618,-2.302409793657551
143,5.3044464178866475,-6.336253723809049,-2.3020328526624896
144,5.314477891670829,-6.352803605774552,-2.3016591197381784
145,5.324469636632296,-6.369281404479254,-2.3012885526088667
146,5.334422004072817,-6.385687762274226,-2.300921109870668
147,5.34433533836834,-6.4020233106176585,-2.3005567509646636
148,5.354209977198957,-6.418288670383878,-2.300195436151104
149,5.364046251769407,-6.434484452160744,-2.2998371264846353
150,5.373844487020539,-6.450611256535932,-2.299481783790526
151,5.383605001832154,-6.466669674372587,-2.2991293706418237
152,5.393328109217626,-6.4826602870747925,-2.2987798503374157
153,5.403014116510663,-6.498583666843318,-2.298433186880944
154,5.412663325544573,-6.514440376922034,-2.2980893449605304
155,5.4222760328243655,-6.530230971835405,-2.297748289929287
156,5.431852529692014,-6.54595599761744,-2.297409987786563
157,5.441393102485181,-6.561615992032457,-2.2970744051599024
158,5.4508980326896985,-6.577211484787994,-2.2967415092876786
159,5.460367597086078,-6.592742997740215,-2.296411268002373
160,5.46980206789031,-6.608211045092108,-2.2960836497144737
161,5.47920171288921,-6.623616133584774,-2.295758623396958
162,5.488566795570544,-6.638958762682097,-2.295436158570348
163,5.497897575248163,-6.65423942474906,-2.295116225288296
164,5.5071943071823535,-6.669458605223971,-2.2947987941236923
165,5.516457242695629,-6.684616782784835,-2.294483836155257
166,5.525686629284136,-6.69971442951013,-2.2941713229546177
167,5.534882710724881,-6.714752011034184,-2.293861226573824
168,5.54404572717894,-6.729729986697393,-2.293553519533302
169,5.553175915290834,-6.744648809691469,-2.293248174810228
170,5.562273508284226,-6.759508927199923,-2.292945165827282
171,5.571338736054091,-6.774310780533971,-2.292644466441805
172,5.580371825255522,-6.789054805264031,-2.2923460509352953
173,5.589372999389287,-6.803741431347005,-2.292049894003276
174,5.5983424788842955,-6.818371083249489,-2.2917559707454824
175,5.607280481177094,-6.832944180067075,-2.291464256656379
176,5.6161872207885075,-6.847461135639905,-2.2911747276159797
177,5.6250629093975535,-6.861922358664599,-2.2908873598809683
178,5.633907755912732,-6.876328252802729,-2.290602130076097
179,5.642721966540807,-6.890679216785928,-2.290319015185866
180,5.651505744853174,-6.904975644517797,-2.2900379925464582
181,5.660259291849915,-6.919217925172709,-2.2897590398379233
182,5.668982806021632,-6.93340644329164,-2.289482135076616
183,5.677676483409157,-6.947541578875124,-2.289207256607847
184,5.686340517661201,-6.961623707473452,-2.288934383098784
185,5.6949751000900575,-6.975653200274201,-2.2886634935315353
186,5.703580419725404,-6.989630424187213,-2.288394567196467
187,5.712156663366305,-7.003555741927092,-2.2881275836857062
188,5.720704015631465,-7.017429512093328,-2.28786252288684
189,5.729222659007818,-7.031252089248126,-2.287599364976791
190,5.737712773897507,-7.0450238239920235,-2.2873380904158824
191,5.746174538663319,-7.058745063037377,-2.2870786799420637
192,5.754608129672642,-7.072416149279789,-2.286821114565303
193,5.763013721339986,-7.086037421867556,-2.286565375562142
194,5.771391486168146,-7.099609216269203,-2.2863114444704014
195,5.779741594788041,-7.113131864339164,-2.286059303084028
196,5.7880642159972755,-7.1266056943816976,-2.285808933448095
197,5.796359516797504,-7.140031031213063,-2.285560317853927
198,5.804627662430598,-7.153408196222051,-2.2853134388343683
199,5.812868816413705,-7.166737507428903,-2.2850682791591685
200,5.821083140573202,-7.180019279439974,-2.28482482183186
201,5.829270795071284,-7.193253823818339,-2.284583050081263
202,5.837431938451637,-7.206441448816163,-2.284342947361404
203,5.845566727662796,-7.219582459537886,-2.284104497345967
204,5.853675318088173,-7.232677157991899,-2.2838676839242584
205,5.861757863575199,-7.245725843140911,-2.2836324911972734
206,5.869814516463586,-7.258728810951056,-2.2833989034738673
207,5.8778454276127645,-7.2716863544397885,-2.2831669052670156
208,5.885850746428498,-7.284598763722595,-2.2829364812901742
209,5.893830620888743,-7.297466326058569,-2.2827076164537274
210,5.901785197568751,-7.310289325894874,-2.282480295861524
211,5.909714621665449,-7.323068044910153,-2.282254504807496
212,5.917619037021132,-7.335802762056892,-2.282030228772358
213,5.925498586146484,-7.348493753602788,-2.2818074534203983
214,5.933353410242956,-7.361141293171142,-2.2815861645963245
215,5.941183649224522,-7.373745651780327,-2.2813663483222015
216,5.94898944173883,-7.3863070978823275,-2.2811479907944574
217,5.9567709251877865,-7.398825897400415,-2.280931078380954
218,5.964528235747573,-7.411302313765956,-2.2807155976181273
219,5.972261508388126,-7.423736607954406,-2.2805015352082005
220,5.979970876892104,-7.436129038520485,-2.2802888780164485
221,5.987656473873341,-7.448479861632592,-2.2800776130685287
222,5.99531843079483,-7.460789331106453,-2.2798677275478827
223,6.002956877986231,-7.473057698438041,-2.2796592087931735
224,6.010571944660923,-7.485285212835788,-2.2794520442958004
225,6.018163758932637,-7.497472121252108,-2.2792462216974565
226,6.025732447831644,-7.509618668414246,-2.2790417287877416
227,6.03327813732056,-7.521725096854486,-2.2788385535018283
228,6.04080095230974,-7.533791646939725,-2.2786366839181786
229,6.048301016672302,-7.545818556900434,-2.2784361082563045
230,6.05577845325878,-7.5578060628590285,-2.2782368148745813
231,6.063233383911421,-7.569754398857659,-2.2780387922681036
232,6.070665929478143,-7.581663796885445,-2.277842029066587
233,6.078076209826153,-7.593534486905155,-2.27764651403231
234,6.085464343855254,-7.605366696879373,-2.2774522360581066
235,6.092830449510832,-7.617160652796128,-2.2772591841653895
236,6.100174643796549,-7.628916578694048,-2.277067347502217
237,6.107497042786738,-7.6406346966870045,-2.276876715341404
238,6.114797761638523,-7.652315226988303,-2.276687277078662
239,6.1220769146036655,-7.663958387934395,-2.2764990222307846
240,6.12933461504014,-7.675564396008159,-2.276311940433857
241,6.13657097542346,-7.6871334658617325,-2.2761260214415167
242,6.14378610735776,-7.698665810338925,-2.2759412551232328
243,6.150980121586627,-7.710161640497217,-2.2757576314626258
244,6.158153128003705,-7.72162116562936,-2.2755751405558207
245,6.165305235663078,-7.733044593284575,-2.2753937726098274
246,6.172436552789428,-7.744432129289383,-2.2752135179409514
247,6.179547186787981,-7.755783977768052,-2.275034366973244
248,6.186637244254256,-7.7671003411626875,-2.2748563102369648
249,6.193706830983607,-7.778381420252967,-2.274679338367088
250,6.200756051980572,-7.789627414175533,-2.2745034421018264
251,6.20778501146804,-7.80083852044305,-2.2743286122811934
252,6.214793812896231,-7.812014934962931,-2.274154839845573
253,6.221782558951499,-7.823156852055749,-2.273982115834335
254,6.228751351564972,-7.834264464473333,-2.2738104313844656
255,6.235700291921016,-7.845337963416566,-2.2736397777292208
256,6.2426294804655384,-7.856377538552881,-2.273470146196809
257,6.2495390169141425,-7.86738337803347,-2.2733015282090956
258,6.256429000260121,-7.878355668510209,-2.2731339152803267
259,6.263299528782305,-7.889294595152313,-2.2729672990158796
260,6.2701507000527705,-7.900200341662713,-2.2728016711110324
261,6.276982610944401,-7.9110730902941775,-2.2726370233497573
262,6.283795357638317,-7.921913021865173,-2.2724733476035324
263,6.290589035631172,-7.932720315775473,-2.2723106358301735
264,6.297363739742326,-7.94349515002153,-2.2721488800726863
265,6.304119564120879,-7.954237701211593,-2.271988072458142
266,6.310856602252598,-7.964948144580607,-2.2718282051965657
267,6.317574946966723,-7.975626654004869,-2.2716692705798467
268,6.324274690442646,-7.986273402016473,-2.271511260980664
269,6.330955924216491,-7.996888559817527,-2.2713541688514383
270,6.337618739187583,-8.007472297294155,-2.271197986723288
271,6.344263225624802,-8.018024783030302,-2.2710427072050114
272,6.350889473172842,-8.028546184321316,-2.270888322982087
273,6.357497570858364,-8.039036667187345,-2.2707348268156817
274,6.364087607096054,-8.049496396386528,-2.2705822115416825
275,6.370659669694585,-8.059925535428,-2.270430470069739
276,6.377213845862482,-8.0703242465847,-2.2702795953823256
277,6.383750222213896,-8.080692690906007,-2.2701295805338146
278,6.390268884774297,-8.091031028230184,-2.269980418649568
279,6.396769918986069,-8.101339417196655,-2.269832102925036
280,6.403253409714028,-8.111618015258102,-2.269684626624884
281,6.4097194412508545,-8.121866978692394,-2.2695379830821145
282,6.416168097322444,-8.132086462614348,-2.269392165697221
283,6.422599461093188,-8.142276620987335,-2.269247167937339
284,6.429013615171161,-8.152437606634718,-2.2691029833354253
285,6.435410641613252,-8.162569571251135,-2.268959605489435
286,6.441790621930208,-8.172672665413629,-2.268817028061526
287,6.448153637091612,-8.18274703859263,-2.268675244777259
288,6.454499767530792,-8.19279283916279,-2.2685342494248264
289,6.460829093149659,-8.202810214413663,-2.268394035854282
290,6.467141693323478,-8.212799310560257,-2.268254597976785
291,6.4734376469055785,-8.222760272753437,-2.2681159297638587
292,6.479717032231994,-8.232693245090196,-2.2679780252466513
293,6.485979927126043,-8.24259837062379,-2.2678408785152224
294,6.4922264089028525,-8.252475791373739,-2.2677044837178224
295,6.498456554373812,-8.262325648335702,-2.2675688350601986
296,6.504670439850977,-8.272148081491226,-2.2674339268049013
297,6.510868141151415,-8.281943229817365,-2.2672997532706045
298,6.517049733601492,-8.291711231296183,-2.2671663088314324
299,6.523215292041101,-8.301452222924132,-2.2670335879163046
300,6.52936489082785,-8.311166340721309,-2.266901585008277
301,6.535498603841179,-8.32085371974061,-2.2667702946439086
302,6.541616504486444,-8.330514494076752,-2.2666397114126204
303,6.547718665698932,-8.340148796875201,-2.266509829956079
304,6.553805159947845,-8.349756760340973,-2.266380644967577
305,6.559876059240217,-8.359338515747341,-2.26625215119143
306,6.5659314351248,-8.368894193444422,-2.2661243434223795
307,6.571971358695893,-8.378423922867677,-2.2659972165049993
308,6.577995900597127,-8.387927832546287,-2.2658707653331245
309,6.584005131025207,-8.397406050111446,-2.265744984849268
310,6.5899991197336085,-8.406858702304543,-2.265619870044066
311,6.595977936036234,-8.416285914985256,-2.265495415955715
312,6.601941648811018,-8.425687813139538,-2.2653716176694267
313,6.607890326503506,-8.435064520887515,-2.2652484703168834
314,6.6138240371303745,-8.444416161491297,-2.2651259690757093
315,6.619742848282922,-8.453742857362684,-2.265004109168941
316,6.62564682713052,-8.463044730070791,-2.264882885864507
317,6.631536040424024,-8.472321900349584,-2.264762294474721
318,6.637410554499141,-8.481574488105323,-2.2646423303557732
319,6.643270435279768,-8.490802612423924,-2.2645229889072316
320,6.649115748281291,-8.500006391578234,-2.264404265571554
321,6.654946558613845,-8.509185943035229,-2.2642861558336
322,6.6607629309855385,-8.518341383463119,-2.264168655220157
323,6.6665649297056495,-8.527472828738377,-2.2640517592994645
324,6.6723526186877775,-8.536580393952697,-2.2639354636807507
325,6.678126061452973,-8.545664193419858,-2.263819764013774
326,6.683885321132823,-8.554724340682524,-2.2637046559883682
327,6.689630460472507,-8.56376094851896,-2.2635901353339998
328,6.695361541833831,-8.572774128949677,-2.26347619781932
329,6.701078627198211,-8.581763993244005,-2.263362839251736
330,6.706781778169639,-8.590730651926588,-2.2632500554769797
331,6.7124710559776215,-8.599674214783807,-2.263137842378682
332,6.718146521480071,-8.608594790870143,-2.2630261958779574
333,6.7238082351661825,-8.617492488514454,-2.2629151119329896
334,6.7294562571592795,-8.626367415326204,-2.2628045865386253
335,6.735090647219622,-8.6352196782016,-2.2626946157259726
336,6.740711464747199,-8.644049383329689,-2.262585195562
337,6.746318768784478,-8.65285663619836,-2.2624763221491513
338,6.751912618019143,-8.661641541600309,-2.2623679916249557
339,6.757493070786793,-8.670404203638924,-2.2622602001616463
340,6.763060185073619,-8.679144725734112,-2.2621529439657824
341,6.768614018519055,-8.687863210628063,-2.262046219277879
342,6.774154628418402,-8.696559760390949,-2.261940022372042
343,6.779682071725426,-8.705234476426575,-2.261834349555602
344,6.78519640505493,-8.713887459477958,-2.2617291971687576
345,6.790697684685305,-8.722518809632845,-2.261624561584223
346,6.79618596656105,-8.731128626329193,-2.261520439206881
347,6.801661306295278,-8.739717008360564,-2.2614168264734333
348,6.8071237591721845,-8.74828405388149,-2.261313719852067
349,6.812573380149503,-8.75682986041276,-2.261211115842115
350,6.818010223860934,-8.765354524846671,-2.2611090109737253
351,6.823434344618553,-8.773858143452216,-2.2610074018075332
352,6.82884579641519,-8.782340811880212,-2.26090628493434
353,6.834244632926792,-8.79080262516839,-2.2608056569747927
354,6.839630907514765,-8.799243677746416,-2.2607055145790667
