iteration,theta0,theta1,v_gamma
42,-3.53610465778265,2.6073935308131198,342.3253150108909
43,-3.536104657785488,2.6073935308120504,342.3253150108912
44,-3.5361046577854935,2.6073935308120486,342.3253150108912
45,-3.5361046577854975,2.6073935308120473,342.32531501089125
46,-3.5713141746251895,2.6271191686380693,342.35171329562286
47,-3.5902213224902084,2.6894134716697664,342.410168032193
48,-3.6166922873032417,2.748214893287516,342.46449801263753
49,-3.6166922873034504,2.7482148932874284,342.46449801263765
50,-3.6483857688027426,2.769677009276726,342.4886903658094
51,-3.648385768802822,2.7696770092766947,342.4886903658096
52,-3.6483857688028265,2.769677009276693,342.4886903658097
53,-3.673095332757715,2.864829611644292,342.56522604531494
54,-3.681366759938546,2.969047284278225,342.6370291662085
55,-3.7131854469618526,3.026467998406253,342.68005341853086
56,-3.713185446965992,3.0264679984043417,342.6800534185309
57,-3.73998607008332,3.086653641513961,342.721302544266
58,-3.7399860700848153,3.086653641513249,342.72130254426605
59,-3.7399860700850733,3.0866536415131374,342.7213025442661
60,-3.769681307506121,3.1093375519181587,342.7408005001959
61,-3.8067120237531427,3.164767897821718,342.7787771076961
62,-3.806712023780419,3.164767897809053,342.7787771076962
63,-3.806712023780432,3.164767897809047,342.7787771076962
64,-3.8067120237804324,3.164767897809047,342.7787771076962
65,-3.841076408019985,3.18519815189924,342.79656522392503
66,-3.8410764080230937,3.1851981518978025,342.7965652239253
67,-3.841076408023219,3.1851981518977475,342.7965652239255
68,-3.8410764080232283,3.1851981518977435,342.7965652239256
69,-3.85815851021211,3.250920663826167,342.8328669291739
70,-3.85815851021214,3.250920663826154,342.8328669291741
71,-3.858158510212141,3.2509206638261534,342.8328669291741
72,-3.8769946371547936,3.3160344356460127,342.86697493776444
73,-3.8769946371989428,3.316034435624666,342.8669749377646
74,-3.876994637231387,3.3160344356091715,342.8669749377646
75,-3.881496162582458,3.313978984850235,342.8669812588463
76,-3.8885355633426304,3.3108514585582722,342.8669961055827
77,-3.909938993599536,3.337928321257535,342.8833230286539
78,-3.9099389936020903,3.337928321256345,342.88332302865393
79,-3.9099389936020916,3.337928321256344,342.88332302865393
80,-3.9232719183988913,3.3690722888663776,342.89943088871604
81,-3.9232719183989024,3.3690722888663722,342.89943088871604
82,-3.923271918400875,3.3690722888654268,342.89943088871604
83,-3.923271918401184,3.369072288865277,342.8994308887162
84,-3.948883849029644,3.394113896837303,342.91486661232756
85,-3.948883849055035,3.394113896825233,342.9148666123279
86,-3.948883849055485,3.3941138968250177,342.91486661232835
87,-3.9778956864295094,3.4174852491574534,342.92980110992283
88,-3.9778956864425123,3.4174852491515497,342.92980110992306
89,-3.977895686475674,3.417485249135567,342.9298011099232
90,-3.97789568647568,3.417485249135564,342.9298011099232
91,-4.003719956914803,3.4797410432121425,342.95908016239457
92,-4.033824123268191,3.5026689169765857,342.9729388847998
93,-4.040487496963369,3.5373443848059796,342.98688971529424
94,-4.060985349593048,3.5651443395347946,343.0002410163165
95,-4.0609853497404815,3.56514433946467,343.0002410163173
96,-4.084406557301513,3.591515663386454,343.01321648383515
97,-4.103234732992147,3.620214625784171,343.02592267503536
98,-4.1032347330479295,3.6202146257570864,343.0259226750354
99,-4.130667405374282,3.6446451326750453,343.03818760391465
100,-4.1306674054458545,3.644645132640797,343.0381876039148
101,-4.130667405450514,3.6446451326386597,343.0381876039148
102,-4.143336924775602,3.714247923969922,343.0620172666644
103,-4.155762798624305,3.7082152464444134,343.06205791234066
104,-4.166045550159446,3.7034386509474837,343.06208567927956
105,-4.19404132650845,3.7276840120774835,343.07342862874515
106,-4.194041326527079,3.727684012068496,343.07342862874515
107,-4.194041326536496,3.7276840120639507,343.07342862874526
108,-4.194041326536498,3.72768401206395,343.07342862874526
109,-4.2145527393555495,3.7556990216844546,343.0845792654296
110,-4.233017180655554,3.784769130594533,343.09547073395163
111,-4.233017180671734,3.7847691305865894,343.0954707339517
112,-4.2508509876403755,3.8141870381784324,343.10608467186717
113,-4.250850987666769,3.8141870381657883,343.10608467186734
114,-4.250850987786158,3.8141870381083027,343.10608467186734
115,-4.250850987786163,3.8141870381083005,343.10608467186734
116,-4.250850987786163,3.8141870381083005,343.10608467186734
117,-4.250850987786163,3.8141870381083005,343.10608467186734
118,-4.250850987786163,3.8141870381083005,343.10608467186734
119,-4.250850987789956,3.814187038106473,343.10608467186734
120,-4.264098192921605,3.8459307335841877,343.1164505705192
121,-4.2640981929306925,3.845930733579774,343.1164505705192
122,-4.264098193058255,3.8459307335180686,343.1164505705192
123,-4.264098193064163,3.84593073351518,343.1164505705194
124,-4.2718625470346625,3.842327217012221,343.1164655342132
