theta0,theta1,bias
-4.5,1.5,13.32743
-4.0,1.5,13.32751
-3.5,1.5,13.32919
-3.0,1.5,13.34027
-2.5,1.5,13.39971
-2.0,1.5,13.69055
-1.5,1.5,14.97803
-1.0,1.5,19.27816
-0.5,1.5,26.36852
0.0,1.5,30.65918
0.5,1.5,31.7948
1.0,1.5,32.03523
1.5,1.5,32.09138
2.0,1.5,32.10606
2.5,1.5,32.11026
3.0,1.5,32.11157
3.5,1.5,32.11199
4.0,1.5,32.11214
4.5,1.5,32.11219
5.0,1.5,32.11221
5.5,1.5,32.11221
6.0,1.5,32.11221
6.5,1.5,32.11222
7.0,1.5,32.11222
7.5,1.5,32.11222
8.0,1.5,32.11222
8.5,1.5,32.11222
9.0,1.5,32.11222
9.5,1.5,32.11222
10.0,1.5,32.11222
-10.0,2.0,14.38063
-9.5,2.0,14.38063
-9.0,2.0,14.38063
-8.5,2.0,14.38063
-8.0,2.0,14.38062
-7.5,2.0,14.38062
-7.0,2.0,14.38062
-6.5,2.0,14.38061
-6.0,2.0,14.3806
-5.5,2.0,14.38055
-5.0,2.0,14.38046
-4.5,2.0,14.38032
-4.0,2.0,14.38049
-3.5,2.0,14.38338
-3.0,2.0,14.40221
-2.5,2.0,14.50275
-2.0,2.0,14.99003
-1.5,2.0,17.04287
-1.0,2.0,22.75957
-0.5,2.0,29.52144
0.0,2.0,32.53759
0.5,2.0,33.23514
1.0,2.0,33.38096
1.5,2.0,33.41485
2.0,2.0,33.42362
2.5,2.0,33.42611
3.0,2.0,33.42687
3.5,2.0,33.42712
4.0,2.0,33.4272
4.5,2.0,33.42723
5.0,2.0,33.42724
5.5,2.0,33.42724
6.0,2.0,33.42725
6.5,2.0,33.42725
7.0,2.0,33.42725
7.5,2.0,33.42725
8.0,2.0,33.42725
8.5,2.0,33.42725
9.0,2.0,33.42725
9.5,2.0,33.42725
10.0,2.0,33.42725
-10.0,2.5,15.10255
-9.5,2.5,15.10255
-9.0,2.5,15.10255
-8.5,2.5,15.10255
-8.0,2.5,15.10255
-7.5,2.5,15.10255
-7.0,2.5,15.10254
-6.5,2.5,15.10253
-6.0,2.5,15.1025
-5.5,2.5,15.10243
-5.0,2.5,15.10228
-4.5,2.5,15.10206
-4.0,2.5,15.10238
-3.5,2.5,15.10731
-3.0,2.5,15.13912
-2.5,2.5,15.30842
-2.0,2.5,16.11681
-1.5,2.5,19.25399
-1.0,2.5,26.07402
-0.5,2.5,31.79586
0.0,2.5,33.78855
0.5,2.5,34.2126
1.0,2.5,34.30093
1.5,2.5,34.3214
2.0,2.5,34.32666
2.5,2.5,34.32814
3.0,2.5,34.32859
3.5,2.5,34.32874
4.0,2.5,34.32879
4.5,2.5,34.32881
5.0,2.5,34.32881
5.5,2.5,34.32882
6.0,2.5,34.32882
6.5,2.5,34.32882
7.0,2.5,34.32882
7.5,2.5,34.32882
8.0,2.5,34.32882
8.5,2.5,34.32882
9.0,2.5,34.32882
9.5,2.5,34.32882
10.0,2.5,34.32882
-10.0,3.0,15.57611
-9.5,3.0,15.57611
-9.0,3.0,15.57611
-8.5,3.0,15.5761
-8.0,3.0,15.5761
-7.5,3.0,15.5761
-7.0,3.0,15.57609
-6.5,3.0,15.57607
-6.0,3.0,15.57602
-5.5,3.0,15.5759
-5.0,3.0,15.57566
-4.5,3.0,15.57531
-4.0,3.0,15.57588
-3.5,3.0,15.58424
-3.0,3.0,15.63786
-2.5,3.0,15.92239
-2.0,3.0,17.2451
-1.5,3.0,21.74436
-1.0,3.0,28.94041
-0.5,3.0,33.32595
0.0,3.0,34.593
0.5,3.0,34.84987
1.0,3.0,34.90337
1.5,3.0,34.91575
2.0,3.0,34.91892
2.5,3.0,34.91981
3.0,3.0,34.92008
3.5,3.0,34.92016
4.0,3.0,34.92019
4.5,3.0,34.9202
5.0,3.0,34.92021
5.5,3.0,34.92021
6.0,3.0,34.92021
6.5,3.0,34.92021
7.0,3.0,34.92021
7.5,3.0,34.92021
8.0,3.0,34.92021
8.5,3.0,34.92021
9.0,3.0,34.92021
9.5,3.0,34.92021
10.0,3.0,34.92021
-10.0,3.5,15.8778
-9.5,3.5,15.8778
-9.0,3.5,15.8778
-8.5,3.5,15.8778
-8.0,3.5,15.87779
-7.5,3.5,15.87779
-7.0,3.5,15.87778
-6.5,3.5,15.87774
-6.0,3.5,15.87766
-5.5,3.5,15.87747
-5.0,3.5,15.87706
-4.5,3.5,15.87651
-4.0,3.5,15.87751
-3.5,3.5,15.89165
-3.0,3.5,15.98217
-2.5,3.5,16.46018
-2.0,3.5,18.57395
-1.5,3.5,24.47519
-1.0,3.5,31.18136
-0.5,3.5,34.31051
0.0,3.5,35.09889
0.5,3.5,35.25438
1.0,3.5,35.28679
1.5,3.5,35.29428
2.0,3.5,35.2962
2.5,3.5,35.29673
3.0,3.5,35.29689
3.5,3.5,35.29695
4.0,3.5,35.29696
4.5,3.5,35.29697
5.0,3.5,35.29697
5.5,3.5,35.29697
6.0,3.5,35.29697
6.5,3.5,35.29697
7.0,3.5,35.29697
7.5,3.5,35.29697
8.0,3.5,35.29697
8.5,3.5,35.29697
9.0,3.5,35.29697
9.5,3.5,35.29697
10.0,3.5,35.29697
-10.0,4.0,16.06644
-9.5,4.0,16.06644
-9.0,4.0,16.06644
-8.5,4.0,16.06643
-8.0,4.0,16.06643
-7.5,4.0,16.06642
-7.0,4.0,16.0664
-6.5,4.0,16.06635
-6.0,4.0,16.06622
-5.5,4.0,16.0659
-5.0,4.0,16.06523
-4.5,4.0,16.06434
-4.0,4.0,16.06611
-3.5,4.0,16.09012
-3.0,4.0,16.24377
-2.5,4.0,17.04529
-2.0,4.0,20.28484
-1.5,4.0,27.19986
-1.0,4.0,32.797
-0.5,4.0,34.92776
0.0,4.0,35.4126
0.5,4.0,35.50675
1.0,4.0,35.52639
1.5,4.0,35.53093
2.0,4.0,35.53209
2.5,4.0,35.53241
3.0,4.0,35.53251
3.5,4.0,35.53254
4.0,4.0,35.53255
4.5,4.0,35.53255
5.0,4.0,35.53255
5.5,4.0,35.53255
6.0,4.0,35.53255
6.5,4.0,35.53255
7.0,4.0,35.53255
7.5,4.0,35.53255
8.0,4.0,35.53255
8.5,4.0,35.53255
9.0,4.0,35.53255
9.5,4.0,35.53255
10.0,4.0,35.53255
-10.0,4.5,16.18301
-9.5,4.5,16.18301
-9.0,4.5,16.18301
-8.5,4.5,16.18301
-8.0,4.5,16.18301
-7.5,4.5,16.18299
-7.0,4.5,16.18296
-6.5,4.5,16.18287
-6.0,4.5,16.18265
-5.5,4.5,16.18212
-5.0,4.5,16.18103
-4.5,4.5,16.1796
-4.0,4.5,16.18274
-3.5,4.5,16.22392
-3.0,4.5,16.48688
-2.5,4.5,17.81912
-2.0,4.5,22.45695
-1.5,4.5,29.60556
-1.0,4.5,33.90162
-0.5,4.5,35.30914
0.0,4.5,35.60546
0.5,4.5,35.6625
1.0,4.5,35.67441
1.5,4.5,35.67715
2.0,4.5,35.67786
2.5,4.5,35.67805
3.0,4.5,35.67811
3.5,4.5,35.67813
4.0,4.5,35.67813
4.5,4.5,35.67814
5.0,4.5,35.67814
5.5,4.5,35.67814
6.0,4.5,35.67814
6.5,4.5,35.67814
7.0,4.5,35.67814
7.5,4.5,35.67814
8.0,4.5,35.67814
8.5,4.5,35.67814
9.0,4.5,35.67814
9.5,4.5,35.67814
10.0,4.5,35.67814
-10.0,5.0,16.25453
-9.5,5.0,16.25453
-9.0,5.0,16.25453
-8.5,5.0,16.25453
-8.0,5.0,16.25452
-7.5,5.0,16.2545
-7.0,5.0,16.25444
-6.5,5.0,16.2543
-6.0,5.0,16.25393
-5.5,5.0,16.25307
-5.0,5.0,16.25128
-4.5,5.0,16.24899
-4.0,5.0,16.25472
-3.5,5.0,16.32643
-3.0,5.0,16.78027
-2.5,5.0,18.9418
-2.0,5.0,24.96875
-1.5,5.0,31.50706
-1.0,5.0,34.63327
-0.5,5.0,35.5429
0.0,5.0,35.72341
0.5,5.0,35.75797
1.0,5.0,35.76519
1.5,5.0,35.76686
2.0,5.0,35.76728
2.5,5.0,35.7674
3.0,5.0,35.76744
3.5,5.0,35.76745
4.0,5.0,35.76745
4.5,5.0,35.76745
5.0,5.0,35.76746
5.5,5.0,35.76746
6.0,5.0,35.76746
6.5,5.0,35.76746
7.0,5.0,35.76746
7.5,5.0,35.76746
8.0,5.0,35.76746
8.5,5.0,35.76746
9.0,5.0,35.76746
9.5,5.0,35.76746
10.0,5.0,35.76746
-10.0,5.5,16.29821
-9.5,5.5,16.29821
-9.0,5.5,16.29821
-8.5,5.5,16.29821
-8.0,5.5,16.29819
-7.5,5.5,16.29816
-7.0,5.5,16.29807
-6.5,5.5,16.29783
-6.0,5.5,16.29723
-5.5,5.5,16.2958
-5.0,5.5,16.29288
-4.5,5.5,16.28929
-4.0,5.5,16.30008
-3.5,5.5,16.42743
-3.0,5.5,17.2131
-2.5,5.5,20.55327
-2.0,5.5,27.50875
-1.5,5.5,32.89907
-1.0,5.5,35.10785
-0.5,5.5,35.68555
0.0,5.5,35.7953
0.5,5.5,35.81626
1.0,5.5,35.82064
1.5,5.5,35.82165
2.0,5.5,35.8219
2.5,5.5,35.82198
3.0,5.5,35.822
3.5,5.5,35.822
4.0,5.5,35.82201
4.5,5.5,35.82201
5.0,5.5,35.82201
5.5,5.5,35.82201
6.0,5.5,35.82201
6.5,5.5,35.82201
7.0,5.5,35.82201
7.5,5.5,35.82201
8.0,5.5,35.82201
8.5,5.5,35.82201
9.0,5.5,35.82201
9.5,5.5,35.82201
10.0,5.5,35.82201
-10.0,6.0,16.32482
-9.5,6.0,16.32482
-9.0,6.0,16.32482
-8.5,6.0,16.32481
-8.0,6.0,16.32479
-7.5,6.0,16.32473
-7.0,6.0,16.32458
-6.5,6.0,16.32419
-6.0,6.0,16.3232
-5.5,6.0,16.32086
-5.0,6.0,16.31609
-4.5,6.0,16.31064
-4.0,6.0,16.33183
-3.5,6.0,16.56262
-3.0,6.0,17.90776
-2.5,6.0,22.67934
-2.0,6.0,29.74802
-1.5,6.0,33.87808
-1.0,6.0,35.41058
-0.5,6.0,35.77238
0.0,6.0,35.83904
0.5,6.0,35.85175
1.0,6.0,35.8544
1.5,6.0,35.85502
2.0,6.0,35.85517
2.5,6.0,35.85522
3.0,6.0,35.85523
3.5,6.0,35.85523
4.0,6.0,35.85524
4.5,6.0,35.85524
5.0,6.0,35.85524
5.5,6.0,35.85524
6.0,6.0,35.85524
6.5,6.0,35.85524
7.0,6.0,35.85524
7.5,6.0,35.85524
8.0,6.0,35.85524
8.5,6.0,35.85524
9.0,6.0,35.85524
9.5,6.0,35.85524
10.0,6.0,35.85524
-10.0,6.5,16.341
-9.5,6.5,16.341
-9.0,6.5,16.34099
-8.5,6.5,16.34098
-8.0,6.5,16.34095
-7.5,6.5,16.34085
-7.0,6.5,16.34061
-6.5,6.5,16.33996
-6.0,6.5,16.33833
-5.5,6.5,16.33449
-5.0,6.5,16.3268
-4.5,6.5,16.31902
-4.0,6.5,16.3623
-3.5,6.5,16.78603
-3.0,6.5,19.01122
-2.5,6.5,25.14484
-2.0,6.5,31.51322
-1.5,6.5,34.55608
-1.0,6.5,35.60096
-0.5,6.5,35.82515
0.0,6.5,35.86562
0.5,6.5,35.87333
1.0,6.5,35.87494
1.5,6.5,35.87531
2.0,6.5,35.8754
2.5,6.5,35.87543
3.0,6.5,35.87544
3.5,6.5,35.87544
4.0,6.5,35.87544
4.5,6.5,35.87544
5.0,6.5,35.87544
5.5,6.5,35.87544
6.0,6.5,35.87544
6.5,6.5,35.87544
7.0,6.5,35.87544
7.5,6.5,35.87544
8.0,6.5,35.87544
8.5,6.5,35.87544
9.0,6.5,35.87544
9.5,6.5,35.87544
10.0,6.5,35.87544
-10.0,7.0,16.35083
-9.5,7.0,16.35083
-9.0,7.0,16.35082
-8.5,7.0,16.3508
-8.0,7.0,16.35074
-7.5,7.0,16.35059
-7.0,7.0,16.35018
-6.5,7.0,16.34911
-6.0,7.0,16.34644
-5.5,7.0,16.34016
-5.0,7.0,16.32791
-4.5,7.0,16.31818
-4.0,7.0,16.40908
-3.5,7.0,17.18395
-3.0,7.0,20.63993
-2.5,7.0,27.61583
-2.0,7.0,32.80751
-1.5,7.0,35.02165
-1.0,7.0,35.71932
-0.5,7.0,35.8572
0.0,7.0,35.88176
0.5,7.0,35.88643
1.0,7.0,35.88741
1.5,7.0,35.88764
2.0,7.0,35.88769
2.5,7.0,35.88771
3.0,7.0,35.88771
3.5,7.0,35.88772
4.0,7.0,35.88772
4.5,7.0,35.88772
5.0,7.0,35.88772
5.5,7.0,35.88772
6.0,7.0,35.88772
6.5,7.0,35.88772
7.0,7.0,35.88772
7.5,7.0,35.88772
8.0,7.0,35.88772
8.5,7.0,35.88772
9.0,7.0,35.88772
9.5,7.0,35.88772
10.0,7.0,35.88772
-10.0,7.5,16.3568
-9.5,7.5,16.35679
-9.0,7.5,16.35678
-8.5,7.5,16.35674
-8.0,7.5,16.35665
-7.5,7.5,16.35639
-7.0,7.5,16.35572
-6.5,7.5,16.35397
-6.0,7.5,16.34958
-5.5,7.5,16.33939
-5.0,7.5,16.32031
-4.5,7.5,16.31194
-4.0,7.5,16.50396
-3.5,7.5,17.88055
-3.0,7.5,22.7827
-2.5,7.5,29.77536
-2.0,7.5,33.72737
-1.5,7.5,35.33691
-1.0,7.5,35.79229
-0.5,7.5,35.87666
0.0,7.5,35.89156
0.5,7.5,35.89439
1.0,7.5,35.89498
1.5,7.5,35.89512
2.0,7.5,35.89515
2.5,7.5,35.89516
3.0,7.5,35.89517
3.5,7.5,35.89517
4.0,7.5,35.89517
4.5,7.5,35.89517
5.0,7.5,35.89517
5.5,7.5,35.89517
6.0,7.5,35.89517
6.5,7.5,35.89517
7.0,7.5,35.89517
7.5,7.5,35.89517
8.0,7.5,35.89517
8.5,7.5,35.89517
9.0,7.5,35.89517
9.5,7.5,35.89517
10.0,7.5,35.89517
-10.0,8.0,16.36042
-9.5,8.0,16.36041
-9.0,8.0,16.36039
-8.5,8.0,16.36033
-8.0,8.0,16.36017
-7.5,8.0,16.35975
-7.0,8.0,16.35864
-6.5,8.0,16.35576
-6.0,8.0,16.34858
-5.5,8.0,16.33219
-5.0,8.0,16.30362
-4.5,8.0,16.30794
-4.0,8.0,16.70491
-3.5,8.0,19.01628
-3.0,8.0,25.23662
-2.5,8.0,31.46763
-2.0,8.0,34.38178
-1.5,8.0,35.54596
-1.0,8.0,35.83701
-0.5,8.0,35.88846
0.0,8.0,35.8975
0.5,8.0,35.89922
1.0,8.0,35.89958
1.5,8.0,35.89966
2.0,8.0,35.89968
2.5,8.0,35.89969
3.0,8.0,35.89969
3.5,8.0,35.89969
4.0,8.0,35.89969
4.5,8.0,35.89969
5.0,8.0,35.89969
5.5,8.0,35.89969
6.0,8.0,35.89969
6.5,8.0,35.89969
7.0,8.0,35.89969
7.5,8.0,35.89969
8.0,8.0,35.89969
8.5,8.0,35.89969
9.0,8.0,35.89969
9.5,8.0,35.89969
10.0,8.0,35.89969
-10.0,8.5,16.36261
-9.5,8.5,16.3626
-9.0,8.5,16.36256
-8.5,8.5,16.36247
-8.0,8.5,16.36221
-7.5,8.5,16.36152
-7.0,8.5,16.35969
-6.5,8.5,16.35496
-6.0,8.5,16.34326
-5.5,8.5,16.31731
-5.0,8.5,16.27739
-4.5,8.5,16.32416
-4.0,8.5,17.10569
-3.5,8.5,20.68508
-3.0,8.5,27.66881
-2.5,8.5,32.70252
-2.0,8.5,34.85363
-1.5,8.5,35.68141
-1.0,8.5,35.86431
-0.5,8.5,35.89562
0.0,8.5,35.90111
0.5,8.5,35.90215
1.0,8.5,35.90237
1.5,8.5,35.90242
2.0,8.5,35.90243
2.5,8.5,35.90243
3.0,8.5,35.90243
3.5,8.5,35.90244
4.0,8.5,35.90244
4.5,8.5,35.90244
5.0,8.5,35.90244
5.5,8.5,35.90244
6.0,8.5,35.90244
6.5,8.5,35.90244
7.0,8.5,35.90244
7.5,8.5,35.90244
8.0,8.5,35.90244
8.5,8.5,35.90244
9.0,8.5,35.90244
9.5,8.5,35.90244
10.0,8.5,35.90244
-10.0,9.0,16.36394
-9.5,9.0,16.36392
-9.0,9.0,16.36386
-8.5,9.0,16.3637
-8.0,9.0,16.36327
-7.5,9.0,16.36214
-7.0,9.0,16.35913
-6.5,9.0,16.35139
-6.0,9.0,16.33249
-5.5,9.0,16.29246
-5.0,9.0,16.24364
-4.5,9.0,16.39847
-4.0,9.0,17.83189
-3.5,9.0,22.84916
-3.0,9.0,29.77999
-2.5,9.0,33.57701
-2.0,9.0,35.19492
-1.5,9.0,35.76741
-1.0,9.0,35.88094
-0.5,9.0,35.89997
0.0,9.0,35.90329
0.5,9.0,35.90393
1.0,9.0,35.90406
1.5,9.0,35.90409
2.0,9.0,35.9041
2.5,9.0,35.9041
3.0,9.0,35.9041
3.5,9.0,35.9041
4.0,9.0,35.9041
4.5,9.0,35.9041
5.0,9.0,35.9041
5.5,9.0,35.9041
6.0,9.0,35.9041
6.5,9.0,35.9041
7.0,9.0,35.9041
7.5,9.0,35.9041
8.0,9.0,35.9041
8.5,9.0,35.9041
9.0,9.0,35.9041
9.5,9.0,35.9041
10.0,9.0,35.9041
-10.0,9.5,16.36474
-9.5,9.5,16.3647
-9.0,9.5,16.36461
-8.5,9.5,16.36435
-8.0,9.5,16.36365
-7.5,9.5,16.36177
-7.0,9.5,16.35684
-6.5,9.5,16.34422
-6.0,9.5,16.3141
-5.5,9.5,16.25495
-5.0,9.5,16.21183
-4.5,9.5,16.59801
-4.0,9.5,19.01147
-3.5,9.5,25.29552
-3.0,9.5,31.42685
-2.5,9.5,34.2021
-2.0,9.5,35.43757
-1.5,9.5,35.82117
-1.0,9.5,35.89105
-0.5,9.5,35.9026
0.0,9.5,35.90462
0.5,9.5,35.905
1.0,9.5,35.90508
1.5,9.5,35.9051
2.0,9.5,35.90511
2.5,9.5,35.90511
3.0,9.5,35.90511
3.5,9.5,35.90511
4.0,9.5,35.90511
4.5,9.5,35.90511
5.0,9.5,35.90511
5.5,9.5,35.90511
6.0,9.5,35.90511
6.5,9.5,35.90511
7.0,9.5,35.90511
7.5,9.5,35.90511
8.0,9.5,35.90511
8.5,9.5,35.90511
9.0,9.5,35.90511
9.5,9.5,35.90511
10.0,9.5,35.90511
-10.0,10.0,16.36521
-9.5,10.0,16.36516
-9.0,10.0,16.365
-8.5,10.0,16.36457
-8.0,10.0,16.36342
-7.5,10.0,16.36034
-7.0,10.0,16.35226
-6.5,10.0,16.33184
-6.0,10.0,16.28484
-5.5,10.0,16.20354
-5.0,10.0,16.20648
-4.5,10.0,17.0213
-4.0,10.0,20.71702
-3.5,10.0,27.701
-3.0,10.0,32.62141
-2.5,10.0,34.6649
-2.0,10.0,35.60475
-1.5,10.0,35.85442
-1.0,10.0,35.89719
-0.5,10.0,35.9042
0.0,10.0,35.90543
0.5,10.0,35.90566
1.0,10.0,35.90571
1.5,10.0,35.90572
2.0,10.0,35.90572
2.5,10.0,35.90572
3.0,10.0,35.90572
3.5,10.0,35.90572
4.0,10.0,35.90572
4.5,10.0,35.90572
5.0,10.0,35.90572
5.5,10.0,35.90572
6.0,10.0,35.90572
6.5,10.0,35.90572
7.0,10.0,35.90572
7.5,10.0,35.90572
8.0,10.0,35.90572
8.5,10.0,35.90572
9.0,10.0,35.90572
9.5,10.0,35.90572
10.0,10.0,35.90572
