iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,30.38701506692066
1,-4.281820486815417,-1.404284989858012,16.338459990535267
2,-4.281820495160593,1.1346190661365227,25.657815666979438
3,-4.281822942206949,5.327121247394604,29.613812630736437
4,-4.281822942207034,5.327121247394562,29.613812630736444
5,-4.28182294220705,5.327121247394554,29.613812630736444
6,-4.2818229422070635,5.3271212473945475,29.613812630736454
7,-2.9939409686142335,5.9714512635142425,30.755097599325026
8,-2.9939409686142353,5.971451263514242,30.755097599325026
9,-2.9939409686142353,5.971451263514242,30.755097599325026
10,-2.9939409686142353,5.971451263514242,30.755097599325026
11,-2.9939409686142353,5.971451263514242,30.755097599325026
12,-2.9939409686142353,5.971451263514242,30.755097599325026
13,-2.9939409686142353,5.971451263514242,30.755097599325026
14,-2.9939409686142353,5.971451263514242,30.755097599325026
15,-2.85147847783231,6.037891249335322,31.58334469565201
16,-2.85147847783231,6.037891249335322,31.58334469565201
17,-2.85147847783231,6.037891249335322,31.58334469565201
18,-2.85147847783231,6.037891249335322,31.58334469565201
19,-2.85147847783231,6.037891249335322,31.58334469565201
20,-2.85147847783231,6.037891249335322,31.58334469565201
21,-2.7782877265145696,6.06183784822198,32.13483947641942
22,-2.7319484053136978,6.076782490925812,32.53613228862011
23,-2.731055359606238,6.077052689669837,32.5442190719912
24,-2.7313637452271258,6.076944817169622,32.54138439784504
25,-2.7312468064462028,6.076981130237578,32.54244632340718
26,-2.731297661976876,6.076963822093751,32.54198025959835
27,-2.731297661976876,6.076963822093751,32.54198025959835
28,-2.731297661976876,6.076963822093751,32.54198025959835
29,-2.731297661976876,6.076963822093751,32.54198025959835
30,-2.731267824110546,6.076973036203202,32.54225108787091
31,-2.7312865889934694,6.07696639860793,32.542078421913985
32,-2.731276884821187,6.076969222318936,32.54216602298224
33,-2.731276884821121,6.076969222318956,32.542166022982826
34,-2.731276884821094,6.076969222318965,32.54216602298308
35,-2.731276884821083,6.076969222318968,32.54216602298318
36,-2.731278824919221,6.076968566811693,32.54214825653932
37,-2.731279287960742,6.076968404792953,32.542144000776936
38,-2.7312792879606,6.0769684047929955,32.54214400077822
39,-2.7312792879606,6.0769684047929955,32.54214400077822
40,-2.7312792879606,6.0769684047929955,32.54214400077822
41,-2.731279604126746,6.0769682936136915,32.5421410933986
42,-2.7312796041261715,6.076968293613879,32.54214109340385
43,-2.7312786679950354,6.07696853020175,32.54214944457994
44,-2.731280109635655,6.076967996714718,32.542136113919256
45,-2.7312801096356845,6.076967996714707,32.542136113918986
46,-2.7312801096352346,6.0769679967148535,32.54213611392309
47,-2.731279712880201,6.076968115614192,32.54213970509443
48,-2.7312797128860367,6.076968115612205,32.542139705040945
49,-2.731279712927988,6.076968115597031,32.54213970465402
50,-2.731279712927988,6.076968115597031,32.54213970465402
51,-2.731279712927988,6.076968115597031,32.54213970465402
52,-2.7312797129328215,6.0769681155953466,32.54213970460961
53,-2.7312797129328215,6.0769681155953466,32.54213970460961
54,-2.731279712932825,6.076968115595346,32.54213970460957
55,-2.731279712932825,6.076968115595346,32.54213970460957
56,-2.731279712932825,6.076968115595346,32.54213970460957
57,-2.7312794140433394,6.076968201235498,32.54214239904704
58,-2.7312794140485885,6.076968201233689,32.542142398998884
59,-2.7312794140472443,6.076968201234527,32.54214239901225
60,-2.7312794140472807,6.076968201234513,32.54214239901192
61,-2.7312794140472807,6.076968201234513,32.54214239901192
62,-2.7312794140473,6.076968201234506,32.542142399011745
63,-2.7312794140473,6.076968201234506,32.542142399011745
64,-2.7312794140473,6.076968201234506,32.542142399011745
65,-2.7312794140473,6.076968201234506,32.542142399011745
66,-2.7312794140473,6.076968201234506,32.542142399011745
67,-2.7312794140473,6.076968201234506,32.542142399011745
68,-2.7312794140473,6.076968201234506,32.542142399011745
69,-2.7312794140473,6.076968201234506,32.542142399011745
70,-2.7312747388766176,6.076968665569179,32.54218211371407
71,-2.731278539154029,6.076967355048259,32.542147238983226
72,-2.7312785774367305,6.076967341823844,32.54214688760548
73,-2.7312785774392543,6.076967341822979,32.542146887582334
74,-2.731278577444651,6.076967341821154,32.54214688753291
75,-2.7312788546029374,6.076967244091724,32.542144338115236
76,-2.7312790657934323,6.076967167745852,32.54214239028225
77,-2.7312785445017607,6.076967300991705,32.54214704486412
78,-2.731278544501287,6.076967300991862,32.54214704486844
79,-2.7312785445011465,6.076967300991916,32.542147044869765
80,-2.7312785445028016,6.076967300991342,32.54214704485456
81,-2.7312787939277547,6.076967213296575,32.542144751249424
82,-2.7312787939461063,6.076967213290189,32.542144751080855
83,-2.731278793962178,6.076967213284564,32.54214475093315
84,-2.7312802480207536,6.076966611274098,32.542131127871315
85,-2.731279067228252,6.076966976116883,32.542141846153406
86,-2.731279067333419,6.076966976078569,32.54214184518263
87,-2.7312790673309855,6.076966976079341,32.542141845204796
88,-2.7312790673311804,6.076966976079274,32.54214184520299
89,-2.7312790673310716,6.076966976079308,32.54214184520399
90,-2.7312790673324567,6.076966976078826,32.542141845191274
91,-2.7312790673324563,6.076966976078826,32.54214184519128
92,-2.7312896050043505,6.076936960985271,32.54197186029971
93,-2.731289605004698,6.076936960985138,32.541971860296485
94,-2.7312556463030915,6.076946081290547,32.542276296836015
95,-2.731278323821463,6.076937874020987,32.54206711253195
96,-2.7312783238214635,6.076937874020987,32.54206711253195
97,-2.7312659499425647,6.076941822936508,32.542179781200694
98,-2.7312700492805795,6.076940362163828,32.54214203117213
99,-2.7312700492812163,6.076940362163717,32.54214203116659
100,-2.7312700492823403,6.076940362163339,32.54214203115631
101,-2.731270049283481,6.0769403621629525,32.542142031145865
102,-2.731270049290166,6.076940362160544,32.542142031084225
103,-2.731270049290169,6.076940362160543,32.5421420310842
104,-2.7312700492901696,6.076940362160543,32.5421420310842
105,-2.7312700492901696,6.076940362160543,32.5421420310842
106,-2.7312700492901696,6.076940362160543,32.5421420310842
107,-2.7312700492902215,6.076940362160525,32.54214203108371
108,-2.7312700492902215,6.076940362160525,32.54214203108371
109,-2.731270049329538,6.076940362146624,32.54214203072197
110,-2.731270049329538,6.076940362146624,32.54214203072197
111,-2.731253010707583,6.076934492603258,32.542265765282714
112,-2.7312791572201087,6.076925900681186,32.54202700246234
113,-2.7312669035287356,6.0769297249517775,32.542138336014915
114,-2.731266903529108,6.07692972495165,32.542138336011504
115,-2.731266903527871,6.076929724952035,32.542138336022745
116,-2.7312669035384984,6.076929724948212,32.542138335924776
117,-2.7312669035384984,6.076929724948212,32.542138335924776
118,-2.7312667142678544,6.076929781386401,32.542140048295934
119,-2.731266714265616,6.076929781387136,32.542140048316384
120,-2.731266714275026,6.076929781383961,32.54214004823024
121,-2.731266714275026,6.076929781383961,32.54214004823024
122,-2.7312667142636697,6.076929781387528,32.54214004833348
123,-2.731266714263553,6.076929781387621,32.5421400483347
124,-2.731266714263553,6.076929781387621,32.5421400483347
125,-2.731266714263553,6.076929781387621,32.5421400483347
126,-2.731266298363052,6.076929901406442,32.542143799970844
127,-2.7312662983630975,6.076929901406426,32.542143799970425
128,-2.7312662983630975,6.076929901406426,32.542143799970425
129,-2.7312662983630975,6.076929901406426,32.542143799970425
130,-2.7312662983627543,6.07692990140653,32.542143799973545
131,-2.7312662983627543,6.07692990140653,32.542143799973545
132,-2.731266298362756,6.076929901406529,32.542143799973516
133,-2.7312655021905683,6.076930088527469,32.5421508634261
134,-2.7312655021872483,6.0769300885285205,32.542150863456314
135,-2.7312655021872483,6.0769300885285205,32.542150863456314
136,-2.7312655021867003,6.076930088528687,32.54215086346127
137,-2.7312656020671824,6.076930054260678,32.54214994736052
138,-2.731267137937568,6.076929482568074,32.5421357361132
139,-2.7312671379383526,6.076929482567807,32.54213573610602
140,-2.731266009561094,6.076929806452581,32.54214590981894
141,-2.731266009560872,6.076929806452649,32.54214590982096
142,-2.731266073864217,6.076929783774009,32.54214531831981
143,-2.73126607389979,6.076929783761597,32.54214531799297
144,-2.73126607392252,6.076929783753718,32.542145317784275
145,-2.73126607392252,6.076929783753718,32.542145317784275
146,-2.731266073922482,6.076929783753729,32.54214531778463
147,-2.7312662879361747,6.076929707817371,32.54214334788655
148,-2.7312662879482454,6.076929707813248,32.54214334777589
149,-2.7312662879451066,6.07692970781426,32.54214334780451
150,-2.7312662879454477,6.076929707814142,32.54214334780138
151,-2.7312663745206223,6.076929676784155,32.5421425500518
152,-2.7312663745236527,6.076929676783099,32.542142550023954
153,-2.7312663745233583,6.076929676783188,32.54214255002663
154,-2.7312663745234107,6.076929676783171,32.542142550026156
155,-2.7312663745234107,6.076929676783171,32.542142550026156
156,-2.7312663745234107,6.076929676783171,32.542142550026156
157,-2.7312663745234107,6.076929676783171,32.542142550026156
158,-2.7312663745234107,6.076929676783171,32.542142550026156
159,-2.7312645068602026,6.0769300844458085,32.54215903259647
160,-2.7312662458382837,6.076929486590814,32.54214307932649
161,-2.731266245848589,6.0769294865871295,32.54214307923157
162,-2.7312662458450254,6.076929486588248,32.54214307926396
163,-2.731266245848751,6.076929486586966,32.54214307922978
164,-2.731267362814019,6.076929031060842,32.542132633624306
165,-2.7312669051421627,6.076929181085055,32.54213681192016
166,-2.731266876703229,6.076929189984466,32.54213707037773
167,-2.7312666913378805,6.076929247279816,32.542138753032475
168,-2.7312666913364914,6.076929247280267,32.54213875304515
169,-2.731266691336498,6.0769292472802645,32.54213875304508
170,-2.7312666913355788,6.076929247280561,32.54213875305347
171,-2.7312666913355788,6.076929247280561,32.54213875305347
172,-2.7312661214354637,6.076929412078256,32.54214389478429
173,-2.7312661214383613,6.076929412077256,32.5421438947577
174,-2.7312661214383613,6.076929412077256,32.5421438947577
175,-2.7312661214383613,6.076929412077256,32.5421438947577
176,-2.7312661214383613,6.076929412077256,32.5421438947577
177,-2.7312661214383276,6.076929412077266,32.54214389475802
178,-2.7312661214383276,6.076929412077266,32.54214389475802
179,-2.731266121446025,6.076929412074607,32.54214389468736
180,-2.731266121446026,6.076929412074607,32.54214389468736
181,-2.7312661214505654,6.0769294120730315,32.542143894645676
182,-2.7312661214505654,6.0769294120730315,32.542143894645676
183,-2.731266490620303,6.076929274157512,32.54214047736696
184,-2.7312664906333914,6.076929274152815,32.54214047724632
185,-2.731266490632945,6.076929274152958,32.5421404772504
186,-2.731266490631897,6.076929274153293,32.54214047725995
187,-2.731266490631897,6.076929274153293,32.54214047725995
188,-2.7312660735154037,6.0769293924392755,32.54214423407675
189,-2.7312660735152314,6.076929392439332,32.542144234078336
190,-2.731266073512124,6.0769293924402685,32.54214423410646
191,-2.7312660735147047,6.076929392439372,32.54214423408277
192,-2.7312660735147074,6.0769293924393715,32.54214423408275
193,-2.731266079968863,6.076929390162445,32.54214417471171
194,-2.7312660799685675,6.076929390162536,32.54214417471437
195,-2.7312660799695236,6.076929390162218,32.54214417470564
196,-2.731266079969529,6.076929390162217,32.5421441747056
197,-2.731269723835225,6.076927251273773,32.5421082846693
198,-2.7312697238356214,6.076927251273638,32.54210828466566
199,-2.731263606253401,6.076929183818054,32.54216393268174
200,-2.731263606252666,6.0769291838182715,32.54216393268839
201,-2.7312669576135877,6.076927986063667,32.542133060958484
202,-2.731266157124029,6.076928227357684,32.54214031036755
