theta0,theta1,v_gamma
3.5,-9.0,156.39713823387905
4.0,-9.0,154.0135678959386
4.5,-9.0,155.36436586932018
5.0,-9.0,157.76276755227553
5.5,-9.0,159.648317307963
6.0,-9.0,160.64525454476762
6.5,-9.0,161.0727983926374
7.0,-9.0,161.23983442883147
7.5,-9.0,161.3027047178068
8.0,-9.0,161.32603382014224
8.5,-9.0,161.3346442645101
9.0,-9.0,161.33781586822758
9.5,-9.0,161.33898321734068
10.0,-9.0,161.3394127486282
-10.0,-8.5,212.64149378321696
-9.5,-8.5,212.64149378321542
-9.0,-8.5,212.64149378321156
-8.5,-8.5,212.6414937832004
-8.0,-8.5,212.64149378316955
-7.5,-8.5,212.64149378308443
-7.0,-8.5,212.6414937828481
-6.5,-8.5,212.64149378218056
-6.0,-8.5,212.6414937802575
-5.5,-8.5,212.6414937745381
-5.0,-8.5,212.64149375678804
-4.5,-8.5,212.641493698661
-4.0,-8.5,212.6414934963744
-3.5,-8.5,212.6414927479213
-3.0,-8.5,212.6414898224959
-2.5,-8.5,212.64147787060426
-2.0,-8.5,212.64142740504346
-1.5,-8.5,212.64120928001842
-1.0,-8.5,212.6402507964543
-0.5,-8.5,212.63598664254454
0.0,-8.5,212.61681431390247
0.5,-8.5,212.52970291998517
1.0,-8.5,212.12991174592818
1.5,-8.5,210.2968807977156
2.0,-8.5,202.5893865869327
2.5,-8.5,182.57068293593102
3.0,-8.5,162.77178184749798
3.5,-8.5,155.0945315896192
4.0,-8.5,154.56251836922746
4.5,-8.5,156.58193023230837
5.0,-8.5,158.82767368506208
5.5,-8.5,160.24531318395495
6.0,-8.5,160.9086730678193
6.5,-8.5,161.177631101401
7.0,-8.5,161.28034992210004
7.5,-8.5,161.31867833131045
8.0,-8.5,161.3328548566767
8.5,-8.5,161.33808096694946
9.0,-8.5,161.34000512518276
9.5,-8.5,161.34071322140042
10.0,-8.5,161.3409737530193
-10.0,-8.0,212.64347891852574
-9.5,-8.0,212.64347891852304
-9.0,-8.0,212.64347891851648
-8.5,-8.0,212.64347891849815
-8.0,-8.0,212.64347891844707
