method_name,samples_to_converge
discounting_free_vanilla_sampling,2432
discounting_free_vanilla_sampling,2816
discounting_free_vanilla_sampling,2944
discounting_free_vanilla_sampling,2816
discounting_free_vanilla_sampling,3328
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,3328
discounting_free_vanilla_sampling,2816
discounting_free_vanilla_sampling,4224
discounting_free_vanilla_sampling,3328
discounting_free_vanilla_sampling,3200
discounting_free_vanilla_sampling,3712
discounting_free_vanilla_sampling,2688
discounting_free_vanilla_sampling,3584
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2944
discounting_free_vanilla_sampling,2688
discounting_free_vanilla_sampling,3200
discounting_free_vanilla_sampling,3200
discounting_free_vanilla_sampling,3328
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,3072
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,3328
discounting_free_vanilla_sampling,3456
discounting_free_vanilla_sampling,3072
discounting_free_vanilla_sampling,2432
discounting_free_vanilla_sampling,2944
discounting_free_vanilla_sampling,2816
discounting_free_vanilla_sampling,3200
discounting_free_vanilla_sampling,2944
discounting_free_vanilla_sampling,2432
discounting_free_vanilla_sampling,2816
discounting_free_vanilla_sampling,3072
discounting_free_vanilla_sampling,2688
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2432
discounting_free_vanilla_sampling,2560
discounting_free_vanilla_sampling,2688
discounting_free_vanilla_sampling,2688
discounting_free_vanilla_sampling,2944
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1280
discounting_free_natural_sampling,896
discounting_free_natural_sampling,640
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1280
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,640
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,768
discounting_free_natural_sampling,768
discounting_free_natural_sampling,640
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,1536
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,1152
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1024
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounting_free_natural_sampling,1280
discounting_free_natural_sampling,896
discounting_free_natural_sampling,768
discounted_vanilla_proper,139614
discounted_vanilla_proper,140338
discounted_vanilla_proper,140828
discounted_vanilla_proper,140024
discounted_vanilla_proper,142518
discounted_vanilla_proper,140677
discounted_vanilla_proper,140545
discounted_vanilla_proper,144141
discounted_vanilla_proper,140999
discounted_vanilla_proper,140553
discounted_vanilla_proper,139572
discounted_vanilla_proper,139116
discounted_vanilla_proper,138956
discounted_vanilla_proper,140128
discounted_vanilla_proper,138923
discounted_vanilla_proper,140456
discounted_vanilla_proper,140253
discounted_vanilla_proper,140142
discounted_vanilla_proper,139614
discounted_vanilla_proper,140320
discounted_vanilla_proper,139875
discounted_vanilla_proper,139730
discounted_vanilla_proper,141812
discounted_vanilla_proper,139484
discounted_vanilla_proper,140190
discounted_vanilla_proper,141076
discounted_vanilla_proper,139827
discounted_vanilla_proper,140620
discounted_vanilla_proper,140689
discounted_vanilla_proper,139468
discounted_vanilla_proper,140712
discounted_vanilla_proper,139423
discounted_vanilla_proper,141610
discounted_vanilla_proper,138952
discounted_vanilla_proper,139917
discounted_vanilla_proper,140898
discounted_vanilla_proper,141097
discounted_vanilla_proper,139463
discounted_vanilla_proper,140038
discounted_vanilla_proper,140974
discounted_vanilla_proper,139193
discounted_vanilla_proper,140675
discounted_vanilla_proper,138923
discounted_vanilla_proper,140394
discounted_vanilla_proper,139466
discounted_vanilla_proper,140510
discounted_vanilla_proper,141932
discounted_vanilla_proper,140030
discounted_vanilla_proper,141779
discounted_vanilla_proper,139491
discounted_vanilla_proper,141228
discounted_vanilla_proper,139394
discounted_vanilla_proper,139456
discounted_vanilla_proper,139543
discounted_vanilla_proper,141836
discounted_vanilla_proper,139696
discounted_vanilla_proper,138937
discounted_vanilla_proper,138886
discounted_vanilla_proper,140199
discounted_vanilla_proper,140512
discounted_vanilla_proper,139410
discounted_vanilla_proper,139729
discounted_vanilla_proper,140494
discounted_vanilla_proper,139856
discounted_vanilla_proper,138879
discounted_vanilla_proper,139647
discounted_vanilla_proper,139561
discounted_vanilla_proper,139114
discounted_vanilla_proper,139627
discounted_vanilla_proper,139854
discounted_vanilla_proper,140677
discounted_vanilla_proper,142653
discounted_vanilla_proper,139911
discounted_vanilla_proper,139852
discounted_vanilla_proper,139490
discounted_vanilla_proper,140152
discounted_vanilla_proper,139615
discounted_vanilla_proper,141171
discounted_vanilla_proper,139865
discounted_vanilla_proper,138930
discounted_vanilla_proper,139352
discounted_vanilla_proper,142607
discounted_vanilla_proper,140573
discounted_vanilla_proper,141043
discounted_vanilla_proper,141280
discounted_vanilla_proper,140103
discounted_vanilla_proper,139574
discounted_vanilla_proper,139876
discounted_vanilla_proper,142158
discounted_vanilla_proper,139644
discounted_vanilla_proper,141479
discounted_vanilla_proper,139583
discounted_vanilla_proper,139692
discounted_vanilla_proper,141924
discounted_vanilla_proper,139630
discounted_vanilla_proper,139927
discounted_vanilla_proper,142564
discounted_vanilla_proper,139993
discounted_vanilla_proper,140214
discounted_vanilla_proper,139158
discounted_vanilla_popular,7064000
discounted_vanilla_popular,7038400
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7012800
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7048000
discounted_vanilla_popular,7080000
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7057600
discounted_vanilla_popular,7038400
discounted_vanilla_popular,7059200
discounted_vanilla_popular,7049600
discounted_vanilla_popular,7062400
discounted_vanilla_popular,7028800
discounted_vanilla_popular,7049600
discounted_vanilla_popular,7019200
discounted_vanilla_popular,7046400
discounted_vanilla_popular,7046400
discounted_vanilla_popular,7051200
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7043200
discounted_vanilla_popular,7028800
discounted_vanilla_popular,7020800
discounted_vanilla_popular,7012800
discounted_vanilla_popular,7059200
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7028800
discounted_vanilla_popular,7028800
discounted_vanilla_popular,7056000
discounted_vanilla_popular,7064000
discounted_vanilla_popular,7027200
discounted_vanilla_popular,7052800
discounted_vanilla_popular,7065600
discounted_vanilla_popular,7030400
discounted_vanilla_popular,7046400
discounted_vanilla_popular,7035200
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7051200
discounted_vanilla_popular,7020800
discounted_vanilla_popular,7032000
discounted_vanilla_popular,7040000
discounted_vanilla_popular,7056000
discounted_vanilla_popular,7078400
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7049600
discounted_vanilla_popular,7046400
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7040000
discounted_vanilla_popular,7017600
discounted_vanilla_popular,7027200
discounted_vanilla_popular,7046400
discounted_vanilla_popular,7062400
discounted_vanilla_popular,7051200
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7008000
discounted_vanilla_popular,7048000
discounted_vanilla_popular,7048000
discounted_vanilla_popular,7060800
discounted_vanilla_popular,7032000
discounted_vanilla_popular,7057600
discounted_vanilla_popular,7016000
discounted_vanilla_popular,7025600
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7030400
discounted_vanilla_popular,7038400
discounted_vanilla_popular,7070400
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7049600
discounted_vanilla_popular,7038400
discounted_vanilla_popular,7036800
discounted_vanilla_popular,7033600
discounted_vanilla_popular,7036800
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7048000
discounted_vanilla_popular,7024000
discounted_vanilla_popular,7057600
discounted_vanilla_popular,7044800
discounted_vanilla_popular,7051200
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7054400
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7041600
discounted_vanilla_popular,7070400
discounted_vanilla_popular,7043200
discounted_vanilla_popular,7035200
discounted_vanilla_popular,7020800
discounted_vanilla_popular,7043200
discounted_vanilla_popular,7033600
discounted_vanilla_popular,7052800
discounted_vanilla_popular,7070400
discounted_vanilla_popular,7051200
discounted_vanilla_popular,7020800
discounted_vanilla_popular,7059200
discounted_vanilla_popular,6993600
discounted_vanilla_popular,7038400
discounted_vanilla_popular,7046400
discounted_natural_proper,99444
