method_name,samples_to_converge
discounting_free_natural_sampling,2192
discounting_free_natural_sampling,2288
discounting_free_natural_sampling,1872
discounting_free_natural_sampling,2240
discounting_free_natural_sampling,2496
discounting_free_natural_sampling,1968
discounting_free_natural_sampling,1936
discounting_free_natural_sampling,1920
discounting_free_natural_sampling,2400
discounting_free_natural_sampling,2064
discounting_free_natural_sampling,2144
discounted_vanilla_proper,283274
discounted_vanilla_proper,285345
discounted_vanilla_proper,288308
discounted_vanilla_proper,284754
discounted_vanilla_proper,284824
discounted_vanilla_proper,287208
discounted_vanilla_proper,287449
discounted_vanilla_proper,286008
discounted_vanilla_proper,282910
discounted_vanilla_proper,284485
discounted_vanilla_proper,284936
discounted_vanilla_proper,284578
discounted_vanilla_proper,284876
discounted_vanilla_proper,285628
discounted_vanilla_proper,283179
discounted_vanilla_proper,283687
discounted_vanilla_proper,282957
discounted_vanilla_proper,282743
discounted_vanilla_proper,282421
discounted_vanilla_proper,282793
discounted_vanilla_proper,282625
discounted_vanilla_proper,288460
discounted_vanilla_proper,284192
discounted_vanilla_proper,283787
discounted_vanilla_proper,284631
discounted_vanilla_proper,283339
discounted_vanilla_proper,284422
discounted_vanilla_proper,283163
discounted_vanilla_proper,284015
discounted_vanilla_proper,283640
discounted_vanilla_proper,283259
discounted_vanilla_proper,283595
discounted_vanilla_proper,283937
discounted_vanilla_proper,284246
discounted_vanilla_proper,282956
discounted_vanilla_proper,282900
discounted_vanilla_proper,282198
discounted_vanilla_proper,286831
discounted_vanilla_proper,283812
discounted_vanilla_proper,282741
discounted_vanilla_proper,283243
discounted_vanilla_proper,283849
discounted_vanilla_proper,285606
discounted_vanilla_proper,282997
discounted_vanilla_proper,283296
discounted_vanilla_proper,288605
discounted_vanilla_proper,282687
discounted_vanilla_proper,283496
discounted_vanilla_proper,283660
discounted_vanilla_proper,282160
discounted_vanilla_proper,285027
discounted_vanilla_proper,283857
discounted_vanilla_proper,282959
discounted_vanilla_proper,282186
discounted_vanilla_proper,282704
discounted_vanilla_proper,283266
discounted_vanilla_proper,283104
discounted_vanilla_proper,283714
discounted_vanilla_proper,282592
discounted_vanilla_proper,282446
discounted_vanilla_proper,283385
discounted_vanilla_proper,284639
discounted_vanilla_proper,282475
discounted_vanilla_proper,282359
discounted_vanilla_proper,282649
discounted_vanilla_proper,283193
discounted_vanilla_proper,284364
discounted_vanilla_proper,282136
discounted_vanilla_proper,283942
discounted_vanilla_proper,283204
discounted_vanilla_proper,283036
discounted_vanilla_proper,282636
discounted_vanilla_proper,283404
discounted_vanilla_proper,283442
discounted_vanilla_proper,283727
discounted_vanilla_proper,282328
discounted_vanilla_proper,282628
