theta0,theta1,bias
1.0,1.0,0.29916
1.5,1.0,0.36132
2.0,1.0,0.40006
2.5,1.0,0.42393
3.0,1.0,0.43855
3.5,1.0,0.44746
4.0,1.0,0.45289
4.5,1.0,0.45619
5.0,1.0,0.45819
5.5,1.0,0.45941
6.0,1.0,0.46014
6.5,1.0,0.46059
7.0,1.0,0.46086
7.5,1.0,0.46103
8.0,1.0,0.46113
8.5,1.0,0.46119
9.0,1.0,0.46122
9.5,1.0,0.46125
10.0,1.0,0.46126
-10.0,1.5,-2.6339
-9.5,1.5,-2.63309
-9.0,1.5,-2.63176
-8.5,1.5,-2.62956
-8.0,1.5,-2.62595
-7.5,1.5,-2.62001
-7.0,1.5,-2.61027
-6.5,1.5,-2.59433
-6.0,1.5,-2.5684
-5.5,1.5,-2.52655
-5.0,1.5,-2.45992
-4.5,1.5,-2.35609
-4.0,1.5,-2.19962
-3.5,1.5,-1.97544
-3.0,1.5,-1.67682
-2.5,1.5,-1.3161
-2.0,1.5,-0.92965
-1.5,1.5,-0.5665
-1.0,1.5,-0.26554
-0.5,1.5,-0.041
0.0,1.5,0.11405
0.5,1.5,0.21576
1.0,1.5,0.28038
1.5,1.5,0.32066
2.0,1.5,0.3455
2.5,1.5,0.36071
3.0,1.5,0.36999
3.5,1.5,0.37564
4.0,1.5,0.37907
4.5,1.5,0.38116
5.0,1.5,0.38243
5.5,1.5,0.38319
6.0,1.5,0.38366
6.5,1.5,0.38394
7.0,1.5,0.38411
7.5,1.5,0.38422
8.0,1.5,0.38428
8.5,1.5,0.38432
9.0,1.5,0.38434
9.5,1.5,0.38436
10.0,1.5,0.38437
-10.0,2.0,-2.75949
-9.5,2.0,-2.75813
-9.0,2.0,-2.75589
-8.5,2.0,-2.75221
-8.0,2.0,-2.74615
-7.5,2.0,-2.7362
-7.0,2.0,-2.71993
-6.5,2.0,-2.69347
-6.0,2.0,-2.65075
-5.5,2.0,-2.58274
-5.0,2.0,-2.47675
-4.5,2.0,-2.31699
-4.0,2.0,-2.08806
-3.5,2.0,-1.78301
-3.0,2.0,-1.41435
-2.5,2.0,-1.01912
-2.0,2.0,-0.64742
-1.5,2.0,-0.33908
-1.0,2.0,-0.10881
-0.5,2.0,0.05034
0.0,2.0,0.15481
0.5,2.0,0.22123
1.0,2.0,0.26265
1.5,2.0,0.28819
2.0,2.0,0.30383
2.5,2.0,0.31338
3.0,2.0,0.31919
3.5,2.0,0.32272
4.0,2.0,0.32487
4.5,2.0,0.32617
5.0,2.0,0.32696
5.5,2.0,0.32744
6.0,2.0,0.32773
6.5,2.0,0.32791
7.0,2.0,0.32802
7.5,2.0,0.32808
8.0,2.0,0.32812
8.5,2.0,0.32814
9.0,2.0,0.32816
9.5,2.0,0.32817
10.0,2.0,0.32817
-10.0,2.5,-2.84478
-9.5,2.5,-2.8425
-9.0,2.5,-2.83877
-8.5,2.5,-2.83262
-8.0,2.5,-2.82254
-7.5,2.5,-2.80605
-7.0,2.5,-2.77921
-6.5,2.5,-2.7359
-6.0,2.5,-2.66694
-5.5,2.5,-2.55947
-5.0,2.5,-2.39746
-4.5,2.5,-2.16527
-4.0,2.5,-1.85581
-3.5,2.5,-1.4817
-3.0,2.5,-1.08047
-2.5,2.5,-0.7029
-2.0,2.5,-0.3895
-1.5,2.5,-0.1553
-1.0,2.5,0.00666
-0.5,2.5,0.11303
0.0,2.5,0.18067
0.5,2.5,0.22287
1.0,2.5,0.24889
1.5,2.5,0.26484
2.0,2.5,0.27457
2.5,2.5,0.28049
3.0,2.5,0.28409
3.5,2.5,0.28628
4.0,2.5,0.2876
4.5,2.5,0.28841
5.0,2.5,0.2889
5.5,2.5,0.28919
6.0,2.5,0.28937
6.5,2.5,0.28948
7.0,2.5,0.28955
7.5,2.5,0.28959
8.0,2.5,0.28961
8.5,2.5,0.28963
9.0,2.5,0.28964
9.5,2.5,0.28964
10.0,2.5,0.28965
-10.0,3.0,-2.89932
-9.5,3.0,-2.89555
-9.0,3.0,-2.88935
-8.5,3.0,-2.87917
-8.0,3.0,-2.86253
-7.5,3.0,-2.83546
-7.0,3.0,-2.79176
-6.5,3.0,-2.72218
-6.0,3.0,-2.61373
-5.5,3.0,-2.45025
-5.0,3.0,-2.21592
-4.5,3.0,-1.90356
-4.0,3.0,-1.52589
-3.5,3.0,-1.12071
-3.0,3.0,-0.73929
-2.5,3.0,-0.42257
-2.0,3.0,-0.18579
-1.5,3.0,-0.02199
-1.0,3.0,0.08562
-0.5,3.0,0.15407
0.0,3.0,0.19678
0.5,3.0,0.22312
1.0,3.0,0.23926
1.5,3.0,0.24911
2.0,3.0,0.2551
2.5,3.0,0.25875
3.0,3.0,0.26096
3.5,3.0,0.26231
4.0,3.0,0.26312
4.5,3.0,0.26362
5.0,3.0,0.26392
5.5,3.0,0.2641
6.0,3.0,0.26421
6.5,3.0,0.26428
7.0,3.0,0.26432
7.5,3.0,0.26434
8.0,3.0,0.26436
8.5,3.0,0.26436
9.0,3.0,0.26437
9.5,3.0,0.26437
10.0,3.0,0.26438
-10.0,3.5,-2.93172
-9.5,3.5,-2.92548
-9.0,3.5,-2.91525
-8.5,3.5,-2.89852
-8.0,3.5,-2.87129
-7.5,3.5,-2.82734
-7.0,3.5,-2.75737
-6.5,3.5,-2.6483
-6.0,3.5,-2.48388
-5.5,3.5,-2.24819
-5.0,3.5,-1.93399
-4.5,3.5,-1.55404
-4.0,3.5,-1.14634
-3.5,3.5,-0.76248
-3.0,3.5,-0.44364
-2.5,3.5,-0.20522
-2.0,3.5,-0.04024
-1.5,3.5,0.06816
-1.0,3.5,0.13712
-0.5,3.5,0.18015
0.0,3.5,0.2067
0.5,3.5,0.22296
1.0,3.5,0.23289
1.5,3.5,0.23893
2.0,3.5,0.2426
2.5,3.5,0.24483
3.0,3.5,0.24619
3.5,3.5,0.24701
4.0,3.5,0.24751
4.5,3.5,0.24781
5.0,3.5,0.24799
5.5,3.5,0.24811
6.0,3.5,0.24817
6.5,3.5,0.24821
7.0,3.5,0.24824
7.5,3.5,0.24825
8.0,3.5,0.24826
8.5,3.5,0.24827
9.0,3.5,0.24827
9.5,3.5,0.24827
10.0,3.5,0.24828
-10.0,4.0,-2.94808
-9.5,4.0,-2.93781
-9.0,4.0,-2.92102
-8.5,4.0,-2.89369
-8.0,4.0,-2.84959
-7.5,4.0,-2.77937
-7.0,4.0,-2.66991
-6.5,4.0,-2.5049
-6.0,4.0,-2.26836
-5.5,4.0,-1.95301
-5.0,4.0,-1.57164
-4.5,4.0,-1.16237
-4.0,4.0,-0.77698
-3.5,4.0,-0.45682
-3.0,4.0,-0.21737
-2.5,4.0,-0.05165
-2.0,4.0,0.05724
-1.5,4.0,0.12653
-1.0,4.0,0.16976
-0.5,4.0,0.19643
0.0,4.0,0.21278
0.5,4.0,0.22275
1.0,4.0,0.22882
1.5,4.0,0.23251
2.0,4.0,0.23475
2.5,4.0,0.23611
3.0,4.0,0.23694
3.5,4.0,0.23744
4.0,4.0,0.23774
4.5,4.0,0.23793
5.0,4.0,0.23804
5.5,4.0,0.23811
6.0,4.0,0.23815
6.5,4.0,0.23817
7.0,4.0,0.23819
7.5,4.0,0.2382
8.0,4.0,0.2382
8.5,4.0,0.2382
9.0,4.0,0.23821
9.5,4.0,0.23821
10.0,4.0,0.23821
-10.0,4.5,-2.95175
-9.5,4.5,-2.93493
-9.0,4.5,-2.90754
-8.5,4.5,-2.86334
-8.0,4.5,-2.79297
-7.5,4.5,-2.68327
-7.0,4.5,-2.5179
-6.5,4.5,-2.28083
-6.0,4.5,-1.96477
-5.5,4.5,-1.58251
-5.0,4.5,-1.17228
-4.5,4.5,-0.78594
-4.0,4.5,-0.46496
-3.5,4.5,-0.22488
-3.0,4.5,-0.05871
-2.5,4.5,0.05049
-2.0,4.5,0.11998
-1.5,4.5,0.16334
-1.0,4.5,0.19009
-0.5,4.5,0.20648
0.0,4.5,0.21648
0.5,4.5,0.22257
1.0,4.5,0.22627
1.5,4.5,0.22852
2.0,4.5,0.22988
2.5,4.5,0.23071
3.0,4.5,0.23121
3.5,4.5,0.23152
4.0,4.5,0.2317
4.5,4.5,0.23182
5.0,4.5,0.23188
5.5,4.5,0.23192
6.0,4.5,0.23195
6.5,4.5,0.23196
7.0,4.5,0.23197
7.5,4.5,0.23198
8.0,4.5,0.23198
8.5,4.5,0.23199
9.0,4.5,0.23199
9.5,4.5,0.23199
10.0,4.5,0.23199
-10.0,5.0,-2.94346
-9.5,5.0,-2.91603
-9.0,5.0,-2.87178
-8.5,5.0,-2.80131
-8.0,5.0,-2.69147
-7.5,5.0,-2.52587
-7.0,5.0,-2.28848
-6.5,5.0,-1.97198
-6.0,5.0,-1.58919
-5.5,5.0,-1.17836
-5.0,5.0,-0.79143
-4.5,5.0,-0.46996
-4.0,5.0,-0.22948
-3.5,5.0,-0.06303
-3.0,5.0,0.04636
-2.5,5.0,0.11596
-2.0,5.0,0.1594
-1.5,5.0,0.1862
-1.0,5.0,0.20262
-0.5,5.0,0.21264
0.0,5.0,0.21874
0.5,5.0,0.22244
1.0,5.0,0.2247
1.5,5.0,0.22606
2.0,5.0,0.22689
2.5,5.0,0.2274
3.0,5.0,0.2277
3.5,5.0,0.22789
4.0,5.0,0.228
4.5,5.0,0.22807
5.0,5.0,0.22811
5.5,5.0,0.22813
6.0,5.0,0.22815
6.5,5.0,0.22816
7.0,5.0,0.22816
7.5,5.0,0.22817
8.0,5.0,0.22817
8.5,5.0,0.22817
9.0,5.0,0.22817
9.5,5.0,0.22817
10.0,5.0,0.22817
-10.0,5.5,-2.92122
-9.5,5.5,-2.87693
-9.0,5.5,-2.8064
-8.5,5.5,-2.69647
-8.0,5.5,-2.53074
-7.5,5.5,-2.29315
-7.0,5.5,-1.97638
-6.5,5.5,-1.59326
-6.0,5.5,-1.18207
-5.5,5.5,-0.79479
-5.0,5.5,-0.47301
-4.5,5.5,-0.2323
-4.0,5.5,-0.06568
-3.5,5.5,0.04383
-3.0,5.5,0.11351
-2.5,5.5,0.15699
-2.0,5.5,0.18382
-1.5,5.5,0.20026
-1.0,5.5,0.21029
-0.5,5.5,0.21639
0.0,5.5,0.22011
0.5,5.5,0.22236
1.0,5.5,0.22373
1.5,5.5,0.22456
2.0,5.5,0.22506
2.5,5.5,0.22537
3.0,5.5,0.22555
3.5,5.5,0.22567
4.0,5.5,0.22573
4.5,5.5,0.22578
5.0,5.5,0.2258
5.5,5.5,0.22582
6.0,5.5,0.22583
6.5,5.5,0.22583
7.0,5.5,0.22583
7.5,5.5,0.22584
8.0,5.5,0.22584
8.5,5.5,0.22584
9.0,5.5,0.22584
9.5,5.5,0.22584
10.0,5.5,0.22584
-10.0,6.0,-2.88007
-9.5,6.0,-2.80951
-9.0,6.0,-2.69952
-8.5,6.0,-2.5337
-8.0,6.0,-2.296
-7.5,6.0,-1.97907
-7.0,6.0,-1.59574
-6.5,6.0,-1.18433
-6.0,6.0,-0.79684
-5.5,6.0,-0.47487
-5.0,6.0,-0.23401
-4.5,6.0,-0.06729
-4.0,6.0,0.04229
-3.5,6.0,0.11201
-3.0,6.0,0.15552
-2.5,6.0,0.18237
-2.0,6.0,0.19882
-1.5,6.0,0.20886
-1.0,6.0,0.21497
-0.5,6.0,0.21868
0.0,6.0,0.22094
0.5,6.0,0.22231
1.0,6.0,0.22314
1.5,6.0,0.22364
2.0,6.0,0.22395
2.5,6.0,0.22413
3.0,6.0,0.22425
3.5,6.0,0.22431
4.0,6.0,0.22436
4.5,6.0,0.22438
5.0,6.0,0.2244
5.5,6.0,0.22441
6.0,6.0,0.22441
6.5,6.0,0.22441
7.0,6.0,0.22442
7.5,6.0,0.22442
8.0,6.0,0.22442
8.5,6.0,0.22442
9.0,6.0,0.22442
9.5,6.0,0.22442
10.0,6.0,0.22442
-10.0,6.5,-2.81139
-9.5,6.5,-2.70137
-9.0,6.5,-2.53551
-8.5,6.5,-2.29773
-8.0,6.5,-1.9807
-7.5,6.5,-1.59725
-7.0,6.5,-1.1857
-6.5,6.5,-0.79808
-6.0,6.5,-0.476
-5.5,6.5,-0.23505
-5.0,6.5,-0.06827
-4.5,6.5,0.04135
-4.0,6.5,0.1111
-3.5,6.5,0.15463
-3.0,6.5,0.18149
-2.5,6.5,0.19794
-2.0,6.5,0.20799
-1.5,6.5,0.2141
-1.0,6.5,0.21782
-0.5,6.5,0.22007
0.0,6.5,0.22144
0.5,6.5,0.22227
1.0,6.5,0.22278
1.5,6.5,0.22308
2.0,6.5,0.22327
2.5,6.5,0.22338
3.0,6.5,0.22345
3.5,6.5,0.22349
4.0,6.5,0.22352
4.5,6.5,0.22353
5.0,6.5,0.22354
5.5,6.5,0.22355
6.0,6.5,0.22355
6.5,6.5,0.22355
7.0,6.5,0.22355
7.5,6.5,0.22356
8.0,6.5,0.22356
8.5,6.5,0.22356
9.0,6.5,0.22356
9.5,6.5,0.22356
10.0,6.5,0.22356
-10.0,7.0,-2.7025
-9.5,7.0,-2.5366
-9.0,7.0,-2.29878
-8.5,7.0,-1.98169
-8.0,7.0,-1.59817
-7.5,7.0,-1.18654
-7.0,7.0,-0.79883
-6.5,7.0,-0.47668
-6.0,7.0,-0.23568
-5.5,7.0,-0.06886
-5.0,7.0,0.04078
-4.5,7.0,0.11055
-4.0,7.0,0.15409
-3.5,7.0,0.18095
-3.0,7.0,0.19741
-2.5,7.0,0.20746
-2.0,7.0,0.21357
-1.5,7.0,0.21729
-1.0,7.0,0.21955
-0.5,7.0,0.22092
0.0,7.0,0.22175
0.5,7.0,0.22225
1.0,7.0,0.22256
1.5,7.0,0.22275
2.0,7.0,0.22286
2.5,7.0,0.22293
3.0,7.0,0.22297
3.5,7.0,0.22299
4.0,7.0,0.22301
4.5,7.0,0.22302
5.0,7.0,0.22302
5.5,7.0,0.22303
6.0,7.0,0.22303
6.5,7.0,0.22303
7.0,7.0,0.22303
7.5,7.0,0.22303
8.0,7.0,0.22303
8.5,7.0,0.22303
9.0,7.0,0.22303
9.5,7.0,0.22303
10.0,7.0,0.22303
-10.0,7.5,-2.53727
-9.5,7.5,-2.29942
-9.0,7.5,-1.98229
-8.5,7.5,-1.59873
-8.0,7.5,-1.18704
-7.5,7.5,-0.79929
-7.0,7.5,-0.4771
-6.5,7.5,-0.23607
-6.0,7.5,-0.06922
-5.5,7.5,0.04044
-5.0,7.5,0.11022
-4.5,7.5,0.15376
-4.0,7.5,0.18063
-3.5,7.5,0.19709
-3.0,7.5,0.20714
-2.5,7.5,0.21325
-2.0,7.5,0.21697
-1.5,7.5,0.21923
-1.0,7.5,0.2206
-0.5,7.5,0.22143
0.0,7.5,0.22194
0.5,7.5,0.22224
1.0,7.5,0.22243
1.5,7.5,0.22254
2.0,7.5,0.22261
2.5,7.5,0.22265
3.0,7.5,0.22267
3.5,7.5,0.22269
4.0,7.5,0.2227
4.5,7.5,0.2227
5.0,7.5,0.22271
5.5,7.5,0.22271
6.0,7.5,0.22271
6.5,7.5,0.22271
7.0,7.5,0.22271
7.5,7.5,0.22271
8.0,7.5,0.22271
8.5,7.5,0.22271
9.0,7.5,0.22271
9.5,7.5,0.22271
10.0,7.5,0.22271
-10.0,8.0,-2.29981
-9.5,8.0,-1.98266
-9.0,8.0,-1.59906
-8.5,8.0,-1.18735
-8.0,8.0,-0.79957
-7.5,8.0,-0.47735
-7.0,8.0,-0.2363
-6.5,8.0,-0.06944
-6.0,8.0,0.04023
-5.5,8.0,0.11001
-5.0,8.0,0.15356
-4.5,8.0,0.18043
-4.0,8.0,0.1969
-3.5,8.0,0.20694
-3.0,8.0,0.21306
-2.5,8.0,0.21678
-2.0,8.0,0.21903
-1.5,8.0,0.22041
-1.0,8.0,0.22124
-0.5,8.0,0.22174
0.0,8.0,0.22205
0.5,8.0,0.22223
1.0,8.0,0.22235
1.5,8.0,0.22241
2.0,8.0,0.22246
2.5,8.0,0.22248
3.0,8.0,0.2225
3.5,8.0,0.22251
4.0,8.0,0.22251
4.5,8.0,0.22252
5.0,8.0,0.22252
5.5,8.0,0.22252
6.0,8.0,0.22252
6.5,8.0,0.22252
7.0,8.0,0.22252
7.5,8.0,0.22252
8.0,8.0,0.22252
8.5,8.0,0.22252
9.0,8.0,0.22252
9.5,8.0,0.22252
10.0,8.0,0.22252
-10.0,8.5,-1.98288
-9.5,8.5,-1.59927
-9.0,8.5,-1.18754
-8.5,8.5,-0.79974
-8.0,8.5,-0.47751
-7.5,8.5,-0.23644
-7.0,8.5,-0.06957
-6.5,8.5,0.0401
-6.0,8.5,0.10989
-5.5,8.5,0.15344
-5.0,8.5,0.18031
-4.5,8.5,0.19678
-4.0,8.5,0.20682
-3.5,8.5,0.21294
-3.0,8.5,0.21666
-2.5,8.5,0.21892
-2.0,8.5,0.22029
-1.5,8.5,0.22112
-1.0,8.5,0.22162
-0.5,8.5,0.22193
0.0,8.5,0.22212
0.5,8.5,0.22223
1.0,8.5,0.2223
1.5,8.5,0.22234
2.0,8.5,0.22236
2.5,8.5,0.22238
3.0,8.5,0.22239
3.5,8.5,0.22239
4.0,8.5,0.2224
4.5,8.5,0.2224
5.0,8.5,0.2224
5.5,8.5,0.2224
6.0,8.5,0.2224
6.5,8.5,0.2224
7.0,8.5,0.2224
7.5,8.5,0.2224
8.0,8.5,0.2224
8.5,8.5,0.2224
9.0,8.5,0.2224
9.5,8.5,0.2224
10.0,8.5,0.2224
-10.0,9.0,-1.59939
-9.5,9.0,-1.18765
-9.0,9.0,-0.79984
-8.5,9.0,-0.4776
-8.0,9.0,-0.23653
-7.5,9.0,-0.06965
-7.0,9.0,0.04002
-6.5,9.0,0.10981
-6.0,9.0,0.15337
-5.5,9.0,0.18024
-5.0,9.0,0.1967
-4.5,9.0,0.20675
-4.0,9.0,0.21287
-3.5,9.0,0.21659
-3.0,9.0,0.21885
-2.5,9.0,0.22022
-2.0,9.0,0.22105
-1.5,9.0,0.22155
-1.0,9.0,0.22186
-0.5,9.0,0.22205
0.0,9.0,0.22216
0.5,9.0,0.22223
1.0,9.0,0.22227
1.5,9.0,0.22229
2.0,9.0,0.22231
2.5,9.0,0.22232
3.0,9.0,0.22232
3.5,9.0,0.22233
4.0,9.0,0.22233
4.5,9.0,0.22233
5.0,9.0,0.22233
5.5,9.0,0.22233
6.0,9.0,0.22233
6.5,9.0,0.22233
7.0,9.0,0.22233
7.5,9.0,0.22233
8.0,9.0,0.22233
8.5,9.0,0.22233
9.0,9.0,0.22233
9.5,9.0,0.22233
10.0,9.0,0.22233
-10.0,9.5,-1.18772
-9.5,9.5,-0.7999
-9.0,9.5,-0.47765
-8.5,9.5,-0.23658
-8.0,9.5,-0.0697
-7.5,9.5,0.03998
-7.0,9.5,0.10977
-6.5,9.5,0.15332
-6.0,9.5,0.1802
-5.5,9.5,0.19666
-5.0,9.5,0.20671
-4.5,9.5,0.21283
-4.0,9.5,0.21654
-3.5,9.5,0.2188
-3.0,9.5,0.22017
-2.5,9.5,0.22101
-2.0,9.5,0.22151
-1.5,9.5,0.22182
-1.0,9.5,0.222
-0.5,9.5,0.22212
0.0,9.5,0.22218
0.5,9.5,0.22222
1.0,9.5,0.22225
1.5,9.5,0.22227
2.0,9.5,0.22227
2.5,9.5,0.22228
3.0,9.5,0.22228
3.5,9.5,0.22229
4.0,9.5,0.22229
4.5,9.5,0.22229
5.0,9.5,0.22229
5.5,9.5,0.22229
6.0,9.5,0.22229
6.5,9.5,0.22229
7.0,9.5,0.22229
7.5,9.5,0.22229
8.0,9.5,0.22229
8.5,9.5,0.22229
9.0,9.5,0.22229
9.5,9.5,0.22229
10.0,9.5,0.22229
-10.0,10.0,-0.79994
-9.5,10.0,-0.47769
-9.0,10.0,-0.23661
-8.5,10.0,-0.06973
-8.0,10.0,0.03995
-7.5,10.0,0.10974
-7.0,10.0,0.1533
-6.5,10.0,0.18017
-6.0,10.0,0.19663
-5.5,10.0,0.20668
-5.0,10.0,0.2128
-4.5,10.0,0.21652
-4.0,10.0,0.21878
-3.5,10.0,0.22015
-3.0,10.0,0.22098
-2.5,10.0,0.22148
-2.0,10.0,0.22179
-1.5,10.0,0.22198
-1.0,10.0,0.22209
-0.5,10.0,0.22216
0.0,10.0,0.2222
0.5,10.0,0.22222
1.0,10.0,0.22224
1.5,10.0,0.22225
2.0,10.0,0.22225
2.5,10.0,0.22226
3.0,10.0,0.22226
3.5,10.0,0.22226
4.0,10.0,0.22226
4.5,10.0,0.22226
5.0,10.0,0.22226
5.5,10.0,0.22226
6.0,10.0,0.22226
6.5,10.0,0.22226
7.0,10.0,0.22226
7.5,10.0,0.22226
8.0,10.0,0.22226
8.5,10.0,0.22226
9.0,10.0,0.22226
9.5,10.0,0.22226
10.0,10.0,0.22226
