iteration,theta0,theta1,v_gamma
0,0.0,0.0,3.691335848139334
1,0.028602607526745396,-0.09100682033752065,3.7077867469515056
2,0.05760448946005302,-0.18360188491226626,3.7242427619037843
3,0.08470538092430695,-0.2686260876068947,3.7401349213523516
4,0.1229165912944461,-0.39778954394966526,3.758016281020922
5,0.13601254421564987,-0.4269521408749275,3.7707933386602113
6,0.17117836185172342,-0.5441680581134152,3.787235022309522
7,0.19883604126346302,-0.6310869096431858,3.802080358899945
8,0.19400748463547435,-0.588928290110369,3.81189669782888
9,0.22523753500417268,-0.6902815115240362,3.826877318064863
10,0.25587748858840137,-0.7889560230713539,3.841291377427679
11,0.24603752343096055,-0.7265615475366486,3.851090738097525
12,0.23752851152653276,-0.6694143961792095,3.860828241136281
13,0.2865912444861416,-0.8412280628622244,3.8772656471687266
14,0.32339902132412834,-0.9642402821204368,3.891044262339911
15,0.30994237799267066,-0.887254169243932,3.9014772695302304
16,0.33693839030994016,-0.9717181946378782,3.9141708678811336
17,0.392464831123748,-1.1691653827354562,3.926654078287503
18,0.3459744611031447,-0.960216415686683,3.9375688200609744
19,0.35217282807435757,-0.9598415489799491,3.94997280493866
20,0.3068912844345524,-0.7543612434645827,3.9580763592759314
21,0.27629858810225827,-0.6082181884573512,3.9650529808957247
22,0.30871144451396815,-0.7111634022715911,3.981552881310947
23,0.2845644888984048,-0.5910261156868707,3.9888674455206905
24,0.3010722752700231,-0.6334455012711773,4.001917014968423
25,0.2937959770355771,-0.5790462903048225,4.012074981023097
26,0.30602083324054097,-0.6031580807028561,4.024989321346633
27,0.33865928094983233,-0.7079538252137175,4.041170374767972
28,0.36667078402468734,-0.7974218328667455,4.054697282436784
29,0.36744804063961484,-0.7734633173500448,4.067082448563256
30,0.3891320879091059,-0.8366421413631822,4.080073843941345
31,0.3281647229871674,-0.5686488475026017,4.0823556838303325
32,0.40608424710786123,-0.8563036987646452,4.103624585914461
33,0.4450739352749295,-0.9855216278784233,4.11881087389192
34,0.41437243573568644,-0.8382487627140256,4.1275616470370995
35,0.4279349265566849,-0.8624090997905898,4.142424418913772
36,0.4355947182053933,-0.8689099120272712,4.153975722330594
37,0.4842717191424774,-1.0362589177239336,4.169936998730479
38,0.45458135005866374,-0.8921435181257478,4.179284980369296
39,0.4501798327045112,-0.8526182360801252,4.188457242959239
40,0.4134613391574199,-0.6821097238189282,4.193293103570155
41,0.42705773793008417,-0.7057157208397342,4.208331594039215
42,0.4781026965822742,-0.8829139148473683,4.2268714234125255
43,0.4685770922787703,-0.8147694758528872,4.238413514195959
