iteration,theta0,theta1,gain,bias
0,0.0,0.0,0.0,4.0
1,2.2236209969526044,0.4941466408168935,0.0,5.376599490114978
2,2.2304873369285647,0.2638637111774831,0.0,5.431556255961535
3,2.238952461123275,0.023875983883719,0.0,5.49049013195919
4,2.24943898565356,-0.2196536594839246,0.0,5.550317209259033
5,2.262395562281484,-0.4594389338793752,0.0,5.6075324644876625
6,2.2782249772552863,-0.688630514307543,0.0,5.659250129963049
7,2.297195054872853,-0.902246247639259,0.0,5.7039137120282
8,2.31936734455416,-1.0977468228882157,0.0,5.7413112990324136
9,2.3445747803543355,-1.2747197875837029,0.0,5.772116631321073
10,2.372454052030376,-1.4341489665878235,0.0,5.797373742314008
11,2.4025135815761454,-1.5777165408250122,0.0,5.818151771596998
12,2.434209782283701,-1.7073207022676211,0.0,5.83538394261196
13,2.4670108545670475,-1.8248047937452343,0.0,5.84982405364147
14,2.500439041831485,-1.9318327111070184,0.0,5.862058236456277
15,2.53409169097208,-2.02984894895819,0.0,5.872535020800346
16,2.567646237930473,-2.1200815722737514,0.0,5.881596622266227
17,2.6008552058292222,-2.203563835646178,0.0,5.889505370779752
18,2.6335362545221632,-2.2811616443235048,0.0,5.896464168789728
19,2.6655606924702004,-2.353600710648697,0.0,5.902631696426636
20,2.696842411201283,-2.4214908403530857,0.0,5.908133517158723
21,2.7273281714812083,-2.48534658528806,0.0,5.913070153917488
22,2.756989538820769,-2.545604334671528,0.0,5.917522981559685
23,2.785816427732734,-2.602636252847045,0.0,5.9215585595734
24,2.8138120617741835,-2.656761563349849,0.0,5.925231850512184
25,2.84098910929612,-2.7082556609263664,0.0,5.928588637920966
26,2.8673667609089435,-2.757357472660569,0.0,5.931667364086864
27,2.8929685435582604,-2.804275418778354,0.0,5.934500542867168
28,2.9178207015465,-2.849192257139605,0.0,5.937115857783701
29,2.941951009001934,-2.892269038037586,0.0,5.9395370243319965
30,2.965387907996332,-2.9336483486768627,0.0,5.941784473673079
31,2.9881598909258407,-2.973456988792973,0.0,5.943875899564275
32,3.01029506517482,-3.011808188905708,0.0,5.945826699515883
33,3.031820853181361,-3.048803459189978,0.0,5.947650333362476
34,3.052763792609506,-3.084534138578724,0.0,5.949358616782296
35,3.0731494101431265,-3.119082699371452,0.0,5.950961963152836
36,3.093002149075338,-3.1525238514155105,0.0,5.952469584060177
37,3.112345335881264,-3.184925481150256,0.0,5.95388965648256
38,3.1312011747282664,-3.216349453908517,0.0,5.955229462933737
39,3.1495907617031444,-3.2468523024316003,0.0,5.95649550952949
40,3.1675341126534757,-3.276485820247654,0.0,5.957693625924533
41,3.1850502001271828,-3.3052975751378786,0.0,5.958829050279888
42,3.202156996082985,-3.333331355178188,0.0,5.959906501806357
43,3.218871517934548,-3.3606275576469606,0.0,5.960930242946879
44,3.235209876157391,-3.387223529317829,0.0,5.961904132878491
45,3.251187322185828,-3.413153865221062,0.0,5.962831673710396
46,3.2668182956992853,-3.4384506717889582,0.0,5.9637160505111675
47,3.2821164706745742,-3.4631437993457306,0.0,5.964560166101922
48,3.297094799786662,-3.487261048118313,0.0,5.965366671393617
49,3.311765556892795,-3.5108283512980965,0.0,5.966137991917431
50,3.326140377446801,-3.5338699381483543,0.0,5.966876351091705
51,3.3402302967720776,-3.556408479707254,0.0,5.967583790682266
52,3.3540457861805457,-3.578465219265067,0.0,5.968262188841529
53,3.36759678696667,-3.6000600894832373,0.0,5.968913276052638
54,3.380892742334544,-3.621211817761546,0.0,5.969538649255815
55,3.3939426273354325,-3.641938021239072,0.0,5.9701397843930515
56,3.4067549769054777,-3.662255292627953,0.0,5.970718047573005
57,3.419337912100349,-3.682179277920438,0.0,5.971274705029174
58,3.4316991646268664,-3.701724746874615,0.0,5.971810932020063
59,3.443846099772094,-3.720905657068783,0.0,5.972327820799673
60,3.4557857378289447,-3.739735212215519,0.0,5.972826387769068
61,3.4675247741145,-3.758225915341412,0.0,5.973307579905149
62,3.4790695976734622,-3.7763896173651794,0.0,5.973772280550037
63,3.490426308754872,-3.794237561543505,0.0,5.974221314633703
64,3.501600735145538,-3.811780424199057,0.0,5.974655453393278
65,3.5125984474388217,-3.8290283520974784,0.0,5.975075418644454
66,3.5234247733126263,-3.845990996798608,0.0,5.975481886653623
67,3.5340848108856475,-3.8626775462709726,0.0,5.97587549165341
68,3.544583441216403,-3.879096754026895,0.0,5.976256829039182
69,3.5549253400050995,-3.895256966007766,0.0,5.9766264582796635
70,3.565114988554221,-3.91116614542464,0.0,5.9769849055709345
71,3.575156684039745,-3.9268318957378,0.0,5.977332666259702
72,3.585054549141163,-3.942261481940001,0.0,5.977670207058835
73,3.5948125410749765,-3.957461850291354,0.0,5.977997968075538
74,3.604434460073082,-3.972439646638948,0.0,5.9783163646703565
75,3.613923957344429,-3.987201233441185,0.0,5.978625789163138
76,3.62328454255546,-4.001752705605099,0.0,5.978926612400435
77,3.6325195908622985,-4.016099905234506,0.0,5.979219185197233
78,3.641632349525149,-4.030248435377569,0.0,5.979503839664558
79,3.6506259441331546,-4.044203672854082,0.0,5.979780890433342
80,3.659503384465891,-4.057970780235327,0.0,5.980050635783826
81,3.668267570015735,-4.071554717042759,0.0,5.980313358688883
82,3.676921295193584,-4.084960250225785,0.0,5.9805693277788
83,3.685467254238743,-4.09819196397356,0.0,5.980818798234273
84,3.6939080458523272,-4.111254268910911,0.0,5.98106201261379
85,3.7022461775720727,-4.124151410724145,0.0,5.981299201620906
86,3.710484069905214,-4.136887478258586,0.0,5.981530584816454
87,3.7186240602348617,-4.149466411126167,0.0,5.981756371280207
88,3.726668406514233,-4.1618920068581575,0.0,5.981976760226124
89,3.734619290762065,-4.174167927635267,0.0,5.982191941574929
90,3.742478822371604,-4.186297706624683,0.0,5.982402096487424
91,3.7502490412447136,-4.198284753951253,0.0,5.982607397861608
92,3.7579319207618087,-4.210132362327828,0.0,5.982808010796471
93,3.765529370597636,-4.221843712367835,0.0,5.98300409302498
94,3.773043239392185,-4.233421877601311,0.0,5.983195795318658
95,3.780475317285416,-4.244869829214042,0.0,5.983383261865873
96,3.787827338323887,-4.256190440527913,0.0,5.983566630625805
