theta0,theta1,bias
5.5,1.5,5.18243
6.0,1.5,5.18243
6.5,1.5,5.18243
7.0,1.5,5.18243
7.5,1.5,5.18243
8.0,1.5,5.18243
8.5,1.5,5.18243
9.0,1.5,5.18243
9.5,1.5,5.18243
10.0,1.5,5.18243
-10.0,2.0,2.1192
-9.5,2.0,2.1192
-9.0,2.0,2.1192
-8.5,2.0,2.1192
-8.0,2.0,2.1192
-7.5,2.0,2.1192
-7.0,2.0,2.1192
-6.5,2.0,2.1192
-6.0,2.0,2.1192
-5.5,2.0,2.1192
-5.0,2.0,2.11921
-4.5,2.0,2.11923
-4.0,2.0,2.11934
-3.5,2.0,2.11981
-3.0,2.0,2.12194
-2.5,2.0,2.13141
-2.0,2.0,2.17316
-1.5,2.0,2.34678
-1.0,2.0,2.92603
-0.5,2.0,3.98658
0.0,2.0,4.76159
0.5,2.0,5.03127
1.0,2.0,5.09912
1.5,2.0,5.1147
2.0,2.0,5.1182
2.5,2.0,5.11898
3.0,2.0,5.11915
3.5,2.0,5.11919
4.0,2.0,5.1192
4.5,2.0,5.1192
5.0,2.0,5.1192
5.5,2.0,5.1192
6.0,2.0,5.1192
6.5,2.0,5.1192
7.0,2.0,5.1192
7.5,2.0,5.1192
8.0,2.0,5.1192
8.5,2.0,5.1192
9.0,2.0,5.1192
9.5,2.0,5.1192
10.0,2.0,5.1192
-10.0,2.5,2.07586
-9.5,2.5,2.07586
-9.0,2.5,2.07586
-8.5,2.5,2.07586
-8.0,2.5,2.07586
-7.5,2.5,2.07586
-7.0,2.5,2.07586
-6.5,2.5,2.07586
-6.0,2.5,2.07586
-5.5,2.5,2.07586
-5.0,2.5,2.07587
-4.5,2.5,2.07591
-4.0,2.5,2.07608
-3.5,2.5,2.07686
-3.0,2.5,2.08036
-2.5,2.5,2.09594
-2.0,2.5,2.16379
-1.5,2.5,2.43347
-1.0,2.5,3.20848
-0.5,2.5,4.26903
0.0,2.5,4.84828
0.5,2.5,5.0219
1.0,2.5,5.06365
1.5,2.5,5.07313
2.0,2.5,5.07525
2.5,2.5,5.07572
3.0,2.5,5.07583
3.5,2.5,5.07585
4.0,2.5,5.07586
4.5,2.5,5.07586
5.0,2.5,5.07586
5.5,2.5,5.07586
6.0,2.5,5.07586
6.5,2.5,5.07586
7.0,2.5,5.07586
7.5,2.5,5.07586
8.0,2.5,5.07586
8.5,2.5,5.07586
9.0,2.5,5.07586
9.5,2.5,5.07586
10.0,2.5,5.07586
-10.0,3.0,2.04743
-9.5,3.0,2.04743
-9.0,3.0,2.04743
-8.5,3.0,2.04743
-8.0,3.0,2.04743
-7.5,3.0,2.04743
-7.0,3.0,2.04743
-6.5,3.0,2.04743
-6.0,3.0,2.04743
-5.5,3.0,2.04743
-5.0,3.0,2.04744
-4.5,3.0,2.04751
-4.0,3.0,2.0478
-3.5,3.0,2.04908
-3.0,3.0,2.05484
-2.5,3.0,2.08039
-2.0,3.0,2.1897
-1.5,3.0,2.5947
-1.0,3.0,3.54743
-0.5,3.0,4.50015
0.0,3.0,4.90515
0.5,3.0,5.01447
1.0,3.0,5.04001
1.5,3.0,5.04577
2.0,3.0,5.04706
2.5,3.0,5.04734
3.0,3.0,5.04741
3.5,3.0,5.04742
4.0,3.0,5.04742
4.5,3.0,5.04743
5.0,3.0,5.04743
5.5,3.0,5.04743
6.0,3.0,5.04743
6.5,3.0,5.04743
7.0,3.0,5.04743
7.5,3.0,5.04743
8.0,3.0,5.04743
8.5,3.0,5.04743
9.0,3.0,5.04743
9.5,3.0,5.04743
10.0,3.0,5.04743
-10.0,3.5,2.02931
-9.5,3.5,2.02931
-9.0,3.5,2.02931
-8.5,3.5,2.02931
-8.0,3.5,2.02931
-7.5,3.5,2.02931
-7.0,3.5,2.02931
-6.5,3.5,2.02931
-6.0,3.5,2.02931
-5.5,3.5,2.02932
-5.0,3.5,2.02934
-4.5,3.5,2.02945
-4.0,3.5,2.02992
-3.5,3.5,2.03205
-3.0,3.5,2.04152
-2.5,3.5,2.08327
-2.0,3.5,2.25689
-1.5,3.5,2.83614
-1.0,3.5,3.89669
-0.5,3.5,4.6717
0.0,3.5,4.94138
0.5,3.5,5.00923
1.0,3.5,5.02481
1.5,3.5,5.02831
2.0,3.5,5.02909
2.5,3.5,5.02926
3.0,3.5,5.0293
3.5,3.5,5.02931
4.0,3.5,5.02931
4.5,3.5,5.02931
5.0,3.5,5.02931
5.5,3.5,5.02931
6.0,3.5,5.02931
6.5,3.5,5.02931
7.0,3.5,5.02931
7.5,3.5,5.02931
8.0,3.5,5.02931
8.5,3.5,5.02931
9.0,3.5,5.02931
9.5,3.5,5.02931
10.0,3.5,5.02931
-10.0,4.0,2.01799
-9.5,4.0,2.01799
-9.0,4.0,2.01799
-8.5,4.0,2.01799
-8.0,4.0,2.01799
-7.5,4.0,2.01799
-7.0,4.0,2.01799
-6.5,4.0,2.01799
-6.0,4.0,2.01799
-5.5,4.0,2.018
-5.0,4.0,2.01804
-4.5,4.0,2.01821
-4.0,4.0,2.01899
-3.5,4.0,2.02249
-3.0,4.0,2.03806
-2.5,4.0,2.10592
-2.0,4.0,2.37559
-1.5,4.0,3.15061
-1.0,4.0,4.21116
-0.5,4.0,4.79041
0.0,4.0,4.96403
0.5,4.0,5.00578
1.0,4.0,5.01525
1.5,4.0,5.01738
2.0,4.0,5.01785
2.5,4.0,5.01796
3.0,4.0,5.01798
3.5,4.0,5.01798
4.0,4.0,5.01799
4.5,4.0,5.01799
5.0,4.0,5.01799
5.5,4.0,5.01799
6.0,4.0,5.01799
6.5,4.0,5.01799
7.0,4.0,5.01799
7.5,4.0,5.01799
8.0,4.0,5.01799
8.5,4.0,5.01799
9.0,4.0,5.01799
9.5,4.0,5.01799
10.0,4.0,5.01799
-10.0,4.5,2.01099
-9.5,4.5,2.01099
-9.0,4.5,2.01099
-8.5,4.5,2.01099
-8.0,4.5,2.01099
-7.5,4.5,2.01099
-7.0,4.5,2.01099
-6.5,4.5,2.01099
-6.0,4.5,2.01099
-5.5,4.5,2.01101
-5.0,4.5,2.01107
-4.5,4.5,2.01136
-4.0,4.5,2.01265
-3.5,4.5,2.0184
-3.0,4.5,2.04395
-2.5,4.5,2.15326
-2.0,4.5,2.55826
-1.5,4.5,3.51099
-1.0,4.5,4.46371
-0.5,4.5,4.86871
0.0,4.5,4.97803
0.5,4.5,5.00357
1.0,4.5,5.00933
1.5,4.5,5.01062
2.0,4.5,5.0109
2.5,4.5,5.01097
3.0,4.5,5.01098
3.5,4.5,5.01099
4.0,4.5,5.01099
4.5,4.5,5.01099
5.0,4.5,5.01099
5.5,4.5,5.01099
6.0,4.5,5.01099
6.5,4.5,5.01099
7.0,4.5,5.01099
7.5,4.5,5.01099
8.0,4.5,5.01099
8.5,4.5,5.01099
9.0,4.5,5.01099
9.5,4.5,5.01099
10.0,4.5,5.01099
-10.0,5.0,2.00669
-9.5,5.0,2.00669
-9.0,5.0,2.00669
-8.5,5.0,2.00669
-8.0,5.0,2.00669
-7.5,5.0,2.00669
-7.0,5.0,2.00669
-6.5,5.0,2.00669
-6.0,5.0,2.0067
-5.5,5.0,2.00672
-5.0,5.0,2.00683
-4.5,5.0,2.0073
-4.0,5.0,2.00943
-3.5,5.0,2.0189
-3.0,5.0,2.06065
-2.5,5.0,2.23427
-2.0,5.0,2.81352
-1.5,5.0,3.87407
-1.0,5.0,4.64908
-0.5,5.0,4.91876
0.0,5.0,4.98661
0.5,5.0,5.00219
1.0,5.0,5.00569
1.5,5.0,5.00647
2.0,5.0,5.00664
2.5,5.0,5.00668
3.0,5.0,5.00669
3.5,5.0,5.00669
4.0,5.0,5.00669
4.5,5.0,5.00669
5.0,5.0,5.00669
5.5,5.0,5.00669
6.0,5.0,5.00669
6.5,5.0,5.00669
7.0,5.0,5.00669
7.5,5.0,5.00669
8.0,5.0,5.00669
8.5,5.0,5.00669
9.0,5.0,5.00669
9.5,5.0,5.00669
10.0,5.0,5.00669
-10.0,5.5,2.00407
-9.5,5.5,2.00407
-9.0,5.5,2.00407
-8.5,5.5,2.00407
-8.0,5.5,2.00407
-7.5,5.5,2.00407
-7.0,5.5,2.00407
-6.5,5.5,2.00407
-6.0,5.5,2.00408
-5.5,5.5,2.00412
-5.0,5.5,2.00429
-4.5,5.5,2.00508
-4.0,5.5,2.00857
-3.5,5.5,2.02415
-3.0,5.5,2.09201
-2.5,5.5,2.36168
-2.0,5.5,3.13669
-1.5,5.5,4.19725
-1.0,5.5,4.7765
-0.5,5.5,4.95011
0.0,5.5,4.99186
0.5,5.5,5.00134
1.0,5.5,5.00346
1.5,5.5,5.00393
2.0,5.5,5.00404
2.5,5.5,5.00406
3.0,5.5,5.00407
3.5,5.5,5.00407
4.0,5.5,5.00407
4.5,5.5,5.00407
5.0,5.5,5.00407
5.5,5.5,5.00407
6.0,5.5,5.00407
6.5,5.5,5.00407
7.0,5.5,5.00407
7.5,5.5,5.00407
8.0,5.5,5.00407
8.5,5.5,5.00407
9.0,5.5,5.00407
9.5,5.5,5.00407
10.0,5.5,5.00407
-10.0,6.0,2.00247
-9.5,6.0,2.00247
-9.0,6.0,2.00247
-8.5,6.0,2.00247
-8.0,6.0,2.00247
-7.5,6.0,2.00247
-7.0,6.0,2.00247
-6.5,6.0,2.00248
-6.0,6.0,2.00249
-5.5,6.0,2.00256
-5.0,6.0,2.00284
-4.5,6.0,2.00413
-4.0,6.0,2.00989
-3.5,6.0,2.03543
-3.0,6.0,2.14475
-2.5,6.0,2.54975
-2.0,6.0,3.50247
-1.5,6.0,4.4552
-1.0,6.0,4.8602
-0.5,6.0,4.96951
0.0,6.0,4.99505
0.5,6.0,5.00081
1.0,6.0,5.0021
1.5,6.0,5.00239
2.0,6.0,5.00245
2.5,6.0,5.00247
3.0,6.0,5.00247
3.5,6.0,5.00247
4.0,6.0,5.00247
4.5,6.0,5.00247
5.0,6.0,5.00247
5.5,6.0,5.00247
6.0,6.0,5.00247
6.5,6.0,5.00247
7.0,6.0,5.00247
7.5,6.0,5.00247
8.0,6.0,5.00247
8.5,6.0,5.00247
9.0,6.0,5.00247
9.5,6.0,5.00247
10.0,6.0,5.00247
-10.0,6.5,2.0015
-9.5,6.5,2.0015
-9.0,6.5,2.0015
-8.5,6.5,2.0015
-8.0,6.5,2.0015
-7.5,6.5,2.0015
-7.0,6.5,2.0015
-6.5,6.5,2.00151
-6.0,6.5,2.00153
-5.5,6.5,2.00164
-5.0,6.5,2.00211
-4.5,6.5,2.00423
-4.0,6.5,2.01371
-3.5,6.5,2.05546
-3.0,6.5,2.22908
-2.5,6.5,2.80833
-2.0,6.5,3.86888
-1.5,6.5,4.64389
-1.0,6.5,4.91356
-0.5,6.5,4.98142
0.0,6.5,4.997
0.5,6.5,5.0005
1.0,6.5,5.00128
1.5,6.5,5.00145
2.0,6.5,5.00149
2.5,6.5,5.0015
3.0,6.5,5.0015
3.5,6.5,5.0015
4.0,6.5,5.0015
4.5,6.5,5.0015
5.0,6.5,5.0015
5.5,6.5,5.0015
6.0,6.5,5.0015
6.5,6.5,5.0015
7.0,6.5,5.0015
7.5,6.5,5.0015
8.0,6.5,5.0015
8.5,6.5,5.0015
9.0,6.5,5.0015
9.5,6.5,5.0015
10.0,6.5,5.0015
-10.0,7.0,2.00091
-9.5,7.0,2.00091
-9.0,7.0,2.00091
-8.5,7.0,2.00091
-8.0,7.0,2.00091
-7.5,7.0,2.00091
-7.0,7.0,2.00091
-6.5,7.0,2.00092
-6.0,7.0,2.00096
-5.5,7.0,2.00114
-5.0,7.0,2.00192
-4.5,7.0,2.00541
-4.0,7.0,2.02099
-3.5,7.0,2.08885
-3.0,7.0,2.35852
-2.5,7.0,3.13353
-2.0,7.0,4.19409
-1.5,7.0,4.77334
-1.0,7.0,4.94695
-0.5,7.0,4.9887
0.0,7.0,4.99818
0.5,7.0,5.0003
1.0,7.0,5.00077
1.5,7.0,5.00088
2.0,7.0,5.0009
2.5,7.0,5.00091
3.0,7.0,5.00091
3.5,7.0,5.00091
4.0,7.0,5.00091
4.5,7.0,5.00091
5.0,7.0,5.00091
5.5,7.0,5.00091
6.0,7.0,5.00091
6.5,7.0,5.00091
7.0,7.0,5.00091
7.5,7.0,5.00091
8.0,7.0,5.00091
8.5,7.0,5.00091
9.0,7.0,5.00091
9.5,7.0,5.00091
10.0,7.0,5.00091
-10.0,7.5,2.00055
-9.5,7.5,2.00055
-9.0,7.5,2.00055
-8.5,7.5,2.00055
-8.0,7.5,2.00055
-7.5,7.5,2.00055
-7.0,7.5,2.00056
-6.5,7.5,2.00057
-6.0,7.5,2.00064
-5.5,7.5,2.00092
-5.0,7.5,2.00221
-4.5,7.5,2.00797
-4.0,7.5,2.03351
-3.5,7.5,2.14283
-3.0,7.5,2.54783
-2.5,7.5,3.50055
-2.0,7.5,4.45328
-1.5,7.5,4.85828
-1.0,7.5,4.96759
-0.5,7.5,4.99313
0.0,7.5,4.99889
0.5,7.5,5.00018
1.0,7.5,5.00047
1.5,7.5,5.00053
2.0,7.5,5.00055
2.5,7.5,5.00055
3.0,7.5,5.00055
3.5,7.5,5.00055
4.0,7.5,5.00055
4.5,7.5,5.00055
5.0,7.5,5.00055
5.5,7.5,5.00055
6.0,7.5,5.00055
6.5,7.5,5.00055
7.0,7.5,5.00055
7.5,7.5,5.00055
8.0,7.5,5.00055
8.5,7.5,5.00055
9.0,7.5,5.00055
9.5,7.5,5.00055
10.0,7.5,5.00055
-10.0,8.0,2.00034
-9.5,8.0,2.00034
-9.0,8.0,2.00034
-8.5,8.0,2.00034
-8.0,8.0,2.00034
-7.5,8.0,2.00034
-7.0,8.0,2.00034
-6.5,8.0,2.00037
-6.0,8.0,2.00047
-5.5,8.0,2.00095
-5.0,8.0,2.00307
-4.5,8.0,2.01255
-4.0,8.0,2.05429
-3.5,8.0,2.22791
-3.0,8.0,2.80716
-2.5,8.0,3.86771
-2.0,8.0,4.64273
-1.5,8.0,4.9124
-1.0,8.0,4.98026
-0.5,8.0,4.99583
0.0,8.0,4.99933
0.5,8.0,5.00011
1.0,8.0,5.00029
1.5,8.0,5.00032
2.0,8.0,5.00033
2.5,8.0,5.00033
3.0,8.0,5.00034
3.5,8.0,5.00034
4.0,8.0,5.00034
4.5,8.0,5.00034
5.0,8.0,5.00034
5.5,8.0,5.00034
6.0,8.0,5.00034
6.5,8.0,5.00034
7.0,8.0,5.00034
7.5,8.0,5.00034
8.0,8.0,5.00034
8.5,8.0,5.00034
9.0,8.0,5.00034
9.5,8.0,5.00034
10.0,8.0,5.00034
-10.0,8.5,2.0002
-9.5,8.5,2.0002
-9.0,8.5,2.0002
-8.5,8.5,2.0002
-8.0,8.5,2.0002
-7.5,8.5,2.00021
-7.0,8.5,2.00021
-6.5,8.5,2.00025
-6.0,8.5,2.00043
-5.5,8.5,2.00121
-5.0,8.5,2.00471
-4.5,8.5,2.02028
-4.0,8.5,2.08814
-3.5,8.5,2.35781
-3.0,8.5,3.13283
-2.5,8.5,4.19338
-2.0,8.5,4.77263
-1.5,8.5,4.94624
-1.0,8.5,4.98799
-0.5,8.5,4.99747
0.0,8.5,4.99959
0.5,8.5,5.00007
1.0,8.5,5.00017
1.5,8.5,5.0002
2.0,8.5,5.0002
2.5,8.5,5.0002
3.0,8.5,5.0002
3.5,8.5,5.0002
4.0,8.5,5.0002
4.5,8.5,5.0002
5.0,8.5,5.0002
5.5,8.5,5.0002
6.0,8.5,5.0002
6.5,8.5,5.0002
7.0,8.5,5.0002
7.5,8.5,5.0002
8.0,8.5,5.0002
8.5,8.5,5.0002
9.0,8.5,5.0002
9.5,8.5,5.0002
10.0,8.5,5.0002
-10.0,9.0,2.00012
-9.5,9.0,2.00012
-9.0,9.0,2.00012
-8.5,9.0,2.00012
-8.0,9.0,2.00012
-7.5,9.0,2.00013
-7.0,9.0,2.00014
-6.5,9.0,2.00021
-6.0,9.0,2.00049
-5.5,9.0,2.00178
-5.0,9.0,2.00754
-4.5,9.0,2.03308
-4.0,9.0,2.1424
-3.5,9.0,2.5474
-3.0,9.0,3.50012
-2.5,9.0,4.45285
-2.0,9.0,4.85785
-1.5,9.0,4.96716
-1.0,9.0,4.99271
-0.5,9.0,4.99847
0.0,9.0,4.99975
0.5,9.0,5.00004
1.0,9.0,5.0001
1.5,9.0,5.00012
2.0,9.0,5.00012
2.5,9.0,5.00012
3.0,9.0,5.00012
3.5,9.0,5.00012
4.0,9.0,5.00012
4.5,9.0,5.00012
5.0,9.0,5.00012
5.5,9.0,5.00012
6.0,9.0,5.00012
6.5,9.0,5.00012
7.0,9.0,5.00012
7.5,9.0,5.00012
8.0,9.0,5.00012
8.5,9.0,5.00012
9.0,9.0,5.00012
9.5,9.0,5.00012
10.0,9.0,5.00012
-10.0,9.5,2.00007
-9.5,9.5,2.00007
-9.0,9.5,2.00007
-8.5,9.5,2.00008
-8.0,9.5,2.00008
-7.5,9.5,2.00008
-7.0,9.5,2.00011
-6.5,9.5,2.00021
-6.0,9.5,2.00069
-5.5,9.5,2.00281
-5.0,9.5,2.01229
-4.5,9.5,2.05403
-4.0,9.5,2.22765
-3.5,9.5,2.8069
-3.0,9.5,3.86745
-2.5,9.5,4.64247
-2.0,9.5,4.91214
-1.5,9.5,4.98
-1.0,9.5,4.99557
-0.5,9.5,4.99907
0.0,9.5,4.99985
0.5,9.5,5.00002
1.0,9.5,5.00006
1.5,9.5,5.00007
2.0,9.5,5.00007
2.5,9.5,5.00007
3.0,9.5,5.00007
3.5,9.5,5.00007
4.0,9.5,5.00007
4.5,9.5,5.00007
5.0,9.5,5.00007
5.5,9.5,5.00007
6.0,9.5,5.00007
6.5,9.5,5.00007
7.0,9.5,5.00007
7.5,9.5,5.00007
8.0,9.5,5.00007
8.5,9.5,5.00007
9.0,9.5,5.00007
9.5,9.5,5.00007
10.0,9.5,5.00007
-10.0,10.0,2.00005
-9.5,10.0,2.00005
-9.0,10.0,2.00005
-8.5,10.0,2.00005
-8.0,10.0,2.00005
-7.5,10.0,2.00006
-7.0,10.0,2.0001
-6.5,10.0,2.00027
-6.0,10.0,2.00105
-5.5,10.0,2.00455
-5.0,10.0,2.02012
-4.5,10.0,2.08798
-4.0,10.0,2.35765
-3.5,10.0,3.13267
-3.0,10.0,4.19322
-2.5,10.0,4.77247
-2.0,10.0,4.94609
-1.5,10.0,4.98783
-1.0,10.0,4.99731
-0.5,10.0,4.99944
0.0,10.0,4.99991
0.5,10.0,5.00002
1.0,10.0,5.00004
1.5,10.0,5.00004
2.0,10.0,5.00005
2.5,10.0,5.00005
3.0,10.0,5.00005
3.5,10.0,5.00005
4.0,10.0,5.00005
4.5,10.0,5.00005
5.0,10.0,5.00005
5.5,10.0,5.00005
6.0,10.0,5.00005
6.5,10.0,5.00005
7.0,10.0,5.00005
7.5,10.0,5.00005
8.0,10.0,5.00005
8.5,10.0,5.00005
9.0,10.0,5.00005
9.5,10.0,5.00005
10.0,10.0,5.00005
