iteration,theta0,theta1,gain,bias
0,0.0,0.0,0.0,4.0
1,0.046492502260566,-0.1723062446430846,0.0,4.018350957684228
2,0.0924139283580074,-0.3423350993773023,0.0,4.03595487980696
3,0.1358177336619164,-0.5023259002126392,0.0,4.051904568893025
4,0.1750027717015214,-0.6454953974874869,0.0,4.06573849426336
5,0.2088176016549365,-0.7672505491124538,0.0,4.07750162761567
6,0.23681895717916,-0.865820569421017,0.0,4.087586348473312
7,0.2592289565805992,-0.942087032110024,0.0,4.09649787198944
8,0.2767356060379501,-0.9987891997402154,0.0,4.104682264118211
9,0.2902433745924926,-1.0395300020542662,0.0,4.11245915185408
10,0.3006680607151041,-1.0679582824278784,0.0,4.120027740402186
11,0.3088150062953863,-1.087283147280671,0.0,4.1275005522519
12,0.3153323371048398,-1.1000873724778286,0.0,4.134936832239083
13,0.3207119065923998,-1.1083310076590265,0.0,4.142366236416792
14,0.3253124911872161,-1.1134437319157,0.0,4.1498030692699555
15,0.3293888765277875,-1.1164407340974456,0.0,4.157254033264059
16,0.3331187473033494,-1.118029866423263,0.0,4.16472218699922
17,0.3366245114684186,-1.1186986229239484,0.0,4.172208883202716
18,0.3399898069831572,-1.1187799312612134,0.0,4.179714690686999
19,0.3432714716734078,-1.118499864873222,0.0,4.187239824171722
20,0.3465079967493314,-1.1180113408191203,0.0,4.194784341693647
21,0.3497253960068877,-1.117417517069384,0.0,4.202348234184675
22,0.352941235363045,-1.1167878567937792,0.0,4.209931465670055
23,0.356167378798553,-1.1161690758957212,0.0,4.217533991093246
24,0.359411850207222,-1.1155925661220505,0.0,4.225155764103597
25,0.3626800914667897,-1.1150794110998858,0.0,4.2327967403894045
26,0.3659758105015846,-1.114643767721364,0.0,4.24045687906059
27,0.3693015519882992,-1.11429514168724,0.0,4.248136143193455
28,0.3726590809379826,-1.1140399169387,0.0,4.255834500025644
29,0.3760496402682705,-1.1138823826300928,0.0,4.263551921011753
30,0.3794741236379622,-1.1138254221960948,0.0,4.2712883818278575
31,0.3829331913590195,-1.11387097541816,0.0,4.279043862360347
32,0.3864273481042103,-1.114020348127292,0.0,4.286818346692049
33,0.3899569949924411,-1.1142744197150285,0.0,4.294611823089554
34,0.3935224645028695,-1.1146337821534542,0.0,4.302424283992234
35,0.3971240438888533,-1.1150988331399518,0.0,4.310255726002284
36,0.4007619908957604,-1.115669838537415,0.0,4.318106149874962
37,0.404436544331964,-1.1163469742771892,0.0,4.325975560508288
38,0.4081479312012452,-1.1171303545376954,0.0,4.33386396693163
39,0.4118963715394931,-1.118020050757079,0.0,4.3417713822927695
40,0.4156820817208795,-1.1190161045317542,0.0,4.349697823843198
41,0.4195052767451174,-1.1201185364413462,0.0,4.357643312921462
42,0.4233661718468613,-1.1213273521602554,0.0,4.365607874934445
43,0.4272649836559425,-1.1226425467678296,0.0,4.373591539336569
44,0.431201931060415,-1.1240641078630935,0.0,4.3815943396068535
45,0.4351772358735511,-1.1255920178871792,0.0,4.3896163132238515
46,0.4391911233725573,-1.1272262559234394,0.0,4.397657501638498
47,0.4432438227539607,-1.1289667991542076,0.0,4.405717950244839
48,0.44733556753519,-1.130813624091558,0.0,4.413797708348738
49,0.4514665959224253,-1.1327667076617427,0.0,4.421896829134516
50,0.4556371511576199,-1.1348260281943214,0.0,4.430015369629624
51,0.4598474818536675,-1.136991566351314,0.0,4.438153390667328
52,0.4640978423231712,-1.1392633060176522,0.0,4.446310956847456
53,0.4683884929046811,-1.1416412351678464,0.0,4.454488136495233
54,0.4727197002890182,-1.1441253467187693,0.0,4.462685001618216
55,0.4770917378473029,-1.1467156393744642,0.0,4.470901627861352
56,0.4815048859617504,-1.1494121184666255,0.0,4.47913809446019
57,0.4859594323600898,-1.152214796793584,0.0,4.487394484192223
58,0.4904556724541991,-1.155123695459506,0.0,4.495670883326418
59,0.4949939096829711,-1.15813884471325,0.0,4.503967381570876
60,0.4995744558603783,-1.1612602847900306,0.0,4.512284072018678
61,0.5041976315282812,-1.1644880667533857,0.0,4.520621051091873
62,0.5088637663148273,-1.1678222533400957,0.0,4.528978418483611
63,0.5135731992981851,-1.1712629198062532,0.0,4.537356277098391
64,0.5183262793762733,-1.174810154776338,0.0,4.545754732990429
65,0.5231233656423729,-1.1784640610940098,0.0,4.554173895300077
66,0.527964827767043,-1.1822247566754376,0.0,4.5626138761882995
67,0.5328510463867205,-1.186092375365776,0.0,4.571074790769133
68,0.5377824134991334,-1.19006706779837,0.0,4.579556757040105
69,0.5427593328659297,-1.1941490022573131,0.0,4.588059895810544
70,0.5477822204229706,-1.198338365544107,0.0,4.596584330627733
71,0.5528515046985599,-1.2026353638484606,0.0,4.60513018770083
72,0.5579676272399814,-1.2070402236235769,0.0,4.613697595822472
73,0.5631310430489429,-1.2115531924671512,0.0,4.622286686288016
74,0.5683422210265219,-1.216174540009225,0.0,4.6308975928122855
75,0.5736016444275298,-1.2209045588052998,0.0,4.639530451443743
76,0.5789098113255458,-1.2257435652383433,0.0,4.648185400476001
77,0.584267235088902,-1.2306919004294194,0.0,4.656862580356518
78,0.5896744448680393,-1.235749931157144,0.0,4.665562133592396
79,0.5951319860951284,-1.2409180507879904,0.0,4.6742842046531266
80,0.6006404209967252,-1.246196680218901,0.0,4.683028939870144
81,0.6062003291198549,-1.2515862688320838,0.0,4.691796487333056
82,0.6118123078724633,-1.2570872954639576,0.0,4.700586996782352
83,0.6174769730791569,-1.262700269390053,0.0,4.709400619498482
84,0.6231949595528379,-1.268425731326338,0.0,4.718237508187044
85,0.6289669216833187,-1.2742642544492184,0.0,4.727097816859962
86,0.6347935340437962,-1.2802164454355711,0.0,4.735981700712407
87,0.6406754920160298,-1.2862829455238969,0.0,4.744889315995261
88,0.6466135124355294,-1.2924644315994076,0.0,4.753820819882904
89,0.6526083342576746,-1.2987616173041978,0.0,4.762776370336051
90,0.6586607192458196,-1.3051752541740662,0.0,4.771756125959432
91,0.6647714526829196,-1.3117061328053,0.0,4.780760245854018
92,0.6709413441075817,-1.318355084052096,0.0,4.7897888894635
93,0.6771712280762092,-1.3251229802581517,0.0,4.798842216414768
94,0.6834619649523103,-1.332010736523446,0.0,4.807920386352026
95,0.6898144417247318,-1.3390193120097618,0.0,4.817023558764248
96,0.6962295728563508,-1.3461497112874157,0.0,4.8261518928056155
97,0.702708301164675,-1.3534029857251513,0.0,4.835305547108576
98,0.7092515987363338,-1.3607802349270104,0.0,4.844484679589128
99,0.7158604678771243,-1.3682826082185342,0.0,4.853689447243958
100,0.7225359420995845,-1.3759113061856172,0.0,4.8629200059389595
101,0.729279087150269,-1.3836675822698723,0.0,4.872176510188742
102,0.7360910020786223,-1.3915527444229854,0.0,4.881459112926627
103,0.7429728203499617,-1.3995681568246865,0.0,4.890767965264637
104,0.7499257110048944,-1.4077152416679053,0.0,4.900103216243004
105,0.7569508798676979,-1.415995481015147,0.0,4.909465012568593
106,0.7640495708063705,-1.4244104187304687,0.0,4.918853498341741
107,0.7712230670472062,-1.4329616624916504,0.0,4.928268814770841
108,0.7784726925469734,-1.4416508858875994,0.0,4.937711099874116
109,0.7857998134258593,-1.4504798306059563,0.0,4.9471804881678665
110,0.7932058394646023,-1.4594503087163866,0.0,4.956677110340537
111,0.8006922256693974,-1.468564205055208,0.0,4.966201092911855
112,0.8082604739084452,-1.4778234797175818,0.0,4.975752557876299
113,0.8159121346242917,-1.4872301706639974,0.0,4.985331622330064
114,0.8236488086261867,-1.496786396447498,0.0,4.994938398080726
115,0.8314721489671858,-1.5064943590693562,0.0,5.00457299123869
116,0.8393838629109178,-1.5163563469709975,0.0,5.014235501789512
117,0.8473857139931681,-1.5263747381700727,0.0,5.023926023146105
118,0.8554795241840379,-1.5365520035501654,0.0,5.033644641679839
119,0.8636671761566205,-1.5468907103134364,0.0,5.043391436229422
120,0.8719506156684632,-1.5573935256058231,0.0,5.05316647758647
121,0.8803318540628248,-1.5680632203262996,0.0,5.062969827956562
122,0.8888129708969671,-1.5789026731314832,0.0,5.072801540394535
123,0.8973961167052737,-1.5899148746478229,0.0,5.082661658212741
124,0.9060835159056762,-1.6011029319050278,0.0,5.092550214360851
125,0.914877469858262,-1.6124700730045027,0.0,5.1024672307758046
126,0.9237803600857796,-1.6240196520383288,0.0,5.112412717700374
127,0.9327946516664548,-1.6357551542754565,0.0,5.122386672968736
128,0.9419228968101157,-1.6476802016321856,0.0,5.132389081257433
129,0.9511677386297736,-1.65979855844667,0.0,5.142419913299885
130,0.9605319151212944,-1.6721141375768829,0.0,5.152479125062703
131,0.970018263365399,-1.6846310068455486,0.0,5.162566656881784
132,0.979629723966574,-1.6973533958543272,0.0,5.172682432556188
133,0.9893693457454488,-1.7102857031945784,0.0,5.182826358397667
134,0.9992402907015888,-1.723432504080606,0.0,5.192998322233548
135,1.009245839266167,-1.736798558437884,0.0,5.20319819236066
136,1.0193893958643436,-1.750388819476646,0.0,5.2134258164477645
137,1.0296744948098748,-1.7642084427879283,0.0,5.223681020383924
138,1.040104806555649,-1.7782627959995017,0.0,5.23396360707001
139,1.0506841443262684,-1.7925574690339847,0.0,5.244273355150493
140,1.0614164711608192,-1.807098285014262,0.0,5.254610017682456
