iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,10.333333333333334
1,0.0,0.22222201029459576,10.38439729160335
2,-1.3322676295501878e-15,0.45885784512937544,10.441694130478378
3,-3.1086244689504383e-15,0.7054581020627986,10.503077691504878
4,-1.7763568394002505e-15,0.9554484645215,10.565201913989794
5,-3.552713678800501e-15,1.201197017405915,10.624349199548066
6,-4.440892098500626e-15,1.4357341554826093,10.677561297204974
7,-5.551115123125783e-15,1.654206031640638,10.723333754657823
8,-4.884981308350689e-15,1.8543278799743266,10.761547187878763
9,-5.329070518200751e-15,2.0359208316064445,10.792945697309255
10,-5.551115123125783e-15,2.2001034945005657,10.81860969461239
11,-5.218048215738236e-15,2.3485912715393833,10.83962547806837
12,-5.10702591327572e-15,2.483245706729879,10.856939355691184
13,-5.440092820663267e-15,2.6058398926266446,10.871321357925725
14,-5.662137425588298e-15,2.71796028653473,10.883377778119455
15,-5.717648576819556e-15,2.8209817074479346,10.893579257300837
16,-5.828670879282072e-15,2.916077015233637,10.902289803086486
17,-5.495603971894525e-15,3.0042398678209667,10.909791573251841
18,-5.384581669432009e-15,3.086310671888715,10.916304497770113
19,-5.2735593669694936e-15,3.1630011744109185,10.922001265495302
20,-5.245803791353865e-15,3.234916043900586,10.927018589676733
21,-5.190292640122607e-15,3.302571106005726,10.931465630307677
22,-5.190292640122607e-15,3.366408454578531,10.935430293790784
23,-5.467848396278896e-15,3.426808884605249,10.938983965008134
24,-5.329070518200751e-15,3.4841019342451895,10.942185074371906
25,-5.35682609381638e-15,3.538574265862936,10.945081821078832
26,-5.134781488891349e-15,3.5904764104944618,10.947714253199742
27,-5.023759186428833e-15,3.6400283305539465,10.95011587571199
28,-5.023759186428833e-15,3.68742400206678,10.952314902008244
29,-5.079270337660091e-15,3.732835205077501,10.954335235408852
30,-5.051514762044462e-15,3.776414673042273,10.956197244683299
31,-5.134781488891349e-15,3.8182987215907818,10.957918381241841
32,-5.162537064506978e-15,3.8586094528173627,10.9595136737363
33,-5.134781488891349e-15,3.8974566120652083,10.960996127060392
34,-5.218048215738236e-15,3.9349391589823854,10.9623770462784
35,-5.412337245047638e-15,3.971146602612036,10.963666301206159
36,-5.35682609381638e-15,4.0061601407543455,10.964872543771312
37,-5.523359547510154e-15,4.040053636268473,10.966003387568078
38,-5.537237335317968e-15,4.07289445694814,10.967065556964139
39,-5.509481759702339e-15,4.104744200776471,10.968065011545189
40,-5.537237335317968e-15,4.1356593244880955,10.969007050474172
41,-5.592748486549226e-15,4.165691690239912,10.969896400407077
42,-5.6343818499726694e-15,4.194889042660738,10.970737289879434
43,-5.551115123125783e-15,4.223295426492519,10.97153351250775
44,-5.537237335317968e-15,4.250951553356563,10.972288480901534
45,-5.564992910933597e-15,4.277895124802315,10.97300527282624
46,-5.648259637780484e-15,4.30416111766428,10.973686670874947
47,-5.648259637780484e-15,4.329782036818034,10.974335196680315
48,-5.6343818499726694e-15,4.354788139651507,10.97495314051671
49,-5.592748486549226e-15,4.379207635923183,10.975542586995676
50,-5.537237335317968e-15,4.403066866140734,10.976105437438656
51,-5.4817261840867104e-15,4.426390461142813,10.976643429414192
52,-5.537237335317968e-15,4.44920148518771,10.977158153847105
53,-5.578870698741412e-15,4.471521564532993,10.977651070042242
54,-5.6066262743570405e-15,4.4933710032198535,10.97812351891148
55,-5.6066262743570405e-15,4.5147688875463805,10.97857673464809
56,-5.537237335317968e-15,4.535733180518683,10.979011855055822
57,-5.509481759702339e-15,4.5562808074020325,10.979429930708928
58,-5.551115123125783e-15,4.57642773335147,10.979831933093818
59,-5.537237335317968e-15,4.596189033978813,10.980218761861249
60,-5.537237335317968e-15,4.615578959607549,10.980591251299735
61,-5.509481759702339e-15,4.634610993876132,10.980950176125507
62,-5.4817261840867104e-15,4.653297907271514,10.98129625667134
63,-5.530298441414061e-15,4.671651806106516,10.981630163545375
64,-5.5441762292218755e-15,4.689684177395333,10.981952521821782
65,-5.585809592645319e-15,4.707405930029844,10.982263914816933
66,-5.55805401702969e-15,4.724827432614304,10.982564887497936
67,-5.488665077990618e-15,4.741958548276544,10.982855949564376
68,-5.474787290182803e-15,4.75880866673925,10.983137578239159
69,-5.460909502374989e-15,4.7753867339045035,10.983410220799719
70,-5.440092820663267e-15,4.791701279178054,10.983674296877377
71,-5.4817261840867104e-15,4.807760440736206,10.983930200548986
72,-5.495603971894525e-15,4.823571988917404,10.98417830224246
73,-5.43315392675936e-15,4.839143347902153,10.984418950475066
74,-5.488665077990618e-15,4.854481615828583,10.98465247344132
75,-5.55805401702969e-15,4.8695935834764645,10.9848791804654
76,-5.5441762292218755e-15,4.88448575163957,10.985099363331274
77,-5.5164206536062466e-15,4.899164347294771,10.985313297502397
78,-5.5164206536062466e-15,4.9136353386660225,10.985521243241458
79,-5.523359547510154e-15,4.927904449272195,10.985723446639538
80,-5.537237335317968e-15,4.94197717103951,10.985920140563184
81,-5.551115123125783e-15,4.955858776551992,10.98611154552677
82,-5.578870698741412e-15,4.969554330506724,10.986297870497022
83,-5.55805401702969e-15,4.983068700434779,10.986479313635705
84,-5.55805401702969e-15,4.996406566743338,10.98665606298595
85,-5.5441762292218755e-15,5.009572432129696,10.986828297107108
86,-5.5164206536062466e-15,5.02257063041352,10.986996185662587
87,-5.523359547510154e-15,5.035405334829775,10.987159889964667
88,-5.5164206536062466e-15,5.048080565821213,10.9873195634799
89,-5.474787290182803e-15,5.060600198366055,10.987475352298386
90,-5.474787290182803e-15,5.0729679688736375,10.98762739556986
91,-5.447031714567174e-15,5.085187481678085,10.987775825909345
92,-5.4539706084710815e-15,5.097262215157713,10.987920769774774
93,-5.412337245047638e-15,5.109195527505632,10.988062347818776
94,-5.398459457239824e-15,5.120990662175071,10.988200675216753
95,-5.440092820663267e-15,5.132650753021075,10.988335861972985
96,-5.467848396278896e-15,5.144178829158602,10.98846801320654
97,-5.43315392675936e-15,5.1555778195555195,10.988597229418438
98,-5.377642775528102e-15,5.166850557377599,10.988723606741571
99,-5.280498260873401e-15,5.177999784101364,10.98884723717459
100,-5.287437154777308e-15,5.189028153409447,10.988968208800975
101,-5.294376048681215e-15,5.1999382348820875,10.98908660599439
102,-5.245803791353865e-15,5.210732517497368,10.98920250961123
103,-5.245803791353865e-15,5.221413412951944,10.989315997171397
104,-5.23192600354605e-15,5.2319832588131545,10.989427143028037
105,-5.2388648974499574e-15,5.2424443215126475,10.989536018527046
106,-5.2735593669694936e-15,5.252798799190961,10.989642692157094
107,-5.287437154777308e-15,5.263048824401846,10.989747229690737
108,-5.30825383648903e-15,5.273196466684526,10.989849694317307
109,-5.329070518200751e-15,5.2832437350115296,10.989950146768084
