iteration,theta0,theta1,v_gamma
0,0.0,0.0,22.110952038206793
1,-4.947047769480621e-16,1.9539304497411693e-16,22.110952038206797
2,0.8232441783397163,0.21224524599957048,34.5000753119331
3,0.823244178339717,0.21224524599956543,34.5000753119331
4,1.3393102063504516,0.5644441738168102,35.7914582704125
5,1.361885063252819,0.5456407606095279,35.82198807659783
6,1.3842000021016565,0.5677093277877977,35.837600237937934
7,1.3913721755140718,0.4473684701684498,35.88627118221424
8,1.3918376063768432,0.3525195972392106,35.91551537985289
9,1.454631043931083,0.22900275517571045,36.024954762704
10,1.4552130380458255,0.13232251614776167,36.04975572570165
11,1.7699297777055791,0.4467457611466382,36.21141073007319
