iteration,theta0,theta1,v_gamma
0,0.0,0.0,23.706059652200338
1,1.2322173221761306,0.26079254254335726,39.81667765840931
2,1.321320357488711,0.020910624538172884,39.974428591588534
3,1.321320357488715,0.020910624537606032,39.97442859158857
4,1.3213203574887153,0.020910624537427838,39.97442859158857
5,1.6173926594417294,0.235975794535768,40.34301993502599
6,1.7506762571639767,0.30660819434471126,40.43074770633016
7,1.756443917617554,0.19996709428744155,40.48868149745075
8,2.155708618214528,0.5041797257933,40.54348773937011
9,2.15570861821453,0.5041797257933016,40.54348773937011
