iteration,theta0,theta1,v_gamma
0,0.0,0.0,100.25522620426041
1,1.5961254615550013,-4.106102291176748,204.33721094297857
2,5.470326588648983,-10.448776080339329,241.28963677743448
3,8.405932625672941,-14.876046213528147,247.0727917490838
4,8.848423312350242,-14.55027438267309,248.6050004747553
