theta0,theta1,value
-4.0,-6.0,26.783710842467606
-3.5,-6.0,26.78388565562225
-3.0,-6.0,26.78415882530679
-2.5,-6.0,26.784567835269605
-2.0,-6.0,26.785127608585935
-1.5,-6.0,26.785729399947954
-1.0,-6.0,26.78580385560161
-0.5,-6.0,26.783223658620248
0.0,-6.0,26.77070308128242
0.5,-6.0,26.725448031581152
1.0,-6.0,26.687833142053584
1.5,-6.0,28.43324264908761
2.0,-6.0,32.196866028104864
2.5,-6.0,35.11027495506842
3.0,-6.0,36.74989149314406
3.5,-6.0,37.660068430087165
4.0,-6.0,38.24865842879914
4.5,-6.0,38.77477192948051
5.0,-6.0,39.37421151440337
5.5,-6.0,40.08664450322896
6.0,-6.0,40.877417623243474
6.5,-6.0,41.66436162287908
7.0,-6.0,42.3610885529701
7.5,-6.0,42.9157900406364
8.0,-6.0,43.32103725584342
8.5,-6.0,43.59883571232461
9.0,-6.0,43.78104811833679
9.5,-6.0,43.89712795183134
10.0,-6.0,43.969708456944076
-10.0,-5.5,26.775441603403102
-9.5,-5.5,26.775442374564733
-9.0,-5.5,26.77544364584532
-8.5,-5.5,26.77544574142499
-8.0,-5.5,26.775449195343462
-7.5,-5.5,26.775454886879515
-7.0,-5.5,26.775464262445375
-6.5,-5.5,26.77547969787095
-6.0,-5.5,26.775505086030613
-5.5,-5.5,26.77554677933211
-5.0,-5.5,26.775615071856244
-4.5,-5.5,26.77572644724639
-4.0,-5.5,26.775906749705428
-3.5,-5.5,26.77619494367415
-3.0,-5.5,26.77664525890325
-2.5,-5.5,26.777319426876943
-2.0,-5.5,26.77824187772
-1.5,-5.5,26.779232941953197
-1.0,-5.5,26.779353550660105
-0.5,-5.5,26.775100056694377
0.0,-5.5,26.75450748258902
0.5,-5.5,26.681057556923754
1.0,-5.5,26.69172717252939
1.5,-5.5,29.298399613807376
2.0,-5.5,33.34063261580372
2.5,-5.5,35.94811892143715
3.0,-5.5,37.3202428995013
3.5,-5.5,38.11127254231746
4.0,-5.5,38.718828598999636
4.5,-5.5,39.34879329438108
5.0,-5.5,40.07233861409906
5.5,-5.5,40.86713340437224
6.0,-5.5,41.655536279374545
6.5,-5.5,42.352794496321714
7.0,-5.5,42.907690118474214
7.5,-5.5,43.313008443536
8.0,-5.5,43.59083298909206
8.5,-5.5,43.77305497667479
9.0,-5.5,43.889138331411196
9.5,-5.5,43.961720131103554
10.0,-5.5,44.00657349215162
-10.0,-5.0,26.762328808609837
-9.5,-5.0,26.762330080040016
-9.0,-5.0,26.76233217602627
-8.5,-5.0,26.76233563105003
-8.0,-5.0,26.762341325590754
-7.5,-5.0,26.762350709325162
-7.0,-5.0,26.762366166959836
-6.5,-5.0,26.762391615510737
-6.0,-5.0,26.762433473065066
-5.5,-5.0,26.762502212489657
-5.0,-5.0,26.762614804542487
-4.5,-5.0,26.76279842259217
-4.0,-5.0,26.76309566684946
-3.5,-5.0,26.763570752609624
-3.0,-5.0,26.764313019067984
-2.5,-5.0,26.76542405742738
-2.0,-5.0,26.766943674091316
-1.5,-5.0,26.76857461690342
-1.0,-5.0,26.76876764362234
-0.5,-5.0,26.761756285641596
0.0,-5.0,26.72794150485622
0.5,-5.0,26.610086377634694
1.0,-5.0,26.782565738975613
1.5,-5.0,30.423198281150725
2.0,-5.0,34.48612561885189
2.5,-5.0,36.72034848553188
3.0,-5.0,37.87325150247125
3.5,-5.0,38.623145025423
4.0,-5.0,39.30598365610473
4.5,-5.0,40.04856744032752
5.0,-5.0,40.850175900262194
5.5,-5.0,41.64102814084403
6.0,-5.0,42.339172581896335
6.5,-5.0,42.89439063152203
7.0,-5.0,43.29982673022803
7.5,-5.0,43.57769440949039
8.0,-5.0,43.75993222135679
8.5,-5.0,43.876021387671734
9.0,-5.0,43.94860532311365
9.5,-5.0,43.99345946936505
10.0,-5.0,44.02097726194238
-10.0,-4.5,26.740859621651964
-9.5,-4.5,26.740861717884822
-9.0,-4.5,26.740865173578936
-8.5,-4.5,26.74087086994195
-8.0,-4.5,26.740880258630234
-7.5,-4.5,26.740895729732635
-7.0,-4.5,26.740921214900148
-6.5,-4.5,26.74096317202273
-6.0,-4.5,26.74103218225447
-5.5,-4.5,26.741145511121243
-5.0,-4.5,26.74133113510642
-4.5,-4.5,26.741633845832077
-4.0,-4.5,26.742123852875174
-3.5,-4.5,26.742906958149334
-3.0,-4.5,26.744130265441967
-2.5,-4.5,26.74596076309598
-2.0,-4.5,26.74846280006582
-1.5,-4.5,26.751143508544903
-1.0,-4.5,26.751445994004808
-0.5,-4.5,26.739890310314085
0.0,-4.5,26.684509322278533
0.5,-4.5,26.49933092935967
1.0,-4.5,27.072182556976927
1.5,-4.5,31.77101903793908
2.0,-4.5,35.5783017156855
2.5,-4.5,37.440591397499105
3.0,-4.5,38.454917598796385
3.5,-4.5,39.23281677443559
4.0,-4.5,40.0088548951931
4.5,-4.5,40.82220953541206
5.0,-4.5,41.61722190053099
5.5,-4.5,42.31685568801927
6.0,-4.5,42.87261176506164
6.5,-4.5,43.27824349427244
7.0,-4.5,43.55618261610635
7.5,-4.5,43.738446591138654
8.0,-4.5,43.854545355536075
8.5,-4.5,43.92713281590144
9.0,-4.5,43.97198825755356
9.5,-4.5,43.999506526381204
10.0,-4.5,44.016313634759534
-10.0,-4.0,26.70586538146395
-9.5,-4.0,26.70586883756465
-9.0,-4.0,26.705874535032883
-8.5,-4.0,26.705883926725633
-8.0,-4.0,26.705899405995538
-7.5,-4.0,26.705924913367554
-7.0,-4.0,26.705966930860747
-6.5,-4.0,26.706036105252807
-6.0,-4.0,26.706149880604983
-5.5,-4.0,26.706336719390116
-5.0,-4.0,26.706642737338242
-4.5,-4.0,26.707141757019507
-4.0,-4.0,26.707949463002656
-3.5,-4.0,26.709240099712375
-3.0,-4.0,26.711255679913627
-2.5,-4.0,26.714270144553453
-2.0,-4.0,26.71838611691949
-1.5,-4.0,26.722783480537906
-1.0,-4.0,26.723239652098698
-0.5,-4.0,26.704199117149507
0.0,-4.0,26.613891952549764
0.5,-4.0,26.334472429168073
1.0,-4.0,27.71824543407778
1.5,-4.0,33.24684222654089
2.0,-4.0,36.58883458391935
2.5,-4.0,38.14446768046334
3.0,-4.0,39.10455340210065
3.5,-4.0,39.94188178849522
4.0,-4.0,40.77606256233751
4.5,-4.0,41.57827384663858
5.0,-4.0,42.280441036789206
5.5,-4.0,42.83710182425029
6.0,-4.0,43.24306006966083
6.5,-4.0,43.52111787254979
7.0,-4.0,43.70342518309376
7.5,-4.0,43.81953981671352
8.0,-4.0,43.892133098672375
8.5,-4.0,43.93699067830707
9.0,-4.0,43.96450973283611
9.5,-4.0,43.981317130075
10.0,-4.0,43.99155446644875
-10.0,-3.5,26.649238734008414
-9.5,-3.5,26.649244432147
-9.0,-3.5,26.649253825661937
-8.5,-3.5,26.64926930988534
-8.0,-3.5,26.649294830723395
-7.5,-3.5,26.64933688482562
-7.0,-3.5,26.6494061587519
-6.5,-3.5,26.649520204758698
-6.0,-3.5,26.64970777967347
-5.5,-3.5,26.650015800485978
-5.0,-3.5,26.65052027283883
-4.5,-3.5,26.651342838029446
-4.0,-3.5,26.652674033560935
-3.5,-3.5,26.654800614660886
-3.0,-3.5,26.658120180914604
-2.5,-3.5,26.663080654720492
-2.0,-3.5,26.66984184993623
-1.5,-3.5,26.67703140479792
-1.0,-3.5,26.677669202321812
-0.5,-3.5,26.646310051264585
0.0,-3.5,26.500114210280852
0.5,-3.5,26.112367886075496
1.0,-3.5,28.860856014500403
1.5,-3.5,34.727496116661726
2.0,-3.5,37.522979053539146
2.5,-3.5,38.86955011239857
3.0,-3.5,39.82700334373488
3.5,-3.5,40.69980264056869
4.0,-3.5,41.514848479369675
4.5,-3.5,42.221409755591495
5.0,-3.5,42.77961088278718
5.5,-3.5,43.1861183698518
6.0,-3.5,43.46437428331967
6.5,-3.5,43.64675358681859
7.0,-3.5,43.762894506006276
7.5,-3.5,43.83549741330435
8.0,-3.5,43.880358523936906
8.5,-3.5,43.90787887522099
9.0,-3.5,43.92468674901231
9.5,-3.5,43.93492426058886
10.0,-3.5,43.94114953504857
-10.0,-3.0,26.558676220659137
-9.5,-3.0,26.558685615279273
-9.0,-3.0,26.55870110250701
-8.5,-3.0,26.558726631511938
-8.0,-3.0,26.55876870781588
-7.5,-3.0,26.558838042100263
-7.0,-3.0,26.558952252211277
-6.5,-3.0,26.55914027335995
-6.0,-3.0,26.559449507844242
-5.5,-3.0,26.55995728235611
-5.0,-3.0,26.56078883743777
-4.5,-3.0,26.562144531332038
-4.0,-3.0,26.564337980204023
-3.5,-3.0,26.56784053821599
-3.0,-3.0,26.57330390932068
-2.5,-3.0,26.581456504133932
-2.0,-3.0,26.59253652549623
-1.5,-3.0,26.60422729812217
-1.0,-3.0,26.60497404687871
-0.5,-3.0,26.553370629674816
0.0,-3.0,26.319553770267518
0.5,-3.0,25.877990612709382
1.0,-3.0,30.50845521648943
1.5,-3.0,36.11280440078968
2.0,-3.0,38.40442179111078
2.5,-3.0,39.62362266949795
3.0,-3.0,40.573259807864765
3.5,-3.0,41.41228629239426
4.0,-3.0,42.12670813897851
4.5,-3.0,42.68758468285028
5.0,-3.0,43.095027817520474
5.5,-3.0,43.37361704960042
6.0,-3.0,43.556116538445416
6.5,-3.0,43.672301126973224
7.0,-3.0,43.74491997773454
7.5,-3.0,43.78978692649271
8.0,-3.0,43.81730941944368
8.5,-3.0,43.83411807975785
9.0,-3.0,43.84435588037817
9.5,-3.0,43.85058126110385
10.0,-3.0,43.85436299160298
-10.0,-2.5,26.4165240821213
-9.5,-2.5,26.416539571171164
-9.0,-2.5,26.4165651051294
-8.5,-2.5,26.416607194898333
-8.0,-2.5,26.416676565787142
-7.5,-2.5,26.41679087541175
-7.0,-2.5,26.416979167122584
-6.5,-2.5,26.41728913732183
-6.0,-2.5,26.41779891283803
-5.5,-2.5,26.41863591224304
-5.0,-2.5,26.420006427840875
-4.5,-2.5,26.42224026679134
-4.0,-2.5,26.4258530645429
-3.5,-2.5,26.43161808971621
-3.0,-2.5,26.440599468179308
-2.5,-2.5,26.453970946069255
-2.0,-2.5,26.47205749808196
-1.5,-2.5,26.490896759464682
-1.0,-2.5,26.49132511383965
-0.5,-2.5,26.406549556660188
0.0,-2.5,26.04020475795064
0.5,-2.5,25.797603786127567
1.0,-2.5,32.4742375703094
1.5,-2.5,37.35205603045034
2.0,-2.5,39.240633699359385
2.5,-2.5,40.360855354352154
3.0,-2.5,41.2480612288331
3.5,-2.5,41.977239226051665
4.0,-2.5,42.54291172899474
4.5,-2.5,42.95198137948563
5.0,-2.5,43.23113862058617
5.5,-2.5,43.41384034611485
6.0,-2.5,43.53009784001467
6.5,-2.5,43.60274317882255
7.0,-2.5,43.64761979794946
7.5,-2.5,43.67514583192551
8.0,-2.5,43.69195579122942
8.5,-2.5,43.702194068900404
9.0,-2.5,43.70841962494
9.5,-2.5,43.71220141989271
10.0,-2.5,43.714497333987595
-10.0,-2.0,26.199815862915166
-9.5,-2.0,26.199841399877613
-9.0,-2.0,26.19988349781306
-8.5,-2.0,26.199952890901912
-8.0,-2.0,26.200067260877027
-7.5,-2.0,26.200255716658063
-7.0,-2.0,26.20056613293876
-6.5,-2.0,26.20107712144305
-6.0,-2.0,26.201917419940365
-5.5,-2.0,26.20329691166527
-5.0,-2.0,26.205555187144405
-4.5,-2.0,26.20923457444934
-4.0,-2.0,26.215181336346205
-3.5,-2.0,26.22465992693393
-3.0,-2.0,26.239396876959965
-2.5,-2.0,26.261254419985633
-2.0,-2.0,26.29058846867717
-1.5,-2.0,26.320495595348817
-1.0,-2.0,26.31912946335246
-0.5,-2.0,26.180323116978713
0.0,-2.0,25.626349202062904
0.5,-2.0,26.211064091493256
1.0,-2.0,34.4617157720639
1.5,-2.0,38.422846916744824
2.0,-2.0,39.992536003735246
2.5,-2.0,40.98803555892043
3.0,-2.0,41.747042127585125
3.5,-2.0,42.32174377776204
4.0,-2.0,42.73373280026929
4.5,-2.0,43.01387797223047
5.0,-2.0,43.196924400463764
5.5,-2.0,43.31330458240446
6.0,-2.0,43.38599414396819
6.5,-2.0,43.43088682936835
7.0,-2.0,43.458418728781844
7.5,-2.0,43.475230835834424
8.0,-2.0,43.48546990138362
8.5,-2.0,43.49169574676925
9.0,-2.0,43.49547764805528
9.5,-2.0,43.49777360124322
10.0,-2.0,43.499166945931975
-10.0,-1.5,25.88372839383895
-9.5,-1.5,25.883770496727536
-9.0,-1.5,25.88383990328074
-8.5,-1.5,25.88395430985752
-8.0,-1.5,25.884142865139637
-7.5,-1.5,25.88445355192641
-7.0,-1.5,25.884965275894295
-6.5,-1.5,25.885807574268753
-6.0,-1.5,25.887192505260824
-5.5,-1.5,25.889465579750357
-5.0,-1.5,25.89318525518481
-4.5,-1.5,25.899241798094607
-4.0,-1.5,25.90901997328902
-3.5,-1.5,25.92457633061972
-3.0,-1.5,25.948682547187264
-2.5,-1.5,25.98421499049551
-2.0,-1.5,26.031290146509903
-1.5,-1.5,26.07759351139255
-1.0,-1.5,26.070164361630066
-0.5,-1.5,25.844442852492453
0.0,-1.5,25.058244049470893
0.5,-1.5,27.47723364318082
1.0,-1.5,36.216724247951845
1.5,-1.5,39.29140042858624
2.0,-1.5,40.57781496431612
2.5,-1.5,41.40440191096559
3.0,-1.5,41.99742486417378
3.5,-1.5,42.414919757503995
4.0,-1.5,42.696839487972625
4.5,-1.5,42.880485642078
5.0,-1.5,42.99707496591179
5.5,-1.5,43.06983895084019
6.0,-1.5,43.11475845995305
6.5,-1.5,43.142300104223494
7.0,-1.5,43.15911576886663
7.5,-1.5,43.1693561370944
8.0,-1.5,43.175582460352715
8.5,-1.5,43.179364537136024
9.0,-1.5,43.18166055481842
9.5,-1.5,43.18305392321824
10.0,-1.5,43.183899324886326
-10.0,-1.0,25.45119101366187
-9.5,-1.0,25.45126042838136
-9.0,-1.0,25.451374857157134
-8.5,-1.0,25.451563472785153
-8.0,-1.0,25.45187432362151
-7.5,-1.0,25.452386493578416
-7.0,-1.0,25.45323000452651
-6.5,-1.0,25.45461823275248
-6.0,-1.0,25.456900275032844
-5.5,-1.0,25.460644349580825
-5.0,-1.0,25.46676731395369
-4.5,-1.0,25.476726469500463
-4.0,-1.0,25.492776626284645
-3.5,-1.0,25.51823284765186
-3.0,-1.0,25.55746564767942
-2.5,-1.0,25.614709074192916
-2.0,-1.0,25.688956003964115
-1.5,-1.0,25.75767394002476
-1.0,-1.0,25.733162568666692
-0.5,-1.0,25.371154654904103
0.0,-1.0,24.382483525795518
0.5,-1.0,29.589299536347127
1.0,-1.0,37.59463084923702
1.5,-1.0,39.903546189024766
2.0,-1.0,40.91391806743495
2.5,-1.0,41.548657440814566
3.0,-1.0,41.97735059640572
3.5,-1.0,42.26262070037811
4.0,-1.0,42.44734460586747
4.5,-1.0,42.564297871656024
5.0,-1.0,42.63718873299669
5.5,-1.0,42.68215338558608
6.0,-1.0,42.70971129972253
6.5,-1.0,42.72653287498259
7.0,-1.0,42.73677540100648
7.5,-1.0,42.74300251438046
8.0,-1.0,42.74678488100837
8.5,-1.0,42.749081005135274
9.0,-1.0,42.750474412652984
9.5,-1.0,42.75131982870257
10.0,-1.0,42.751832699450404
-10.0,-0.5,24.908264199076164
-9.5,-0.5,24.90837864131592
-9.0,-0.5,24.908567293543918
-8.5,-0.5,24.908878243873765
-8.0,-0.5,24.90939068430273
-7.5,-0.5,24.910234930562012
-7.0,-0.5,24.91162515798181
-6.5,-0.5,24.91391263646534
-6.0,-0.5,24.91767149627953
-5.5,-0.5,24.92383468709368
-5.0,-0.5,24.933903346506014
-4.5,-0.5,24.9502518406917
-4.0,-0.5,24.976521840904446
-3.5,-0.5,25.01797779047248
-3.0,-0.5,25.081302892878625
-2.5,-0.5,25.1721766184221
-2.0,-0.5,25.286004732205882
-1.5,-0.5,25.38076249578949
-1.0,-0.5,25.313683812849256
