method_name,samples_to_converge
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_vanilla_popular,259200
discounted_natural_proper,131303
discounted_natural_proper,131556
discounted_natural_proper,131647
discounted_natural_proper,131558
discounted_natural_proper,131398
discounted_natural_proper,131372
discounted_natural_proper,131577
discounted_natural_proper,131641
discounted_natural_proper,131693
discounted_natural_proper,131748
discounted_natural_proper,131563
discounted_natural_proper,131467
discounted_natural_proper,131643
discounted_natural_proper,131445
discounted_natural_proper,131512
discounted_natural_proper,131464
discounted_natural_proper,131890
discounted_natural_proper,131330
discounted_natural_proper,131525
discounted_natural_proper,131911
discounted_natural_proper,131759
discounted_natural_proper,131406
discounted_natural_proper,131380
discounted_natural_proper,131224
discounted_natural_proper,131728
discounted_natural_proper,131515
discounted_natural_proper,131493
discounted_natural_proper,131291
discounted_natural_proper,131370
discounted_natural_proper,131430
discounted_natural_proper,131746
discounted_natural_proper,131292
discounted_natural_proper,131461
discounted_natural_proper,131760
discounted_natural_proper,131369
discounted_natural_proper,131454
discounted_natural_proper,131291
discounted_natural_proper,131330
discounted_natural_proper,131600
discounted_natural_proper,131341
discounted_natural_proper,131702
discounted_natural_proper,131711
discounted_natural_proper,132188
discounted_natural_proper,131572
discounted_natural_proper,131445
discounted_natural_proper,131725
discounted_natural_proper,131644
discounted_natural_proper,131549
discounted_natural_proper,131549
discounted_natural_proper,131374
discounted_natural_proper,131574
discounted_natural_proper,131515
discounted_natural_proper,131877
discounted_natural_proper,131866
discounted_natural_proper,131676
discounted_natural_proper,131691
discounted_natural_proper,131486
discounted_natural_proper,131657
discounted_natural_proper,131286
discounted_natural_proper,131331
discounted_natural_proper,131574
discounted_natural_proper,131698
discounted_natural_proper,131513
discounted_natural_proper,131423
discounted_natural_proper,131450
discounted_natural_proper,131378
discounted_natural_proper,131519
discounted_natural_proper,131434
discounted_natural_proper,131572
discounted_natural_proper,131507
discounted_natural_proper,131404
discounted_natural_proper,131615
discounted_natural_proper,131445
discounted_natural_proper,131601
discounted_natural_proper,131347
discounted_natural_proper,131395
discounted_natural_proper,131658
discounted_natural_proper,131666
discounted_natural_proper,131430
discounted_natural_proper,131438
discounted_natural_proper,131362
discounted_natural_proper,131484
discounted_natural_proper,131597
discounted_natural_proper,131779
discounted_natural_proper,131695
discounted_natural_proper,131483
discounted_natural_proper,131862
discounted_natural_proper,131430
discounted_natural_proper,131393
discounted_natural_proper,131498
discounted_natural_proper,131402
discounted_natural_proper,131707
discounted_natural_proper,131454
discounted_natural_proper,131270
discounted_natural_proper,131638
discounted_natural_proper,131348
discounted_natural_proper,131588
discounted_natural_proper,131492
discounted_natural_proper,131656
discounted_natural_proper,131587
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,520000
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,520000
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,516800
discounted_natural_popular,518400
discounted_natural_popular,518400
