method_name,seed,tuning_samples,learning_samples,total_samples
discounted_vanilla_exact,113,160,2,162
discounted_vanilla_exact,114,160,2,162
discounted_vanilla_exact,115,160,2,162
discounted_vanilla_exact,116,160,2,162
discounted_vanilla_exact,117,160,2,162
discounted_vanilla_exact,118,160,2,162
discounted_vanilla_exact,119,160,2,162
discounted_vanilla_exact,120,160,2,162
discounted_vanilla_exact,121,160,2,162
discounted_vanilla_exact,122,160,2,162
discounted_vanilla_exact,123,160,2,162
discounted_vanilla_exact,124,160,2,162
discounted_vanilla_exact,125,160,2,162
discounted_vanilla_exact,126,160,2,162
discounted_vanilla_exact,127,160,2,162
discounted_vanilla_exact,128,160,2,162
discounted_vanilla_exact,129,160,2,162
discounted_vanilla_exact,130,160,2,162
discounted_vanilla_exact,131,160,2,162
discounted_vanilla_exact,132,160,2,162
discounted_vanilla_exact,133,160,2,162
discounted_vanilla_exact,134,160,2,162
discounted_vanilla_exact,135,160,2,162
discounted_vanilla_exact,136,160,2,162
discounted_vanilla_exact,137,160,2,162
discounted_vanilla_exact,138,160,2,162
discounted_vanilla_exact,139,160,2,162
discounted_vanilla_exact,140,160,2,162
discounted_vanilla_exact,141,160,2,162
discounted_vanilla_proper,42,298804,917,299721
discounted_vanilla_proper,43,298804,980,299784
discounted_vanilla_proper,44,298804,964,299768
discounted_vanilla_proper,45,298804,1095,299899
discounted_vanilla_proper,46,298804,1693,300497
discounted_vanilla_proper,47,298804,779,299583
discounted_vanilla_proper,48,298804,920,299724
discounted_vanilla_proper,49,298804,1020,299824
discounted_vanilla_proper,50,298804,1287,300091
discounted_vanilla_proper,51,298804,940,299744
discounted_vanilla_proper,52,298804,875,299679
discounted_vanilla_proper,53,298804,1011,299815
discounted_vanilla_proper,54,298804,1387,300191
discounted_vanilla_proper,55,298804,1109,299913
discounted_vanilla_proper,56,298804,1134,299938
discounted_vanilla_proper,57,298804,1416,300220
discounted_vanilla_proper,58,298804,1428,300232
discounted_vanilla_proper,59,298804,1264,300068
discounted_vanilla_proper,60,298804,1059,299863
discounted_vanilla_proper,61,298804,1832,300636
discounted_vanilla_proper,62,298804,1178,299982
discounted_vanilla_proper,63,298804,593,299397
discounted_vanilla_proper,64,298804,1031,299835
discounted_vanilla_proper,65,298804,997,299801
discounted_vanilla_proper,66,298804,828,299632
discounted_vanilla_proper,67,298804,1033,299837
discounted_vanilla_proper,68,298804,1513,300317
discounted_vanilla_proper,69,298804,682,299486
discounted_vanilla_proper,70,298804,1315,300119
discounted_vanilla_proper,71,298804,1107,299911
discounted_vanilla_proper,72,298804,1160,299964
discounted_vanilla_proper,73,298804,726,299530
discounted_vanilla_proper,74,298804,721,299525
discounted_vanilla_proper,75,298804,1002,299806
discounted_vanilla_proper,76,298804,829,299633
discounted_vanilla_proper,77,298804,737,299541
discounted_vanilla_proper,78,298804,1093,299897
discounted_vanilla_proper,79,298804,1714,300518
discounted_vanilla_proper,80,298804,1015,299819
discounted_vanilla_proper,81,298804,1918,300722
discounted_vanilla_proper,82,298804,769,299573
discounted_vanilla_proper,83,298804,809,299613
discounted_vanilla_proper,84,298804,793,299597
discounted_vanilla_proper,85,298804,1088,299892
discounted_vanilla_proper,86,298804,769,299573
discounted_vanilla_proper,87,298804,750,299554
discounted_vanilla_proper,88,298804,1265,300069
discounted_vanilla_proper,89,298804,978,299782
discounted_vanilla_proper,90,298804,1574,300378
discounted_vanilla_proper,91,298804,1134,299938
discounted_vanilla_proper,92,298804,1354,300158
discounted_vanilla_proper,93,298804,1389,300193
discounted_vanilla_proper,94,298804,929,299733
discounted_vanilla_proper,95,298804,846,299650
discounted_vanilla_proper,96,298804,1100,299904
discounted_vanilla_proper,97,298804,837,299641
discounted_vanilla_proper,98,298804,821,299625
discounted_vanilla_proper,99,298804,1200,300004
discounted_vanilla_proper,100,298804,1355,300159
discounted_vanilla_proper,101,298804,959,299763
discounted_vanilla_proper,102,298804,1159,299963
discounted_vanilla_proper,103,298804,1032,299836
discounted_vanilla_proper,104,298804,1127,299931
discounted_vanilla_proper,105,298804,1159,299963
discounted_vanilla_proper,106,298804,764,299568
discounted_vanilla_proper,107,298804,804,299608
discounted_vanilla_proper,108,298804,864,299668
discounted_vanilla_proper,109,298804,737,299541
discounted_vanilla_proper,110,298804,1111,299915
discounted_vanilla_proper,111,298804,1814,300618
discounted_vanilla_proper,112,298804,728,299532
discounted_vanilla_proper,113,298804,870,299674
discounted_vanilla_proper,114,298804,980,299784
discounted_vanilla_proper,115,298804,1155,299959
discounted_vanilla_proper,116,298804,985,299789
discounted_vanilla_proper,117,298804,1284,300088
discounted_vanilla_proper,118,298804,1597,300401
discounted_vanilla_proper,119,298804,1295,300099
discounted_vanilla_proper,120,298804,646,299450
discounted_vanilla_proper,121,298804,1358,300162
discounted_vanilla_proper,122,298804,843,299647
discounted_vanilla_proper,123,298804,956,299760
discounted_vanilla_proper,124,298804,1182,299986
discounted_vanilla_proper,125,298804,1070,299874
discounted_vanilla_proper,126,298804,1067,299871
discounted_vanilla_proper,127,298804,1023,299827
discounted_vanilla_proper,128,298804,1240,300044
discounted_vanilla_proper,129,298804,1179,299983
discounted_vanilla_proper,130,298804,1224,300028
