seed,method_name,gamma_used,iteration,metric_value,env_name,experiment_type
42,discounting_free_vanilla_exact,avg,0,10.38439729160335,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,1,10.441694130478378,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,2,10.503077691504878,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,3,10.565201913989794,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,4,10.624349199548066,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,5,10.677561297204974,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,6,10.723333754657823,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,7,10.761547187878763,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,8,10.792945697309255,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,9,10.81860969461239,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,10,10.83962547806837,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,11,10.856939355691184,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,12,10.871321357925725,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,13,10.883377778119455,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,14,10.893579257300837,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,15,10.902289803086486,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,16,10.909791573251841,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,17,10.916304497770113,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,18,10.922001265495302,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,19,10.927018589676733,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,20,10.931465630307677,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,21,10.935430293790784,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,22,10.938983965008134,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,23,10.942185074371906,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,24,10.945081821078832,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,25,10.947714253199742,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,26,10.95011587571199,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,27,10.952314902008244,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,28,10.954335235408852,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,29,10.956197244683299,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,30,10.957918381241841,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,31,10.9595136737363,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,32,10.960996127060392,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,33,10.9623770462784,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,34,10.963666301206159,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,35,10.964872543771312,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,36,10.966003387568078,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,37,10.967065556964139,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,38,10.968065011545189,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,39,10.969007050474172,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,40,10.969896400407077,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,41,10.970737289879434,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,42,10.97153351250775,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,43,10.972288480901534,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,44,10.97300527282624,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,45,10.973686670874947,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,46,10.974335196680315,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,47,10.97495314051671,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,48,10.975542586995676,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,49,10.976105437438656,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,50,10.976643429414192,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,51,10.977158153847105,env-a1,discounting_free
42,discounting_free_vanilla_exact,avg,52,10.977651070042242,env-a1,discounting_free
