method_name,seed,tuning_samples,learning_samples,total_samples
discounted_vanilla_popular,58,4251200,33600,4284800
discounted_vanilla_popular,59,4251200,25600,4276800
discounted_vanilla_popular,60,4251200,30400,4281600
discounted_vanilla_popular,61,4251200,32000,4283200
discounted_vanilla_popular,62,4251200,33600,4284800
discounted_vanilla_popular,63,4251200,35200,4286400
discounted_vanilla_popular,64,4251200,43200,4294400
discounted_vanilla_popular,65,4251200,30400,4281600
discounted_vanilla_popular,66,4251200,35200,4286400
discounted_vanilla_popular,67,4251200,33600,4284800
discounted_vanilla_popular,68,4251200,30400,4281600
discounted_vanilla_popular,69,4251200,25600,4276800
discounted_vanilla_popular,70,4251200,30400,4281600
discounted_vanilla_popular,71,4251200,28800,4280000
discounted_vanilla_popular,72,4251200,32000,4283200
discounted_vanilla_popular,73,4251200,33600,4284800
discounted_vanilla_popular,74,4251200,33600,4284800
discounted_vanilla_popular,75,4251200,27200,4278400
discounted_vanilla_popular,76,4251200,44800,4296000
discounted_vanilla_popular,77,4251200,36800,4288000
discounted_vanilla_popular,78,4251200,35200,4286400
discounted_vanilla_popular,79,4251200,32000,4283200
discounted_vanilla_popular,80,4251200,33600,4284800
discounted_vanilla_popular,81,4251200,32000,4283200
discounted_vanilla_popular,82,4251200,33600,4284800
discounted_vanilla_popular,83,4251200,35200,4286400
discounted_vanilla_popular,84,4251200,40000,4291200
discounted_vanilla_popular,85,4251200,33600,4284800
discounted_vanilla_popular,86,4251200,38400,4289600
discounted_vanilla_popular,87,4251200,38400,4289600
discounted_vanilla_popular,88,4251200,28800,4280000
discounted_vanilla_popular,89,4251200,24000,4275200
discounted_vanilla_popular,90,4251200,33600,4284800
discounted_vanilla_popular,91,4251200,27200,4278400
discounted_vanilla_popular,92,4251200,35200,4286400
discounted_vanilla_popular,93,4251200,25600,4276800
discounted_vanilla_popular,94,4251200,32000,4283200
discounted_vanilla_popular,95,4251200,30400,4281600
discounted_vanilla_popular,96,4251200,30400,4281600
discounted_vanilla_popular,97,4251200,35200,4286400
discounted_vanilla_popular,98,4251200,28800,4280000
discounted_vanilla_popular,99,4251200,43200,4294400
discounted_vanilla_popular,100,4251200,33600,4284800
discounted_vanilla_popular,101,4251200,30400,4281600
discounted_vanilla_popular,102,4251200,33600,4284800
discounted_vanilla_popular,103,4251200,38400,4289600
discounted_vanilla_popular,104,4251200,36800,4288000
discounted_vanilla_popular,105,4251200,30400,4281600
discounted_vanilla_popular,106,4251200,33600,4284800
discounted_vanilla_popular,107,4251200,22400,4273600
discounted_vanilla_popular,108,4251200,35200,4286400
discounted_vanilla_popular,109,4251200,35200,4286400
discounted_vanilla_popular,110,4251200,46400,4297600
discounted_vanilla_popular,111,4251200,27200,4278400
discounted_vanilla_popular,112,4251200,24000,4275200
discounted_vanilla_popular,113,4251200,43200,4294400
discounted_vanilla_popular,114,4251200,38400,4289600
discounted_vanilla_popular,115,4251200,44800,4296000
discounted_vanilla_popular,116,4251200,27200,4278400
discounted_vanilla_popular,117,4251200,30400,4281600
discounted_vanilla_popular,118,4251200,30400,4281600
discounted_vanilla_popular,119,4251200,24000,4275200
discounted_vanilla_popular,120,4251200,36800,4288000
discounted_vanilla_popular,121,4251200,41600,4292800
discounted_vanilla_popular,122,4251200,28800,4280000
discounted_vanilla_popular,123,4251200,36800,4288000
discounted_vanilla_popular,124,4251200,38400,4289600
discounted_vanilla_popular,125,4251200,33600,4284800
discounted_vanilla_popular,126,4251200,41600,4292800
discounted_vanilla_popular,127,4251200,32000,4283200
discounted_vanilla_popular,128,4251200,32000,4283200
discounted_vanilla_popular,129,4251200,36800,4288000
discounted_vanilla_popular,130,4251200,41600,4292800
discounted_vanilla_popular,131,4251200,41600,4292800
discounted_vanilla_popular,132,4251200,28800,4280000
discounted_vanilla_popular,133,4251200,28800,4280000
discounted_vanilla_popular,134,4251200,35200,4286400
discounted_vanilla_popular,135,4251200,30400,4281600
discounted_vanilla_popular,136,4251200,32000,4283200
discounted_vanilla_popular,137,4251200,28800,4280000
discounted_vanilla_popular,138,4251200,28800,4280000
discounted_vanilla_popular,139,4251200,32000,4283200
discounted_vanilla_popular,140,4251200,32000,4283200
discounted_vanilla_popular,141,4251200,38400,4289600
discounted_natural_exact,42,1390,17,1407
discounted_natural_exact,43,1390,17,1407
discounted_natural_exact,44,1390,17,1407
discounted_natural_exact,45,1390,17,1407
discounted_natural_exact,46,1390,17,1407
discounted_natural_exact,47,1390,17,1407
discounted_natural_exact,48,1390,17,1407
discounted_natural_exact,49,1390,17,1407
discounted_natural_exact,50,1390,17,1407
discounted_natural_exact,51,1390,17,1407
discounted_natural_exact,52,1390,17,1407
discounted_natural_exact,53,1390,17,1407
discounted_natural_exact,54,1390,17,1407
discounted_natural_exact,55,1390,17,1407
discounted_natural_exact,56,1390,17,1407
discounted_natural_exact,57,1390,17,1407
discounted_natural_exact,58,1390,17,1407
discounted_natural_exact,59,1390,17,1407
discounted_natural_exact,60,1390,17,1407
discounted_natural_exact,61,1390,17,1407
discounted_natural_exact,62,1390,17,1407
discounted_natural_exact,63,1390,17,1407
discounted_natural_exact,64,1390,17,1407
discounted_natural_exact,65,1390,17,1407
discounted_natural_exact,66,1390,17,1407
discounted_natural_exact,67,1390,17,1407
discounted_natural_exact,68,1390,17,1407
discounted_natural_exact,69,1390,17,1407
discounted_natural_exact,70,1390,17,1407
discounted_natural_exact,71,1390,17,1407
discounted_natural_exact,72,1390,17,1407
discounted_natural_exact,73,1390,17,1407
discounted_natural_exact,74,1390,17,1407
discounted_natural_exact,75,1390,17,1407
discounted_natural_exact,76,1390,17,1407
discounted_natural_exact,77,1390,17,1407
discounted_natural_exact,78,1390,17,1407
discounted_natural_exact,79,1390,17,1407
discounted_natural_exact,80,1390,17,1407
discounted_natural_exact,81,1390,17,1407
discounted_natural_exact,82,1390,17,1407
discounted_natural_exact,83,1390,17,1407
discounted_natural_exact,84,1390,17,1407
discounted_natural_exact,85,1390,17,1407
discounted_natural_exact,86,1390,17,1407
discounted_natural_exact,87,1390,17,1407
discounted_natural_exact,88,1390,17,1407
discounted_natural_exact,89,1390,17,1407
discounted_natural_exact,90,1390,17,1407
discounted_natural_exact,91,1390,17,1407
discounted_natural_exact,92,1390,17,1407
discounted_natural_exact,93,1390,17,1407
discounted_natural_exact,94,1390,17,1407
discounted_natural_exact,95,1390,17,1407
discounted_natural_exact,96,1390,17,1407
discounted_natural_exact,97,1390,17,1407
discounted_natural_exact,98,1390,17,1407
discounted_natural_exact,99,1390,17,1407
discounted_natural_exact,100,1390,17,1407
discounted_natural_exact,101,1390,17,1407
discounted_natural_exact,102,1390,17,1407
discounted_natural_exact,103,1390,17,1407
discounted_natural_exact,104,1390,17,1407
discounted_natural_exact,105,1390,17,1407
discounted_natural_exact,106,1390,17,1407
discounted_natural_exact,107,1390,17,1407
discounted_natural_exact,108,1390,17,1407
discounted_natural_exact,109,1390,17,1407
discounted_natural_exact,110,1390,17,1407
discounted_natural_exact,111,1390,17,1407
discounted_natural_exact,112,1390,17,1407
discounted_natural_exact,113,1390,17,1407
discounted_natural_exact,114,1390,17,1407
discounted_natural_exact,115,1390,17,1407
discounted_natural_exact,116,1390,17,1407
discounted_natural_exact,117,1390,17,1407
discounted_natural_exact,118,1390,17,1407
discounted_natural_exact,119,1390,17,1407
discounted_natural_exact,120,1390,17,1407
discounted_natural_exact,121,1390,17,1407
discounted_natural_exact,122,1390,17,1407
discounted_natural_exact,123,1390,17,1407
discounted_natural_exact,124,1390,17,1407
discounted_natural_exact,125,1390,17,1407
discounted_natural_exact,126,1390,17,1407
discounted_natural_exact,127,1390,17,1407
discounted_natural_exact,128,1390,17,1407
discounted_natural_exact,129,1390,17,1407
discounted_natural_exact,130,1390,17,1407
discounted_natural_exact,131,1390,17,1407
discounted_natural_exact,132,1390,17,1407
discounted_natural_exact,133,1390,17,1407
discounted_natural_exact,134,1390,17,1407
discounted_natural_exact,135,1390,17,1407
discounted_natural_exact,136,1390,17,1407
discounted_natural_exact,137,1390,17,1407
discounted_natural_exact,138,1390,17,1407
discounted_natural_exact,139,1390,17,1407
discounted_natural_exact,140,1390,17,1407
discounted_natural_exact,141,1390,17,1407
discounted_natural_proper,42,53337,464,53801
discounted_natural_proper,43,53337,616,53953
discounted_natural_proper,44,53337,391,53728
discounted_natural_proper,45,53337,200,53537
discounted_natural_proper,46,53337,486,53823
discounted_natural_proper,47,53337,647,53984
discounted_natural_proper,48,53337,415,53752
discounted_natural_proper,49,53337,427,53764
discounted_natural_proper,50,53337,389,53726
discounted_natural_proper,51,53337,307,53644
discounted_natural_proper,52,53337,351,53688
discounted_natural_proper,53,53337,1077,54414
discounted_natural_proper,54,53337,385,53722
discounted_natural_proper,55,53337,960,54297
discounted_natural_proper,56,53337,573,53910
discounted_natural_proper,57,53337,350,53687
discounted_natural_proper,58,53337,422,53759
discounted_natural_proper,59,53337,666,54003
discounted_natural_proper,60,53337,438,53775
discounted_natural_proper,61,53337,262,53599
discounted_natural_proper,62,53337,527,53864
discounted_natural_proper,63,53337,424,53761
discounted_natural_proper,64,53337,351,53688
discounted_natural_proper,65,53337,460,53797
discounted_natural_proper,66,53337,841,54178
discounted_natural_proper,67,53337,418,53755
discounted_natural_proper,68,53337,365,53702
discounted_natural_proper,69,53337,507,53844
discounted_natural_proper,70,53337,315,53652
discounted_natural_proper,71,53337,323,53660
discounted_natural_proper,72,53337,354,53691
discounted_natural_proper,73,53337,462,53799
discounted_natural_proper,74,53337,353,53690
discounted_natural_proper,75,53337,341,53678
discounted_natural_proper,76,53337,605,53942
discounted_natural_proper,77,53337,416,53753
discounted_natural_proper,78,53337,425,53762
discounted_natural_proper,79,53337,696,54033
discounted_natural_proper,80,53337,358,53695
discounted_natural_proper,81,53337,417,53754
discounted_natural_proper,82,53337,287,53624
discounted_natural_proper,83,53337,333,53670
discounted_natural_proper,84,53337,468,53805
discounted_natural_proper,85,53337,732,54069
discounted_natural_proper,86,53337,379,53716
discounted_natural_proper,87,53337,521,53858
discounted_natural_proper,88,53337,448,53785
discounted_natural_proper,89,53337,706,54043
discounted_natural_proper,90,53337,395,53732
discounted_natural_proper,91,53337,558,53895
discounted_natural_proper,92,53337,585,53922
discounted_natural_proper,93,53337,409,53746
discounted_natural_proper,94,53337,800,54137
discounted_natural_proper,95,53337,755,54092
discounted_natural_proper,96,53337,313,53650
discounted_natural_proper,97,53337,392,53729
discounted_natural_proper,98,53337,412,53749
discounted_natural_proper,99,53337,476,53813
discounted_natural_proper,100,53337,448,53785
discounted_natural_proper,101,53337,498,53835
discounted_natural_proper,102,53337,429,53766
discounted_natural_proper,103,53337,592,53929
discounted_natural_proper,104,53337,444,53781
discounted_natural_proper,105,53337,270,53607
discounted_natural_proper,106,53337,321,53658
discounted_natural_proper,107,53337,345,53682
discounted_natural_proper,108,53337,775,54112
discounted_natural_proper,109,53337,449,53786
discounted_natural_proper,110,53337,247,53584
discounted_natural_proper,111,53337,353,53690
discounted_natural_proper,112,53337,356,53693
discounted_natural_proper,113,53337,401,53738
discounted_natural_proper,114,53337,251,53588
discounted_natural_proper,115,53337,401,53738
discounted_natural_proper,116,53337,413,53750
discounted_natural_proper,117,53337,439,53776
discounted_natural_proper,118,53337,361,53698
discounted_natural_proper,119,53337,411,53748
discounted_natural_proper,120,53337,651,53988
discounted_natural_proper,121,53337,1209,54546
discounted_natural_proper,122,53337,786,54123
discounted_natural_proper,123,53337,265,53602
discounted_natural_proper,124,53337,348,53685
discounted_natural_proper,125,53337,729,54066
discounted_natural_proper,126,53337,361,53698
discounted_natural_proper,127,53337,381,53718
discounted_natural_proper,128,53337,483,53820
discounted_natural_proper,129,53337,744,54081
discounted_natural_proper,130,53337,690,54027
discounted_natural_proper,131,53337,529,53866
discounted_natural_proper,132,53337,453,53790
discounted_natural_proper,133,53337,535,53872
discounted_natural_proper,134,53337,299,53636
discounted_natural_proper,135,53337,315,53652
discounted_natural_proper,136,53337,740,54077
discounted_natural_proper,137,53337,541,53878
discounted_natural_proper,138,53337,1196,54533
discounted_natural_proper,139,53337,344,53681
discounted_natural_proper,140,53337,736,54073
discounted_natural_proper,141,53337,424,53761
discounted_natural_popular,42,1408000,11200,1419200
discounted_natural_popular,43,1408000,11200,1419200
discounted_natural_popular,44,1408000,9600,1417600
discounted_natural_popular,45,1408000,11200,1419200
discounted_natural_popular,46,1408000,9600,1417600
discounted_natural_popular,47,1408000,9600,1417600
discounted_natural_popular,48,1408000,12800,1420800
discounted_natural_popular,49,1408000,9600,1417600
discounted_natural_popular,50,1408000,12800,1420800
discounted_natural_popular,51,1408000,11200,1419200
discounted_natural_popular,52,1408000,11200,1419200
discounted_natural_popular,53,1408000,12800,1420800
discounted_natural_popular,54,1408000,9600,1417600
discounted_natural_popular,55,1408000,12800,1420800
discounted_natural_popular,56,1408000,11200,1419200
discounted_natural_popular,57,1408000,9600,1417600
discounted_natural_popular,58,1408000,11200,1419200
discounted_natural_popular,59,1408000,11200,1419200
discounted_natural_popular,60,1408000,9600,1417600
discounted_natural_popular,61,1408000,9600,1417600
discounted_natural_popular,62,1408000,12800,1420800
discounted_natural_popular,63,1408000,11200,1419200
discounted_natural_popular,64,1408000,12800,1420800
discounted_natural_popular,65,1408000,11200,1419200
discounted_natural_popular,66,1408000,11200,1419200
discounted_natural_popular,67,1408000,12800,1420800
discounted_natural_popular,68,1408000,12800,1420800
discounted_natural_popular,69,1408000,11200,1419200
discounted_natural_popular,70,1408000,9600,1417600
discounted_natural_popular,71,1408000,11200,1419200
discounted_natural_popular,72,1408000,9600,1417600
discounted_natural_popular,73,1408000,11200,1419200
discounted_natural_popular,74,1408000,9600,1417600
discounted_natural_popular,75,1408000,11200,1419200
discounted_natural_popular,76,1408000,11200,1419200
discounted_natural_popular,77,1408000,11200,1419200
discounted_natural_popular,78,1408000,9600,1417600
discounted_natural_popular,79,1408000,11200,1419200
discounted_natural_popular,80,1408000,9600,1417600
discounted_natural_popular,81,1408000,14400,1422400
discounted_natural_popular,82,1408000,11200,1419200
discounted_natural_popular,83,1408000,9600,1417600
discounted_natural_popular,84,1408000,11200,1419200
discounted_natural_popular,85,1408000,9600,1417600
discounted_natural_popular,86,1408000,9600,1417600
discounted_natural_popular,87,1408000,11200,1419200
discounted_natural_popular,88,1408000,11200,1419200
discounted_natural_popular,89,1408000,11200,1419200
discounted_natural_popular,90,1408000,11200,1419200
discounted_natural_popular,91,1408000,11200,1419200
discounted_natural_popular,92,1408000,11200,1419200
discounted_natural_popular,93,1408000,14400,1422400
discounted_natural_popular,94,1408000,9600,1417600
discounted_natural_popular,95,1408000,9600,1417600
discounted_natural_popular,96,1408000,11200,1419200
discounted_natural_popular,97,1408000,11200,1419200
discounted_natural_popular,98,1408000,9600,1417600
discounted_natural_popular,99,1408000,12800,1420800
discounted_natural_popular,100,1408000,12800,1420800
discounted_natural_popular,101,1408000,11200,1419200
discounted_natural_popular,102,1408000,9600,1417600
discounted_natural_popular,103,1408000,11200,1419200
discounted_natural_popular,104,1408000,9600,1417600
discounted_natural_popular,105,1408000,11200,1419200
discounted_natural_popular,106,1408000,9600,1417600
discounted_natural_popular,107,1408000,9600,1417600
discounted_natural_popular,108,1408000,9600,1417600
discounted_natural_popular,109,1408000,14400,1422400
discounted_natural_popular,110,1408000,14400,1422400
discounted_natural_popular,111,1408000,9600,1417600
discounted_natural_popular,112,1408000,9600,1417600
discounted_natural_popular,113,1408000,11200,1419200
discounted_natural_popular,114,1408000,9600,1417600
discounted_natural_popular,115,1408000,9600,1417600
discounted_natural_popular,116,1408000,11200,1419200
discounted_natural_popular,117,1408000,11200,1419200
discounted_natural_popular,118,1408000,11200,1419200
discounted_natural_popular,119,1408000,14400,1422400
discounted_natural_popular,120,1408000,9600,1417600
discounted_natural_popular,121,1408000,11200,1419200
discounted_natural_popular,122,1408000,9600,1417600
discounted_natural_popular,123,1408000,12800,1420800
discounted_natural_popular,124,1408000,9600,1417600
discounted_natural_popular,125,1408000,11200,1419200
discounted_natural_popular,126,1408000,9600,1417600
discounted_natural_popular,127,1408000,9600,1417600
discounted_natural_popular,128,1408000,9600,1417600
discounted_natural_popular,129,1408000,9600,1417600
discounted_natural_popular,130,1408000,9600,1417600
discounted_natural_popular,131,1408000,9600,1417600
discounted_natural_popular,132,1408000,12800,1420800
discounted_natural_popular,133,1408000,12800,1420800
discounted_natural_popular,134,1408000,11200,1419200
discounted_natural_popular,135,1408000,11200,1419200
discounted_natural_popular,136,1408000,11200,1419200
discounted_natural_popular,137,1408000,9600,1417600
discounted_natural_popular,138,1408000,12800,1420800
discounted_natural_popular,139,1408000,9600,1417600
discounted_natural_popular,140,1408000,11200,1419200
discounted_natural_popular,141,1408000,9600,1417600
