theta0,theta1,value
6.0,-6.5,-4.892833033585161
6.5,-6.5,-4.892833033585161
7.0,-6.5,-4.892833033585161
7.5,-6.5,-4.892833033585161
8.0,-6.5,-4.892833033585161
8.5,-6.5,-4.892833033585161
9.0,-6.5,-4.892833033585161
9.5,-6.5,-4.892833033585161
10.0,-6.5,-4.892833033585161
-10.0,-6.0,-4.892683213970424
-9.5,-6.0,-4.892683213970424
-9.0,-6.0,-4.892683213970424
-8.5,-6.0,-4.892683213970424
-8.0,-6.0,-4.892683213970424
-7.5,-6.0,-4.892683213970424
-7.0,-6.0,-4.892683213970424
-6.5,-6.0,-4.892683213970424
-6.0,-6.0,-4.892683213970424
-5.5,-6.0,-4.892683213970424
-5.0,-6.0,-4.892683213970424
-4.5,-6.0,-4.892683213970424
-4.0,-6.0,-4.892683213970424
-3.5,-6.0,-4.892683213970424
-3.0,-6.0,-4.892683213970424
-2.5,-6.0,-4.892683213970424
-2.0,-6.0,-4.892683213970424
-1.5,-6.0,-4.892683213970424
-1.0,-6.0,-4.892683213970424
-0.5,-6.0,-4.892683213970424
0.0,-6.0,-4.892683213970424
0.5,-6.0,-4.892683213970424
1.0,-6.0,-4.892683213970424
1.5,-6.0,-4.892683213970424
2.0,-6.0,-4.892683213970424
2.5,-6.0,-4.892683213970424
3.0,-6.0,-4.892683213970424
3.5,-6.0,-4.892683213970424
4.0,-6.0,-4.892683213970424
4.5,-6.0,-4.892683213970424
5.0,-6.0,-4.892683213970424
5.5,-6.0,-4.892683213970424
6.0,-6.0,-4.892683213970424
6.5,-6.0,-4.892683213970424
7.0,-6.0,-4.892683213970424
7.5,-6.0,-4.892683213970424
8.0,-6.0,-4.892683213970424
8.5,-6.0,-4.892683213970424
9.0,-6.0,-4.892683213970424
9.5,-6.0,-4.892683213970424
10.0,-6.0,-4.892683213970424
-10.0,-5.5,-4.892436541580462
-9.5,-5.5,-4.892436541580462
-9.0,-5.5,-4.892436541580462
-8.5,-5.5,-4.892436541580462
-8.0,-5.5,-4.892436541580462
-7.5,-5.5,-4.892436541580462
-7.0,-5.5,-4.892436541580462
-6.5,-5.5,-4.892436541580462
-6.0,-5.5,-4.892436541580462
-5.5,-5.5,-4.892436541580462
-5.0,-5.5,-4.892436541580462
-4.5,-5.5,-4.892436541580462
-4.0,-5.5,-4.892436541580462
-3.5,-5.5,-4.892436541580462
-3.0,-5.5,-4.892436541580462
-2.5,-5.5,-4.892436541580462
-2.0,-5.5,-4.892436541580462
-1.5,-5.5,-4.892436541580462
-1.0,-5.5,-4.892436541580462
-0.5,-5.5,-4.892436541580462
0.0,-5.5,-4.892436541580462
0.5,-5.5,-4.892436541580462
1.0,-5.5,-4.892436541580462
1.5,-5.5,-4.892436541580462
2.0,-5.5,-4.892436541580462
2.5,-5.5,-4.892436541580462
3.0,-5.5,-4.892436541580462
3.5,-5.5,-4.892436541580462
4.0,-5.5,-4.892436541580462
4.5,-5.5,-4.892436541580462
5.0,-5.5,-4.892436541580462
5.5,-5.5,-4.892436541580462
6.0,-5.5,-4.892436541580462
6.5,-5.5,-4.892436541580462
7.0,-5.5,-4.892436541580462
7.5,-5.5,-4.892436541580462
8.0,-5.5,-4.892436541580462
8.5,-5.5,-4.892436541580462
9.0,-5.5,-4.892436541580462
9.5,-5.5,-4.892436541580462
10.0,-5.5,-4.892436541580462
-10.0,-5.0,-4.89203076486906
-9.5,-5.0,-4.89203076486906
-9.0,-5.0,-4.89203076486906
-8.5,-5.0,-4.89203076486906
-8.0,-5.0,-4.89203076486906
-7.5,-5.0,-4.89203076486906
-7.0,-5.0,-4.89203076486906
-6.5,-5.0,-4.89203076486906
-6.0,-5.0,-4.89203076486906
-5.5,-5.0,-4.89203076486906
-5.0,-5.0,-4.89203076486906
-4.5,-5.0,-4.89203076486906
-4.0,-5.0,-4.89203076486906
-3.5,-5.0,-4.89203076486906
-3.0,-5.0,-4.89203076486906
-2.5,-5.0,-4.89203076486906
-2.0,-5.0,-4.89203076486906
-1.5,-5.0,-4.89203076486906
-1.0,-5.0,-4.89203076486906
-0.5,-5.0,-4.89203076486906
0.0,-5.0,-4.89203076486906
0.5,-5.0,-4.89203076486906
1.0,-5.0,-4.89203076486906
1.5,-5.0,-4.89203076486906
2.0,-5.0,-4.89203076486906
2.5,-5.0,-4.89203076486906
3.0,-5.0,-4.89203076486906
3.5,-5.0,-4.89203076486906
4.0,-5.0,-4.89203076486906
4.5,-5.0,-4.89203076486906
5.0,-5.0,-4.89203076486906
5.5,-5.0,-4.89203076486906
6.0,-5.0,-4.89203076486906
6.5,-5.0,-4.89203076486906
7.0,-5.0,-4.89203076486906
7.5,-5.0,-4.89203076486906
8.0,-5.0,-4.89203076486906
8.5,-5.0,-4.89203076486906
9.0,-5.0,-4.89203076486906
9.5,-5.0,-4.89203076486906
10.0,-5.0,-4.89203076486906
-10.0,-4.5,-4.891364234297248
-9.5,-4.5,-4.891364234297248
-9.0,-4.5,-4.891364234297248
-8.5,-4.5,-4.891364234297248
-8.0,-4.5,-4.891364234297248
-7.5,-4.5,-4.891364234297248
-7.0,-4.5,-4.891364234297248
-6.5,-4.5,-4.891364234297248
-6.0,-4.5,-4.891364234297248
-5.5,-4.5,-4.891364234297248
-5.0,-4.5,-4.891364234297248
-4.5,-4.5,-4.891364234297248
-4.0,-4.5,-4.891364234297248
-3.5,-4.5,-4.891364234297248
-3.0,-4.5,-4.891364234297248
-2.5,-4.5,-4.891364234297248
-2.0,-4.5,-4.891364234297248
-1.5,-4.5,-4.891364234297248
-1.0,-4.5,-4.891364234297248
-0.5,-4.5,-4.891364234297248
0.0,-4.5,-4.891364234297248
0.5,-4.5,-4.891364234297248
1.0,-4.5,-4.891364234297248
1.5,-4.5,-4.891364234297248
2.0,-4.5,-4.891364234297248
2.5,-4.5,-4.891364234297248
3.0,-4.5,-4.891364234297248
3.5,-4.5,-4.891364234297248
4.0,-4.5,-4.891364234297248
4.5,-4.5,-4.891364234297248
5.0,-4.5,-4.891364234297248
5.5,-4.5,-4.891364234297248
6.0,-4.5,-4.891364234297248
6.5,-4.5,-4.891364234297248
7.0,-4.5,-4.891364234297248
7.5,-4.5,-4.891364234297248
8.0,-4.5,-4.891364234297248
8.5,-4.5,-4.891364234297248
9.0,-4.5,-4.891364234297248
9.5,-4.5,-4.891364234297248
10.0,-4.5,-4.891364234297248
-10.0,-4.0,-4.890272007746626
-9.5,-4.0,-4.890272007746626
-9.0,-4.0,-4.890272007746626
-8.5,-4.0,-4.890272007746626
-8.0,-4.0,-4.890272007746626
-7.5,-4.0,-4.890272007746626
-7.0,-4.0,-4.890272007746626
-6.5,-4.0,-4.890272007746626
-6.0,-4.0,-4.890272007746626
-5.5,-4.0,-4.890272007746626
-5.0,-4.0,-4.890272007746626
-4.5,-4.0,-4.890272007746626
-4.0,-4.0,-4.890272007746626
-3.5,-4.0,-4.890272007746626
-3.0,-4.0,-4.890272007746626
-2.5,-4.0,-4.890272007746626
-2.0,-4.0,-4.890272007746626
-1.5,-4.0,-4.890272007746626
-1.0,-4.0,-4.890272007746626
-0.5,-4.0,-4.890272007746626
0.0,-4.0,-4.890272007746626
0.5,-4.0,-4.890272007746626
1.0,-4.0,-4.890272007746626
1.5,-4.0,-4.890272007746626
2.0,-4.0,-4.890272007746626
2.5,-4.0,-4.890272007746626
3.0,-4.0,-4.890272007746626
3.5,-4.0,-4.890272007746626
4.0,-4.0,-4.890272007746626
4.5,-4.0,-4.890272007746626
5.0,-4.0,-4.890272007746626
5.5,-4.0,-4.890272007746626
6.0,-4.0,-4.890272007746626
6.5,-4.0,-4.890272007746626
7.0,-4.0,-4.890272007746626
7.5,-4.0,-4.890272007746626
8.0,-4.0,-4.890272007746626
8.5,-4.0,-4.890272007746626
9.0,-4.0,-4.890272007746626
9.5,-4.0,-4.890272007746626
10.0,-4.0,-4.890272007746626
-10.0,-3.5,-4.888489210425576
-9.5,-3.5,-4.888489210425576
-9.0,-3.5,-4.888489210425576
-8.5,-3.5,-4.888489210425576
-8.0,-3.5,-4.888489210425576
-7.5,-3.5,-4.888489210425576
-7.0,-3.5,-4.888489210425576
-6.5,-3.5,-4.888489210425576
-6.0,-3.5,-4.888489210425576
-5.5,-3.5,-4.888489210425576
-5.0,-3.5,-4.888489210425576
-4.5,-3.5,-4.888489210425576
-4.0,-3.5,-4.888489210425576
-3.5,-3.5,-4.888489210425576
-3.0,-3.5,-4.888489210425576
-2.5,-3.5,-4.888489210425576
-2.0,-3.5,-4.888489210425576
-1.5,-3.5,-4.888489210425576
-1.0,-3.5,-4.888489210425576
-0.5,-3.5,-4.888489210425576
0.0,-3.5,-4.888489210425576
0.5,-3.5,-4.888489210425576
1.0,-3.5,-4.888489210425576
1.5,-3.5,-4.888489210425576
2.0,-3.5,-4.888489210425576
2.5,-3.5,-4.888489210425576
3.0,-3.5,-4.888489210425576
3.5,-3.5,-4.888489210425576
4.0,-3.5,-4.888489210425576
4.5,-3.5,-4.888489210425576
5.0,-3.5,-4.888489210425576
5.5,-3.5,-4.888489210425576
6.0,-3.5,-4.888489210425576
6.5,-3.5,-4.888489210425576
7.0,-3.5,-4.888489210425576
7.5,-3.5,-4.888489210425576
8.0,-3.5,-4.888489210425576
8.5,-3.5,-4.888489210425576
9.0,-3.5,-4.888489210425576
9.5,-3.5,-4.888489210425576
10.0,-3.5,-4.888489210425576
-10.0,-3.0,-4.885597770039522
-9.5,-3.0,-4.885597770039522
-9.0,-3.0,-4.885597770039522
-8.5,-3.0,-4.885597770039522
-8.0,-3.0,-4.885597770039522
-7.5,-3.0,-4.885597770039522
-7.0,-3.0,-4.885597770039522
-6.5,-3.0,-4.885597770039522
-6.0,-3.0,-4.885597770039522
-5.5,-3.0,-4.885597770039522
-5.0,-3.0,-4.885597770039522
-4.5,-3.0,-4.885597770039522
-4.0,-3.0,-4.885597770039522
-3.5,-3.0,-4.885597770039522
-3.0,-3.0,-4.885597770039522
-2.5,-3.0,-4.885597770039522
-2.0,-3.0,-4.885597770039522
-1.5,-3.0,-4.885597770039522
-1.0,-3.0,-4.885597770039522
-0.5,-3.0,-4.885597770039522
0.0,-3.0,-4.885597770039522
0.5,-3.0,-4.885597770039522
1.0,-3.0,-4.885597770039522
1.5,-3.0,-4.885597770039522
2.0,-3.0,-4.885597770039522
2.5,-3.0,-4.885597770039522
3.0,-3.0,-4.885597770039522
3.5,-3.0,-4.885597770039522
4.0,-3.0,-4.885597770039522
4.5,-3.0,-4.885597770039522
5.0,-3.0,-4.885597770039522
5.5,-3.0,-4.885597770039522
6.0,-3.0,-4.885597770039522
6.5,-3.0,-4.885597770039522
7.0,-3.0,-4.885597770039522
7.5,-3.0,-4.885597770039522
8.0,-3.0,-4.885597770039522
8.5,-3.0,-4.885597770039522
9.0,-3.0,-4.885597770039522
9.5,-3.0,-4.885597770039522
10.0,-3.0,-4.885597770039522
-10.0,-2.5,-4.880956556254588
-9.5,-2.5,-4.880956556254588
-9.0,-2.5,-4.880956556254588
-8.5,-2.5,-4.880956556254588
-8.0,-2.5,-4.880956556254588
-7.5,-2.5,-4.880956556254588
-7.0,-2.5,-4.880956556254588
-6.5,-2.5,-4.880956556254588
-6.0,-2.5,-4.880956556254588
-5.5,-2.5,-4.880956556254588
-5.0,-2.5,-4.880956556254588
-4.5,-2.5,-4.880956556254588
-4.0,-2.5,-4.880956556254588
-3.5,-2.5,-4.880956556254588
-3.0,-2.5,-4.880956556254588
-2.5,-2.5,-4.880956556254588
-2.0,-2.5,-4.880956556254588
-1.5,-2.5,-4.880956556254588
-1.0,-2.5,-4.880956556254588
-0.5,-2.5,-4.880956556254588
0.0,-2.5,-4.880956556254588
0.5,-2.5,-4.880956556254588
1.0,-2.5,-4.880956556254588
1.5,-2.5,-4.880956556254588
2.0,-2.5,-4.880956556254588
2.5,-2.5,-4.880956556254588
3.0,-2.5,-4.880956556254588
3.5,-2.5,-4.880956556254588
4.0,-2.5,-4.880956556254588
4.5,-2.5,-4.880956556254588
5.0,-2.5,-4.880956556254588
5.5,-2.5,-4.880956556254588
6.0,-2.5,-4.880956556254588
6.5,-2.5,-4.880956556254588
7.0,-2.5,-4.880956556254588
7.5,-2.5,-4.880956556254588
8.0,-2.5,-4.880956556254588
8.5,-2.5,-4.880956556254588
9.0,-2.5,-4.880956556254588
9.5,-2.5,-4.880956556254588
10.0,-2.5,-4.880956556254588
-10.0,-2.0,-4.873629049141682
-9.5,-2.0,-4.873629049141682
-9.0,-2.0,-4.873629049141682
-8.5,-2.0,-4.873629049141682
-8.0,-2.0,-4.873629049141682
-7.5,-2.0,-4.873629049141682
-7.0,-2.0,-4.873629049141682
-6.5,-2.0,-4.873629049141682
-6.0,-2.0,-4.873629049141682
-5.5,-2.0,-4.873629049141682
-5.0,-2.0,-4.873629049141682
-4.5,-2.0,-4.873629049141682
-4.0,-2.0,-4.873629049141682
-3.5,-2.0,-4.873629049141682
-3.0,-2.0,-4.873629049141682
-2.5,-2.0,-4.873629049141682
-2.0,-2.0,-4.873629049141682
-1.5,-2.0,-4.873629049141682
-1.0,-2.0,-4.873629049141682
-0.5,-2.0,-4.873629049141682
0.0,-2.0,-4.873629049141682
0.5,-2.0,-4.873629049141682
1.0,-2.0,-4.873629049141682
1.5,-2.0,-4.873629049141682
2.0,-2.0,-4.873629049141682
2.5,-2.0,-4.873629049141682
3.0,-2.0,-4.873629049141682
3.5,-2.0,-4.873629049141682
4.0,-2.0,-4.873629049141682
4.5,-2.0,-4.873629049141682
5.0,-2.0,-4.873629049141682
5.5,-2.0,-4.873629049141682
6.0,-2.0,-4.873629049141682
6.5,-2.0,-4.873629049141682
7.0,-2.0,-4.873629049141682
7.5,-2.0,-4.873629049141682
8.0,-2.0,-4.873629049141682
8.5,-2.0,-4.873629049141682
9.0,-2.0,-4.873629049141682
9.5,-2.0,-4.873629049141682
10.0,-2.0,-4.873629049141682
-10.0,-1.5,-4.862357619371249
-9.5,-1.5,-4.862357619371249
-9.0,-1.5,-4.862357619371249
-8.5,-1.5,-4.862357619371249
-8.0,-1.5,-4.862357619371249
-7.5,-1.5,-4.862357619371249
-7.0,-1.5,-4.862357619371249
-6.5,-1.5,-4.862357619371249
-6.0,-1.5,-4.862357619371249
-5.5,-1.5,-4.862357619371249
-5.0,-1.5,-4.862357619371249
-4.5,-1.5,-4.862357619371249
-4.0,-1.5,-4.862357619371249
-3.5,-1.5,-4.862357619371249
-3.0,-1.5,-4.862357619371249
-2.5,-1.5,-4.862357619371249
-2.0,-1.5,-4.862357619371249
-1.5,-1.5,-4.862357619371249
-1.0,-1.5,-4.862357619371249
-0.5,-1.5,-4.862357619371249
0.0,-1.5,-4.862357619371249
0.5,-1.5,-4.862357619371249
1.0,-1.5,-4.862357619371249
1.5,-1.5,-4.862357619371249
2.0,-1.5,-4.862357619371249
2.5,-1.5,-4.862357619371249
3.0,-1.5,-4.862357619371249
3.5,-1.5,-4.862357619371249
4.0,-1.5,-4.862357619371249
4.5,-1.5,-4.862357619371249
5.0,-1.5,-4.862357619371249
5.5,-1.5,-4.862357619371249
6.0,-1.5,-4.862357619371249
6.5,-1.5,-4.862357619371249
7.0,-1.5,-4.862357619371249
7.5,-1.5,-4.862357619371249
8.0,-1.5,-4.862357619371249
8.5,-1.5,-4.862357619371249
9.0,-1.5,-4.862357619371249
9.5,-1.5,-4.862357619371249
10.0,-1.5,-4.862357619371249
-10.0,-1.0,-4.845695264939868
-9.5,-1.0,-4.845695264939868
-9.0,-1.0,-4.845695264939868
-8.5,-1.0,-4.845695264939868
-8.0,-1.0,-4.845695264939868
-7.5,-1.0,-4.845695264939868
-7.0,-1.0,-4.845695264939868
-6.5,-1.0,-4.845695264939868
-6.0,-1.0,-4.845695264939868
-5.5,-1.0,-4.845695264939868
-5.0,-1.0,-4.845695264939868
-4.5,-1.0,-4.845695264939868
-4.0,-1.0,-4.845695264939868
-3.5,-1.0,-4.845695264939868
