iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,10.333333333333334
1,0.0,0.22916666666666707,10.386041961169978
2,0.0,0.4981622579521025,10.451407625161146
3,0.0,0.7257640050452014,10.508153483288945
4,0.0,0.9430513468133497,10.56215291279395
5,0.0,1.1653621248310122,10.615907869833789
6,0.0,1.3332797165516181,10.654783419933816
7,0.0,1.5641013343339139,10.7049441987573
8,0.0,1.7180832397640404,10.735932968139458
9,0.0,1.8689732057883406,10.76419648220693
10,0.0,2.0137916918976893,10.789288916427695
11,0.0,2.1225463554179296,10.806807682988163
12,0.0,2.1837184084542347,10.816163995280501
13,0.0,2.3810621461348074,10.843949760724499
14,0.0,2.4404879123792202,10.851617076513119
15,0.0,2.5491854751281857,10.864834510398197
16,0.0,2.610341445772099,10.871825231000038
17,0.0,2.7672778373078417,10.888363272700882
