method_name,samples_to_converge
discounting_free_vanilla_sampling,1264
discounting_free_vanilla_sampling,1776
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1232
discounting_free_vanilla_sampling,1200
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,976
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,912
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,1376
discounting_free_vanilla_sampling,1728
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1136
discounting_free_vanilla_sampling,1456
discounting_free_vanilla_sampling,1360
discounting_free_vanilla_sampling,1792
discounting_free_vanilla_sampling,1504
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1488
discounting_free_vanilla_sampling,1600
discounting_free_vanilla_sampling,1600
discounting_free_vanilla_sampling,1424
discounting_free_vanilla_sampling,1344
discounting_free_vanilla_sampling,2256
discounting_free_vanilla_sampling,1232
discounting_free_vanilla_sampling,928
discounting_free_vanilla_sampling,1488
discounting_free_vanilla_sampling,1216
discounting_free_vanilla_sampling,1728
discounting_free_vanilla_sampling,1088
discounting_free_vanilla_sampling,1232
discounting_free_vanilla_sampling,1056
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1248
discounting_free_vanilla_sampling,1648
discounting_free_vanilla_sampling,1904
discounting_free_vanilla_sampling,1216
discounting_free_vanilla_sampling,1360
discounting_free_vanilla_sampling,1088
discounting_free_vanilla_sampling,1328
discounting_free_vanilla_sampling,944
discounting_free_vanilla_sampling,1520
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,1808
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,928
discounting_free_vanilla_sampling,1344
discounting_free_vanilla_sampling,1792
discounting_free_vanilla_sampling,2240
discounting_free_vanilla_sampling,1088
discounting_free_vanilla_sampling,1664
discounting_free_vanilla_sampling,1392
discounting_free_vanilla_sampling,1776
discounting_free_vanilla_sampling,1104
discounting_free_vanilla_sampling,1552
discounting_free_vanilla_sampling,1232
discounting_free_vanilla_sampling,1840
discounting_free_vanilla_sampling,1904
discounting_free_vanilla_sampling,1120
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1120
discounting_free_vanilla_sampling,976
discounting_free_vanilla_sampling,1360
discounting_free_vanilla_sampling,1232
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,976
discounting_free_vanilla_sampling,1136
discounting_free_vanilla_sampling,1520
discounting_free_vanilla_sampling,1568
discounting_free_vanilla_sampling,1520
discounting_free_vanilla_sampling,1344
discounting_free_vanilla_sampling,1264
discounting_free_vanilla_sampling,944
discounting_free_vanilla_sampling,1488
discounting_free_vanilla_sampling,1632
discounting_free_vanilla_sampling,816
discounting_free_vanilla_sampling,1184
discounting_free_vanilla_sampling,1824
discounting_free_vanilla_sampling,1760
discounting_free_vanilla_sampling,1296
discounting_free_vanilla_sampling,1120
discounting_free_vanilla_sampling,1632
discounting_free_vanilla_sampling,1680
discounting_free_vanilla_sampling,800
discounting_free_vanilla_sampling,1936
discounting_free_vanilla_sampling,1056
discounting_free_vanilla_sampling,960
discounting_free_vanilla_sampling,1344
discounting_free_vanilla_sampling,1120
discounting_free_vanilla_sampling,1440
discounting_free_vanilla_sampling,1568
discounting_free_vanilla_sampling,1376
discounting_free_vanilla_sampling,1536
discounting_free_vanilla_sampling,928
discounting_free_vanilla_sampling,1088
discounting_free_vanilla_sampling,1376
discounting_free_vanilla_sampling,1376
discounting_free_vanilla_sampling,1248
discounting_free_natural_sampling,656
discounting_free_natural_sampling,608
discounting_free_natural_sampling,624
discounting_free_natural_sampling,640
discounting_free_natural_sampling,640
discounting_free_natural_sampling,640
discounting_free_natural_sampling,608
discounting_free_natural_sampling,704
discounting_free_natural_sampling,640
discounting_free_natural_sampling,768
discounting_free_natural_sampling,624
discounting_free_natural_sampling,656
discounting_free_natural_sampling,640
discounting_free_natural_sampling,720
discounting_free_natural_sampling,640
discounting_free_natural_sampling,640
discounting_free_natural_sampling,608
discounting_free_natural_sampling,816
discounting_free_natural_sampling,720
discounting_free_natural_sampling,752
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,720
discounting_free_natural_sampling,608
discounting_free_natural_sampling,720
discounting_free_natural_sampling,752
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,752
discounting_free_natural_sampling,608
discounting_free_natural_sampling,816
discounting_free_natural_sampling,624
discounting_free_natural_sampling,624
discounting_free_natural_sampling,768
discounting_free_natural_sampling,608
discounting_free_natural_sampling,704
discounting_free_natural_sampling,608
discounting_free_natural_sampling,656
discounting_free_natural_sampling,608
discounting_free_natural_sampling,640
discounting_free_natural_sampling,608
discounting_free_natural_sampling,720
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,640
discounting_free_natural_sampling,608
discounting_free_natural_sampling,720
discounting_free_natural_sampling,608
discounting_free_natural_sampling,624
discounting_free_natural_sampling,624
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,640
discounting_free_natural_sampling,752
discounting_free_natural_sampling,768
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,720
discounting_free_natural_sampling,624
discounting_free_natural_sampling,752
discounting_free_natural_sampling,720
discounting_free_natural_sampling,624
discounting_free_natural_sampling,608
discounting_free_natural_sampling,768
discounting_free_natural_sampling,704
discounting_free_natural_sampling,656
discounting_free_natural_sampling,752
discounting_free_natural_sampling,752
discounting_free_natural_sampling,752
discounting_free_natural_sampling,768
discounting_free_natural_sampling,624
discounting_free_natural_sampling,608
discounting_free_natural_sampling,640
discounting_free_natural_sampling,640
discounting_free_natural_sampling,640
discounting_free_natural_sampling,624
discounting_free_natural_sampling,624
discounting_free_natural_sampling,752
discounting_free_natural_sampling,640
discounting_free_natural_sampling,752
discounting_free_natural_sampling,720
discounting_free_natural_sampling,640
discounting_free_natural_sampling,624
discounting_free_natural_sampling,656
discounting_free_natural_sampling,608
discounting_free_natural_sampling,768
discounting_free_natural_sampling,656
discounting_free_natural_sampling,624
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounting_free_natural_sampling,624
discounting_free_natural_sampling,624
discounting_free_natural_sampling,752
discounting_free_natural_sampling,640
discounting_free_natural_sampling,608
discounting_free_natural_sampling,608
discounted_vanilla_proper,315236
discounted_vanilla_proper,315598
discounted_vanilla_proper,315324
discounted_vanilla_proper,314957
discounted_vanilla_proper,315250
discounted_vanilla_proper,315677
discounted_vanilla_proper,315542
discounted_vanilla_proper,315337
discounted_vanilla_proper,315438
discounted_vanilla_proper,315489
discounted_vanilla_proper,315821
discounted_vanilla_proper,315192
discounted_vanilla_proper,315891
discounted_vanilla_proper,315612
discounted_vanilla_proper,315405
discounted_vanilla_proper,315549
discounted_vanilla_proper,315075
discounted_vanilla_proper,315453
discounted_vanilla_proper,315447
discounted_vanilla_proper,315792
discounted_vanilla_proper,315216
discounted_vanilla_proper,315135
discounted_vanilla_proper,315680
discounted_vanilla_proper,315404
discounted_vanilla_proper,315499
discounted_vanilla_proper,315233
discounted_vanilla_proper,315453
discounted_vanilla_proper,315924
discounted_vanilla_proper,315386
discounted_vanilla_proper,315374
discounted_vanilla_proper,314907
discounted_vanilla_proper,315431
discounted_vanilla_proper,315225
discounted_vanilla_proper,315489
discounted_vanilla_proper,315072
discounted_vanilla_proper,315000
discounted_vanilla_proper,315868
discounted_vanilla_proper,315747
discounted_vanilla_proper,315010
discounted_vanilla_proper,315450
discounted_vanilla_proper,315340
discounted_vanilla_proper,315709
discounted_vanilla_proper,315664
discounted_vanilla_proper,315406
discounted_vanilla_proper,315077
discounted_vanilla_proper,314952
discounted_vanilla_proper,315945
discounted_vanilla_proper,315366
discounted_vanilla_proper,315578
discounted_vanilla_proper,315483
discounted_vanilla_proper,315444
discounted_vanilla_proper,315974
discounted_vanilla_proper,315800
discounted_vanilla_proper,315343
discounted_vanilla_proper,315260
discounted_vanilla_proper,315931
discounted_vanilla_proper,315421
discounted_vanilla_proper,316582
discounted_vanilla_proper,315521
discounted_vanilla_proper,315561
discounted_vanilla_proper,315668
discounted_vanilla_proper,315256
discounted_vanilla_proper,315295
discounted_vanilla_proper,315754
discounted_vanilla_proper,315510
discounted_vanilla_proper,315870
discounted_vanilla_proper,315290
discounted_vanilla_proper,315288
discounted_vanilla_proper,315350
discounted_vanilla_proper,316428
discounted_vanilla_proper,315685
discounted_vanilla_proper,315755
discounted_vanilla_proper,315978
discounted_vanilla_proper,315304
discounted_vanilla_proper,314825
discounted_vanilla_proper,315317
discounted_vanilla_proper,315592
discounted_vanilla_proper,315379
discounted_vanilla_proper,315337
discounted_vanilla_proper,315228
discounted_vanilla_proper,315526
discounted_vanilla_proper,315011
discounted_vanilla_proper,315389
discounted_vanilla_proper,315534
discounted_vanilla_proper,315577
discounted_vanilla_proper,315340
discounted_vanilla_proper,315808
discounted_vanilla_proper,315778
discounted_vanilla_proper,315218
discounted_vanilla_proper,315639
discounted_vanilla_proper,315262
discounted_vanilla_proper,315399
discounted_vanilla_proper,315491
discounted_vanilla_proper,315470
discounted_vanilla_proper,316277
discounted_vanilla_proper,315098
discounted_vanilla_proper,315508
discounted_vanilla_proper,316150
discounted_vanilla_proper,315477
discounted_vanilla_proper,315122
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4120000
discounted_vanilla_popular,4105600
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4092800
discounted_vanilla_popular,4083200
discounted_vanilla_popular,4089600
discounted_vanilla_popular,4116800
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4099200
discounted_vanilla_popular,4089600
discounted_vanilla_popular,4076800
discounted_vanilla_popular,4088000
discounted_vanilla_popular,4100800
discounted_vanilla_popular,4102400
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4092800
discounted_vanilla_popular,4113600
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4091200
discounted_vanilla_popular,4110400
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4078400
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4094400
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4084800
discounted_vanilla_popular,4123200
discounted_vanilla_popular,4084800
discounted_vanilla_popular,4113600
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4084800
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4083200
discounted_vanilla_popular,4091200
discounted_vanilla_popular,4092800
discounted_vanilla_popular,4089600
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4105600
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4099200
discounted_vanilla_popular,4102400
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4089600
discounted_vanilla_popular,4102400
discounted_vanilla_popular,4084800
discounted_vanilla_popular,4099200
discounted_vanilla_popular,4092800
discounted_vanilla_popular,4107200
discounted_vanilla_popular,4094400
discounted_vanilla_popular,4120000
discounted_vanilla_popular,4107200
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4092800
discounted_vanilla_popular,4089600
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4073600
discounted_vanilla_popular,4091200
discounted_vanilla_popular,4080000
discounted_vanilla_popular,4080000
discounted_vanilla_popular,4105600
discounted_vanilla_popular,4105600
discounted_vanilla_popular,4080000
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4097600
discounted_vanilla_popular,4118400
discounted_vanilla_popular,4086400
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4104000
discounted_vanilla_popular,4094400
discounted_vanilla_popular,4096000
discounted_vanilla_popular,4088000
