method_name,seed,tuning_samples,learning_samples,total_samples
discounting_free_vanilla_exact,42,0,356,356
discounting_free_vanilla_exact,43,0,356,356
discounting_free_vanilla_exact,44,0,356,356
discounting_free_vanilla_exact,45,0,356,356
discounting_free_vanilla_exact,46,0,356,356
discounting_free_vanilla_exact,47,0,356,356
discounting_free_vanilla_exact,48,0,356,356
discounting_free_vanilla_exact,49,0,356,356
discounting_free_vanilla_exact,50,0,356,356
discounting_free_vanilla_exact,51,0,356,356
discounting_free_vanilla_exact,52,0,356,356
discounting_free_vanilla_exact,53,0,356,356
discounting_free_vanilla_exact,54,0,356,356
discounting_free_vanilla_exact,55,0,356,356
discounting_free_vanilla_exact,56,0,356,356
discounting_free_vanilla_exact,57,0,356,356
discounting_free_vanilla_exact,58,0,356,356
discounting_free_vanilla_exact,59,0,356,356
discounting_free_vanilla_exact,60,0,356,356
discounting_free_vanilla_exact,61,0,356,356
discounting_free_vanilla_exact,62,0,356,356
discounting_free_vanilla_exact,63,0,356,356
discounting_free_vanilla_exact,64,0,356,356
discounting_free_vanilla_exact,65,0,356,356
discounting_free_vanilla_exact,66,0,356,356
discounting_free_vanilla_exact,67,0,356,356
discounting_free_vanilla_exact,68,0,356,356
discounting_free_vanilla_exact,69,0,356,356
discounting_free_vanilla_exact,70,0,356,356
discounting_free_vanilla_exact,71,0,356,356
discounting_free_vanilla_exact,72,0,356,356
discounting_free_vanilla_exact,73,0,356,356
discounting_free_vanilla_exact,74,0,356,356
discounting_free_vanilla_exact,75,0,356,356
discounting_free_vanilla_exact,76,0,356,356
discounting_free_vanilla_exact,77,0,356,356
discounting_free_vanilla_exact,78,0,356,356
discounting_free_vanilla_exact,79,0,356,356
discounting_free_vanilla_exact,80,0,356,356
discounting_free_vanilla_exact,81,0,356,356
discounting_free_vanilla_exact,82,0,356,356
discounting_free_vanilla_exact,83,0,356,356
discounting_free_vanilla_exact,84,0,356,356
discounting_free_vanilla_exact,85,0,356,356
discounting_free_vanilla_exact,86,0,356,356
discounting_free_vanilla_exact,87,0,356,356
discounting_free_vanilla_exact,88,0,356,356
discounting_free_vanilla_exact,89,0,356,356
discounting_free_vanilla_exact,90,0,356,356
discounting_free_vanilla_exact,91,0,356,356
discounting_free_vanilla_exact,92,0,356,356
discounting_free_vanilla_exact,93,0,356,356
discounting_free_vanilla_exact,94,0,356,356
discounting_free_vanilla_exact,95,0,356,356
discounting_free_vanilla_exact,96,0,356,356
discounting_free_vanilla_exact,97,0,356,356
discounting_free_vanilla_exact,98,0,356,356
discounting_free_vanilla_exact,99,0,356,356
discounting_free_vanilla_exact,100,0,356,356
discounting_free_vanilla_exact,101,0,356,356
discounting_free_vanilla_exact,102,0,356,356
discounting_free_vanilla_exact,103,0,356,356
discounting_free_vanilla_exact,104,0,356,356
discounting_free_vanilla_exact,105,0,356,356
discounting_free_vanilla_exact,106,0,356,356
discounting_free_vanilla_exact,107,0,356,356
discounting_free_vanilla_exact,108,0,356,356
discounting_free_vanilla_exact,109,0,356,356
discounting_free_vanilla_exact,110,0,356,356
discounting_free_vanilla_exact,111,0,356,356
discounting_free_vanilla_exact,112,0,356,356
discounting_free_vanilla_exact,113,0,356,356
discounting_free_vanilla_exact,114,0,356,356
discounting_free_vanilla_exact,115,0,356,356
discounting_free_vanilla_exact,116,0,356,356
discounting_free_vanilla_exact,117,0,356,356
discounting_free_vanilla_exact,118,0,356,356
discounting_free_vanilla_exact,119,0,356,356
discounting_free_vanilla_exact,120,0,356,356
discounting_free_vanilla_exact,121,0,356,356
discounting_free_vanilla_exact,122,0,356,356
discounting_free_vanilla_exact,123,0,356,356
discounting_free_vanilla_exact,124,0,356,356
discounting_free_vanilla_exact,125,0,356,356
discounting_free_vanilla_exact,126,0,356,356
discounting_free_vanilla_exact,127,0,356,356
discounting_free_vanilla_exact,128,0,356,356
discounting_free_vanilla_exact,129,0,356,356
discounting_free_vanilla_exact,130,0,356,356
discounting_free_vanilla_exact,131,0,356,356
discounting_free_vanilla_exact,132,0,356,356
discounting_free_vanilla_exact,133,0,356,356
discounting_free_vanilla_exact,134,0,356,356
discounting_free_vanilla_exact,135,0,356,356
discounting_free_vanilla_exact,136,0,356,356
discounting_free_vanilla_exact,137,0,356,356
discounting_free_vanilla_exact,138,0,356,356
discounting_free_vanilla_exact,139,0,356,356
discounting_free_vanilla_exact,140,0,356,356
discounting_free_vanilla_exact,141,0,356,356
discounting_free_vanilla_sampling,42,0,11424,11424
discounting_free_vanilla_sampling,43,0,29296,29296
discounting_free_vanilla_sampling,44,0,12304,12304
discounting_free_vanilla_sampling,45,0,19600,19600
discounting_free_vanilla_sampling,46,0,17744,17744
discounting_free_vanilla_sampling,47,0,5696,5696
discounting_free_vanilla_sampling,48,0,8080,8080
discounting_free_vanilla_sampling,49,0,8672,8672
discounting_free_vanilla_sampling,50,0,20432,20432
discounting_free_vanilla_sampling,51,0,14928,14928
discounting_free_vanilla_sampling,52,0,7824,7824
discounting_free_vanilla_sampling,53,0,14000,14000
discounting_free_vanilla_sampling,54,0,21552,21552
discounting_free_vanilla_sampling,55,0,7712,7712
discounting_free_vanilla_sampling,56,0,15936,15936
discounting_free_vanilla_sampling,57,0,15744,15744
discounting_free_vanilla_sampling,58,0,23920,23920
discounting_free_vanilla_sampling,59,0,9456,9456
discounting_free_vanilla_sampling,60,0,18160,18160
discounting_free_vanilla_sampling,61,0,17760,17760
discounting_free_vanilla_sampling,62,0,7296,7296
discounting_free_vanilla_sampling,63,0,12352,12352
discounting_free_vanilla_sampling,64,0,27408,27408
discounting_free_vanilla_sampling,65,0,10432,10432
discounting_free_vanilla_sampling,66,0,15840,15840
discounting_free_vanilla_sampling,67,0,24112,24112
discounting_free_vanilla_sampling,68,0,12160,12160
discounting_free_vanilla_sampling,69,0,10816,10816
discounting_free_vanilla_sampling,70,0,7744,7744
discounting_free_vanilla_sampling,71,0,15392,15392
discounting_free_vanilla_sampling,72,0,18672,18672
discounting_free_vanilla_sampling,73,0,6480,6480
discounting_free_vanilla_sampling,74,0,11504,11504
discounting_free_vanilla_sampling,75,0,18896,18896
discounting_free_vanilla_sampling,76,0,7808,7808
discounting_free_vanilla_sampling,77,0,21072,21072
discounting_free_vanilla_sampling,78,0,17488,17488
discounting_free_vanilla_sampling,79,0,10784,10784
discounting_free_vanilla_sampling,80,0,28640,28640
discounting_free_vanilla_sampling,81,0,22816,22816
discounting_free_vanilla_sampling,82,0,9184,9184
discounting_free_vanilla_sampling,83,0,16032,16032
discounting_free_vanilla_sampling,84,0,29792,29792
discounting_free_vanilla_sampling,85,0,12800,12800
discounting_free_vanilla_sampling,86,0,26592,26592
discounting_free_vanilla_sampling,87,0,24992,24992
discounting_free_vanilla_sampling,88,0,12064,12064
discounting_free_vanilla_sampling,89,0,11984,11984
discounting_free_vanilla_sampling,90,0,21376,21376
discounting_free_vanilla_sampling,91,0,8912,8912
discounting_free_vanilla_sampling,92,0,6496,6496
discounting_free_vanilla_sampling,93,0,12832,12832
discounting_free_vanilla_sampling,94,0,13696,13696
discounting_free_vanilla_sampling,95,0,10432,10432
discounting_free_vanilla_sampling,96,0,19632,19632
discounting_free_vanilla_sampling,97,0,16656,16656
discounting_free_vanilla_sampling,98,0,6464,6464
discounting_free_vanilla_sampling,99,0,15504,15504
discounting_free_vanilla_sampling,100,0,10816,10816
discounting_free_vanilla_sampling,101,0,13360,13360
discounting_free_vanilla_sampling,102,0,16784,16784
discounting_free_vanilla_sampling,103,0,10848,10848
discounting_free_vanilla_sampling,104,0,10880,10880
discounting_free_vanilla_sampling,105,0,9568,9568
discounting_free_vanilla_sampling,106,0,12528,12528
discounting_free_vanilla_sampling,107,0,17712,17712
discounting_free_vanilla_sampling,108,0,11024,11024
discounting_free_vanilla_sampling,109,0,8640,8640
discounting_free_vanilla_sampling,110,0,10112,10112
discounting_free_vanilla_sampling,111,0,7952,7952
discounting_free_vanilla_sampling,112,0,12480,12480
discounting_free_vanilla_sampling,113,0,16768,16768
discounting_free_vanilla_sampling,114,0,9856,9856
discounting_free_vanilla_sampling,115,0,14960,14960
discounting_free_vanilla_sampling,116,0,9744,9744
discounting_free_vanilla_sampling,117,0,10000,10000
discounting_free_vanilla_sampling,118,0,10176,10176
discounting_free_vanilla_sampling,119,0,13520,13520
discounting_free_vanilla_sampling,120,0,11712,11712
discounting_free_vanilla_sampling,121,0,10352,10352
discounting_free_vanilla_sampling,122,0,22160,22160
discounting_free_vanilla_sampling,123,0,11200,11200
discounting_free_vanilla_sampling,124,0,16176,16176
discounting_free_vanilla_sampling,125,0,25584,25584
discounting_free_vanilla_sampling,126,0,7120,7120
discounting_free_vanilla_sampling,127,0,15152,15152
discounting_free_vanilla_sampling,128,0,20336,20336
discounting_free_vanilla_sampling,129,0,29568,29568
discounting_free_vanilla_sampling,130,0,9808,9808
discounting_free_vanilla_sampling,131,0,11728,11728
discounting_free_vanilla_sampling,132,0,15248,15248
discounting_free_vanilla_sampling,133,0,19376,19376
discounting_free_vanilla_sampling,134,0,13968,13968
discounting_free_vanilla_sampling,135,0,14000,14000
discounting_free_vanilla_sampling,136,0,19984,19984
discounting_free_vanilla_sampling,137,0,7184,7184
discounting_free_vanilla_sampling,138,0,14896,14896
discounting_free_vanilla_sampling,139,0,10944,10944
discounting_free_vanilla_sampling,140,0,14944,14944
discounting_free_vanilla_sampling,141,0,10672,10672
discounting_free_natural_exact,42,0,14,14
discounting_free_natural_exact,43,0,14,14
discounting_free_natural_exact,44,0,14,14
discounting_free_natural_exact,45,0,14,14
discounting_free_natural_exact,46,0,14,14
discounting_free_natural_exact,47,0,14,14
discounting_free_natural_exact,48,0,14,14
discounting_free_natural_exact,49,0,14,14
discounting_free_natural_exact,50,0,14,14
discounting_free_natural_exact,51,0,14,14
discounting_free_natural_exact,52,0,14,14
discounting_free_natural_exact,53,0,14,14
discounting_free_natural_exact,54,0,14,14
discounting_free_natural_exact,55,0,14,14
discounting_free_natural_exact,56,0,14,14
discounting_free_natural_exact,57,0,14,14
discounting_free_natural_exact,58,0,14,14
discounting_free_natural_exact,59,0,14,14
discounting_free_natural_exact,60,0,14,14
discounting_free_natural_exact,61,0,14,14
discounting_free_natural_exact,62,0,14,14
discounting_free_natural_exact,63,0,14,14
discounting_free_natural_exact,64,0,14,14
discounting_free_natural_exact,65,0,14,14
discounting_free_natural_exact,66,0,14,14
discounting_free_natural_exact,67,0,14,14
discounting_free_natural_exact,68,0,14,14
discounting_free_natural_exact,69,0,14,14
discounting_free_natural_exact,70,0,14,14
discounting_free_natural_exact,71,0,14,14
discounting_free_natural_exact,72,0,14,14
discounting_free_natural_exact,73,0,14,14
discounting_free_natural_exact,74,0,14,14
discounting_free_natural_exact,75,0,14,14
discounting_free_natural_exact,76,0,14,14
discounting_free_natural_exact,77,0,14,14
discounting_free_natural_exact,78,0,14,14
discounting_free_natural_exact,79,0,14,14
discounting_free_natural_exact,80,0,14,14
discounting_free_natural_exact,81,0,14,14
discounting_free_natural_exact,82,0,14,14
discounting_free_natural_exact,83,0,14,14
discounting_free_natural_exact,84,0,14,14
discounting_free_natural_exact,85,0,14,14
discounting_free_natural_exact,86,0,14,14
discounting_free_natural_exact,87,0,14,14
discounting_free_natural_exact,88,0,14,14
discounting_free_natural_exact,89,0,14,14
discounting_free_natural_exact,90,0,14,14
discounting_free_natural_exact,91,0,14,14
discounting_free_natural_exact,92,0,14,14
discounting_free_natural_exact,93,0,14,14
discounting_free_natural_exact,94,0,14,14
discounting_free_natural_exact,95,0,14,14
discounting_free_natural_exact,96,0,14,14
discounting_free_natural_exact,97,0,14,14
discounting_free_natural_exact,98,0,14,14
discounting_free_natural_exact,99,0,14,14
discounting_free_natural_exact,100,0,14,14
discounting_free_natural_exact,101,0,14,14
discounting_free_natural_exact,102,0,14,14
discounting_free_natural_exact,103,0,14,14
discounting_free_natural_exact,104,0,14,14
discounting_free_natural_exact,105,0,14,14
discounting_free_natural_exact,106,0,14,14
discounting_free_natural_exact,107,0,14,14
discounting_free_natural_exact,108,0,14,14
discounting_free_natural_exact,109,0,14,14
discounting_free_natural_exact,110,0,14,14
discounting_free_natural_exact,111,0,14,14
discounting_free_natural_exact,112,0,14,14
discounting_free_natural_exact,113,0,14,14
discounting_free_natural_exact,114,0,14,14
discounting_free_natural_exact,115,0,14,14
