iteration,theta0,theta1,v_gamma
0,0.0,0.0,374.0350580692152
1,-1.5995291025762752,-1.9999999537809383,660.8410965386458
2,-3.661367500961224,-4.000000137419167,678.9997215687375
3,-5.675343597183943,-6.00000089856515,679.3442994367219
4,-7.673455784802881,-8.000000134042475,679.3542173671368
5,-9.598105292716056,-9.999776038042082,679.3549006063452
