iteration,theta0,theta1,gain
0,0.0,0.0,2.2
1,-1.5931191267380016,-1.9999921437125956,3.8911616422438926
2,-3.6106027233479203,-3.999994006046655,3.998011865182568
3,-3.972061324812932,-5.9996741587408025,3.9998130918066854
4,-3.978583048609706,-6.685831877724866,3.9999065275601327
