theta0,theta1,v_gamma
9.5,-8.0,5.260182181032691
10.0,-8.0,5.260182183474423
-10.0,-7.5,2.745878237035128
-9.5,-7.5,2.7458782370351282
-9.0,-7.5,2.7458782370351305
-8.5,-7.5,2.74587823703514
-8.0,-7.5,2.7458782370351806
-7.5,-7.5,2.7458782370353636
-7.0,-7.5,2.7458782370361825
-6.5,-7.5,2.7458782370398533
-6.0,-7.5,2.7458782370563055
-5.5,-7.5,2.7458782371300394
-5.0,-7.5,2.745878237460492
-4.5,-7.5,2.7458782389414775
-4.0,-7.5,2.7458782455787922
-3.5,-7.5,2.745878275325174
-3.0,-7.5,2.7458784086392
-2.5,-7.5,2.74587900611104
-2.0,-7.5,2.7458816837905684
-1.5,-7.5,2.7458936842475783
-1.0,-7.5,2.7459474651573994
-0.5,-7.5,2.7461884662121783
0.0,-7.5,2.747267990679106
0.5,-7.5,2.7520947164946854
1.0,-7.5,2.7735007653622414
1.5,-7.5,2.8651127292256717
2.0,-7.5,3.204518494689543
2.5,-7.5,4.002939880835748
3.0,-7.5,4.801361266981954
3.5,-7.5,5.140767032445826
4.0,-7.5,5.232378996309255
4.5,-7.5,5.253785045176811
5.0,-7.5,5.258611770992391
5.5,-7.5,5.2596912954593185
6.0,-7.5,5.259932296514098
6.5,-7.5,5.259986077423918
7.0,-7.5,5.259998077880929
7.5,-7.5,5.260000755560456
8.0,-7.5,5.2600013530322975
8.5,-7.5,5.260001486346322
9.0,-7.5,5.2600015160927045
9.5,-7.5,5.260001522730019
10.0,-7.5,5.260001524211005
-10.0,-7.0,2.745580551344076
-9.5,-7.0,2.7455805513440765
-9.0,-7.0,2.7455805513440805
-8.5,-7.0,2.7455805513440947
-8.0,-7.0,2.7455805513441622
-7.5,-7.0,2.7455805513444638
-7.0,-7.0,2.7455805513458142
-6.5,-7.0,2.7455805513518667
-6.0,-7.0,2.745580551378992
-5.5,-7.0,2.7455805515005585
-5.0,-7.0,2.7455805520453826
-4.5,-7.0,2.745580554487114
-4.0,-7.0,2.7455805654301972
-3.5,-7.0,2.7455806144736887
-3.0,-7.0,2.7455808342713475
-2.5,-7.0,2.74558181933564
-2.0,-7.0,2.7455862340780306
-1.5,-7.0,2.7456060193903045
-1.0,-7.0,2.7456946871829886
-0.5,-7.0,2.7460919918469306
0.0,-7.0,2.7478710463681155
0.5,-7.0,2.7558133793593544
1.0,-7.0,2.7908001006654555
1.5,-7.0,2.936297368290532
2.0,-7.0,3.421732441810959
2.5,-7.0,4.310520051503353
3.0,-7.0,4.960012996739397
3.5,-7.0,5.186009277001791
4.0,-7.0,5.24287718657613
4.5,-7.0,5.25592968167472
5.0,-7.0,5.258860727372812
5.5,-7.0,5.259515666301744
6.0,-7.0,5.259661849511713
6.5,-7.0,5.259694469714708
7.0,-7.0,5.259701748381338
7.5,-7.0,5.259703372477141
8.0,-7.0,5.259703734862183
8.5,-7.0,5.25970381572123
9.0,-7.0,5.259703833763322
9.5,-7.0,5.259703837789059
10.0,-7.0,5.2597038386873205
