iteration,theta0,theta1,v_gamma
41,0.4195052767451174,-1.1201185364413462,4.3240969527459345
42,0.4233661718468613,-1.1213273521602554,4.331968130475454
43,0.42726498365594257,-1.1226425467678296,4.3398581859612735
44,0.43120193106041504,-1.1240641078630937,4.347767152291351
45,0.43517723587355117,-1.1255920178871792,4.355695066506438
46,0.4391911233725573,-1.1272262559234394,4.363641969573223
47,0.44324382275396074,-1.1289667991542076,4.3716079063554
48,0.44733556753519005,-1.130813624091558,4.379592925582734
49,0.45146659592242533,-1.1327667076617427,4.387597079818089
50,0.45563715115761994,-1.1348260281943214,4.3956204254225
51,0.45984748185366753,-1.136991566351314,4.403663022518297
52,0.46409784232317125,-1.1392633060176522,4.411724934950305
53,0.46838849290468115,-1.1416412351678464,4.419806230245152
54,0.4727197002890182,-1.1441253467187693,4.42790697956871
55,0.47709173784730297,-1.1467156393744642,4.4360272576816735
56,0.4815048859617504,-1.1494121184666257,4.444167142893311
57,0.48595943236008987,-1.1522147967935839,4.452326717013378
58,0.49045567245419913,-1.155123695459506,4.460506065302231
59,0.4949939096829711,-1.1581388447132501,4.4687052764190955
60,0.49957445586037835,-1.1612602847900306,4.476924442368548
61,0.5041976315282812,-1.1644880667533857,4.485163658445152
62,0.5088637663148273,-1.1678222533400955,4.493423023176255
63,0.5135731992981851,-1.1712629198062532,4.50170263826296
64,0.5183262793762733,-1.1748101547763379,4.510002608519179
65,0.5231233656423729,-1.1784640610940098,4.5183230418088245
66,0.527964827767043,-1.1822247566754376,4.52666404898102
67,0.5328510463867205,-1.186092375365776,4.535025743803374
68,0.5377824134991334,-1.19006706779837,4.543408242893192
69,0.5427593328659297,-1.1941490022573131,4.551811665646638
70,0.5477822204229706,-1.198338365544107,4.560236134165738
71,0.5528515046985599,-1.2026353638484606,4.568681773183194
72,0.5579676272399814,-1.2070402236235769,4.577148709984908
73,0.5631310430489429,-1.2115531924671512,4.585637074330159
74,0.5683422210265219,-1.216174540009225,4.59414699836933
75,0.5736016444275298,-1.2209045588052998,4.602678616559078
76,0.5789098113255458,-1.2257435652383433,4.611232065574879
77,0.584267235088902,-1.2306919004294194,4.619807484220803
78,0.5896744448680393,-1.235749931157144,4.628405013336397
79,0.5951319860951284,-1.2409180507879904,4.63702479570058
80,0.6006404209967252,-1.246196680218901,4.645666975932373
81,0.6062003291198549,-1.2515862688320838,4.654331700388332
82,0.6118123078724633,-1.2570872954639576,4.66301911705653
83,0.6174769730791569,-1.262700269390053,4.671729375446915
84,0.6231949595528379,-1.268425731326338,4.680462626477859
85,0.6289669216833187,-1.2742642544492184,4.6892190223587145
86,0.6347935340437962,-1.2802164454355711,4.697998716468188
87,0.6406754920160298,-1.2862829455238969,4.706801863228291
88,0.6466135124355294,-1.2924644315994076,4.715628617973674
89,0.6526083342576746,-1.2987616173041978,4.724479136816079
90,0.6586607192458196,-1.3051752541740662,4.733353576503684
91,0.6647714526829196,-1.3117061328053001,4.7422520942750515
92,0.6709413441075817,-1.318355084052096,4.751174847707424
93,0.6771712280762092,-1.3251229802581517,4.760121994559056
94,0.6834619649523103,-1.3320107365234461,4.769093692605286
95,0.6898144417247318,-1.3390193120097618,4.778090099468007
96,0.6962295728563508,-1.3461497112874157,4.787111372438214
97,0.702708301164675,-1.3534029857251513,4.796157668291253
98,0.7092515987363338,-1.3607802349270104,4.805229143094386
99,0.7158604678771243,-1.3682826082185342,4.814325952006313
100,0.7225359420995845,-1.3759113061856172,4.823448249068166
101,0.729279087150269,-1.3836675822698723,4.832596186985606
102,0.7360910020786223,-1.3915527444229854,4.841769916901508
103,0.7429728203499617,-1.3995681568246865,4.850969588158783
104,0.7499257110048944,-1.4077152416679053,4.860195348052807
105,0.7569508798676979,-1.415995481015147,4.86944734157292
106,0.7640495708063705,-1.4244104187304687,4.878725711132468
107,0.7712230670472062,-1.4329616624916504,4.888030596286732
108,0.7784726925469734,-1.4416508858875994,4.897362133438204
109,0.7857998134258593,-1.4504798306059563,4.906720455528492
