iteration,theta0,theta1,v_gamma
51,3.3402302967720776,-3.556408479707254,5.915154942481315
52,3.3540457861805457,-3.578465219265067,5.915825366743265
53,3.36759678696667,-3.6000600894832373,5.916468801084071
54,3.380892742334544,-3.6212118177615467,5.917086823671722
55,3.3939426273354325,-3.641938021239072,5.917680893098409
56,3.4067549769054777,-3.6622552926279526,5.918252359414167
57,3.4193379121003495,-3.682179277920438,5.918802473967962
58,3.4316991646268664,-3.7017247468746146,5.919332398203246
59,3.443846099772094,-3.720905657068783,5.919843211534719
60,3.4557857378289447,-3.739735212215519,5.920335918415837
61,3.4675247741144997,-3.758225915341412,5.920811454692001
62,3.4790695976734622,-3.7763896173651794,5.921270693321881
63,3.490426308754872,-3.794237561543505,5.921714449538642
64,3.501600735145538,-3.8117804241990565,5.922143485513789
65,3.5125984474388217,-3.8290283520974784,5.922558514578343
66,3.5234247733126263,-3.8459909967986077,5.92296020504946
67,3.5340848108856475,-3.8626775462709726,5.923349183704644
68,3.544583441216403,-3.879096754026895,5.923726038940669
69,3.5549253400050995,-3.895256966007766,5.924091323649986
70,3.565114988554221,-3.91116614542464,5.924445557843523
71,3.5751566840397455,-3.9268318957377994,5.924789231045461
72,3.585054549141163,-3.942261481940001,5.92512280448273
73,3.5948125410749765,-3.957461850291354,5.925446713089352
74,3.6044344600730827,-3.9724396466389478,5.925761367343561
75,3.613923957344429,-3.9872012334411853,5.926067154953749
76,3.6232845425554596,-4.001752705605099,5.92636444240742
77,3.6325195908622985,-4.016099905234506,5.926653576395974
78,3.641632349525149,-4.030248435377569,5.926934885126712
79,3.6506259441331546,-4.044203672854082,5.927208679532311
80,3.659503384465891,-4.057970780235327,5.927475254386956
81,3.668267570015735,-4.071554717042759,5.927734889337397
82,3.6769212951935835,-4.084960250225785,5.927987849856383
83,3.685467254238743,-4.09819196397356,5.92823438812517
84,3.6939080458523272,-4.111254268910911,5.928474743851171
85,3.7022461775720727,-4.124151410724145,5.928709145026222
86,3.710484069905214,-4.136887478258586,5.928937808630402
87,3.7186240602348617,-4.149466411126167,5.929160941285935
88,3.726668406514233,-4.1618920068581575,5.929378739865201
89,3.734619290762065,-4.174167927635267,5.929591392056577
90,3.7424788223716043,-4.186297706624683,5.929799076891485
91,3.7502490412447136,-4.198284753951253,5.930001965235674
92,3.7579319207618087,-4.210132362327828,5.930200220247547
93,3.765529370597636,-4.221843712367835,5.930393997806075
94,3.773043239392185,-4.233421877601311,5.930583446910606
95,3.7804753172854157,-4.244869829214042,5.930768710054714
96,3.787827338323887,-4.256190440527913,5.93094992357601
97,3.7951009827468374,-4.267386491239217,5.931127217983691
98,3.8022978791587563,-4.278460671430441,5.931300718265477
99,3.809419606595037,-4.289415585369868,5.931470544175422
100,3.81646769648684,-4.300253755112322,5.931636810503945
101,3.8234436345309355,-4.31097762391338,5.931799627331392
102,3.8303488624698856,-4.32158955946853,5.93195910026625
103,3.8371847797876004,-4.332091856987906,5.932115330669096
104,3.843952745324983,-4.342486742116517,5.932268415863258
105,3.8506540788200754,-4.352776373709166,5.932418449333117
106,3.857290062376831,-4.3629628464686565,5.932565520910857
107,3.8638619418664018,-4.37304819345526,5.93270971695245
108,3.870370928264582,-4.383034388474913,5.932851120503612
109,3.8768181989288033,-4.392923348353101,5.932989811456338
110,3.883204898817919,-4.402716935100907,5.933125866696698
111,3.8895321416577535,-4.412416957979319,5.933259360244402
112,3.8958010110552777,-4.4220251754674536,5.933390363384686
