method_name,seed,tuning_samples,learning_samples,total_samples
discounting_free_vanilla_exact,42,0,133,133
discounting_free_vanilla_exact,43,0,133,133
discounting_free_vanilla_exact,44,0,133,133
discounting_free_vanilla_exact,45,0,133,133
discounting_free_vanilla_exact,46,0,133,133
discounting_free_vanilla_exact,47,0,133,133
discounting_free_vanilla_exact,48,0,133,133
discounting_free_vanilla_exact,49,0,133,133
discounting_free_vanilla_exact,50,0,133,133
discounting_free_vanilla_exact,51,0,133,133
discounting_free_vanilla_exact,52,0,133,133
discounting_free_vanilla_exact,53,0,133,133
discounting_free_vanilla_exact,54,0,133,133
discounting_free_vanilla_exact,55,0,133,133
discounting_free_vanilla_exact,56,0,133,133
discounting_free_vanilla_exact,57,0,133,133
discounting_free_vanilla_exact,58,0,133,133
discounting_free_vanilla_exact,59,0,133,133
discounting_free_vanilla_exact,60,0,133,133
discounting_free_vanilla_exact,61,0,133,133
discounting_free_vanilla_exact,62,0,133,133
discounting_free_vanilla_exact,63,0,133,133
discounting_free_vanilla_exact,64,0,133,133
discounting_free_vanilla_exact,65,0,133,133
discounting_free_vanilla_exact,66,0,133,133
discounting_free_vanilla_exact,67,0,133,133
discounting_free_vanilla_exact,68,0,133,133
discounting_free_vanilla_exact,69,0,133,133
discounting_free_vanilla_exact,70,0,133,133
discounting_free_vanilla_exact,71,0,133,133
discounting_free_vanilla_exact,72,0,133,133
discounting_free_vanilla_exact,73,0,133,133
discounting_free_vanilla_exact,74,0,133,133
discounting_free_vanilla_exact,75,0,133,133
discounting_free_vanilla_exact,76,0,133,133
discounting_free_vanilla_exact,77,0,133,133
discounting_free_vanilla_exact,78,0,133,133
discounting_free_vanilla_exact,79,0,133,133
discounting_free_vanilla_exact,80,0,133,133
discounting_free_vanilla_exact,81,0,133,133
discounting_free_vanilla_exact,82,0,133,133
discounting_free_vanilla_exact,83,0,133,133
discounting_free_vanilla_exact,84,0,133,133
discounting_free_vanilla_exact,85,0,133,133
discounting_free_vanilla_exact,86,0,133,133
discounting_free_vanilla_exact,87,0,133,133
discounting_free_vanilla_exact,88,0,133,133
discounting_free_vanilla_exact,89,0,133,133
discounting_free_vanilla_exact,90,0,133,133
discounting_free_vanilla_exact,91,0,133,133
discounting_free_vanilla_exact,92,0,133,133
discounting_free_vanilla_exact,93,0,133,133
discounting_free_vanilla_exact,94,0,133,133
discounting_free_vanilla_exact,95,0,133,133
discounting_free_vanilla_exact,96,0,133,133
discounting_free_vanilla_exact,97,0,133,133
discounting_free_vanilla_exact,98,0,133,133
discounting_free_vanilla_exact,99,0,133,133
discounting_free_vanilla_exact,100,0,133,133
discounting_free_vanilla_exact,101,0,133,133
discounting_free_vanilla_exact,102,0,133,133
discounting_free_vanilla_exact,103,0,133,133
discounting_free_vanilla_exact,104,0,133,133
discounting_free_vanilla_exact,105,0,133,133
discounting_free_vanilla_exact,106,0,133,133
discounting_free_vanilla_exact,107,0,133,133
discounting_free_vanilla_exact,108,0,133,133
discounting_free_vanilla_exact,109,0,133,133
discounting_free_vanilla_exact,110,0,133,133
discounting_free_vanilla_exact,111,0,133,133
discounting_free_vanilla_exact,112,0,133,133
discounting_free_vanilla_exact,113,0,133,133
discounting_free_vanilla_exact,114,0,133,133
discounting_free_vanilla_exact,115,0,133,133
discounting_free_vanilla_exact,116,0,133,133
discounting_free_vanilla_exact,117,0,133,133
discounting_free_vanilla_exact,118,0,133,133
discounting_free_vanilla_exact,119,0,133,133
discounting_free_vanilla_exact,120,0,133,133
discounting_free_vanilla_exact,121,0,133,133
discounting_free_vanilla_exact,122,0,133,133
discounting_free_vanilla_exact,123,0,133,133
discounting_free_vanilla_exact,124,0,133,133
discounting_free_vanilla_exact,125,0,133,133
discounting_free_vanilla_exact,126,0,133,133
discounting_free_vanilla_exact,127,0,133,133
discounting_free_vanilla_exact,128,0,133,133
discounting_free_vanilla_exact,129,0,133,133
discounting_free_vanilla_exact,130,0,133,133
discounting_free_vanilla_exact,131,0,133,133
discounting_free_vanilla_exact,132,0,133,133
discounting_free_vanilla_exact,133,0,133,133
discounting_free_vanilla_exact,134,0,133,133
discounting_free_vanilla_exact,135,0,133,133
discounting_free_vanilla_exact,136,0,133,133
discounting_free_vanilla_exact,137,0,133,133
discounting_free_vanilla_exact,138,0,133,133
discounting_free_vanilla_exact,139,0,133,133
discounting_free_vanilla_exact,140,0,133,133
discounting_free_vanilla_exact,141,0,133,133
discounting_free_vanilla_sampling,42,0,1520,1520
discounting_free_vanilla_sampling,43,0,1552,1552
discounting_free_vanilla_sampling,44,0,2672,2672
discounting_free_vanilla_sampling,45,0,2896,2896
discounting_free_vanilla_sampling,46,0,1328,1328
discounting_free_vanilla_sampling,47,0,2224,2224
discounting_free_vanilla_sampling,48,0,2000,2000
discounting_free_vanilla_sampling,49,0,2000,2000
discounting_free_vanilla_sampling,50,0,2224,2224
discounting_free_vanilla_sampling,51,0,1776,1776
discounting_free_vanilla_sampling,52,0,1552,1552
discounting_free_vanilla_sampling,53,0,2448,2448
discounting_free_vanilla_sampling,54,0,1552,1552
discounting_free_vanilla_sampling,55,0,1552,1552
discounting_free_vanilla_sampling,56,0,2000,2000
discounting_free_vanilla_sampling,57,0,1776,1776
discounting_free_vanilla_sampling,58,0,1776,1776
discounting_free_vanilla_sampling,59,0,2224,2224
discounting_free_vanilla_sampling,60,0,2448,2448
discounting_free_vanilla_sampling,61,0,1328,1328
discounting_free_vanilla_sampling,62,0,2000,2000
discounting_free_vanilla_sampling,63,0,1776,1776
discounting_free_vanilla_sampling,64,0,1552,1552
discounting_free_vanilla_sampling,65,0,2000,2000
discounting_free_vanilla_sampling,66,0,1776,1776
discounting_free_vanilla_sampling,67,0,1328,1328
discounting_free_vanilla_sampling,68,0,1104,1104
discounting_free_vanilla_sampling,69,0,1776,1776
discounting_free_vanilla_sampling,70,0,1776,1776
discounting_free_vanilla_sampling,71,0,1776,1776
discounting_free_vanilla_sampling,72,0,1776,1776
discounting_free_vanilla_sampling,73,0,1552,1552
discounting_free_vanilla_sampling,74,0,1776,1776
discounting_free_vanilla_sampling,75,0,1312,1312
discounting_free_vanilla_sampling,76,0,1552,1552
discounting_free_vanilla_sampling,77,0,2224,2224
discounting_free_vanilla_sampling,78,0,3120,3120
discounting_free_vanilla_sampling,79,0,1328,1328
discounting_free_vanilla_sampling,80,0,2000,2000
discounting_free_vanilla_sampling,81,0,1344,1344
discounting_free_vanilla_sampling,82,0,1776,1776
discounting_free_vanilla_sampling,83,0,4016,4016
discounting_free_vanilla_sampling,84,0,1328,1328
discounting_free_vanilla_sampling,85,0,1776,1776
discounting_free_vanilla_sampling,86,0,2000,2000
discounting_free_vanilla_sampling,87,0,2672,2672
discounting_free_vanilla_sampling,88,0,1776,1776
discounting_free_vanilla_sampling,89,0,1328,1328
discounting_free_vanilla_sampling,90,0,2448,2448
discounting_free_vanilla_sampling,91,0,3136,3136
discounting_free_vanilla_sampling,92,0,2448,2448
discounting_free_vanilla_sampling,93,0,2672,2672
discounting_free_vanilla_sampling,94,0,2000,2000
discounting_free_vanilla_sampling,95,0,1520,1520
discounting_free_vanilla_sampling,96,0,2000,2000
discounting_free_vanilla_sampling,97,0,1776,1776
discounting_free_vanilla_sampling,98,0,1328,1328
discounting_free_vanilla_sampling,99,0,1552,1552
discounting_free_vanilla_sampling,100,0,1776,1776
discounting_free_vanilla_sampling,101,0,3120,3120
discounting_free_vanilla_sampling,102,0,2448,2448
discounting_free_vanilla_sampling,103,0,2896,2896
discounting_free_vanilla_sampling,104,0,1552,1552
discounting_free_vanilla_sampling,105,0,3120,3120
discounting_free_vanilla_sampling,106,0,1552,1552
discounting_free_vanilla_sampling,107,0,1776,1776
discounting_free_vanilla_sampling,108,0,2448,2448
discounting_free_vanilla_sampling,109,0,2000,2000
discounting_free_vanilla_sampling,110,0,2000,2000
discounting_free_vanilla_sampling,111,0,3568,3568
discounting_free_vanilla_sampling,112,0,2224,2224
discounting_free_vanilla_sampling,113,0,1776,1776
discounting_free_vanilla_sampling,114,0,3344,3344
discounting_free_vanilla_sampling,115,0,2224,2224
