iteration,theta0,theta1,v_gamma
0,0.0,0.0,34.80270230714961
1,-1.594902101292551,-1.9999995765645222,60.72967342148202
2,-3.6246710894061422,-3.9999998159892414,62.507325175315565
3,-5.608881953451075,-5.999998925147725,62.56677461759475
