iteration,theta0,theta1,gain
0,0.0,0.0,2.2
1,-0.72,-0.8200000000000001,3.3015328723214896
2,-1.248512492339895,-1.3829466128329369,3.7271320939102535
3,-1.4947920448158694,-1.6396406857636645,3.8299320888461064
4,-1.654437254203834,-1.8048466650548367,3.875616114383358
5,-1.7732172862362825,-1.9272701881452294,3.9016596263417056
6,-1.868042744164903,-2.0247384485985824,3.918558544668844
7,-1.9470674007604558,-2.10580134999019,3.930437341766873
8,-2.0148633838948546,-2.175235509614818,3.939256067361856
9,-2.0742580374602824,-2.2359865104703047,3.9460685167140284
10,-2.1271245047600424,-2.290001500551176,3.9514928798161546
11,-2.1747691004148884,-2.33863591337289,3.955916230529928
12,-2.2181397859476406,-2.382871823997433,3.9595935309163477
13,-2.2579466635973886,-2.4234438983687556,3.962699680554257
14,-2.2947356463601603,-2.4609162661838138,3.965358718507434
15,-2.328935597937542,-2.495731636641383,3.9676610941029433
16,-2.3608896543584463,-2.5282438897966735,3.969674337562642
17,-2.390876705609375,-2.55874040270854,3.9714499001958616
18,-2.419126532845916,-2.5874577650598822,3.9730276795055954
19,-2.445830727414612,-2.6145931044859227,3.97443909549845
20,-2.4711507296681106,-2.6403124171747074,3.975709232508518
21,-2.495223854766465,-2.6647568073258734,3.976858362087148
22,-2.5181678822845996,-2.68804723593028,3.9779030462409177
23,-2.5400846022104493,-2.7102881871923046,3.9788569501365374
24,-2.5610625900529826,-2.7315705360188174,3.9797314498653673
25,-2.5811794040246934,-2.75197381696397,3.980536093184025
26,-2.6005033431156015,-2.771568038687486,3.9812789531541477
27,-2.619094867436937,-2.7904151490630786,3.981966902668634
28,-2.6370077558938774,-2.8085702287312238,3.9826058297881977
29,-2.6542900574630157,-2.8260824713885957,3.98320080827286
30,-2.6709848787570625,-2.84299599500195,3.9837562338290797
31,-2.687131040595979,-2.8593505178019387,3.984275933859704
32,-2.7027636289144197,-2.8751819252534783,3.9847632565447135
33,-2.717914459794917,-2.8905227484596283,3.9852211436594405
34,-2.732612474219723,-2.9054025701106583,3.9856521904943008
35,-2.746884074925486,-2.9198483707690084,3.9860586954671176
36,-2.76075341526977,-2.9338848257202352,3.98644270144047
37,-2.7742426480932605,-2.9475345606292667,3.986806030319407
38,-2.7873721410525274,-2.9608183726815067,3.987150312171766
39,-2.800160663706814,-2.9737554226573026,3.9874770098574515
40,-2.8126255506951745,-2.9863634024100003,3.987787439955068
41,-2.824782844582468,-2.9986586814353635,3.98808279061986
42,-2.8366474213426387,-3.0106564355904393,3.988364136885771
43,-2.8482331009537605,-3.022370760510285,3.988632453828738
44,-2.8595527451771554,-3.0338147718561577,3.9888886279322633
45,-2.8706183442637982,-3.0450006941893966,3.9891334669354914
46,-2.8814410940605395,-3.0559399399862186,3.9893677083951826
47,-2.8920314647650236,-3.0666431800781475,3.989592027153482
48,-2.902399262392544,-3.0771204066115514,3.9898070418713076
49,-2.9125536838633335,-3.0873809894603763,3.990013320761076
50,-2.9225033664892712,-3.097433726892808,3.990211386630984
51,-2.932256432530168,-3.107286891180561,3.9904017213354885
52,-2.941820529398007,-3.116948269745039,3.990584769712001
53,-2.9512028660098344,-3.126425202354668,3.990760943071731
54,-2.960410245724011,-3.1357246148198543,3.99093062230254
55,-2.9694490962383258,-3.144853049574172,3.9910941606332053
56,-2.978325496780404,-3.1538166934809886,3.991251886101488
57,-2.9870452028796373,-3.1626214031623703,3.9914041037623633
58,-2.9956136689744386,-3.1712727281106945,3.9915510976678297
59,-3.0040360690780608,-3.1797759318119962,3.99169313264539
60,-3.012317315699801,-3.1881360110829315,3.991830455898703
61,-3.0204620771955066,-3.1963577137997183,3.99196329845084
62,-3.028474793701397,-3.2044455551769664,3.9920918764478976
63,-3.036359691787861,-3.2124038327365043,3.9922163923385012
64,-3.0441207979547547,-3.2202366400907594,3.992337035942777
65,-3.051761951076467,-3.2279478796516434,3.9924539854226806
66,-3.059286813893377,-3.2355412743639573,3.992567408164175
67,-3.0666988836361297,-3.2430203785518503,3.992677461580436
68,-3.07400150186013,-3.2503885879576195,3.992784293844231
69,-3.081197863559719,-3.2576491490439943,3.992888044556662
70,-3.08829102562447,-3.264805167623835,3.99298884535861
71,-3.095989281540955,-3.3433983453593394,3.9935713751741155
72,-3.103048606200782,-3.4163596795472504,3.9940680820464878
73,-3.109563034743922,-3.484433823533833,3.9944963356879835
74,-3.115607589466399,-3.548227982432249,3.9948691574881656
75,-3.1212430349192597,-3.6082435867006146,3.9951964926682884
76,-3.1265192431341324,-3.6648993821712796,3.9954860625311244
77,-3.131477627324763,-3.7185485730340613,3.995743949503924
78,-3.136152935880649,-3.7694917589035484,3.9959750075255487
79,-3.1405745974766557,-3.8179868420266136,3.996183155521502
80,-3.1447677450819915,-3.864256715288753,3.9963715909353086
81,-3.1487540062754125,-3.9084953001544718,3.9965429475376184
82,-3.152552120809247,-3.950872340823509,3.9966994137170477
83,-3.1561784286544614,-3.991537249068756,3.9968428222998833
84,-3.159647259681225,-4.030622216166565,3.9969747195607264
85,-3.1629712477502796,-4.068244753008559,3.9970964188225806
86,-3.166161586085205,-4.1045097797232035,3.997209042505284
87,-3.169228236573618,-4.139511357187387,3.9973135554176387
88,-3.172180102586326,-4.173334131479419,3.9974107913430847
89,-3.1750251726597836,-4.206054546434684,3.997501474439418
90,-3.1777706407227044,-4.23774186750405,3.997586236592245
91,-3.18042300729978,-4.268459051024523,3.9976656315850554
92,-3.182988165180591,-4.298263486040213,3.9977401467450973
93,-3.185471472319787,-4.327207630420064,3.9978102125731234
94,-3.1878778141781425,-4.355339558816013,3.9978762107516927
95,-3.190211657281687,-4.382703436704466,3.9979384808409963
96,-3.192477095437602,-4.409339932143556,3.997997325905835
97,-3.194677889778629,-4.435286574800332,3.9980530172671296
98,-3.1968175035958226,-4.460578070137039,3.9981057985324275
99,-3.1988991327501726,-4.485246575303829,3.998155889029594
100,-3.2009257323175375,-4.509321942197759,3.998203486744023
101,-3.2029000400113175,-4.5328319322619,3.9982487708409495
102,-3.2048245968378835,-4.555802406872728,3.998291903839494
103,-3.20670176536673,-4.578257496566912,3.998333033493119
104,-3.208533745937344,-4.600219751864955,3.9983722944216566
105,-3.210322591075316,-4.62171027803931,3.9984098095322316
106,-3.212070218349225,-4.642748855832809,3.998445691260234
107,-3.2137784218657384,-4.663354049847169,3.998480042656276
108,-3.2154488825718595,-4.683543306080869,3.9985129583409513
109,-3.2170831775093736,-4.703333039892913,3.9985445253457335
110,-3.218682788146415,-4.722738715497302,3.998574823855497
111,-3.220249107894084,-4.741774917947257,3.9986039278658128
112,-3.221783448901636,-4.760455418443976,3.998631905766183
113,-3.2232870482115077,-4.778793233698531,3.9986588208587515
114,-3.224761073344981,-4.796800679984473,3.99868473182064
115,-3.2262066273803507,-4.814489422440415,3.9987096931169264
116,-3.2276247535777585,-4.831870520114384,3.9987337553702846
117,-3.229016439598266,-4.848954467183395,3.998756965692481
118,-3.2303826213590088,-4.865751230731105,3.9987793679822516
119,-3.2317241865613537,-4.882270285422469,3.9988010031934347
120,-3.2330419779246804,-4.898520645376052,3.998821909576786
121,-3.234336796154689,-4.91451089350121,3.9988421228984206
122,-3.235609402671889,-4.930249208538139,3.9988616766374685
123,-3.2368605221230737,-4.94574339001312,3.998880602165217
124,-3.2380908446961136,-4.9610008812987685,3.998898928907727
125,-3.2393010282562047,-4.9760287909492495,3.998916684493658
126,-3.2404917003198026,-4.990833912462902,3.9989338948888697
127,-3.241663459880773,-5.00542274260925,3.998950584519124
128,-3.242816879101802,-5.019801498443653,3.9989667763821335
129,-3.243952504882788,-5.033976133120691,3.998982492149974
130,-3.2450708603167637,-5.047952350606581,3.998997752262849
131,-3.246172446042863,-5.0617356193812535,3.999012576015026
132,-3.2472577415049235,-5.075331185212193,3.9990269816336967
133,-3.248327206123487,-5.088744083074414,3.9990409863514382
134,-3.249381280388234,-5.101979148284128,3.999054606472855
135,-3.2504203868772272,-5.115041026907494,3.999067857435962
136,-3.251444931208754,-5.127934185500317,3.9990807538687623
137,-3.2524553029310286,-5.140662920229624,3.9990933096414674
138,-3.253451876354552,-5.15323136542356,3.9991055379147427
139,-3.254435011331487,-5.165643501592045,3.9991174511843166
140,-3.255405053986038,-5.1779031629570085,3.9991290613222836
141,-3.2563623373994766,-5.190014044527702,3.999140379615367
142,-3.2573071822531365,-5.201979708753693,3.9991514168004167
143,-3.2582398974324303,-5.213803591785376,3.9991621830973525
144,-3.259160780594679,-5.225489009369478,3.9991726882397804
145,-3.260070118703321,-5.237039162404763,3.999182941503462
146,-3.2609681885308484,-5.248457142181167,3.999192951732808
147,-3.2618552571326433,-5.259745935323758,3.999202727365572
148,-3.2627315822937013,-5.270908428461223,3.999212276455854
149,-3.263597412950077,-5.2819474126371215,3.99922160669558
150,-3.2644529895867476,-5.292865587480681,3.999230725434547
151,-3.2652985446134517,-5.303665565152719,3.999239639699161
152,-3.2661343027199514,-5.314349874081051,3.9992483562099608
153,-3.266960481212044,-5.324920962498734,3.9992568813980154
154,-3.2677772903295663,-5.335381201797477,3.999265221420278
155,-3.268584933547528,-5.3457328897076986,3.999273382173982
156,-3.269383607861436,-5.35597825331585,3.9992813693101392
157,-3.270173504057794,-5.366119451928911,3.9992891882462027
158,-3.2709548069706864,-5.376158579795226,3.999296844177963
