iteration,theta0,theta1,gain_plus_bias
108,-3.2154488825718595,-4.683543306080869,2.9818656081239805
109,-3.2170831775093736,-4.703333039892913,2.982217371129943
110,-3.218682788146415,-4.722738715497302,2.982555742679523
111,-3.220249107894084,-4.741774917947257,2.9828814726354294
112,-3.221783448901636,-4.760455418443976,2.9831952559464936
113,-3.2232870482115077,-4.778793233698531,2.983497737580254
114,-3.224761073344981,-4.796800679984473,2.9837895169336557
115,-3.2262066273803507,-4.814489422440415,2.984071151785038
116,-3.2276247535777585,-4.831870520114384,2.98434316184217
117,-3.229016439598266,-4.848954467183395,2.984606031933622
118,-3.2303826213590088,-4.865751230731105,2.984860214884598
119,-3.2317241865613537,-4.882270285422469,2.985106134113026
120,-3.2330419779246804,-4.898520645376052,2.9853441859771186
121,-3.234336796154689,-4.91451089350121,2.9855747419017105
122,-3.235609402671889,-4.930249208538139,2.9857981503073106
123,-3.2368605221230737,-4.94574339001312,2.986014738362892
124,-3.2380908446961136,-4.9610008812987685,2.986224813580896
125,-3.2393010282562047,-4.9760287909492495,2.986428665270803
126,-3.2404917003198026,-4.990833912462902,2.9866265658656483
127,-3.241663459880773,-5.00542274260925,2.986818772134269
128,-3.242816879101802,-5.019801498443653,2.987005526290582
129,-3.243952504882788,-5.033976133120691,2.9871870570099754
130,-3.2450708603167637,-5.047952350606581,2.987363580361719
131,-3.246172446042863,-5.0617356193812535,2.9875353006654133
132,-3.2472577415049235,-5.075331185212193,2.987702411278584
133,-3.248327206123487,-5.088744083074414,2.9878650953217787
134,-3.249381280388234,-5.101979148284128,2.9880235263468977
135,-3.2504203868772272,-5.115041026907494,2.9881778689538523
136,-3.251444931208754,-5.127934185500317,2.988328279360168
137,-3.2524553029310286,-5.140662920229624,2.988474905927658
138,-3.253451876354552,-5.15323136542356,2.988617889649891
139,-3.254435011331487,-5.165643501592045,2.988757364603831
140,-3.255405053986038,-5.1779031629570085,2.9888934583686555
141,-3.2563623373994766,-5.190014044527702,2.989026292414536
142,-3.2573071822531365,-5.201979708753693,2.9891559824638256
143,-3.2582398974324303,-5.213803591785376,2.9892826388269427
144,-3.259160780594679,-5.225489009369478,2.9894063667149755
145,-3.260070118703321,-5.237039162404763,2.989527266530876
146,-3.2609681885308484,-5.248457142181167,2.98964543414093
147,-3.2618552571326433,-5.259745935323758,2.9897609611280496
148,-3.2627315822937013,-5.270908428461223,2.9898739350282817
149,-3.263597412950077,-5.2819474126371215,2.989984439551825
150,-3.2644529895867476,-5.292865587480681,2.9900925547897272
151,-3.2652985446134517,-5.303665565152719,2.9901983574073254
152,-3.2661343027199514,-5.314349874081051,2.9903019208254147
153,-3.266960481212044,-5.324920962498734,2.990403315390033
154,-3.2677772903295663,-5.335381201797477,2.990502608531727
155,-3.268584933547528,-5.3457328897076986,2.9905998649149863
156,-3.269383607861436,-5.35597825331585,2.9906951465786045
157,-3.270173504057794,-5.366119451928911,2.990788513067586
158,-3.2709548069706864,-5.376158579795226,2.990880021557156
