iteration,theta0,theta1,v_gamma
0,0.0,0.0,34.80270230714961
1,-1.5949022230135315,-1.99999990640341,60.729674199802396
2,-3.6246757118363737,-4.000000016687771,62.50732532200464
3,-5.609143253370755,-5.999999760447044,62.566774762531715
