iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,2.04
1,-0.6750000000000002,-0.8000000000000002,2.455398538189477
2,-1.1039372934297296,-1.3479534895815592,2.6292203006379213
3,-1.1230189079934838,-1.4617440984742838,2.6606121199478903
4,-1.357856304642963,-1.7833861936821291,2.7349538151820423
5,-1.5975345401060717,-2.0230644291452378,2.7809043696332316
6,-0.6597427652201551,-1.2000014471205196,2.595671830464541
7,-0.6597427652201552,-1.2000014471205198,2.595671830464541
8,-0.6597427652201552,-1.2000014471205198,2.595671830464541
9,-0.24048065212192554,-0.8654517472271076,2.478620641768005
10,-0.24159384142309082,-0.8669840984322987,2.479256414015824
11,-0.24159384142309118,-0.8669840984322985,2.479256414015824
12,-0.24343841112902131,-0.8698180590420505,2.4804251887452278
13,-0.24356482558124504,-0.8700146116342059,2.4805061127796044
14,-0.20011968658802504,-0.8431614192620085,2.46860973488829
15,-0.23947824721497804,-0.8946067786722702,2.4901351498176814
16,-0.2168912453234899,-1.18442962469393,2.5950623629151472
17,-0.21689124532349024,-1.1844296246939325,2.5950623629151486
18,-0.21689124532349044,-1.1844296246939328,2.5950623629151486
19,-0.21689124532349047,-1.1844296246939328,2.5950623629151486
20,-0.21689124532349055,-1.1844296246939328,2.5950623629151486
21,-0.21689124532349197,-1.1844296246939348,2.59506236291515
22,-0.018411388294738956,-0.9609650126359168,2.50980998274491
23,-0.01841138829473889,-0.9609650126359168,2.50980998274491
24,-0.12386205956882584,-1.140250737632606,2.5792237258145576
25,0.03636620839707974,-1.0874523667351979,2.556471040962494
26,0.004578503212847279,-1.1441953004258438,2.5780930609501436
27,0.3386234782164096,-1.7542726736649454,2.7545369779691167
28,0.3386234782164089,-1.7542726736649452,2.7545369779691167
29,0.6561211116481407,-1.7337816174106808,2.7409191587664328
30,0.7336287866175403,-1.6906910138727536,2.7250313766838588
31,0.6694533919597208,-1.7597428584235442,2.747360238399859
32,0.744415353347309,-1.7029829765222575,2.727988153999728
33,0.7042179779134954,-1.7348048503437903,2.7390327095332347
34,0.7177509776366717,-1.7236852073513191,2.7352756282037602
35,0.7177509776366728,-1.7236852073513167,2.73527562820376
36,1.0315707363333644,-2.058313250031463,2.804799889116659
37,1.0315707363333635,-2.0583132500314596,2.8047998891166586
38,1.049277134167805,-2.034568810404976,2.7982312264095643
39,1.0492771341678055,-2.0345688104049757,2.7982312264095643
40,1.0390199827962656,-2.058961389690221,2.8045582312919204
41,1.039019982796264,-2.058961389690224,2.8045582312919217
42,1.039019982796264,-2.058961389690224,2.8045582312919217
43,1.039019982796264,-2.058961389690224,2.8045582312919217
44,1.039019982796264,-2.058961389690224,2.8045582312919217
45,1.039019982796264,-2.058961389690224,2.8045582312919217
46,1.039019982796264,-2.058961389690224,2.8045582312919217
47,1.039019982796264,-2.058961389690224,2.8045582312919217
48,1.039019982796264,-2.058961389690224,2.8045582312919217
49,1.039019982796264,-2.058961389690224,2.8045582312919217
50,1.0568535659148297,-2.045126908601109,2.8003239396966197
51,1.0471797896112862,-2.060480590285919,2.8044764867456995
52,1.0471797896112731,-2.0604805902859353,2.8044764867457053
53,1.047179789611272,-2.060480590285936,2.804476486745706
54,1.047179789611272,-2.060480590285936,2.804476486745706
55,1.047179789611272,-2.060480590285936,2.804476486745706
56,1.0523699268794229,-2.0538076231496967,2.802629030374637
57,1.0523699268794153,-2.0538076231497024,2.8026290303746397
58,1.046234332052302,-2.067962165273667,2.8062671797198133
59,1.0462343320523,-2.0679621652736677,2.806267179719814
60,1.046234332052301,-2.0679621652736615,2.8062671797198133
61,1.0462343320523009,-2.0679621652736615,2.8062671797198133
62,1.0779162563618696,-2.044591768394189,2.7989814729097984
63,1.0512045648421506,-2.115704968922293,2.8168323896117307
64,1.109670617969998,-2.0700970383219666,2.8031891577439505
65,1.0780153104081045,-2.12717396357632,2.818039744826394
66,1.0780153104081045,-2.12717396357632,2.818039744826394
67,1.1595349829078068,-2.284932822781931,2.8470567167352816
68,1.473479698212845,-2.5108847632512226,2.8737851890922554
69,1.4734796982128417,-2.5108847632512323,2.8737851890922586
70,1.531012947747512,-2.4638523834398023,2.8614188143737267
71,1.6330841789940744,-2.5254503932976915,2.866326648091193
72,1.5643663458306227,-2.6142251853764633,2.8868131514876607
73,1.5643663458306218,-2.6142251853764655,2.8868131514876616
74,1.6350614028930621,-2.572334256486006,2.875076733147543
75,1.6350614028930655,-2.572334256486004,2.8750767331475435
76,1.6350614028930663,-2.5723342564860037,2.8750767331475435
