iteration,theta0,theta1,gain
0,0.0,0.0,2.2
1,-0.7858189420082718,-0.8483189420082718,3.350979450737177
2,-1.208705685210932,-1.3937807308704127,3.720028461827566
3,-1.2206238279779469,-1.5859389707729892,3.7690149315537083
4,-1.2319935818436671,-1.6045299870484566,3.7754221273971917
5,-1.4660397859818868,-1.9252395608621446,3.8677320940527915
