iteration,theta0,theta1,gain,bias
0,0.0,0.0,2.2,-0.16000000000000014
1,-1.5999978666097792,-1.9999936000682663,3.891878523485212,-1.1154517566175883
2,0.0842269991024973,-5.597594562500869,3.983952158029266,-0.9893515472862711
