iteration,theta0,theta1,gain,bias
0,0.0,0.0,2.2,-0.16000000000000014
1,-0.7858189420082718,-0.8483189420082718,3.350979450737177,-0.8788114181856224
2,-1.3677240160345367,-1.463925797017844,3.7733033235320734,-1.1179388174050713
3,-1.3778391302410764,-1.5653093473234532,3.7962009783814734,-1.1140868605907204
4,-1.6132824755443238,-1.804488893498407,3.870589714534082,-1.135182746090349
