iteration,theta0,theta1,gain_plus_bias
0,0.0,0.0,4.0
1,0.34017150093875675,-0.31802790994049646,4.585060116847229
2,0.8126507700572452,-0.7199866741693469,5.216203918005602
3,1.5382894275766585,-1.7267426313359575,5.690764235370124
4,1.7591502400892916,-2.501032007958436,5.748378596774912
5,2.333471290118932,-3.4837555902469806,5.883696163998519
6,2.3334712901194004,-3.4837555902478954,5.883696163998587
7,52.98355497412192,-103.37140173245051,6.0
