iteration,theta0,theta1,v_gamma
0,0.0,0.0,3.691335848139334
1,2.25,0.5314602641170555,4.893214602071053
2,2.2500042564637956,0.298188719110981,4.941538087417121
3,2.25001104065425,0.10720813101945031,4.98233799824412
4,2.250020976511038,-0.10317748491719886,5.027626038071863
5,2.250036101825766,-0.31384462061146756,5.072328294179634
6,2.250059136613086,-0.5376710072672051,5.117994774994933
7,2.2500951437773513,-0.7569182848908437,5.1599025329404595
8,2.2501509015356125,-0.9250045445104005,5.189631796981163
9,2.250228841944572,-1.1607170663142425,5.2272698900544885
10,2.2503534707607415,-1.2389851122326767,5.23865102646451
11,2.80847485479967,-1.1873213268660512,5.239375868700795
12,2.808479496551429,-1.3514557450332356,5.2636077311789276
13,2.8084859400822606,-1.5170791609454026,5.285707913457162
14,2.808494910928935,-1.7202557306801929,5.309639679749725
15,2.8085083723735464,-1.8164920262943653,5.319789749659431
16,2.80852468557197,-1.9122906332514846,5.329164686001296
17,2.8085444365554473,-2.129615232229327,5.347863664385038
18,2.8085749148602472,-2.2255234787738942,5.355043322622455
19,2.8086118173370425,-2.277801158159865,5.358695087352746
20,2.8086527691364696,-2.374294999534846,5.364967580172248
21,2.808702404629598,-2.4259473246227596,5.3680843634108655
22,2.8087574118676284,-2.568976510602165,5.37587533794121
23,2.8088305561465448,-2.620237966995012,5.378380797464792
