iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,0.084415075359239,-0.1885549208536002,0.0
2,0.16859821426750868,-0.37563385750938316,0.0
3,0.25103865452998175,-0.5541015713313835,0.0
4,0.3305101646143904,-0.7179210200382917,0.0
5,0.40641778242344134,-0.863496323248303,0.0
6,0.47898910406703415,-0.990396178800299,0.0
7,0.5492423303433306,-1.1011850986397063,0.0
8,0.6187756802685042,-1.2005326868586101,0.0
9,0.6895027585787629,-1.2940871132794158,0.0
10,0.7634514908666343,-1.3875717221844872,0.0
11,0.8426806851188356,-1.4863113013102183,0.0
12,0.929311141671269,-1.5951644074518512,0.0
13,1.025647095285386,-1.7187471637518652,0.0
14,1.1343711082973529,-1.861852971085205,0.0
15,1.2588148551856702,-2.030037376847604,0.0
16,1.4033302926185325,-2.2304147790580178,0.0
17,1.573807644709953,-2.4728053753088615,0.0
18,1.778403142760674,-2.7714948277017872,0.0
19,2.028528403216203,-3.1480268026055236,0.0
20,2.340072733403739,-3.6355409368781193,0.0
21,2.7348116490146,-4.284969444427735,0.0
22,3.2434497975873824,-5.174044392917578,0.0
23,3.919412877002252,-6.430547375046789,0.0
24,4.88783018465303,-8.31607925221396,0.0
25,6.445243101526442,-11.41552382337992,0.0
