theta0,theta1,v_gamma
-3.5,-9.5,2.811172993228307
-3.0,-9.5,2.811173012133209
-2.5,-9.5,2.8111730968591013
-2.0,-9.5,2.8111734765741385
-1.5,-9.5,2.811175178337526
-1.0,-9.5,2.8111828050848926
-0.5,-9.5,2.811216985252764
0.0,-9.5,2.8113701592430465
0.5,-9.5,2.8120564186921135
1.0,-9.5,2.8151276329948596
1.5,-9.5,2.828804325125397
2.0,-9.5,2.8883917745349263
2.5,-9.5,3.125195659497036
3.0,-9.5,3.8057486867805137
3.5,-9.5,4.737039939171838
4.0,-9.5,5.245689511514523
4.5,-9.5,5.398144756286632
5.0,-9.5,5.43480461421771
5.5,-9.5,5.443126765829251
6.0,-9.5,5.444990898379073
6.5,-9.5,5.445407202965265
7.0,-9.5,5.445500111033283
7.5,-9.5,5.445520842519686
8.0,-9.5,5.445525468384095
8.5,-9.5,5.445526500556177
9.0,-9.5,5.44552673086501
9.5,-9.5,5.445526782253863
10.0,-9.5,5.445526793720266
-10.0,-9.0,2.8111305488254854
-9.5,-9.0,2.8111305488254854
-9.0,-9.0,2.811130548825486
-8.5,-9.0,2.811130548825488
-8.0,-9.0,2.811130548825498
-7.5,-9.0,2.81113054882554
-7.0,-9.0,2.8111305488257314
-6.5,-9.0,2.81113054882659
-6.0,-9.0,2.8111305488304366
-5.5,-9.0,2.8111305488476757
-5.0,-9.0,2.811130548924935
-4.5,-9.0,2.8111305492711907
-4.0,-9.0,2.811130550823
-3.5,-9.0,2.8111305577777252
-3.0,-9.0,2.8111305889466403
-2.5,-9.0,2.8111307286360154
-2.0,-9.0,2.8111313546801817
-1.5,-9.0,2.811134160411825
-1.0,-9.0,2.8111467347552526
-0.5,-9.0,2.8112030875782628
0.0,-9.0,2.8114556137967717
0.5,-9.0,2.812586763333318
1.0,-9.0,2.817644313056919
1.5,-9.0,2.8400740429960165
2.0,-9.0,2.9360670784861607
2.5,-9.0,3.291703922362822
3.0,-9.0,4.128307453433042
3.5,-9.0,4.96491098450326
4.0,-9.0,5.320547828379922
4.5,-9.0,5.4165408638700665
5.0,-9.0,5.438970593809163
5.5,-9.0,5.4440281435327655
6.0,-9.0,5.445159293069311
6.5,-9.0,5.44541181928782
7.0,-9.0,5.44546817211083
7.5,-9.0,5.4454807464542565
8.0,-9.0,5.4454835521859
8.5,-9.0,5.445484178230068
9.0,-9.0,5.445484317919443
9.5,-9.0,5.445484349088358
10.0,-9.0,5.445484356043083
-10.0,-8.5,2.811060587785444
-9.5,-8.5,2.8110605877854447
-9.0,-8.5,2.811060587785445
-8.5,-8.5,2.8110605877854487
-8.0,-8.5,2.8110605877854646
-7.5,-8.5,2.811060587785535
-7.0,-8.5,2.811060587785851
-6.5,-8.5,2.811060587787266
-6.0,-8.5,2.811060587793608
-5.5,-8.5,2.81106058782203
-5.0,-8.5,2.8110605879494104
