iteration,theta0,theta1,gain
0,0.0,0.0,0.0
1,2.25,0.5,0.0
2,2.250004532688678,0.2196978066975886,0.0
3,2.250012468879069,-0.026454066285927058,0.0
4,2.250025445708993,-0.27649347417639186,0.0
5,2.2500468263186377,-0.5054467822529667,0.0
6,2.2500805928479073,-0.7398121181535202,0.0
7,2.2501344845089393,-0.954749106136241,0.0
8,2.8093067333845427,-0.9566384828620365,0.0
9,2.8093096459480624,-1.2005086771100855,0.0
10,2.809314387869198,-1.3883536244478576,0.0
11,2.809321289818314,-1.5408432002576773,0.0
12,2.8093306498917894,-1.6124099406779258,0.0
13,2.809341448089151,-1.7652014713108433,0.0
14,2.809356099489974,-1.8307860018943845,0.0
15,2.8093728000835263,-1.8950963003130312,0.0
16,2.809391787640011,-2.0044970575038166,0.0
17,3.37009285493494,-1.9746695490055861,0.0
18,3.370093626704978,-2.0840539749547373,0.0
19,3.3700945871369488,-2.0962984889392624,0.0
20,3.37009557136573,-2.157096880983554,0.0
21,3.3700966828013317,-2.167843959953918,0.0
22,3.3700978183687025,-2.228051402739162,0.0
23,3.370099099183455,-2.3381955059296287,0.0
24,3.370100695484452,-2.5004372542414757,0.0
25,3.3701029033244008,-2.5592078914189145,0.0
26,3.3701053863621553,-2.724934915509511,0.0
